fid,iid,rep,a1_budget,algname,achieved_regret
1,1,0,600,Elitist,0.9983479309275225
1,1,1,600,Elitist,1.6439839022561955
1,1,2,600,Elitist,1.3510011586668185
1,1,3,600,Elitist,1.1733302716577754
1,1,4,600,Elitist,0.8060556601669191
1,1,5,600,Elitist,1.3178698466126377
1,1,6,600,Elitist,1.0777353245553627
1,1,7,600,Elitist,1.2210309118859897
1,1,8,600,Elitist,1.70761783666714
1,1,9,600,Elitist,1.4590406655518393
1,1,10,600,Elitist,1.6508206666644725
1,1,11,600,Elitist,0.6229361671860261
1,1,12,600,Elitist,0.9639645497751985
1,1,13,600,Elitist,1.8521010908561522
1,1,14,600,Elitist,1.4335067057092203
1,1,15,600,Elitist,1.5247629868976418
1,1,16,600,Elitist,2.475359604723579
1,1,17,600,Elitist,1.6697119887518141
1,1,18,600,Elitist,1.0750251942204585
1,1,19,600,Elitist,1.4363164404759488
1,2,0,600,Elitist,1.1754116572233784
1,2,1,600,Elitist,0.884375489685624
1,2,2,600,Elitist,1.7996516950527166
1,2,3,600,Elitist,1.751704226552988
1,2,4,600,Elitist,1.3117687378895653
1,2,5,600,Elitist,1.3053367524595956
1,2,6,600,Elitist,1.5423585365609824
1,2,7,600,Elitist,1.237323345711502
1,2,8,600,Elitist,1.52167283997278
1,2,9,600,Elitist,1.3663955487860449
1,2,10,600,Elitist,1.1623085571842466
1,2,11,600,Elitist,1.212103996616122
1,2,12,600,Elitist,0.8508656702908866
1,2,13,600,Elitist,1.6555063553554987
1,2,14,600,Elitist,1.6790745781519831
1,2,15,600,Elitist,1.2313048473873778
1,2,16,600,Elitist,0.8507846910288208
1,2,17,600,Elitist,1.9029421541831653
1,2,18,600,Elitist,1.424148858597107
1,2,19,600,Elitist,0.8284277537997013
1,3,0,600,Elitist,1.605459542803402
1,3,1,600,Elitist,1.0813471963141126
1,3,2,600,Elitist,1.5343971189051047
1,3,3,600,Elitist,2.287188180437539
1,3,4,600,Elitist,1.3339155778733414
1,3,5,600,Elitist,1.4589326626220327
1,3,6,600,Elitist,1.2864456293558533
1,3,7,600,Elitist,2.149784776399798
1,3,8,600,Elitist,1.195185916210761
1,3,9,600,Elitist,1.2759608537912754
1,3,10,600,Elitist,1.5903121976252805
1,3,11,600,Elitist,1.535275070457402
1,3,12,600,Elitist,1.4407954193293335
1,3,13,600,Elitist,1.5160421459878535
1,3,14,600,Elitist,1.1418739217318148
1,3,15,600,Elitist,0.991980259829603
1,3,16,600,Elitist,1.3703923216287137
1,3,17,600,Elitist,0.9673275668438919
1,3,18,600,Elitist,1.4500097667061596
1,3,19,600,Elitist,1.736565801006435
1,4,0,600,Elitist,2.3766008316205784
1,4,1,600,Elitist,1.1885310489416554
1,4,2,600,Elitist,2.1277537084408493
1,4,3,600,Elitist,1.7468027730453173
1,4,4,600,Elitist,1.4069526408225386
1,4,5,600,Elitist,1.2945982099628566
1,4,6,600,Elitist,1.6263760175441178
1,4,7,600,Elitist,1.6814174232310677
1,4,8,600,Elitist,1.6390988898535284
1,4,9,600,Elitist,1.3045721926844465
1,4,10,600,Elitist,1.0112645103976945
1,4,11,600,Elitist,1.158053036712289
1,4,12,600,Elitist,0.901731583478778
1,4,13,600,Elitist,0.8638366434835802
1,4,14,600,Elitist,1.6204716640985453
1,4,15,600,Elitist,2.218937871204105
1,4,16,600,Elitist,1.146535873774269
1,4,17,600,Elitist,1.0335512062092675
1,4,18,600,Elitist,1.4943962003190734
1,4,19,600,Elitist,1.0242800609255767
1,5,0,600,Elitist,1.8984347619828235
1,5,1,600,Elitist,0.8514076056593716
1,5,2,600,Elitist,1.3527085653312092
1,5,3,600,Elitist,1.1761892797302806
1,5,4,600,Elitist,1.5275962650062667
1,5,5,600,Elitist,0.9565543078131569
1,5,6,600,Elitist,1.913871088069481
1,5,7,600,Elitist,1.3015556565699207
1,5,8,600,Elitist,1.3300120227953336
1,5,9,600,Elitist,1.1394607641794963
1,5,10,600,Elitist,1.8739821975199575
1,5,11,600,Elitist,1.2942214366644755
1,5,12,600,Elitist,2.0217037619105724
1,5,13,600,Elitist,1.2620927184411777
1,5,14,600,Elitist,1.5228377252579683
1,5,15,600,Elitist,0.9554447671684763
1,5,16,600,Elitist,1.6382222448462365
1,5,17,600,Elitist,2.019187914994344
1,5,18,600,Elitist,2.6426845884882404
1,5,19,600,Elitist,1.0724386586665915
1,6,0,600,Elitist,1.3210521868061278
1,6,1,600,Elitist,2.1746780213933903
1,6,2,600,Elitist,1.1470301765602358
1,6,3,600,Elitist,1.630580340820842
1,6,4,600,Elitist,1.6892545719981342
1,6,5,600,Elitist,2.569956317682056
1,6,6,600,Elitist,1.322625946000926
1,6,7,600,Elitist,1.6945749999185864
1,6,8,600,Elitist,1.0296623278547656
1,6,9,600,Elitist,1.4531856000800758
1,6,10,600,Elitist,1.7835789621223626
1,6,11,600,Elitist,1.4841136606023326
1,6,12,600,Elitist,1.3931023460886252
1,6,13,600,Elitist,1.575339037333407
1,6,14,600,Elitist,1.396824897494099
1,6,15,600,Elitist,1.3583734728168224
1,6,16,600,Elitist,1.5927537508995613
1,6,17,600,Elitist,1.5043250457401882
1,6,18,600,Elitist,1.0780839229343826
1,6,19,600,Elitist,1.0315618618006397
1,7,0,600,Elitist,1.1784457298969073
1,7,1,600,Elitist,1.8320257294265048
1,7,2,600,Elitist,0.8232152185447603
1,7,3,600,Elitist,1.370662998891703
1,7,4,600,Elitist,1.2849921020415422
1,7,5,600,Elitist,1.1176365502193448
1,7,6,600,Elitist,1.6852831871659646
1,7,7,600,Elitist,1.393568454776073
1,7,8,600,Elitist,1.484001940747703
1,7,9,600,Elitist,1.6813554426287283
1,7,10,600,Elitist,1.5293751249047318
1,7,11,600,Elitist,1.0795466327850818
1,7,12,600,Elitist,1.452422319588095
1,7,13,600,Elitist,2.0949016563906753
1,7,14,600,Elitist,1.1166092676080552
1,7,15,600,Elitist,1.0075249734532008
1,7,16,600,Elitist,1.2591714457213357
1,7,17,600,Elitist,0.9471139959183574
1,7,18,600,Elitist,1.1457073205108372
1,7,19,600,Elitist,1.7187701793462793
2,1,0,600,Elitist,247455.2251485595
2,1,1,600,Elitist,156016.94258789942
2,1,2,600,Elitist,316403.7400053618
2,1,3,600,Elitist,323236.4523011198
