fid,iid,rep,a1_budget,algname,achieved_regret
1,1,0,700,PSO,1.7383033400159604
1,1,1,700,PSO,1.922449715420882
1,1,2,700,PSO,2.3291414538759767
1,1,3,700,PSO,1.7435115426418548
1,1,4,700,PSO,1.8132735932621387
1,1,5,700,PSO,1.868501289438754
1,1,6,700,PSO,1.8323078711233478
1,1,7,700,PSO,1.6297980469145585
1,1,8,700,PSO,2.4708385797942185
1,1,9,700,PSO,2.2736200546995207
1,1,10,700,PSO,2.19358223926605
1,1,11,700,PSO,0.9342829132745436
1,1,12,700,PSO,1.4009124912754913
1,1,13,700,PSO,1.8819486316205314
1,1,14,700,PSO,1.3094817100060538
1,1,15,700,PSO,1.3396995571113877
1,1,16,700,PSO,2.357968007718867
1,1,17,700,PSO,1.9576560517511439
1,1,18,700,PSO,2.4439042744721036
1,1,19,700,PSO,1.2182308213069035
1,2,0,700,PSO,1.249660700142158
1,2,1,700,PSO,2.5289366787845893
1,2,2,700,PSO,1.7542078469563194
1,2,3,700,PSO,2.5154575557841667
1,2,4,700,PSO,1.4010082671523492
1,2,5,700,PSO,2.8607308032709398
1,2,6,700,PSO,1.9271688396927402
1,2,7,700,PSO,2.938642291307474
1,2,8,700,PSO,1.472748662685376
1,2,9,700,PSO,2.041813471247167
1,2,10,700,PSO,1.7912745976072983
1,2,11,700,PSO,1.1736122226554926
1,2,12,700,PSO,1.4106112540000595
1,2,13,700,PSO,1.6382267773195736
1,2,14,700,PSO,1.882612033666021
1,2,15,700,PSO,2.3689882432098557
1,2,16,700,PSO,1.2813618423058415
1,2,17,700,PSO,3.251390048930716
1,2,18,700,PSO,1.4913881016989876
1,2,19,700,PSO,1.9163831209955902
1,3,0,700,PSO,1.3335015076308707
1,3,1,700,PSO,1.931200346245447
1,3,2,700,PSO,2.830624222388309
1,3,3,700,PSO,1.3608732146047942
1,3,4,700,PSO,1.8901059060448802
1,3,5,700,PSO,1.3517720886046618
1,3,6,700,PSO,1.971484038848189
1,3,7,700,PSO,1.9838601820731583
1,3,8,700,PSO,1.1188996223820027
1,3,9,700,PSO,1.2295425619250864
1,3,10,700,PSO,1.1244770398131152
1,3,11,700,PSO,1.3136596453363438
1,3,12,700,PSO,1.9232050764863402
1,3,13,700,PSO,1.054525704436628
1,3,14,700,PSO,1.707201147146833
1,3,15,700,PSO,1.7621720529728293
1,3,16,700,PSO,1.8615254121074258
1,3,17,700,PSO,1.115550365259196
1,3,18,700,PSO,1.2554982831445614
1,3,19,700,PSO,2.5343955568222327
1,4,0,700,PSO,2.8253531611633207
1,4,1,700,PSO,1.3779051520193377
1,4,2,700,PSO,2.8218621959343864
1,4,3,700,PSO,1.7994481417524355
1,4,4,700,PSO,1.7572593350545276
1,4,5,700,PSO,2.0485297070130457
1,4,6,700,PSO,1.515584457574107
1,4,7,700,PSO,1.8794878461021938
1,4,8,700,PSO,1.8001349463785061
1,4,9,700,PSO,1.7542701085932038
1,4,10,700,PSO,1.9630653633306565
1,4,11,700,PSO,1.1181493125638724
1,4,12,700,PSO,2.0486649727665736
1,4,13,700,PSO,1.411300368481193
1,4,14,700,PSO,1.9995008057738914
1,4,15,700,PSO,1.1933831724582546
1,4,16,700,PSO,2.0673516924345563
1,4,17,700,PSO,1.7861282155665208
1,4,18,700,PSO,3.0568050270891547
1,4,19,700,PSO,1.9681927474666736
1,5,0,700,PSO,1.7440634801362975
1,5,1,700,PSO,2.329876369399372
1,5,2,700,PSO,1.0395556390426997
1,5,3,700,PSO,1.7115768318788156
1,5,4,700,PSO,1.5560908850380244
1,5,5,700,PSO,1.9474378744929943
1,5,6,700,PSO,1.8021593105958829
1,5,7,700,PSO,1.4271290084186603
1,5,8,700,PSO,1.4546436254803012
1,5,9,700,PSO,1.8250528023879546
1,5,10,700,PSO,1.6236550496346602
1,5,11,700,PSO,0.8132332947134984
1,5,12,700,PSO,1.8969771243267424
1,5,13,700,PSO,1.4835138179052123
1,5,14,700,PSO,1.4862191043950261
1,5,15,700,PSO,1.0238104213220396
1,5,16,700,PSO,1.5809754694909621
1,5,17,700,PSO,2.2800286643441368
1,5,18,700,PSO,3.0586116326124824
1,5,19,700,PSO,2.2674426803566163
1,6,0,700,PSO,2.3219445895058186
1,6,1,700,PSO,2.2680383849345844
1,6,2,700,PSO,1.4578386416176556
1,6,3,700,PSO,1.8905144824884133
1,6,4,700,PSO,1.2894046719131893
1,6,5,700,PSO,1.7016928726349079
1,6,6,700,PSO,1.8606984189428601
1,6,7,700,PSO,2.0200401471968803
1,6,8,700,PSO,1.214434521535651
1,6,9,700,PSO,1.5169418776061718
1,6,10,700,PSO,3.4005845928203087
1,6,11,700,PSO,1.3275314627452417
1,6,12,700,PSO,1.0322056805509021
1,6,13,700,PSO,1.920730053324064
1,6,14,700,PSO,1.430523529054227
1,6,15,700,PSO,1.3388714164111661
1,6,16,700,PSO,1.9243151299158967
1,6,17,700,PSO,0.9654126138168522
1,6,18,700,PSO,1.706164940859992
1,6,19,700,PSO,1.3704533134871326
1,7,0,700,PSO,1.447847288405569
1,7,1,700,PSO,1.4520646524739504
1,7,2,700,PSO,1.7141150562952134
1,7,3,700,PSO,2.0506479447087713
1,7,4,700,PSO,1.2387568779518006
1,7,5,700,PSO,1.7105216572028894
1,7,6,700,PSO,1.7121283074171743
1,7,7,700,PSO,2.173374707057519
1,7,8,700,PSO,0.9436138109950889
1,7,9,700,PSO,1.3493312663591723
1,7,10,700,PSO,1.9648810708089286
1,7,11,700,PSO,2.1191684847358374
1,7,12,700,PSO,1.5980067560734597
1,7,13,700,PSO,2.2344464827915544
1,7,14,700,PSO,1.5148815355128136
1,7,15,700,PSO,1.648092870393043
1,7,16,700,PSO,1.8564986149947345
1,7,17,700,PSO,2.115373537125379
1,7,18,700,PSO,1.6796741160480906
1,7,19,700,PSO,2.084250558413487
2,1,0,700,PSO,250638.2684712503
2,1,1,700,PSO,129404.50025519807
2,1,2,700,PSO,195223.5350748874
2,1,3,700,PSO,377724.101698885
2,1,4,700,PSO,163527.86017639932
2,1,5,700,PSO,377685.2029830647
2,1,6,700,PSO,227784.44144402776
2,1,7,700,PSO,350696.77203824354
2,1,8,700,PSO,105136.70693165447
2,1,9,700,PSO,195271.3718546272
2,1,10,700,PSO,214363.31353819763
2,1,11,700,PSO,227781.15409232423
2,1,12,700,PSO,226115.93028621157
2,1,13,700,PSO,265526.35384665197
2,1,14,700,PSO,334745.82503490266
2,1,15,700,PSO,310477.0044021288
2,1,16,700,PSO,182813.34505256137
2,1,17,700,PSO,182237.13251917253
2,1,18,700,PSO,220404.60226012723
2,1,19,700,PSO,310503.26043691556
2,2,0,700,PSO,163288.5028843034
2,2,1,700,PSO,242673.75781384067
2,2,2,700,PSO,184371.07061964474
2,2,3,700,PSO,171023.48985921222
2,2,4,700,PSO,226600.75327558492
2,2,5,700,PSO,81008.10063792899
2,2,6,700,PSO,306606.5577398425
2,2,7,700,PSO,193812.44060428656
2,2,8,700,PSO,245157.67669381466
2,2,9,700,PSO,137309.50904174556
2,2,10,700,PSO,386946.2156391698
2,2,11,700,PSO,270384.4570233915
2,2,12,700,PSO,85606.01162202153
2,2,13,700,PSO,304640.68465126306
2,2,14,700,PSO,460018.807158589
2,2,15,700,PSO,138430.19436837305
2,2,16,700,PSO,373647.140055348
