fid,iid,rep,alg_B8,alg_B16,alg_B24,alg_B32,alg_B40,alg_B48,alg_B56,alg_B64,alg_B72,alg_B80,alg_B88,alg_B96,alg_B100,alg_B150,alg_B200,alg_B250,alg_B300,alg_B350,alg_B400,alg_B450,alg_B500,alg_B550,alg_B600,alg_B650,alg_B700,alg_B750,alg_B800,alg_B850,alg_B900,alg_B950,alg_B1000
5,4,1,PSO,Elitist,Elitist,Elitist,Non-elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,PSO,PSO,PSO,Elitist,Elitist,Elitist,PSO,Non-elitist,PSO,MLSL,PSO,Elitist,BFGS,Non-elitist,DE,BFGS,Non-elitist
5,4,2,PSO,Non-elitist,PSO,Non-elitist,Elitist,Elitist,PSO,Elitist,Elitist,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,PSO,Elitist,Elitist,Elitist,PSO,MLSL,BFGS,BFGS,PSO,MLSL,PSO,BFGS,BFGS,Non-elitist,Non-elitist
5,4,3,PSO,Elitist,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,PSO,Elitist,MLSL,Elitist,Non-elitist,MLSL,MLSL,MLSL,PSO,Elitist,MLSL,PSO,BFGS,Non-elitist,Non-elitist
5,4,4,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,PSO,PSO,Elitist,Elitist,Elitist,PSO,MLSL,MLSL,BFGS,PSO,DE,MLSL,Non-elitist,BFGS,Non-elitist,Non-elitist
5,4,5,Elitist,Elitist,PSO,Non-elitist,Elitist,Elitist,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,PSO,PSO,Elitist,PSO,Elitist,Elitist,Elitist,Non-elitist,Elitist,Non-elitist,MLSL,PSO,DE,DE,Non-elitist,BFGS,Non-elitist,Non-elitist
5,4,6,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,PSO,Elitist,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist,DE,DE,DE,Elitist,PSO,BFGS,Non-elitist
5,4,7,PSO,Elitist,Elitist,PSO,Elitist,Elitist,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,PSO,Elitist,Elitist,PSO,Elitist,Elitist,Elitist,Elitist,DE,Non-elitist,Non-elitist,DE,MLSL,Elitist,DE,Elitist,Elitist,DE,Non-elitist
5,4,8,PSO,Elitist,PSO,Elitist,Elitist,Elitist,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,PSO,Elitist,PSO,Elitist,PSO,Elitist,Elitist,Elitist,DE,Non-elitist,DE,MLSL,DE,DE,MLSL,Non-elitist,Elitist,Non-elitist,Non-elitist
5,4,9,PSO,Non-elitist,Elitist,Elitist,Elitist,Elitist,PSO,Elitist,Elitist,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,DE,MLSL,MLSL,MLSL,DE,DE,MLSL,PSO,BFGS,BFGS,Non-elitist
5,4,10,Elitist,PSO,Elitist,Elitist,Elitist,Elitist,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,PSO,Elitist,PSO,Elitist,Elitist,Elitist,DE,MLSL,MLSL,MLSL,DE,MLSL,BFGS,PSO,Elitist,Non-elitist,Non-elitist
5,4,11,PSO,PSO,PSO,Elitist,Elitist,Elitist,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,PSO,Elitist,Elitist,Elitist,Elitist,Non-elitist,DE,Non-elitist,DE,PSO,Elitist,MLSL,PSO,DE,Non-elitist,Non-elitist
5,4,12,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,DE,DE,DE,MLSL,PSO,MLSL,Elitist,Non-elitist
5,4,13,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,PSO,PSO,Elitist,Elitist,Elitist,Elitist,Non-elitist,Non-elitist,MLSL,PSO,DE,MLSL,Non-elitist,BFGS,Non-elitist,Non-elitist
5,4,14,Elitist,Elitist,PSO,PSO,Elitist,Elitist,PSO,Elitist,Elitist,PSO,Elitist,Elitist,Elitist,Elitist,PSO,PSO,Elitist,Elitist,PSO,Elitist,Elitist,Elitist,Non-elitist,MLSL,DE,Non-elitist,MLSL,Non-elitist,DE,Elitist,Non-elitist
5,4,15,PSO,Non-elitist,Elitist,PSO,Non-elitist,Elitist,Elitist,Elitist,PSO,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,PSO,PSO,Elitist,Elitist,Elitist,PSO,MLSL,MLSL,MLSL,Elitist,Elitist,MLSL,BFGS,BFGS,Non-elitist,Non-elitist
5,4,16,PSO,PSO,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,PSO,Elitist,Elitist,Elitist,PSO,Elitist,Elitist,PSO,Elitist,Elitist,Elitist,PSO,Elitist,Non-elitist,MLSL,MLSL,DE,MLSL,BFGS,BFGS,Non-elitist,Non-elitist
5,4,17,PSO,PSO,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,PSO,Elitist,Elitist,Elitist,PSO,Elitist,Elitist,Elitist,PSO,Elitist,PSO,MLSL,PSO,DE,MLSL,Non-elitist,Elitist,BFGS,Non-elitist
5,4,18,Elitist,PSO,PSO,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist,Elitist,DE,Elitist,Elitist,DE,Non-elitist
5,4,19,PSO,Non-elitist,Elitist,Elitist,Non-elitist,Elitist,Elitist,Elitist,PSO,PSO,Elitist,Elitist,PSO,Elitist,Elitist,Elitist,PSO,Elitist,Elitist,Elitist,PSO,Elitist,Non-elitist,MLSL,PSO,DE,BFGS,PSO,Elitist,BFGS,Non-elitist
5,5,0,PSO,Elitist,PSO,Elitist,Elitist,Elitist,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,Elitist,MLSL,Elitist,Non-elitist
5,5,1,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,PSO,Elitist,Elitist,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,MLSL,MLSL,MLSL,PSO,BFGS,BFGS,Non-elitist,MLSL,Elitist,MLSL,MLSL,Non-elitist
5,5,2,PSO,Elitist,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,PSO,Elitist,Elitist,Elitist,Non-elitist,PSO,Non-elitist,PSO,DE,DE,Non-elitist,MLSL,Elitist,DE,BFGS,Non-elitist
5,5,3,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,PSO,Elitist,PSO,Elitist,Elitist,Elitist,MLSL,Elitist,MLSL,DE,Elitist,Elitist,MLSL,Elitist,BFGS,Elitist,Non-elitist
5,5,4,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,DE,MLSL,Elitist,MLSL,PSO,Elitist,MLSL,MLSL,Elitist,BFGS,Elitist,Non-elitist
5,5,5,Non-elitist,PSO,Elitist,Elitist,Elitist,Elitist,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,DE,Elitist,Elitist,Elitist,PSO,Non-elitist
5,5,6,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,PSO,Elitist,Elitist,Elitist,DE,Non-elitist,MLSL,PSO,Non-elitist,Elitist,Non-elitist
5,5,7,PSO,Elitist,Elitist,Elitist,Elitist,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,MLSL,DE,DE,DE,Elitist,PSO,DE,Non-elitist
5,5,8,PSO,Elitist,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,PSO,Elitist,PSO,Elitist,Elitist,Non-elitist,MLSL,MLSL,PSO,Non-elitist,MLSL,Elitist,MLSL,PSO,BFGS,Elitist,Non-elitist
5,5,9,PSO,Elitist,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,PSO,Elitist,Elitist,PSO,Elitist,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,MLSL,MLSL,MLSL,MLSL,BFGS,MLSL,MLSL,Elitist,Non-elitist,Elitist,Non-elitist
5,5,10,Non-elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,PSO,Elitist,PSO,PSO,Elitist,Elitist,MLSL,PSO,PSO,DE,MLSL,PSO,BFGS,Elitist,Non-elitist
5,5,11,Elitist,Non-elitist,Elitist,Elitist,Elitist,Elitist,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,DE,DE,BFGS,DE,Elitist,PSO,MLSL,BFGS,Elitist,Non-elitist
5,5,12,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,PSO,Elitist,Elitist,PSO,Elitist,Elitist,Elitist,Elitist,PSO,Elitist,DE,Non-elitist,MLSL,Elitist,Elitist,BFGS,Non-elitist
5,5,13,PSO,PSO,Elitist,Elitist,Elitist,Elitist,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,DE,DE,Elitist,BFGS,BFGS,Non-elitist,Non-elitist
5,5,14,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,PSO,Elitist,PSO,Elitist,Elitist,Elitist,PSO,Elitist,PSO,Elitist,Elitist,PSO,Elitist,MLSL,PSO,PSO,Non-elitist,MLSL,PSO,BFGS,Elitist,Non-elitist
5,5,15,PSO,Elitist,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,PSO,Elitist,PSO,Elitist,MLSL,MLSL,PSO,DE,PSO,Non-elitist,MLSL,Elitist,BFGS,Elitist,Non-elitist
5,5,16,PSO,Elitist,PSO,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,PSO,Elitist,Elitist,Elitist,PSO,Elitist,Non-elitist,PSO,PSO,Non-elitist,MLSL,Elitist,BFGS,MLSL,Non-elitist
5,5,17,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist,Elitist,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,PSO,Elitist,MLSL,PSO,MLSL,Non-elitist,MLSL,PSO,Non-elitist,Elitist,Non-elitist
5,5,18,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,PSO,Elitist,Elitist,Elitist,Elitist,MLSL,DE,Non-elitist,MLSL,Non-elitist,BFGS,BFGS,Non-elitist
5,5,19,PSO,Elitist,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,PSO,PSO,Elitist,PSO,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,PSO,DE,DE,BFGS,Non-elitist,MLSL,Non-elitist
6,1,0,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist,Non-elitist,Non-elitist
6,1,1,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Elitist,Elitist,BFGS,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist
6,1,2,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist
6,1,3,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist
6,1,4,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist,Elitist,Non-elitist
6,1,5,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist
6,1,6,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist,Elitist,Non-elitist
6,1,7,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist
6,1,8,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist
6,1,9,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist,Elitist,Non-elitist
6,1,10,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist,Non-elitist
6,1,11,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist
6,1,12,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Elitist,Elitist,Elitist,Non-elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist,Elitist,Non-elitist
6,1,13,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist,Non-elitist
6,1,14,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist,Non-elitist,Non-elitist
6,1,15,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,BFGS,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist
6,1,16,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,BFGS,Non-elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist,Elitist,Non-elitist
6,1,17,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist,Non-elitist,Non-elitist
6,1,18,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist
6,1,19,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist
6,2,0,Non-elitist,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,BFGS,Non-elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist
6,2,1,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist,Non-elitist
6,2,2,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Non-elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist
6,2,3,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist,Non-elitist
6,2,4,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist,Elitist,Non-elitist
6,2,5,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist,Non-elitist
6,2,6,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist
6,2,7,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist,Elitist,Elitist,Elitist,Non-elitist
6,2,8,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,Elitist,Elitist,Elitist,Non-elitist,Elitist,Elitist,Elitist,Elitist,Elitist,BFGS,Elitist,Elitist,Elitist,Elitist,Non-elitist
6,2,9,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist,Elitist,Elitist,Non-elitist,Elitist,Elitist,Elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist
6,2,10,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Non-elitist,Elitist,Non-elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist
6,2,11,BFGS,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist
6,2,12,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Non-elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist,Non-elitist
6,2,13,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Elitist,Elitist,Elitist,Non-elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist,Elitist,Non-elitist
6,2,14,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist,Non-elitist
6,2,15,BFGS,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Elitist,Elitist,Elitist,Non-elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist
6,2,16,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist,Non-elitist
6,2,17,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist
6,2,18,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist
6,2,19,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist
6,3,0,BFGS,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist,Non-elitist
6,3,1,BFGS,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist,Non-elitist
6,3,2,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist
6,3,3,BFGS,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist,Non-elitist
6,3,4,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Elitist,Elitist,Non-elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist,Elitist,Non-elitist
