fid,iid,rep,a1_budget,algname,achieved_regret
23,1,0,1000,Non-elitist,3.09604965078734e-07
23,1,1,1000,Non-elitist,1.133090392987204e-06
23,1,2,1000,Non-elitist,3.226510771185153e-08
23,1,3,1000,Non-elitist,8.34418028523752e-08
23,1,4,1000,Non-elitist,1.9453959005348196e-08
23,1,5,1000,Non-elitist,2.9548797037501878e-08
23,1,6,1000,Non-elitist,7.530091373472377e-08
23,1,7,1000,Non-elitist,2.624616491007216e-07
23,1,8,1000,Non-elitist,9.89764255625054e-10
23,1,9,1000,Non-elitist,0.1703515441922361
23,1,10,1000,Non-elitist,2.5706512375331288e-09
23,1,11,1000,Non-elitist,0.05414116122497872
23,1,12,1000,Non-elitist,4.151283139017825e-08
23,1,13,1000,Non-elitist,7.549555349679219e-08
23,1,14,1000,Non-elitist,2.1726036131331463e-08
23,1,15,1000,Non-elitist,2.3592611208578628e-07
23,1,16,1000,Non-elitist,6.552121182278529e-08
23,1,17,1000,Non-elitist,1.412427296110803e-07
23,1,18,1000,Non-elitist,4.424460667572232e-08
23,1,19,1000,Non-elitist,7.923265388588222e-08
23,2,0,1000,Non-elitist,4.5926337185908137e-08
23,2,1,1000,Non-elitist,5.335965958054373e-09
23,2,2,1000,Non-elitist,8.337900497356028e-08
23,2,3,1000,Non-elitist,8.132492536835954e-09
23,2,4,1000,Non-elitist,5.611850303872905e-06
23,2,5,1000,Non-elitist,4.281793276313174e-08
23,2,6,1000,Non-elitist,1.3692454315388897e-08
23,2,7,1000,Non-elitist,1.0081920440576892e-08
23,2,8,1000,Non-elitist,6.5120868194944685e-09
23,2,9,1000,Non-elitist,0.25348566111041243
23,2,10,1000,Non-elitist,9.267505387965826e-09
23,2,11,1000,Non-elitist,6.626266406967037e-08
23,2,12,1000,Non-elitist,2.3931710146708983e-06
23,2,13,1000,Non-elitist,6.751350046245891e-10
23,2,14,1000,Non-elitist,0.2508301546976663
23,2,15,1000,Non-elitist,9.286841046834976e-08
23,2,16,1000,Non-elitist,1.1628576575304593e-07
23,2,17,1000,Non-elitist,2.7875573985968523e-08
23,2,18,1000,Non-elitist,5.975641649671276e-09
23,2,19,1000,Non-elitist,0.04117233274151615
23,3,0,1000,Non-elitist,2.503124543134957e-07
23,3,1,1000,Non-elitist,0.00011570483899636188
23,3,2,1000,Non-elitist,0.12772824832688934
23,3,3,1000,Non-elitist,2.409798955084124e-08
23,3,4,1000,Non-elitist,0.0008253331074660801
23,3,5,1000,Non-elitist,8.656111808806582e-08
23,3,6,1000,Non-elitist,1.1170939182821066e-07
23,3,7,1000,Non-elitist,8.421393055457819e-08
23,3,8,1000,Non-elitist,1.804116945601106e-08
23,3,9,1000,Non-elitist,9.58039641591994e-10
23,3,10,1000,Non-elitist,2.2393664856444228e-09
23,3,11,1000,Non-elitist,1.641187643393884e-07
23,3,12,1000,Non-elitist,1.599157678426374e-07
23,3,13,1000,Non-elitist,8.387473517418415e-09
23,3,14,1000,Non-elitist,5.857071631659014e-08
23,3,15,1000,Non-elitist,4.397490437373216e-08
23,3,16,1000,Non-elitist,2.6747422043801328e-08
23,3,17,1000,Non-elitist,0.04590331815128571
23,3,18,1000,Non-elitist,9.406501181971138e-09
23,3,19,1000,Non-elitist,7.112252215904969e-08
23,4,0,1000,Non-elitist,1.8094970182639598e-06
23,4,1,1000,Non-elitist,0.005463420983870781
23,4,2,1000,Non-elitist,2.1333624628724295e-07
23,4,3,1000,Non-elitist,0.3359798016104938
23,4,4,1000,Non-elitist,4.211234571776841e-08
23,4,5,1000,Non-elitist,2.0633573456063453e-07
23,4,6,1000,Non-elitist,2.6005421187219552e-08
23,4,7,1000,Non-elitist,7.381091556962391e-06
23,4,8,1000,Non-elitist,0.1398070402970977
23,4,9,1000,Non-elitist,6.248043149227063e-08
23,4,10,1000,Non-elitist,6.462690085879332e-09
23,4,11,1000,Non-elitist,3.356001945612571e-08
23,4,12,1000,Non-elitist,5.82108796340567e-07
23,4,13,1000,Non-elitist,2.3268749193726814e-09
23,4,14,1000,Non-elitist,4.089297590173378e-09
23,4,15,1000,Non-elitist,9.004862330053364e-08
23,4,16,1000,Non-elitist,9.997437990471873e-08
23,4,17,1000,Non-elitist,1.9357622585041553e-07
23,4,18,1000,Non-elitist,1.0012497470937666e-07
23,4,19,1000,Non-elitist,1.7106616380589914e-07
23,5,0,1000,Non-elitist,0.308184837665704
23,5,1,1000,Non-elitist,4.956448096261504e-08
23,5,2,1000,Non-elitist,2.3890453796394223e-07
23,5,3,1000,Non-elitist,2.4910992541234675e-08
23,5,4,1000,Non-elitist,8.721351623401353e-07
23,5,5,1000,Non-elitist,7.179375267584982e-07
23,5,6,1000,Non-elitist,6.134537408505668e-09
23,5,7,1000,Non-elitist,1.553164559110151e-07
23,5,8,1000,Non-elitist,4.6118811154522394e-08
23,5,9,1000,Non-elitist,0.04482391311216302
23,5,10,1000,Non-elitist,2.217820678816468e-07
23,5,11,1000,Non-elitist,2.1036413141393255e-07
23,5,12,1000,Non-elitist,5.350233198147398e-08
23,5,13,1000,Non-elitist,0.10636582807893895
23,5,14,1000,Non-elitist,2.5988920156448785e-08
23,5,15,1000,Non-elitist,2.44621466677529e-07
23,5,16,1000,Non-elitist,7.756287561433386e-09
23,5,17,1000,Non-elitist,4.865872549268908e-09
23,5,18,1000,Non-elitist,6.641864587338571e-09
23,5,19,1000,Non-elitist,5.8358604936820204e-09
23,6,0,1000,Non-elitist,2.5536009449379967e-07
23,6,1,1000,Non-elitist,3.682389220715496e-08
23,6,2,1000,Non-elitist,0.0005915746058763236
