iid,rep,a1_budget,algname,achieved_auc,fid_a,fid_b,alpha
6,0,750,DE,1341.5786686010251,2,10,0.9
6,1,750,DE,1444.3819509683708,2,10,0.9
6,2,750,DE,1325.1283963433714,2,10,0.9
6,3,750,DE,1589.1787053510095,2,10,0.9
6,4,750,DE,1350.6551710042813,2,10,0.9
6,5,750,DE,1481.3857423182521,2,10,0.9
6,6,750,DE,1547.60467889954,2,10,0.9
6,7,750,DE,1503.1980612478033,2,10,0.9
6,8,750,DE,1541.2991525007376,2,10,0.9
6,9,750,DE,1537.9067996434333,2,10,0.9
6,10,750,DE,1389.6587401088368,2,10,0.9
6,11,750,DE,1399.6045302497857,2,10,0.9
6,12,750,DE,1442.5689223612708,2,10,0.9
6,13,750,DE,1391.6344115989236,2,10,0.9
6,14,750,DE,1556.2922062399307,2,10,0.9
6,15,750,DE,1213.5791645082459,2,10,0.9
6,16,750,DE,1447.752343511142,2,10,0.9
6,17,750,DE,1571.0357610716783,2,10,0.9
6,18,750,DE,1537.8784160550636,2,10,0.9
6,19,750,DE,1573.2251689267418,2,10,0.9
7,0,750,DE,1254.3134621183724,2,10,0.9
7,1,750,DE,1375.4189391678478,2,10,0.9
7,2,750,DE,1094.5710456871357,2,10,0.9
7,3,750,DE,1333.0829411046398,2,10,0.9
7,4,750,DE,1120.73413127206,2,10,0.9
7,5,750,DE,1313.7545449202519,2,10,0.9
7,6,750,DE,1597.982571220849,2,10,0.9
7,7,750,DE,1127.975461671057,2,10,0.9
7,8,750,DE,1345.029144788089,2,10,0.9
7,9,750,DE,1236.2208103017929,2,10,0.9
7,10,750,DE,1292.6688642905922,2,10,0.9
7,11,750,DE,1378.3521601035927,2,10,0.9
7,12,750,DE,1226.5087798624645,2,10,0.9
7,13,750,DE,1436.4860994097014,2,10,0.9
7,14,750,DE,1365.8087725831283,2,10,0.9
7,15,750,DE,1236.445504257319,2,10,0.9
7,16,750,DE,1096.770672249131,2,10,0.9
7,17,750,DE,1377.0918989619317,2,10,0.9
7,18,750,DE,1366.5710253637126,2,10,0.9
7,19,750,DE,1302.2748030866699,2,10,0.9
6,0,750,DE,1655.727645331603,2,10,0.7
6,1,750,DE,1531.171877912332,2,10,0.7
6,2,750,DE,1617.0056518604997,2,10,0.7
6,3,750,DE,1417.855035798048,2,10,0.7
6,4,750,DE,1639.359088665385,2,10,0.7
6,5,750,DE,1359.3491571042914,2,10,0.7
6,6,750,DE,1302.51053088501,2,10,0.7
6,7,750,DE,1535.5059396984097,2,10,0.7
6,8,750,DE,1492.5823609012457,2,10,0.7
6,9,750,DE,1630.1041867022418,2,10,0.7
6,10,750,DE,1447.2201826306211,2,10,0.7
6,11,750,DE,1359.461208499366,2,10,0.7
6,12,750,DE,1386.329590593281,2,10,0.7
6,13,750,DE,1657.2207804526543,2,10,0.7
6,14,750,DE,1497.831325634551,2,10,0.7
6,15,750,DE,1573.8378425498227,2,10,0.7
6,16,750,DE,1663.8170645939515,2,10,0.7
6,17,750,DE,1650.4021827045474,2,10,0.7
6,18,750,DE,1497.354418029343,2,10,0.7
6,19,750,DE,1689.1741350318582,2,10,0.7
7,0,750,DE,1157.9478371466519,2,10,0.7
7,1,750,DE,1348.4379154882388,2,10,0.7
7,2,750,DE,1358.716686539421,2,10,0.7
7,3,750,DE,1414.9553032763527,2,10,0.7
7,4,750,DE,1635.5197875717558,2,10,0.7
7,5,750,DE,1266.5852414711057,2,10,0.7
7,6,750,DE,1177.8598281245847,2,10,0.7
7,7,750,DE,1527.2705742094568,2,10,0.7
7,8,750,DE,1472.7565055839736,2,10,0.7
7,9,750,DE,1109.1097916561175,2,10,0.7
7,10,750,DE,1616.6179257094695,2,10,0.7
7,11,750,DE,1471.1050727916777,2,10,0.7
7,12,750,DE,1421.79566020262,2,10,0.7
7,13,750,DE,1245.9805179357531,2,10,0.7
7,14,750,DE,1416.4532861763973,2,10,0.7
7,15,750,DE,1356.6761041812524,2,10,0.7
