iid,rep,a1_budget,algname,achieved_auc,fid_a,fid_b,alpha
6,0,200,DE,1796.281261613472,2,10,0.9
6,1,200,DE,1853.3464494509485,2,10,0.9
6,2,200,DE,1647.7733747868838,2,10,0.9
6,3,200,DE,1974.5992049141926,2,10,0.9
6,4,200,DE,1718.9695299902573,2,10,0.9
6,5,200,DE,2023.7155100624032,2,10,0.9
6,6,200,DE,2167.104576986801,2,10,0.9
6,7,200,DE,2023.9752810375676,2,10,0.9
6,8,200,DE,1789.580820010931,2,10,0.9
6,9,200,DE,2049.638869985607,2,10,0.9
6,10,200,DE,1768.9086320005338,2,10,0.9
6,11,200,DE,1690.086258911429,2,10,0.9
6,12,200,DE,1755.8626466583942,2,10,0.9
6,13,200,DE,1982.6924967096418,2,10,0.9
6,14,200,DE,2121.1842035856007,2,10,0.9
6,15,200,DE,1193.8782640318414,2,10,0.9
6,16,200,DE,1635.238910467532,2,10,0.9
6,17,200,DE,1916.968320092764,2,10,0.9
6,18,200,DE,1547.5845744324743,2,10,0.9
6,19,200,DE,1956.0058088219118,2,10,0.9
7,0,200,DE,1703.3181514903126,2,10,0.9
7,1,200,DE,1698.601164659619,2,10,0.9
7,2,200,DE,1349.950853359233,2,10,0.9
7,3,200,DE,1706.503974765713,2,10,0.9
7,4,200,DE,1382.8115504606405,2,10,0.9
7,5,200,DE,1757.7968063540152,2,10,0.9
7,6,200,DE,2190.2851988019584,2,10,0.9
7,7,200,DE,1473.1173812830793,2,10,0.9
7,8,200,DE,1838.3620867845025,2,10,0.9
7,9,200,DE,1407.724341549275,2,10,0.9
7,10,200,DE,1606.4071548000709,2,10,0.9
7,11,200,DE,1702.9518609497766,2,10,0.9
7,12,200,DE,1527.6181263994208,2,10,0.9
7,13,200,DE,2031.171855394879,2,10,0.9
7,14,200,DE,1716.1677889628984,2,10,0.9
7,15,200,DE,1689.9380003334586,2,10,0.9
7,16,200,DE,1335.7614740209242,2,10,0.9
7,17,200,DE,1701.8064333831685,2,10,0.9
7,18,200,DE,1707.3427659706908,2,10,0.9
7,19,200,DE,1773.0497914285504,2,10,0.9
