iid,rep,a1_budget,algname,achieved_auc,fid_a,fid_b,alpha
6,0,1000,Non-elitist,1635.2006815521831,2,10,0.5
6,1,1000,Non-elitist,1629.5686998043218,2,10,0.5
6,2,1000,Non-elitist,1352.7587530273167,2,10,0.5
6,3,1000,Non-elitist,1596.510436866565,2,10,0.5
6,4,1000,Non-elitist,1738.8083880432946,2,10,0.5
6,5,1000,Non-elitist,1688.7653808778484,2,10,0.5
6,6,1000,Non-elitist,1467.165141956229,2,10,0.5
6,7,1000,Non-elitist,1322.4013165704632,2,10,0.5
6,8,1000,Non-elitist,1538.547045645631,2,10,0.5
6,9,1000,Non-elitist,1455.7311771328204,2,10,0.5
6,10,1000,Non-elitist,1349.2773359172588,2,10,0.5
6,11,1000,Non-elitist,1753.0212717698591,2,10,0.5
6,12,1000,Non-elitist,1576.60659952319,2,10,0.5
6,13,1000,Non-elitist,1440.709427293877,2,10,0.5
6,14,1000,Non-elitist,1602.4739776977603,2,10,0.5
6,15,1000,Non-elitist,1455.8904847753054,2,10,0.5
6,16,1000,Non-elitist,1442.7371299946553,2,10,0.5
6,17,1000,Non-elitist,1535.7800610197326,2,10,0.5
6,18,1000,Non-elitist,1364.7972343198696,2,10,0.5
6,19,1000,Non-elitist,1891.4037020782994,2,10,0.5
7,0,1000,Non-elitist,1469.1036675836403,2,10,0.5
7,1,1000,Non-elitist,1415.5163156930935,2,10,0.5
7,2,1000,Non-elitist,1353.1657445475983,2,10,0.5
7,3,1000,Non-elitist,1276.8173440033693,2,10,0.5
7,4,1000,Non-elitist,1435.312545918286,2,10,0.5
7,5,1000,Non-elitist,1396.6627272746578,2,10,0.5
7,6,1000,Non-elitist,1327.0889262366622,2,10,0.5
7,7,1000,Non-elitist,1518.3902011225161,2,10,0.5
7,8,1000,Non-elitist,1689.592507469089,2,10,0.5
7,9,1000,Non-elitist,1349.89852039647,2,10,0.5
7,10,1000,Non-elitist,1574.52652097224,2,10,0.5
7,11,1000,Non-elitist,1402.643960250226,2,10,0.5
7,12,1000,Non-elitist,1415.5434496659996,2,10,0.5
7,13,1000,Non-elitist,1393.382287871965,2,10,0.5
7,14,1000,Non-elitist,1465.7965590536332,2,10,0.5
7,15,1000,Non-elitist,1539.8180016686754,2,10,0.5
7,16,1000,Non-elitist,1218.8506113531644,2,10,0.5
7,17,1000,Non-elitist,1534.8054211821054,2,10,0.5
7,18,1000,Non-elitist,1412.1514050689498,2,10,0.5
7,19,1000,Non-elitist,1489.4199232813785,2,10,0.5
