iid,rep,a1_budget,algname,achieved_auc,fid_a,fid_b,alpha
6,0,500,Elitist,1300.6617100719275,2,10,0.9
6,1,500,Elitist,1332.010020108923,2,10,0.9
6,2,500,Elitist,1245.5734450089215,2,10,0.9
6,3,500,Elitist,1525.2602507893207,2,10,0.9
6,4,500,Elitist,1366.04494640022,2,10,0.9
6,5,500,Elitist,1499.2870166006996,2,10,0.9
6,6,500,Elitist,1432.6255055310246,2,10,0.9
6,7,500,Elitist,1437.2153858213824,2,10,0.9
6,8,500,Elitist,1437.4641127797418,2,10,0.9
6,9,500,Elitist,1475.8100233466757,2,10,0.9
6,10,500,Elitist,1343.0957201032497,2,10,0.9
6,11,500,Elitist,1337.0772761309827,2,10,0.9
6,12,500,Elitist,1383.2721135689267,2,10,0.9
6,13,500,Elitist,1383.2313545142947,2,10,0.9
6,14,500,Elitist,1477.6531507974823,2,10,0.9
6,15,500,Elitist,1151.2834377450176,2,10,0.9
6,16,500,Elitist,1410.225004909486,2,10,0.9
6,17,500,Elitist,1421.1631383493261,2,10,0.9
6,18,500,Elitist,1411.9774639285456,2,10,0.9
6,19,500,Elitist,1518.0337849334394,2,10,0.9
7,0,500,Elitist,1211.5985981722197,2,10,0.9
7,1,500,Elitist,1315.236720190996,2,10,0.9
7,2,500,Elitist,1057.2020543003596,2,10,0.9
7,3,500,Elitist,1291.466524459238,2,10,0.9
7,4,500,Elitist,1141.150059391765,2,10,0.9
7,5,500,Elitist,1264.3077990243162,2,10,0.9
7,6,500,Elitist,1636.1815526751504,2,10,0.9
7,7,500,Elitist,1101.704537430482,2,10,0.9
7,8,500,Elitist,1293.4772738611327,2,10,0.9
7,9,500,Elitist,1183.6328258457002,2,10,0.9
7,10,500,Elitist,1249.0315915025176,2,10,0.9
7,11,500,Elitist,1338.2152135638266,2,10,0.9
7,12,500,Elitist,1189.5445003699567,2,10,0.9
7,13,500,Elitist,1349.5775706741078,2,10,0.9
7,14,500,Elitist,1343.7054015072742,2,10,0.9
7,15,500,Elitist,1198.9764725118082,2,10,0.9
7,16,500,Elitist,1037.8784871055796,2,10,0.9
7,17,500,Elitist,1351.6726893298196,2,10,0.9
7,18,500,Elitist,1262.0667727668947,2,10,0.9
7,19,500,Elitist,1217.9173135303922,2,10,0.9
6,0,500,Elitist,1664.969247118977,2,10,0.7
6,1,500,Elitist,1471.104453536307,2,10,0.7
6,2,500,Elitist,1510.331466157821,2,10,0.7
