iid,rep,a1_budget,algname,achieved_auc,fid_a,fid_b,alpha
6,0,1000,Non-elitist,1598.751360065657,24,2,0.1
6,1,1000,Non-elitist,1736.610523615259,24,2,0.1
6,2,1000,Non-elitist,1506.0146741157605,24,2,0.1
6,3,1000,Non-elitist,1767.524914883822,24,2,0.1
6,4,1000,Non-elitist,1685.5735721996066,24,2,0.1
6,5,1000,Non-elitist,1761.4670352443252,24,2,0.1
6,6,1000,Non-elitist,1590.8541421078387,24,2,0.1
6,7,1000,Non-elitist,1708.2865125390463,24,2,0.1
6,8,1000,Non-elitist,1914.5508165013414,24,2,0.1
6,9,1000,Non-elitist,1694.769435746226,24,2,0.1
6,10,1000,Non-elitist,1431.5492225929988,24,2,0.1
6,11,1000,Non-elitist,1661.0277794165831,24,2,0.1
6,12,1000,Non-elitist,1615.3903262377676,24,2,0.1
6,13,1000,Non-elitist,1775.7966420223438,24,2,0.1
6,14,1000,Non-elitist,1964.2594559334052,24,2,0.1
6,15,1000,Non-elitist,1482.5630940821175,24,2,0.1
6,16,1000,Non-elitist,1516.2606287802637,24,2,0.1
6,17,1000,Non-elitist,1506.765758447576,24,2,0.1
6,18,1000,Non-elitist,1690.2667658846049,24,2,0.1
6,19,1000,Non-elitist,1784.6025741422927,24,2,0.1
7,0,1000,Non-elitist,1877.3818292294638,24,2,0.1
7,1,1000,Non-elitist,1743.979677585578,24,2,0.1
7,2,1000,Non-elitist,1339.799795768702,24,2,0.1
7,3,1000,Non-elitist,1637.2553841324734,24,2,0.1
7,4,1000,Non-elitist,1680.0319953758808,24,2,0.1
7,5,1000,Non-elitist,1418.1160349480276,24,2,0.1
7,6,1000,Non-elitist,1910.5342951315772,24,2,0.1
7,7,1000,Non-elitist,1436.9985028370222,24,2,0.1
7,8,1000,Non-elitist,1633.6871948864086,24,2,0.1
7,9,1000,Non-elitist,1455.6221279360675,24,2,0.1
7,10,1000,Non-elitist,1565.9389065984396,24,2,0.1
7,11,1000,Non-elitist,1495.7946184071056,24,2,0.1
7,12,1000,Non-elitist,1339.726012792119,24,2,0.1
7,13,1000,Non-elitist,1649.6773858173447,24,2,0.1
7,14,1000,Non-elitist,1493.3682085398214,24,2,0.1
7,15,1000,Non-elitist,1363.1015872172989,24,2,0.1
7,16,1000,Non-elitist,1195.3113921182985,24,2,0.1
7,17,1000,Non-elitist,1603.8446471616126,24,2,0.1
7,18,1000,Non-elitist,1527.1694524671366,24,2,0.1
7,19,1000,Non-elitist,1410.9226341084093,24,2,0.1
