iid,rep,a1_budget,algname,achieved_auc,fid_a,fid_b,alpha
6,0,50,DE,2887.8250050119486,2,10,0.9
6,1,50,DE,2394.264934308683,2,10,0.9
6,2,50,DE,1952.394386247296,2,10,0.9
6,3,50,DE,2636.050754421314,2,10,0.9
6,4,50,DE,2169.1778351091807,2,10,0.9
6,5,50,DE,2649.5922686191075,2,10,0.9
6,6,50,DE,2813.1698636101114,2,10,0.9
6,7,50,DE,2403.9751183081908,2,10,0.9
6,8,50,DE,2035.7682922867052,2,10,0.9
6,9,50,DE,2449.458204917768,2,10,0.9
6,10,50,DE,2524.5942462669573,2,10,0.9
6,11,50,DE,2491.6077936530637,2,10,0.9
6,12,50,DE,2924.117173316235,2,10,0.9
6,13,50,DE,2231.1712592941512,2,10,0.9
6,14,50,DE,2340.9895096576256,2,10,0.9
6,15,50,DE,2396.8538411284426,2,10,0.9
6,16,50,DE,2809.8586257080406,2,10,0.9
6,17,50,DE,2657.173937406822,2,10,0.9
6,18,50,DE,2256.917144953228,2,10,0.9
6,19,50,DE,2708.424316285847,2,10,0.9
7,0,50,DE,2072.511489362103,2,10,0.9
7,1,50,DE,2123.828249156265,2,10,0.9
7,2,50,DE,2234.874609986101,2,10,0.9
7,3,50,DE,1934.650118931898,2,10,0.9
7,4,50,DE,2656.0148365571276,2,10,0.9
7,5,50,DE,2259.4764280171844,2,10,0.9
7,6,50,DE,2444.1150392962654,2,10,0.9
7,7,50,DE,2145.1612738171107,2,10,0.9
7,8,50,DE,2318.715120516532,2,10,0.9
7,9,50,DE,1869.773185457815,2,10,0.9
7,10,50,DE,2133.563069061585,2,10,0.9
7,11,50,DE,1751.9810458309198,2,10,0.9
7,12,50,DE,2555.881074062311,2,10,0.9
7,13,50,DE,2267.3820929998355,2,10,0.9
7,14,50,DE,2183.5604449540706,2,10,0.9
7,15,50,DE,2259.6411142236557,2,10,0.9
7,16,50,DE,1575.7783497558116,2,10,0.9
7,17,50,DE,1929.5246858669066,2,10,0.9
7,18,50,DE,2357.7755532963456,2,10,0.9
7,19,50,DE,1809.3219356491602,2,10,0.9
6,0,50,DE,2731.9363738518427,2,10,0.7
6,1,50,DE,2473.7871415770132,2,10,0.7
6,2,50,DE,2054.3855924522068,2,10,0.7
6,3,50,DE,2265.864051326892,2,10,0.7
6,4,50,DE,2347.256528299783,2,10,0.7
6,5,50,DE,2210.463934270162,2,10,0.7
6,6,50,DE,2345.036822242433,2,10,0.7
6,7,50,DE,2284.0553187425508,2,10,0.7
6,8,50,DE,2876.72673610866,2,10,0.7
6,9,50,DE,2648.076393288989,2,10,0.7
6,10,50,DE,2152.300098504107,2,10,0.7
6,11,50,DE,2148.886983239181,2,10,0.7
6,12,50,DE,2078.281608036884,2,10,0.7
6,13,50,DE,2506.88591328052,2,10,0.7
6,14,50,DE,2642.858112373761,2,10,0.7
6,15,50,DE,2678.90626441289,2,10,0.7
6,16,50,DE,2760.1887327403792,2,10,0.7
6,17,50,DE,2785.1587817127,2,10,0.7
6,18,50,DE,2376.9942300407024,2,10,0.7
6,19,50,DE,3215.7197249336696,2,10,0.7
7,0,50,DE,1961.9743220088835,2,10,0.7
7,1,50,DE,2502.9418899979123,2,10,0.7
7,2,50,DE,2445.5031605965287,2,10,0.7
7,3,50,DE,2412.3366101750053,2,10,0.7
7,4,50,DE,2093.0457697301626,2,10,0.7
7,5,50,DE,2334.2206770310922,2,10,0.7
7,6,50,DE,2111.6049694403405,2,10,0.7
7,7,50,DE,2505.307765085707,2,10,0.7
7,8,50,DE,2322.590042422451,2,10,0.7
7,9,50,DE,1842.7769126630626,2,10,0.7
7,10,50,DE,1701.6704209026598,2,10,0.7
7,11,50,DE,2303.4371670112823,2,10,0.7
7,12,50,DE,2229.3115245644967,2,10,0.7
7,13,50,DE,2417.738979235358,2,10,0.7
7,14,50,DE,2348.8083707233964,2,10,0.7
7,15,50,DE,2201.6544283744033,2,10,0.7
7,16,50,DE,1775.4627281863015,2,10,0.7
7,17,50,DE,2247.033408530313,2,10,0.7
7,18,50,DE,1968.8824759969023,2,10,0.7
7,19,50,DE,2758.518888537793,2,10,0.7
6,0,50,DE,2954.7677887325517,2,10,0.5
6,1,50,DE,2656.1224435370627,2,10,0.5
6,2,50,DE,2333.158826777738,2,10,0.5
6,3,50,DE,2306.5881514492266,2,10,0.5
6,4,50,DE,2509.723499398667,2,10,0.5
6,5,50,DE,2989.6230994318103,2,10,0.5
6,6,50,DE,3182.1839511053413,2,10,0.5
6,7,50,DE,2712.4019904486345,2,10,0.5
6,8,50,DE,2436.8654395963513,2,10,0.5
6,9,50,DE,2757.772518377924,2,10,0.5
6,10,50,DE,2199.980970223602,2,10,0.5
6,11,50,DE,3022.1408203208434,2,10,0.5
6,12,50,DE,2490.4238196666556,2,10,0.5
6,13,50,DE,2656.066544800687,2,10,0.5
6,14,50,DE,3089.520416940979,2,10,0.5
6,15,50,DE,2319.6155252389194,2,10,0.5
6,16,50,DE,2465.609880993405,2,10,0.5
6,17,50,DE,3149.2654547108177,2,10,0.5
6,18,50,DE,2389.291798747791,2,10,0.5
6,19,50,DE,3337.631081605143,2,10,0.5
7,0,50,DE,2469.95047636841,2,10,0.5
7,1,50,DE,2024.8174738893397,2,10,0.5
7,2,50,DE,2281.940176295887,2,10,0.5
7,3,50,DE,2042.2523162127263,2,10,0.5
7,4,50,DE,2445.9979553225357,2,10,0.5
7,5,50,DE,2826.680645978673,2,10,0.5
7,6,50,DE,2413.608962514758,2,10,0.5
7,7,50,DE,2344.771484614914,2,10,0.5
7,8,50,DE,2863.009688678503,2,10,0.5
7,9,50,DE,2151.2853801920664,2,10,0.5
7,10,50,DE,2406.137909766763,2,10,0.5
7,11,50,DE,2438.3742526247947,2,10,0.5
7,12,50,DE,2338.5623539971466,2,10,0.5
7,13,50,DE,2619.932024940813,2,10,0.5
7,14,50,DE,2767.8090176130763,2,10,0.5
7,15,50,DE,2587.688368569211,2,10,0.5
7,16,50,DE,2194.966193289243,2,10,0.5
7,17,50,DE,2329.8066068324815,2,10,0.5
7,18,50,DE,1747.5629868055953,2,10,0.5
7,19,50,DE,2697.5878958511876,2,10,0.5
6,0,50,DE,2311.5944372329136,2,10,0.3
6,1,50,DE,2164.454194601415,2,10,0.3
6,2,50,DE,2125.485865943757,2,10,0.3
6,3,50,DE,2861.652368539519,2,10,0.3
6,4,50,DE,2885.5290675504016,2,10,0.3
6,5,50,DE,2981.6089190048942,2,10,0.3
6,6,50,DE,3252.9663000978817,2,10,0.3
6,7,50,DE,2644.391397401589,2,10,0.3
6,8,50,DE,2749.7778318945916,2,10,0.3
6,9,50,DE,2225.627246234375,2,10,0.3
6,10,50,DE,2516.683501691344,2,10,0.3
6,11,50,DE,2806.8206293318754,2,10,0.3
6,12,50,DE,2701.437175019153,2,10,0.3
6,13,50,DE,3691.162574101076,2,10,0.3
6,14,50,DE,2178.6330822869477,2,10,0.3
6,15,50,DE,3293.593964879886,2,10,0.3
6,16,50,DE,2847.912048325372,2,10,0.3
6,17,50,DE,2865.754899531176,2,10,0.3
6,18,50,DE,2707.332162929145,2,10,0.3
6,19,50,DE,3248.6011924896757,2,10,0.3
7,0,50,DE,1982.131466022096,2,10,0.3
7,1,50,DE,2833.9413465289726,2,10,0.3
7,2,50,DE,2313.123058554147,2,10,0.3
7,3,50,DE,2030.1300535983828,2,10,0.3
7,4,50,DE,2498.5640011936025,2,10,0.3
7,5,50,DE,3212.3862319245136,2,10,0.3
7,6,50,DE,2501.241403104297,2,10,0.3
7,7,50,DE,2938.8333306222216,2,10,0.3
7,8,50,DE,3046.946038723374,2,10,0.3
7,9,50,DE,2322.9441939303338,2,10,0.3
7,10,50,DE,2471.7015272366807,2,10,0.3
7,11,50,DE,2238.1204326672305,2,10,0.3
7,12,50,DE,2246.217250367461,2,10,0.3
7,13,50,DE,2758.017520391145,2,10,0.3
7,14,50,DE,2057.833919756088,2,10,0.3
7,15,50,DE,2553.42796409642,2,10,0.3
7,16,50,DE,2013.9787934685883,2,10,0.3
7,17,50,DE,2481.101469321309,2,10,0.3
7,18,50,DE,2097.9552628396327,2,10,0.3
7,19,50,DE,2871.467310048014,2,10,0.3
6,0,50,DE,2124.4250396565485,2,10,0.1
6,1,50,DE,3162.553341152282,2,10,0.1
6,2,50,DE,2438.7576380549012,2,10,0.1
6,3,50,DE,2321.603109156376,2,10,0.1
6,4,50,DE,2945.127409053972,2,10,0.1
6,5,50,DE,2982.0596985634147,2,10,0.1
6,6,50,DE,4108.697153133993,2,10,0.1
6,7,50,DE,3235.7979624654254,2,10,0.1
6,8,50,DE,2351.5631167810307,2,10,0.1
6,9,50,DE,1600.5321855748962,2,10,0.1
6,10,50,DE,2762.2456472665945,2,10,0.1
6,11,50,DE,2944.3666410016767,2,10,0.1
6,12,50,DE,2988.610343869824,2,10,0.1
6,13,50,DE,2945.738002307953,2,10,0.1
6,14,50,DE,3799.910715802012,2,10,0.1
6,15,50,DE,3192.258802167543,2,10,0.1
6,16,50,DE,3423.621594583318,2,10,0.1
6,17,50,DE,3640.1888213939883,2,10,0.1
6,18,50,DE,3030.333319695563,2,10,0.1
6,19,50,DE,3703.6361959162323,2,10,0.1
7,0,50,DE,2103.3710909895926,2,10,0.1
7,1,50,DE,3171.8445653335384,2,10,0.1
7,2,50,DE,2805.7150382435093,2,10,0.1
7,3,50,DE,2600.158519275774,2,10,0.1
7,4,50,DE,2852.0750484290556,2,10,0.1
7,5,50,DE,3586.124396305565,2,10,0.1
7,6,50,DE,2655.2240150868,2,10,0.1
7,7,50,DE,2750.181887812535,2,10,0.1
7,8,50,DE,2780.3923081680996,2,10,0.1
7,9,50,DE,1612.5462185224799,2,10,0.1
7,10,50,DE,2381.487187392635,2,10,0.1
7,11,50,DE,3191.9872371396973,2,10,0.1
7,12,50,DE,1997.1902149587554,2,10,0.1
7,13,50,DE,2658.046876616577,2,10,0.1
7,14,50,DE,2842.0878472642044,2,10,0.1
7,15,50,DE,2641.88965177977,2,10,0.1
7,16,50,DE,2415.4350459461148,2,10,0.1
7,17,50,DE,2352.998123834244,2,10,0.1
7,18,50,DE,2274.0991510737654,2,10,0.1
7,19,50,DE,3096.0645436166965,2,10,0.1
6,0,50,DE,11650.102527602208,24,21,0.9
6,1,50,DE,10492.639990233325,24,21,0.9
6,2,50,DE,9976.984296759023,24,21,0.9
6,3,50,DE,11459.264548854904,24,21,0.9
6,4,50,DE,11370.781109986478,24,21,0.9
6,5,50,DE,10688.360674817937,24,21,0.9
6,6,50,DE,9909.736260130456,24,21,0.9
6,7,50,DE,9857.67295514068,24,21,0.9
6,8,50,DE,11144.564965256766,24,21,0.9
6,9,50,DE,11637.495615303233,24,21,0.9
6,10,50,DE,11400.092809859718,24,21,0.9
6,11,50,DE,10383.129999274544,24,21,0.9
6,12,50,DE,11591.731836185107,24,21,0.9
6,13,50,DE,11130.883543681637,24,21,0.9
6,14,50,DE,8742.534446674512,24,21,0.9
6,15,50,DE,10270.026532271548,24,21,0.9
6,16,50,DE,11556.618719385982,24,21,0.9
6,17,50,DE,10482.178706402958,24,21,0.9
6,18,50,DE,11383.885515531332,24,21,0.9
6,19,50,DE,11283.48205002955,24,21,0.9
7,0,50,DE,12044.469886255563,24,21,0.9
7,1,50,DE,10271.976648167529,24,21,0.9
7,2,50,DE,9291.492471713462,24,21,0.9
7,3,50,DE,11384.536818061737,24,21,0.9
7,4,50,DE,10727.961487964967,24,21,0.9
7,5,50,DE,9213.029914321654,24,21,0.9
7,6,50,DE,10225.594404016161,24,21,0.9
7,7,50,DE,10048.224662580647,24,21,0.9
7,8,50,DE,11232.037186643633,24,21,0.9
7,9,50,DE,9676.658643988496,24,21,0.9
7,10,50,DE,10295.138670742894,24,21,0.9
7,11,50,DE,9420.200074323491,24,21,0.9
7,12,50,DE,10101.663829766643,24,21,0.9
7,13,50,DE,10918.331241208838,24,21,0.9
7,14,50,DE,11060.009403632193,24,21,0.9
7,15,50,DE,9870.0763219369,24,21,0.9
7,16,50,DE,11064.752456777658,24,21,0.9
7,17,50,DE,11558.311058798248,24,21,0.9
7,18,50,DE,10068.46828093559,24,21,0.9
7,19,50,DE,10261.58110567409,24,21,0.9
6,0,50,DE,11637.993050093053,24,21,0.7
6,1,50,DE,11186.868919486114,24,21,0.7
6,2,50,DE,11584.92409544508,24,21,0.7
6,3,50,DE,11793.365313462382,24,21,0.7
6,4,50,DE,12679.36946135989,24,21,0.7
6,5,50,DE,12660.852584728402,24,21,0.7
6,6,50,DE,11212.660933259736,24,21,0.7
6,7,50,DE,11004.347303561382,24,21,0.7
6,8,50,DE,12828.301762827858,24,21,0.7
6,9,50,DE,11112.605377767926,24,21,0.7
6,10,50,DE,11354.165423855007,24,21,0.7
6,11,50,DE,11414.93977866833,24,21,0.7
6,12,50,DE,12129.905336447535,24,21,0.7
6,13,50,DE,12366.969774874207,24,21,0.7
6,14,50,DE,12098.81311603188,24,21,0.7
6,15,50,DE,10702.550637881497,24,21,0.7
6,16,50,DE,12298.928485979395,24,21,0.7
6,17,50,DE,11568.007323432084,24,21,0.7
6,18,50,DE,12028.344546155553,24,21,0.7
6,19,50,DE,12171.273382772351,24,21,0.7
7,0,50,DE,12919.074058269074,24,21,0.7
7,1,50,DE,12371.677924504958,24,21,0.7
7,2,50,DE,11382.722554169535,24,21,0.7
