iid,rep,a1_budget,algname,achieved_auc,fid_a,fid_b,alpha
6,0,150,Elitist,1410.8194916397106,2,10,0.9
6,1,150,Elitist,1391.2856970390596,2,10,0.9
6,2,150,Elitist,1130.7850528610034,2,10,0.9
6,3,150,Elitist,1279.8521104053789,2,10,0.9
6,4,150,Elitist,1190.3163762307809,2,10,0.9
6,5,150,Elitist,1347.584292306256,2,10,0.9
6,6,150,Elitist,1391.6336250309648,2,10,0.9
6,7,150,Elitist,1311.8319043600413,2,10,0.9
6,8,150,Elitist,1245.4587952056265,2,10,0.9
6,9,150,Elitist,1287.2920784028006,2,10,0.9
6,10,150,Elitist,1377.6538338177804,2,10,0.9
6,11,150,Elitist,1146.4400464021255,2,10,0.9
6,12,150,Elitist,1291.2592716587278,2,10,0.9
6,13,150,Elitist,1247.3534455245706,2,10,0.9
6,14,150,Elitist,1535.4668459385568,2,10,0.9
6,15,150,Elitist,1070.1804735180683,2,10,0.9
6,16,150,Elitist,1236.873783820434,2,10,0.9
6,17,150,Elitist,1219.2629305141018,2,10,0.9
6,18,150,Elitist,1111.8633420803658,2,10,0.9
6,19,150,Elitist,1219.3109716392023,2,10,0.9
7,0,150,Elitist,1182.1521269523405,2,10,0.9
7,1,150,Elitist,1157.6736609467048,2,10,0.9
7,2,150,Elitist,1092.4707169911496,2,10,0.9
7,3,150,Elitist,1250.7692732544338,2,10,0.9
7,4,150,Elitist,1205.9555324427283,2,10,0.9
7,5,150,Elitist,1201.129840104647,2,10,0.9
7,6,150,Elitist,1459.311166062401,2,10,0.9
7,7,150,Elitist,994.7165444970719,2,10,0.9
7,8,150,Elitist,1230.7908581781448,2,10,0.9
7,9,150,Elitist,1025.493997053926,2,10,0.9
7,10,150,Elitist,1059.6425404368588,2,10,0.9
7,11,150,Elitist,1264.3299013146652,2,10,0.9
7,12,150,Elitist,1155.4734271636858,2,10,0.9
7,13,150,Elitist,1332.6617957989013,2,10,0.9
7,14,150,Elitist,1054.8688642297657,2,10,0.9
7,15,150,Elitist,1151.3386298619384,2,10,0.9
7,16,150,Elitist,899.4983276729158,2,10,0.9
7,17,150,Elitist,1155.5367584393734,2,10,0.9
7,18,150,Elitist,1143.7580625310356,2,10,0.9
7,19,150,Elitist,1201.5525184852609,2,10,0.9
6,0,150,Elitist,1457.3671986704871,2,10,0.7
6,1,150,Elitist,1343.033306038611,2,10,0.7
6,2,150,Elitist,1236.5779468797614,2,10,0.7
6,3,150,Elitist,1278.8357097291869,2,10,0.7
6,4,150,Elitist,1449.2518280902273,2,10,0.7
6,5,150,Elitist,1160.3904064149433,2,10,0.7
6,6,150,Elitist,1244.7514027418415,2,10,0.7
6,7,150,Elitist,1264.0158069604233,2,10,0.7
6,8,150,Elitist,1256.8822430391651,2,10,0.7
6,9,150,Elitist,1377.9028807479701,2,10,0.7
6,10,150,Elitist,1361.72529907626,2,10,0.7
6,11,150,Elitist,1313.8775917358066,2,10,0.7
6,12,150,Elitist,1387.532880121906,2,10,0.7
6,13,150,Elitist,1442.755723363141,2,10,0.7
6,14,150,Elitist,1471.5177985845312,2,10,0.7
6,15,150,Elitist,1422.20581875636,2,10,0.7
6,16,150,Elitist,1495.1749518451488,2,10,0.7
6,17,150,Elitist,1468.9418602947067,2,10,0.7
6,18,150,Elitist,1468.183666938758,2,10,0.7
6,19,150,Elitist,1583.9986465749087,2,10,0.7
7,0,150,Elitist,1033.5015138095575,2,10,0.7
7,1,150,Elitist,1166.6080034829329,2,10,0.7
7,2,150,Elitist,1210.1965195555213,2,10,0.7
7,3,150,Elitist,1312.7410137636812,2,10,0.7
7,4,150,Elitist,1306.195187112786,2,10,0.7
7,5,150,Elitist,1307.9554444591622,2,10,0.7
7,6,150,Elitist,1023.05649993274,2,10,0.7
7,7,150,Elitist,1364.5710851769793,2,10,0.7
7,8,150,Elitist,1136.8714305491694,2,10,0.7
