iid,rep,a1_budget,algname,achieved_auc,fid_a,fid_b,alpha
6,0,850,PSO,1328.081808901798,2,10,0.9
6,1,850,PSO,1391.9270929214254,2,10,0.9
6,2,850,PSO,1312.8910338145483,2,10,0.9
6,3,850,PSO,1580.3876221944379,2,10,0.9
6,4,850,PSO,1344.21962079191,2,10,0.9
6,5,850,PSO,1481.9750103467554,2,10,0.9
6,6,850,PSO,1499.5922245262525,2,10,0.9
6,7,850,PSO,1486.2339848847648,2,10,0.9
6,8,850,PSO,1536.1226770907515,2,10,0.9
6,9,850,PSO,1513.284958062,2,10,0.9
6,10,850,PSO,1380.4357115843825,2,10,0.9
6,11,850,PSO,1347.3449778255208,2,10,0.9
6,12,850,PSO,1415.6738634984258,2,10,0.9
6,13,850,PSO,1385.6409051344779,2,10,0.9
6,14,850,PSO,1519.1754791459089,2,10,0.9
6,15,850,PSO,1202.8848265582042,2,10,0.9
6,16,850,PSO,1437.368376222074,2,10,0.9
6,17,850,PSO,1563.917809562492,2,10,0.9
6,18,850,PSO,1489.4238942958336,2,10,0.9
6,19,850,PSO,1553.1502495292038,2,10,0.9
7,0,850,PSO,1235.3090998547893,2,10,0.9
7,1,850,PSO,1367.8259231644631,2,10,0.9
7,2,850,PSO,1073.0678619118355,2,10,0.9
7,3,850,PSO,1298.8028189560484,2,10,0.9
7,4,850,PSO,1122.4663081325566,2,10,0.9
7,5,850,PSO,1301.4609822580146,2,10,0.9
7,6,850,PSO,1579.7942938388583,2,10,0.9
7,7,850,PSO,1128.6949820454433,2,10,0.9
7,8,850,PSO,1308.7379462465783,2,10,0.9
7,9,850,PSO,1184.1546016158454,2,10,0.9
7,10,850,PSO,1261.1150789570825,2,10,0.9
7,11,850,PSO,1346.069955410976,2,10,0.9
7,12,850,PSO,1217.337682274413,2,10,0.9
7,13,850,PSO,1414.4374896161344,2,10,0.9
7,14,850,PSO,1338.6021332094738,2,10,0.9
7,15,850,PSO,1236.91038865495,2,10,0.9
7,16,850,PSO,1082.320153629108,2,10,0.9
7,17,850,PSO,1342.8144135313048,2,10,0.9
7,18,850,PSO,1327.381811399532,2,10,0.9
