iid,rep,a1_budget,algname,achieved_auc,fid_a,fid_b,alpha
6,0,450,MLSL,1477.6105973094527,2,10,0.9
6,1,450,MLSL,1561.854897643127,2,10,0.9
6,2,450,MLSL,1357.2968337953866,2,10,0.9
6,3,450,MLSL,1951.237866272776,2,10,0.9
6,4,450,MLSL,1593.12800856087,2,10,0.9
6,5,450,MLSL,1773.7763002172292,2,10,0.9
6,6,450,MLSL,1711.1593591155831,2,10,0.9
6,7,450,MLSL,1625.315661792241,2,10,0.9
6,8,450,MLSL,1628.7976173175398,2,10,0.9
6,9,450,MLSL,1621.4108519467031,2,10,0.9
6,10,450,MLSL,1708.9463777400956,2,10,0.9
6,11,450,MLSL,1467.69450845991,2,10,0.9
6,12,450,MLSL,1552.7046180147318,2,10,0.9
6,13,450,MLSL,1664.2383815287342,2,10,0.9
6,14,450,MLSL,1893.4142600243606,2,10,0.9
6,15,450,MLSL,1316.395195020656,2,10,0.9
6,16,450,MLSL,1609.4841583688683,2,10,0.9
6,17,450,MLSL,1804.6936975264268,2,10,0.9
6,18,450,MLSL,1578.6031163968548,2,10,0.9
6,19,450,MLSL,1694.1376506775362,2,10,0.9
7,0,450,MLSL,1439.041222674403,2,10,0.9
7,1,450,MLSL,1613.314224154411,2,10,0.9
7,2,450,MLSL,1279.012374327976,2,10,0.9
7,3,450,MLSL,1561.8158373029505,2,10,0.9
7,4,450,MLSL,1377.4239907066362,2,10,0.9
7,5,450,MLSL,1570.8440365652139,2,10,0.9
7,6,450,MLSL,1825.9681622898343,2,10,0.9
7,7,450,MLSL,1364.9655654236742,2,10,0.9
7,8,450,MLSL,1461.9995319214906,2,10,0.9
7,9,450,MLSL,1387.3274338992205,2,10,0.9
7,10,450,MLSL,1327.802042069135,2,10,0.9
7,11,450,MLSL,1549.063069304952,2,10,0.9
7,12,450,MLSL,1463.5119194062754,2,10,0.9
7,13,450,MLSL,1664.2922249314106,2,10,0.9
7,14,450,MLSL,1508.3459090310319,2,10,0.9
7,15,450,MLSL,1421.544454241412,2,10,0.9
7,16,450,MLSL,1110.4175326996988,2,10,0.9
7,17,450,MLSL,1531.8886028342392,2,10,0.9
7,18,450,MLSL,1492.0557443911175,2,10,0.9
7,19,450,MLSL,1409.1470776865265,2,10,0.9
6,0,450,MLSL,1895.5822693249381,2,10,0.7
6,1,450,MLSL,1714.6198427069462,2,10,0.7
6,2,450,MLSL,1821.6954993035697,2,10,0.7
6,3,450,MLSL,1475.6770792794237,2,10,0.7
6,4,450,MLSL,1657.9350233127448,2,10,0.7
6,5,450,MLSL,1422.249561153731,2,10,0.7
6,6,450,MLSL,1353.4882982809556,2,10,0.7
6,7,450,MLSL,1711.4237146347023,2,10,0.7
6,8,450,MLSL,1636.0260299080728,2,10,0.7
6,9,450,MLSL,1793.7100145175464,2,10,0.7
6,10,450,MLSL,1634.4913724491012,2,10,0.7
6,11,450,MLSL,1684.303472413556,2,10,0.7
6,12,450,MLSL,1467.8366182489863,2,10,0.7
6,13,450,MLSL,1792.0007612248355,2,10,0.7
6,14,450,MLSL,1697.0114939903783,2,10,0.7
6,15,450,MLSL,1751.9951972438046,2,10,0.7
6,16,450,MLSL,1888.1291656891565,2,10,0.7
6,17,450,MLSL,1871.7887147673393,2,10,0.7
6,18,450,MLSL,1655.2546918492912,2,10,0.7
6,19,450,MLSL,1836.527041393836,2,10,0.7
7,0,450,MLSL,1286.1075148108225,2,10,0.7
7,1,450,MLSL,1494.5326719917157,2,10,0.7
7,2,450,MLSL,1672.4867980969732,2,10,0.7
7,3,450,MLSL,1642.714575778251,2,10,0.7
7,4,450,MLSL,1821.3526468383977,2,10,0.7
7,5,450,MLSL,1385.0822293633635,2,10,0.7
7,6,450,MLSL,1318.4827728295206,2,10,0.7
7,7,450,MLSL,1665.5984964198847,2,10,0.7
7,8,450,MLSL,1594.728917394074,2,10,0.7
7,9,450,MLSL,1259.987922747226,2,10,0.7
7,10,450,MLSL,1755.1001134049031,2,10,0.7
7,11,450,MLSL,1562.4776037831175,2,10,0.7
7,12,450,MLSL,1563.106266415596,2,10,0.7
7,13,450,MLSL,1348.2077862861536,2,10,0.7
7,14,450,MLSL,1574.9079635548628,2,10,0.7
7,15,450,MLSL,1594.8594827620086,2,10,0.7
