iid,rep,a1_budget,algname,achieved_auc,fid_a,fid_b,alpha
6,0,400,BFGS,1194.466901076492,2,10,0.9
6,1,400,BFGS,1222.2901651929537,2,10,0.9
6,2,400,BFGS,1114.8980168956382,2,10,0.9
6,3,400,BFGS,1608.6616264587988,2,10,0.9
6,4,400,BFGS,1222.3596222378292,2,10,0.9
6,5,400,BFGS,1399.996732807209,2,10,0.9
6,6,400,BFGS,1516.8032299611082,2,10,0.9
6,7,400,BFGS,1257.418489871207,2,10,0.9
6,8,400,BFGS,1350.8403289763053,2,10,0.9
6,9,400,BFGS,1256.6980178509893,2,10,0.9
6,10,400,BFGS,1310.193098351917,2,10,0.9
6,11,400,BFGS,1190.1844887978214,2,10,0.9
6,12,400,BFGS,1243.3303176077497,2,10,0.9
6,13,400,BFGS,1265.2291439649007,2,10,0.9
6,14,400,BFGS,1503.3485165683533,2,10,0.9
6,15,400,BFGS,989.6980865467499,2,10,0.9
6,16,400,BFGS,1203.2952418027542,2,10,0.9
6,17,400,BFGS,1380.4754668687933,2,10,0.9
6,18,400,BFGS,1210.5032677249537,2,10,0.9
6,19,400,BFGS,1353.923744415154,2,10,0.9
7,0,400,BFGS,1162.6392470926426,2,10,0.9
7,1,400,BFGS,1304.7721766092404,2,10,0.9
7,2,400,BFGS,961.6707867195037,2,10,0.9
7,3,400,BFGS,1217.1273942970547,2,10,0.9
7,4,400,BFGS,1106.8475771790438,2,10,0.9
7,5,400,BFGS,1226.50213979998,2,10,0.9
7,6,400,BFGS,1448.1036367816373,2,10,0.9
7,7,400,BFGS,1028.6882223422945,2,10,0.9
7,8,400,BFGS,1097.9351144788973,2,10,0.9
7,9,400,BFGS,983.0982433981901,2,10,0.9
7,10,400,BFGS,1113.660797085956,2,10,0.9
7,11,400,BFGS,1224.4331513359991,2,10,0.9
7,12,400,BFGS,1143.3233638307192,2,10,0.9
7,13,400,BFGS,1287.4353096454583,2,10,0.9
7,14,400,BFGS,1219.8367792885297,2,10,0.9
7,15,400,BFGS,1089.2264036196857,2,10,0.9
7,16,400,BFGS,859.3808300203999,2,10,0.9
7,17,400,BFGS,1171.4058064906171,2,10,0.9
