iid,rep,a1_budget,algname,achieved_auc,fid_a,fid_b,alpha
6,0,850,MLSL,1334.8545348750342,2,10,0.9
6,1,850,MLSL,1405.3594716643934,2,10,0.9
6,2,850,MLSL,1321.6283670602643,2,10,0.9
6,3,850,MLSL,1600.0764029773836,2,10,0.9
6,4,850,MLSL,1357.0320287812172,2,10,0.9
6,5,850,MLSL,1495.7102324667835,2,10,0.9
6,6,850,MLSL,1517.813625420501,2,10,0.9
6,7,850,MLSL,1500.0943795674057,2,10,0.9
6,8,850,MLSL,1551.222976779648,2,10,0.9
6,9,850,MLSL,1534.2321729996374,2,10,0.9
6,10,850,MLSL,1390.9074583642887,2,10,0.9
6,11,850,MLSL,1372.3921573397809,2,10,0.9
6,12,850,MLSL,1430.5562143151,2,10,0.9
6,13,850,MLSL,1410.8048314315938,2,10,0.9
6,14,850,MLSL,1530.198311523603,2,10,0.9
6,15,850,MLSL,1222.772676677213,2,10,0.9
6,16,850,MLSL,1465.5818648372556,2,10,0.9
6,17,850,MLSL,1585.991443265555,2,10,0.9
6,18,850,MLSL,1508.6173713046674,2,10,0.9
6,19,850,MLSL,1569.1702120502173,2,10,0.9
7,0,850,MLSL,1245.1979433927613,2,10,0.9
7,1,850,MLSL,1385.7040773257972,2,10,0.9
7,2,850,MLSL,1095.1119299828852,2,10,0.9
7,3,850,MLSL,1317.8980220621795,2,10,0.9
7,4,850,MLSL,1133.7874506391681,2,10,0.9
7,5,850,MLSL,1311.2456624405772,2,10,0.9
7,6,850,MLSL,1603.127262475054,2,10,0.9
7,7,850,MLSL,1132.7939261251768,2,10,0.9
7,8,850,MLSL,1322.9508018113902,2,10,0.9
7,9,850,MLSL,1203.1982230581357,2,10,0.9
7,10,850,MLSL,1275.8586570437392,2,10,0.9
7,11,850,MLSL,1365.4762177473665,2,10,0.9
7,12,850,MLSL,1235.6202928094044,2,10,0.9
7,13,850,MLSL,1432.5640596463406,2,10,0.9
7,14,850,MLSL,1356.3320874804524,2,10,0.9
7,15,850,MLSL,1243.7482522001274,2,10,0.9
7,16,850,MLSL,1098.2012101425548,2,10,0.9
