iid,rep,a1_budget,algname,achieved_auc,fid_a,fid_b,alpha
6,0,1000,Non-elitist,8339.935480373137,21,22,0.3
6,1,1000,Non-elitist,10423.650112645384,21,22,0.3
6,2,1000,Non-elitist,14653.324561386009,21,22,0.3
6,3,1000,Non-elitist,14561.888077932854,21,22,0.3
6,4,1000,Non-elitist,7721.471138802992,21,22,0.3
6,5,1000,Non-elitist,10093.396220608805,21,22,0.3
6,6,1000,Non-elitist,9148.843457415582,21,22,0.3
6,7,1000,Non-elitist,6983.0415621427255,21,22,0.3
6,8,1000,Non-elitist,8760.124520881658,21,22,0.3
6,9,1000,Non-elitist,7674.129628975381,21,22,0.3
6,10,1000,Non-elitist,8742.217102024504,21,22,0.3
6,11,1000,Non-elitist,14498.260798186906,21,22,0.3
6,12,1000,Non-elitist,13216.85095455451,21,22,0.3
6,13,1000,Non-elitist,9403.998209695528,21,22,0.3
6,14,1000,Non-elitist,9345.553397949447,21,22,0.3
6,15,1000,Non-elitist,14639.21611206929,21,22,0.3
6,16,1000,Non-elitist,14710.795117126065,21,22,0.3
6,17,1000,Non-elitist,8580.075619394249,21,22,0.3
6,18,1000,Non-elitist,7257.869190292204,21,22,0.3
6,19,1000,Non-elitist,9963.884995676106,21,22,0.3
7,0,1000,Non-elitist,9188.732458087168,21,22,0.3
7,1,1000,Non-elitist,8084.760798508036,21,22,0.3
7,2,1000,Non-elitist,9147.56526399848,21,22,0.3
7,3,1000,Non-elitist,8779.36516397935,21,22,0.3
7,4,1000,Non-elitist,8263.089233095801,21,22,0.3
7,5,1000,Non-elitist,9377.021111117654,21,22,0.3
7,6,1000,Non-elitist,9750.670324548577,21,22,0.3
7,7,1000,Non-elitist,9633.331269365259,21,22,0.3
7,8,1000,Non-elitist,7696.929685774712,21,22,0.3
7,9,1000,Non-elitist,7051.127883541673,21,22,0.3
7,10,1000,Non-elitist,9052.927874299841,21,22,0.3
7,11,1000,Non-elitist,7411.715472536527,21,22,0.3
7,12,1000,Non-elitist,8757.797266149959,21,22,0.3
7,13,1000,Non-elitist,9147.74603418773,21,22,0.3
7,14,1000,Non-elitist,8736.798542100196,21,22,0.3
7,15,1000,Non-elitist,9347.84191284109,21,22,0.3
7,16,1000,Non-elitist,10549.515659534625,21,22,0.3
7,17,1000,Non-elitist,7753.30198070404,21,22,0.3
7,18,1000,Non-elitist,8235.260162542781,21,22,0.3
7,19,1000,Non-elitist,7290.210976406778,21,22,0.3
