iid,rep,a1_budget,algname,achieved_auc,fid_a,fid_b,alpha
6,0,700,MLSL,1387.3631233225567,2,10,0.9
6,1,700,MLSL,1491.5960245158049,2,10,0.9
6,2,700,MLSL,1336.8537143777596,2,10,0.9
6,3,700,MLSL,1636.8988236487717,2,10,0.9
6,4,700,MLSL,1393.2889346788095,2,10,0.9
6,5,700,MLSL,1527.7356999362983,2,10,0.9
6,6,700,MLSL,1583.4519703286878,2,10,0.9
6,7,700,MLSL,1559.0503921939003,2,10,0.9
6,8,700,MLSL,1594.8544036729345,2,10,0.9
6,9,700,MLSL,1576.316968902157,2,10,0.9
6,10,700,MLSL,1398.4158012710159,2,10,0.9
6,11,700,MLSL,1434.937577414522,2,10,0.9
6,12,700,MLSL,1457.0602110674631,2,10,0.9
6,13,700,MLSL,1410.8048314315938,2,10,0.9
6,14,700,MLSL,1609.621262929956,2,10,0.9
6,15,700,MLSL,1253.9844099976544,2,10,0.9
6,16,700,MLSL,1502.4710946469836,2,10,0.9
6,17,700,MLSL,1606.8613866604621,2,10,0.9
6,18,700,MLSL,1545.636382558823,2,10,0.9
6,19,700,MLSL,1588.3575578278899,2,10,0.9
7,0,700,MLSL,1264.704945877731,2,10,0.9
7,1,700,MLSL,1440.2729806255786,2,10,0.9
7,2,700,MLSL,1102.9612865330448,2,10,0.9
7,3,700,MLSL,1354.3355715208886,2,10,0.9
7,4,700,MLSL,1166.1857853396232,2,10,0.9
7,5,700,MLSL,1348.1725078895129,2,10,0.9
7,6,700,MLSL,1681.1904000301258,2,10,0.9
7,7,700,MLSL,1182.022512302799,2,10,0.9
7,8,700,MLSL,1368.1918906523144,2,10,0.9
7,9,700,MLSL,1263.0163537595165,2,10,0.9
7,10,700,MLSL,1316.5010057696238,2,10,0.9
7,11,700,MLSL,1394.0193155189645,2,10,0.9
7,12,700,MLSL,1286.6920001939407,2,10,0.9
7,13,700,MLSL,1494.2693394932276,2,10,0.9
7,14,700,MLSL,1378.666961583805,2,10,0.9
7,15,700,MLSL,1267.725087650042,2,10,0.9
7,16,700,MLSL,1110.4175326996988,2,10,0.9
7,17,700,MLSL,1417.6766821391202,2,10,0.9
