iid,rep,a1_budget,algname,achieved_auc,fid_a,fid_b,alpha
6,0,1000,Non-elitist,12912.339872088021,21,22,0.1
6,1,1000,Non-elitist,12553.654257324015,21,22,0.1
6,2,1000,Non-elitist,12961.166291735286,21,22,0.1
6,3,1000,Non-elitist,12840.153251592594,21,22,0.1
6,4,1000,Non-elitist,13059.10134021008,21,22,0.1
6,5,1000,Non-elitist,12583.480350712238,21,22,0.1
6,6,1000,Non-elitist,7124.7964844899725,21,22,0.1
6,7,1000,Non-elitist,12696.732945000304,21,22,0.1
6,8,1000,Non-elitist,8621.35731519134,21,22,0.1
6,9,1000,Non-elitist,12589.0335750335,21,22,0.1
6,10,1000,Non-elitist,12526.238269602665,21,22,0.1
6,11,1000,Non-elitist,12638.745531807985,21,22,0.1
6,12,1000,Non-elitist,12774.30873505442,21,22,0.1
6,13,1000,Non-elitist,12550.509489404842,21,22,0.1
6,14,1000,Non-elitist,12816.382723163973,21,22,0.1
6,15,1000,Non-elitist,12740.55590926607,21,22,0.1
6,16,1000,Non-elitist,13061.417035547045,21,22,0.1
6,17,1000,Non-elitist,12836.184986381808,21,22,0.1
6,18,1000,Non-elitist,8064.418079032445,21,22,0.1
6,19,1000,Non-elitist,12877.626514269381,21,22,0.1
7,0,1000,Non-elitist,9309.491072859139,21,22,0.1
7,1,1000,Non-elitist,11983.360059877165,21,22,0.1
7,2,1000,Non-elitist,8150.723117058904,21,22,0.1
7,3,1000,Non-elitist,7708.106960763829,21,22,0.1
7,4,1000,Non-elitist,7892.035851810715,21,22,0.1
7,5,1000,Non-elitist,7955.435464618784,21,22,0.1
7,6,1000,Non-elitist,8239.773617798179,21,22,0.1
7,7,1000,Non-elitist,10957.88419912245,21,22,0.1
7,8,1000,Non-elitist,10870.132130727774,21,22,0.1
7,9,1000,Non-elitist,8852.891144894638,21,22,0.1
7,10,1000,Non-elitist,10192.380338162742,21,22,0.1
7,11,1000,Non-elitist,7491.659360038244,21,22,0.1
7,12,1000,Non-elitist,10371.067727339196,21,22,0.1
7,13,1000,Non-elitist,9862.200229068676,21,22,0.1
7,14,1000,Non-elitist,10139.81299721529,21,22,0.1
7,15,1000,Non-elitist,10187.654221256646,21,22,0.1
7,16,1000,Non-elitist,10129.021696451786,21,22,0.1
7,17,1000,Non-elitist,10233.372868950759,21,22,0.1
7,18,1000,Non-elitist,8287.296170875088,21,22,0.1
7,19,1000,Non-elitist,11947.95242068851,21,22,0.1
