iid,rep,a1_budget,algname,achieved_auc,fid_a,fid_b,alpha
6,0,50,PSO,1488.1325102358048,2,10,0.9
6,1,50,PSO,1182.967220880782,2,10,0.9
6,2,50,PSO,1106.981907442228,2,10,0.9
6,3,50,PSO,1362.1650077976183,2,10,0.9
6,4,50,PSO,1084.3576016465213,2,10,0.9
6,5,50,PSO,1121.1641944691826,2,10,0.9
6,6,50,PSO,1348.1814601271494,2,10,0.9
6,7,50,PSO,1018.6444235208933,2,10,0.9
6,8,50,PSO,932.7463554433529,2,10,0.9
6,9,50,PSO,1086.6609398418725,2,10,0.9
6,10,50,PSO,1139.250886786659,2,10,0.9
6,11,50,PSO,1236.7113515496937,2,10,0.9
6,12,50,PSO,1137.4717148223403,2,10,0.9
6,13,50,PSO,1200.6946739065284,2,10,0.9
6,14,50,PSO,1108.1878601417889,2,10,0.9
6,15,50,PSO,1169.6280911407634,2,10,0.9
6,16,50,PSO,1275.3619173562058,2,10,0.9
6,17,50,PSO,1219.184780188624,2,10,0.9
6,18,50,PSO,1023.6324726808564,2,10,0.9
6,19,50,PSO,1221.0698119674626,2,10,0.9
7,0,50,PSO,1001.0257889113045,2,10,0.9
7,1,50,PSO,986.9520842851265,2,10,0.9
7,2,50,PSO,1087.1673420047919,2,10,0.9
7,3,50,PSO,963.691898652531,2,10,0.9
7,4,50,PSO,1285.9416044349036,2,10,0.9
7,5,50,PSO,1030.8647182518107,2,10,0.9
7,6,50,PSO,1175.9720966558054,2,10,0.9
7,7,50,PSO,776.5217896498496,2,10,0.9
7,8,50,PSO,790.7067587884867,2,10,0.9
7,9,50,PSO,947.5466383360124,2,10,0.9
7,10,50,PSO,1023.9256415763789,2,10,0.9
7,11,50,PSO,1033.9816583404568,2,10,0.9
7,12,50,PSO,932.0879759136009,2,10,0.9
7,13,50,PSO,1256.6674324451087,2,10,0.9
7,14,50,PSO,975.7123686793599,2,10,0.9
7,15,50,PSO,1100.3506998197101,2,10,0.9
7,16,50,PSO,822.5226356098651,2,10,0.9
7,17,50,PSO,965.253076341003,2,10,0.9
7,18,50,PSO,1139.3830291487873,2,10,0.9
7,19,50,PSO,956.9276416834078,2,10,0.9
6,0,50,PSO,1550.085234677078,2,10,0.7
6,1,50,PSO,1265.710730467088,2,10,0.7
6,2,50,PSO,1182.9380087041905,2,10,0.7
6,3,50,PSO,1166.486821609432,2,10,0.7
6,4,50,PSO,1221.3463263553122,2,10,0.7
