iid,rep,a1_budget,algname,achieved_auc,fid_a,fid_b,alpha
6,0,1000,Non-elitist,4075.4075674733103,24,2,0.7
6,1,1000,Non-elitist,4704.793890407917,24,2,0.7
6,2,1000,Non-elitist,4532.3607423109825,24,2,0.7
6,3,1000,Non-elitist,4362.113494743426,24,2,0.7
6,4,1000,Non-elitist,4646.964876344405,24,2,0.7
6,5,1000,Non-elitist,4550.495251912449,24,2,0.7
6,6,1000,Non-elitist,4318.140065350017,24,2,0.7
6,7,1000,Non-elitist,4879.216848465316,24,2,0.7
6,8,1000,Non-elitist,4356.561383186716,24,2,0.7
6,9,1000,Non-elitist,4770.8439300263535,24,2,0.7
6,10,1000,Non-elitist,4450.971892596512,24,2,0.7
6,11,1000,Non-elitist,4729.193322297396,24,2,0.7
6,12,1000,Non-elitist,4281.131528935226,24,2,0.7
6,13,1000,Non-elitist,4396.391584747957,24,2,0.7
6,14,1000,Non-elitist,4293.768743756704,24,2,0.7
6,15,1000,Non-elitist,4067.3360881285275,24,2,0.7
6,16,1000,Non-elitist,5589.4441055993,24,2,0.7
6,17,1000,Non-elitist,4497.396314957653,24,2,0.7
6,18,1000,Non-elitist,4135.21071714967,24,2,0.7
6,19,1000,Non-elitist,4381.981214845924,24,2,0.7
7,0,1000,Non-elitist,4390.924801306426,24,2,0.7
7,1,1000,Non-elitist,4372.484431573339,24,2,0.7
7,2,1000,Non-elitist,4438.376077263468,24,2,0.7
7,3,1000,Non-elitist,4797.253431821403,24,2,0.7
7,4,1000,Non-elitist,4306.3415090338285,24,2,0.7
7,5,1000,Non-elitist,4334.822772671241,24,2,0.7
7,6,1000,Non-elitist,4040.6981036907428,24,2,0.7
7,7,1000,Non-elitist,4531.424413209731,24,2,0.7
7,8,1000,Non-elitist,4430.832558474152,24,2,0.7
7,9,1000,Non-elitist,4201.100924320696,24,2,0.7
7,10,1000,Non-elitist,5710.825510723991,24,2,0.7
7,11,1000,Non-elitist,4104.526975685692,24,2,0.7
7,12,1000,Non-elitist,4602.2356932345165,24,2,0.7
7,13,1000,Non-elitist,4404.804919082647,24,2,0.7
7,14,1000,Non-elitist,4520.66784143481,24,2,0.7
7,15,1000,Non-elitist,4150.990131004328,24,2,0.7
7,16,1000,Non-elitist,4602.6089129358525,24,2,0.7
7,17,1000,Non-elitist,4583.529869333696,24,2,0.7
7,18,1000,Non-elitist,4703.013636740723,24,2,0.7
7,19,1000,Non-elitist,3991.3665108477526,24,2,0.7
