iid,rep,a1_budget,algname,achieved_auc,fid_a,fid_b,alpha
6,0,100,Elitist,1414.0551287315807,2,10,0.9
6,1,100,Elitist,1257.3243845714596,2,10,0.9
6,2,100,Elitist,1134.6707028971775,2,10,0.9
6,3,100,Elitist,1369.1757005882478,2,10,0.9
6,4,100,Elitist,1310.3875123374523,2,10,0.9
6,5,100,Elitist,1522.2993897296788,2,10,0.9
6,6,100,Elitist,1490.6560764652677,2,10,0.9
6,7,100,Elitist,1219.478596551605,2,10,0.9
6,8,100,Elitist,1109.2089673225805,2,10,0.9
6,9,100,Elitist,1187.1110928977787,2,10,0.9
6,10,100,Elitist,1219.8312292600765,2,10,0.9
6,11,100,Elitist,1252.0338475625995,2,10,0.9
6,12,100,Elitist,1310.1952171412631,2,10,0.9
6,13,100,Elitist,1226.7371755909192,2,10,0.9
6,14,100,Elitist,1126.029052650999,2,10,0.9
6,15,100,Elitist,952.7261322315586,2,10,0.9
6,16,100,Elitist,1215.6191164289028,2,10,0.9
6,17,100,Elitist,1104.4779136506952,2,10,0.9
6,18,100,Elitist,1211.3396377002496,2,10,0.9
6,19,100,Elitist,1244.7398705981868,2,10,0.9
7,0,100,Elitist,1172.278039256526,2,10,0.9
7,1,100,Elitist,1090.4351928039873,2,10,0.9
7,2,100,Elitist,1061.6173219941988,2,10,0.9
7,3,100,Elitist,1069.2863845848703,2,10,0.9
7,4,100,Elitist,1088.8622980144817,2,10,0.9
7,5,100,Elitist,1015.1188758970883,2,10,0.9
7,6,100,Elitist,1308.493030940761,2,10,0.9
7,7,100,Elitist,875.3055018512332,2,10,0.9
7,8,100,Elitist,1248.6171195886077,2,10,0.9
7,9,100,Elitist,923.3930355259407,2,10,0.9
7,10,100,Elitist,1114.7103835275038,2,10,0.9
7,11,100,Elitist,1039.7003363686904,2,10,0.9
7,12,100,Elitist,1109.06914270018,2,10,0.9
7,13,100,Elitist,1194.2232300972291,2,10,0.9
7,14,100,Elitist,1161.831495999408,2,10,0.9
7,15,100,Elitist,1060.9913035239138,2,10,0.9
7,16,100,Elitist,927.73009152413,2,10,0.9
7,17,100,Elitist,1101.3401739439407,2,10,0.9
7,18,100,Elitist,1080.1637147805325,2,10,0.9
7,19,100,Elitist,1169.5016203234147,2,10,0.9
6,0,100,Elitist,1466.1083264895149,2,10,0.7
6,1,100,Elitist,1564.9559208932044,2,10,0.7
6,2,100,Elitist,1306.312672178755,2,10,0.7
6,3,100,Elitist,1164.3258522155122,2,10,0.7
6,4,100,Elitist,1387.568674801445,2,10,0.7
6,5,100,Elitist,1368.5385312062658,2,10,0.7
6,6,100,Elitist,1039.6544126259985,2,10,0.7
