iid,rep,a1_budget,algname,achieved_auc,fid_a,fid_b,alpha
6,0,800,PSO,1316.0430422350119,2,10,0.9
6,1,800,PSO,1387.0671781657343,2,10,0.9
6,2,800,PSO,1310.0994218184244,2,10,0.9
6,3,800,PSO,1563.1560964578073,2,10,0.9
6,4,800,PSO,1355.2076218914772,2,10,0.9
6,5,800,PSO,1474.1993655516262,2,10,0.9
6,6,800,PSO,1489.272142062112,2,10,0.9
6,7,800,PSO,1490.9742782127048,2,10,0.9
6,8,800,PSO,1525.0159644348971,2,10,0.9
6,9,800,PSO,1507.0299258283703,2,10,0.9
6,10,800,PSO,1380.291815522679,2,10,0.9
6,11,800,PSO,1351.6531737711045,2,10,0.9
6,12,800,PSO,1402.7986052953515,2,10,0.9
6,13,800,PSO,1372.2060783429183,2,10,0.9
6,14,800,PSO,1531.378410408285,2,10,0.9
6,15,800,PSO,1195.9187858586638,2,10,0.9
6,16,800,PSO,1430.0082581221807,2,10,0.9
6,17,800,PSO,1548.8160034912453,2,10,0.9
6,18,800,PSO,1492.0180963182893,2,10,0.9
6,19,800,PSO,1557.5036260595546,2,10,0.9
7,0,800,PSO,1231.5429308564846,2,10,0.9
7,1,800,PSO,1369.9738207116657,2,10,0.9
7,2,800,PSO,1079.3746843084668,2,10,0.9
7,3,800,PSO,1324.4301591431854,2,10,0.9
7,4,800,PSO,1116.893149165449,2,10,0.9
7,5,800,PSO,1289.3769046353025,2,10,0.9
7,6,800,PSO,1581.7925550530863,2,10,0.9
7,7,800,PSO,1121.70961100176,2,10,0.9
7,8,800,PSO,1292.0380869096828,2,10,0.9
7,9,800,PSO,1202.2068261202921,2,10,0.9
7,10,800,PSO,1253.175700058987,2,10,0.9
7,11,800,PSO,1341.4015866157122,2,10,0.9
7,12,800,PSO,1208.285268114421,2,10,0.9
7,13,800,PSO,1403.759195595612,2,10,0.9
7,14,800,PSO,1354.215361793341,2,10,0.9
7,15,800,PSO,1232.1237026821875,2,10,0.9
7,16,800,PSO,1065.0986744757695,2,10,0.9
7,17,800,PSO,1340.534504820207,2,10,0.9
7,18,800,PSO,1326.5924867800074,2,10,0.9
7,19,800,PSO,1267.3931595692457,2,10,0.9
6,0,800,PSO,1640.2368069022286,2,10,0.7
6,1,800,PSO,1495.1223319328014,2,10,0.7
6,2,800,PSO,1563.8241021768445,2,10,0.7
6,3,800,PSO,1383.7213994047813,2,10,0.7
6,4,800,PSO,1611.0462318639593,2,10,0.7
6,5,800,PSO,1344.3727335343915,2,10,0.7
6,6,800,PSO,1271.7143663844279,2,10,0.7
6,7,800,PSO,1464.1389659810357,2,10,0.7
6,8,800,PSO,1437.0457630347125,2,10,0.7
6,9,800,PSO,1596.4249025568968,2,10,0.7
6,10,800,PSO,1419.6159777203131,2,10,0.7
6,11,800,PSO,1356.1496327552463,2,10,0.7
6,12,800,PSO,1344.779673514238,2,10,0.7
6,13,800,PSO,1633.5422257839928,2,10,0.7
6,14,800,PSO,1482.8743090832895,2,10,0.7
6,15,800,PSO,1543.2257853849574,2,10,0.7
6,16,800,PSO,1628.7073310156704,2,10,0.7
6,17,800,PSO,1617.1853629275026,2,10,0.7
6,18,800,PSO,1462.9614561149092,2,10,0.7
6,19,800,PSO,1676.185447555739,2,10,0.7
7,0,800,PSO,1129.0695967925885,2,10,0.7
7,1,800,PSO,1328.7354736974182,2,10,0.7
7,2,800,PSO,1337.3340102240559,2,10,0.7
7,3,800,PSO,1351.792787580851,2,10,0.7
7,4,800,PSO,1623.249380973612,2,10,0.7
7,5,800,PSO,1241.6848310446007,2,10,0.7
7,6,800,PSO,1172.4328616563748,2,10,0.7
7,7,800,PSO,1499.1718692607428,2,10,0.7
7,8,800,PSO,1440.3747489768496,2,10,0.7
7,9,800,PSO,1074.081479964802,2,10,0.7
7,10,800,PSO,1559.7768349512062,2,10,0.7
7,11,800,PSO,1413.9155558052978,2,10,0.7
7,12,800,PSO,1404.9417636443372,2,10,0.7
7,13,800,PSO,1238.2427595007364,2,10,0.7
7,14,800,PSO,1372.705031537602,2,10,0.7
7,15,800,PSO,1335.595674425811,2,10,0.7
7,16,800,PSO,1292.565607809902,2,10,0.7
7,17,800,PSO,1402.5479394270974,2,10,0.7
7,18,800,PSO,1438.561300779906,2,10,0.7
7,19,800,PSO,1410.01390379551,2,10,0.7
6,0,800,PSO,1626.9477591466502,2,10,0.5
6,1,800,PSO,1627.8983554775846,2,10,0.5
6,2,800,PSO,1355.3108383666063,2,10,0.5
6,3,800,PSO,1568.294779750865,2,10,0.5
6,4,800,PSO,1729.798728155067,2,10,0.5
6,5,800,PSO,1678.5975351888226,2,10,0.5
6,6,800,PSO,1451.1500243979212,2,10,0.5
6,7,800,PSO,1323.0922379904905,2,10,0.5
6,8,800,PSO,1521.3306567587001,2,10,0.5
6,9,800,PSO,1444.28754108137,2,10,0.5
6,10,800,PSO,1330.3844424383744,2,10,0.5
6,11,800,PSO,1754.658144647588,2,10,0.5
6,12,800,PSO,1552.2803850022472,2,10,0.5
6,13,800,PSO,1446.6277210982014,2,10,0.5
6,14,800,PSO,1588.088118923254,2,10,0.5
6,15,800,PSO,1430.1098700403036,2,10,0.5
6,16,800,PSO,1415.1987540340278,2,10,0.5
6,17,800,PSO,1506.744876107256,2,10,0.5
6,18,800,PSO,1358.726872328512,2,10,0.5
6,19,800,PSO,1899.465076130497,2,10,0.5
7,0,800,PSO,1455.5708590730785,2,10,0.5
7,1,800,PSO,1392.2617079309664,2,10,0.5
7,2,800,PSO,1318.011891527307,2,10,0.5
7,3,800,PSO,1263.7447517082387,2,10,0.5
7,4,800,PSO,1419.12831347089,2,10,0.5
7,5,800,PSO,1390.0999061068296,2,10,0.5
7,6,800,PSO,1326.8046267822133,2,10,0.5
7,7,800,PSO,1492.6413755698545,2,10,0.5
7,8,800,PSO,1672.7535076542756,2,10,0.5
7,9,800,PSO,1330.540456703981,2,10,0.5
7,10,800,PSO,1553.2947418414585,2,10,0.5
7,11,800,PSO,1418.7200409329485,2,10,0.5
7,12,800,PSO,1416.0655918251146,2,10,0.5
7,13,800,PSO,1394.2350586006787,2,10,0.5
7,14,800,PSO,1455.550900218018,2,10,0.5
