iid,rep,a1_budget,algname,achieved_auc,fid_a,fid_b,alpha
6,0,650,Elitist,1329.7626498524053,2,10,0.9
6,1,650,Elitist,1429.713729890041,2,10,0.9
6,2,650,Elitist,1286.1855577764989,2,10,0.9
6,3,650,Elitist,1607.4204508060475,2,10,0.9
6,4,650,Elitist,1345.5829719169083,2,10,0.9
6,5,650,Elitist,1483.9707419457632,2,10,0.9
6,6,650,Elitist,1506.5005113644759,2,10,0.9
6,7,650,Elitist,1494.456101661568,2,10,0.9
6,8,650,Elitist,1499.386009989007,2,10,0.9
6,9,650,Elitist,1488.657690119074,2,10,0.9
6,10,650,Elitist,1350.2959705542917,2,10,0.9
6,11,650,Elitist,1322.5694417950626,2,10,0.9
6,12,650,Elitist,1394.777654107479,2,10,0.9
6,13,650,Elitist,1376.7735934753177,2,10,0.9
6,14,650,Elitist,1552.7383725536708,2,10,0.9
6,15,650,Elitist,1187.4024760615453,2,10,0.9
6,16,650,Elitist,1471.5746371904347,2,10,0.9
6,17,650,Elitist,1564.3857221874214,2,10,0.9
6,18,650,Elitist,1443.3508443948663,2,10,0.9
6,19,650,Elitist,1521.9831309742904,2,10,0.9
7,0,650,Elitist,1223.303133584372,2,10,0.9
7,1,650,Elitist,1362.5072534360936,2,10,0.9
7,2,650,Elitist,1081.2451766795277,2,10,0.9
7,3,650,Elitist,1282.6900825464622,2,10,0.9
7,4,650,Elitist,1113.5426238204504,2,10,0.9
7,5,650,Elitist,1297.3417736681195,2,10,0.9
7,6,650,Elitist,1628.3899455620985,2,10,0.9
7,7,650,Elitist,1131.9232103812924,2,10,0.9
7,8,650,Elitist,1311.4800642034545,2,10,0.9
7,9,650,Elitist,1166.5777303084553,2,10,0.9
7,10,650,Elitist,1236.2808051514328,2,10,0.9
7,11,650,Elitist,1344.2611469628346,2,10,0.9
7,12,650,Elitist,1203.6940672400237,2,10,0.9
7,13,650,Elitist,1406.5531573786088,2,10,0.9
7,14,650,Elitist,1333.232909809242,2,10,0.9
7,15,650,Elitist,1213.4189660734326,2,10,0.9
7,16,650,Elitist,1082.4841577688055,2,10,0.9
7,17,650,Elitist,1367.2981306480233,2,10,0.9
7,18,650,Elitist,1305.0131295542594,2,10,0.9
7,19,650,Elitist,1266.6892187551553,2,10,0.9
6,0,650,Elitist,1621.192251441438,2,10,0.7
6,1,650,Elitist,1483.4723015869915,2,10,0.7
6,2,650,Elitist,1560.3920857185242,2,10,0.7
6,3,650,Elitist,1376.5295301933857,2,10,0.7
6,4,650,Elitist,1606.3154302059988,2,10,0.7
6,5,650,Elitist,1334.6818362886643,2,10,0.7
6,6,650,Elitist,1280.590663468249,2,10,0.7
6,7,650,Elitist,1517.9177873953458,2,10,0.7
6,8,650,Elitist,1444.9173402692068,2,10,0.7
6,9,650,Elitist,1599.191476014811,2,10,0.7
6,10,650,Elitist,1407.2801157355464,2,10,0.7
6,11,650,Elitist,1354.4935378166774,2,10,0.7
6,12,650,Elitist,1325.1840453192094,2,10,0.7
6,13,650,Elitist,1634.0269166780129,2,10,0.7
6,14,650,Elitist,1466.4658157165763,2,10,0.7
6,15,650,Elitist,1532.425094685841,2,10,0.7
6,16,650,Elitist,1658.0041908953438,2,10,0.7
6,17,650,Elitist,1618.0073768341547,2,10,0.7
6,18,650,Elitist,1522.2574919746767,2,10,0.7
6,19,650,Elitist,1672.9760426599782,2,10,0.7
7,0,650,Elitist,1114.1023819566487,2,10,0.7
7,1,650,Elitist,1348.59460909547,2,10,0.7
7,2,650,Elitist,1333.8384625105384,2,10,0.7
7,3,650,Elitist,1344.0237769737205,2,10,0.7
7,4,650,Elitist,1591.6014371362144,2,10,0.7
7,5,650,Elitist,1224.3126562789682,2,10,0.7
7,6,650,Elitist,1156.5595768927096,2,10,0.7
7,7,650,Elitist,1500.6995319615298,2,10,0.7
7,8,650,Elitist,1433.3182075800983,2,10,0.7
7,9,650,Elitist,1113.8434401671839,2,10,0.7
7,10,650,Elitist,1539.4913620544594,2,10,0.7
7,11,650,Elitist,1398.2654475397653,2,10,0.7
7,12,650,Elitist,1409.3887479441205,2,10,0.7
7,13,650,Elitist,1227.5963657841037,2,10,0.7
7,14,650,Elitist,1385.7983868158408,2,10,0.7
7,15,650,Elitist,1342.3211866479787,2,10,0.7
7,16,650,Elitist,1323.9850358016888,2,10,0.7
7,17,650,Elitist,1433.6440299028927,2,10,0.7
7,18,650,Elitist,1468.4039505362407,2,10,0.7
7,19,650,Elitist,1411.5801293695413,2,10,0.7
6,0,650,Elitist,1609.7500114287554,2,10,0.5
6,1,650,Elitist,1614.8182433142154,2,10,0.5
6,2,650,Elitist,1351.7839785079386,2,10,0.5
6,3,650,Elitist,1556.876760700442,2,10,0.5
6,4,650,Elitist,1749.5806509503218,2,10,0.5
6,5,650,Elitist,1693.4888509362147,2,10,0.5
6,6,650,Elitist,1467.2059619078655,2,10,0.5
6,7,650,Elitist,1328.1590119522648,2,10,0.5
6,8,650,Elitist,1517.9330885299837,2,10,0.5
6,9,650,Elitist,1468.695779624628,2,10,0.5
6,10,650,Elitist,1323.4832351865107,2,10,0.5
6,11,650,Elitist,1792.7698010347212,2,10,0.5
6,12,650,Elitist,1543.862254399652,2,10,0.5
6,13,650,Elitist,1417.8519404096003,2,10,0.5
6,14,650,Elitist,1578.917297481648,2,10,0.5
6,15,650,Elitist,1438.7871442296428,2,10,0.5
6,16,650,Elitist,1390.5071761234415,2,10,0.5
6,17,650,Elitist,1522.490000039556,2,10,0.5
6,18,650,Elitist,1346.1237557413665,2,10,0.5
6,19,650,Elitist,1859.5972401232345,2,10,0.5
7,0,650,Elitist,1447.7895084887023,2,10,0.5
7,1,650,Elitist,1419.9193194078355,2,10,0.5
7,2,650,Elitist,1334.9533077768785,2,10,0.5
7,3,650,Elitist,1264.3866172064345,2,10,0.5
7,4,650,Elitist,1411.4747166106636,2,10,0.5
7,5,650,Elitist,1392.6717611902461,2,10,0.5
7,6,650,Elitist,1350.3581419091934,2,10,0.5
7,7,650,Elitist,1502.9190793079015,2,10,0.5
7,8,650,Elitist,1674.0182723225737,2,10,0.5
7,9,650,Elitist,1363.6376150146154,2,10,0.5
7,10,650,Elitist,1570.6497856785154,2,10,0.5
7,11,650,Elitist,1410.5079563943295,2,10,0.5
7,12,650,Elitist,1392.3951023241307,2,10,0.5
7,13,650,Elitist,1375.739231348025,2,10,0.5
7,14,650,Elitist,1448.2963224166647,2,10,0.5
7,15,650,Elitist,1524.620683184647,2,10,0.5
7,16,650,Elitist,1229.211019397729,2,10,0.5
7,17,650,Elitist,1518.2654901260457,2,10,0.5
7,18,650,Elitist,1390.0548916468845,2,10,0.5
7,19,650,Elitist,1479.1932056505225,2,10,0.5
6,0,650,Elitist,1634.09794720655,2,10,0.3
6,1,650,Elitist,1551.829584532532,2,10,0.3
6,2,650,Elitist,1487.32757165876,2,10,0.3
6,3,650,Elitist,1520.665738688716,2,10,0.3
6,4,650,Elitist,1393.2426587898321,2,10,0.3
6,5,650,Elitist,1696.5537512441215,2,10,0.3
6,6,650,Elitist,1770.9688874958492,2,10,0.3
6,7,650,Elitist,1350.9331721665226,2,10,0.3
6,8,650,Elitist,1582.8883634916365,2,10,0.3
6,9,650,Elitist,1248.5790971123674,2,10,0.3
6,10,650,Elitist,1474.6359941588053,2,10,0.3
6,11,650,Elitist,1414.09020356819,2,10,0.3
6,12,650,Elitist,1429.2675407886752,2,10,0.3
6,13,650,Elitist,1602.184991572447,2,10,0.3
6,14,650,Elitist,1526.287008067971,2,10,0.3
6,15,650,Elitist,1762.7975492569221,2,10,0.3
6,16,650,Elitist,1819.627583132802,2,10,0.3
6,17,650,Elitist,1550.7606772591032,2,10,0.3
6,18,650,Elitist,1527.7309199486622,2,10,0.3
6,19,650,Elitist,1727.0167879239616,2,10,0.3
7,0,650,Elitist,1718.1528114858913,2,10,0.3
7,1,650,Elitist,1667.8850050861488,2,10,0.3
7,2,650,Elitist,1342.5203838492207,2,10,0.3
7,3,650,Elitist,1411.6663157079847,2,10,0.3
7,4,650,Elitist,1461.0754366270414,2,10,0.3
7,5,650,Elitist,1610.3250251849909,2,10,0.3
7,6,650,Elitist,1722.4898754062292,2,10,0.3
7,7,650,Elitist,1530.1936982572374,2,10,0.3
7,8,650,Elitist,1514.9242537367738,2,10,0.3
7,9,650,Elitist,1460.7383484212558,2,10,0.3
7,10,650,Elitist,1617.0337221312582,2,10,0.3
7,11,650,Elitist,1247.985744586645,2,10,0.3
7,12,650,Elitist,1652.3200140291628,2,10,0.3
7,13,650,Elitist,1347.9965204852833,2,10,0.3
7,14,650,Elitist,1477.9935965167092,2,10,0.3
7,15,650,Elitist,1673.5184699672645,2,10,0.3
7,16,650,Elitist,1100.150143750901,2,10,0.3
7,17,650,Elitist,1603.6682911948456,2,10,0.3
7,18,650,Elitist,1563.3713567420514,2,10,0.3
7,19,650,Elitist,1430.3260029356825,2,10,0.3
6,0,650,Elitist,1413.7879592577083,2,10,0.1
6,1,650,Elitist,1694.074962528221,2,10,0.1
6,2,650,Elitist,1512.1462805014883,2,10,0.1
6,3,650,Elitist,1327.9557956450494,2,10,0.1
6,4,650,Elitist,1526.7829952548907,2,10,0.1
6,5,650,Elitist,1514.0586807085356,2,10,0.1
6,6,650,Elitist,1817.292938676753,2,10,0.1
6,7,650,Elitist,1562.5716689933752,2,10,0.1
6,8,650,Elitist,1534.0924848899747,2,10,0.1
6,9,650,Elitist,1328.1809251730033,2,10,0.1
6,10,650,Elitist,1336.5570218906025,2,10,0.1
6,11,650,Elitist,1737.758844620002,2,10,0.1
6,12,650,Elitist,1581.5410463722108,2,10,0.1
6,13,650,Elitist,1716.9863534367228,2,10,0.1
6,14,650,Elitist,1772.9143168932858,2,10,0.1
6,15,650,Elitist,1691.3231573277938,2,10,0.1
6,16,650,Elitist,1613.6902278494958,2,10,0.1
6,17,650,Elitist,1483.8212849164884,2,10,0.1
6,18,650,Elitist,1660.5918605652905,2,10,0.1
6,19,650,Elitist,1641.1634392254005,2,10,0.1
7,0,650,Elitist,1311.1890278023584,2,10,0.1
7,1,650,Elitist,1546.9914356437894,2,10,0.1
7,2,650,Elitist,1286.9350611926238,2,10,0.1
7,3,650,Elitist,1273.5774719566666,2,10,0.1
7,4,650,Elitist,1463.9843026125554,2,10,0.1
7,5,650,Elitist,1773.9447018207975,2,10,0.1
7,6,650,Elitist,1405.083337850499,2,10,0.1
7,7,650,Elitist,1507.1841975921116,2,10,0.1
7,8,650,Elitist,1382.6250999844697,2,10,0.1
7,9,650,Elitist,1200.602290608268,2,10,0.1
7,10,650,Elitist,1771.1614864268176,2,10,0.1
7,11,650,Elitist,1685.8585616552118,2,10,0.1
7,12,650,Elitist,1360.7754019790455,2,10,0.1
7,13,650,Elitist,1443.6684548959292,2,10,0.1
7,14,650,Elitist,1551.985516204197,2,10,0.1
7,15,650,Elitist,1484.9330924513692,2,10,0.1
7,16,650,Elitist,1380.8331114857142,2,10,0.1
7,17,650,Elitist,1295.5011664676153,2,10,0.1
7,18,650,Elitist,1492.2021786538685,2,10,0.1
7,19,650,Elitist,1583.5495658095458,2,10,0.1
6,0,650,Elitist,6836.522140878922,24,21,0.9
6,1,650,Elitist,6506.616138254612,24,21,0.9
6,2,650,Elitist,6459.527287803894,24,21,0.9
6,3,650,Elitist,7033.218191557793,24,21,0.9
6,4,650,Elitist,8238.520913216953,24,21,0.9
6,5,650,Elitist,7958.008629644993,24,21,0.9
6,6,650,Elitist,6175.579112360606,24,21,0.9
6,7,650,Elitist,8596.738812633004,24,21,0.9
6,8,650,Elitist,8250.199313395346,24,21,0.9
6,9,650,Elitist,8124.710021853117,24,21,0.9
6,10,650,Elitist,6570.408835454139,24,21,0.9
6,11,650,Elitist,6696.060262868655,24,21,0.9
6,12,650,Elitist,8235.287625747285,24,21,0.9
6,13,650,Elitist,6655.305421113055,24,21,0.9
6,14,650,Elitist,6498.062226376032,24,21,0.9
6,15,650,Elitist,6554.5606288626395,24,21,0.9
6,16,650,Elitist,6739.829737020813,24,21,0.9
6,17,650,Elitist,7140.777924800499,24,21,0.9
6,18,650,Elitist,8189.859062042982,24,21,0.9
6,19,650,Elitist,6029.824920397605,24,21,0.9
7,0,650,Elitist,6492.778500968677,24,21,0.9
7,1,650,Elitist,7902.180033209728,24,21,0.9
7,2,650,Elitist,7023.4125924802,24,21,0.9
7,3,650,Elitist,8314.934735926243,24,21,0.9
7,4,650,Elitist,8242.505885691906,24,21,0.9
7,5,650,Elitist,6537.848066559227,24,21,0.9
7,6,650,Elitist,8352.23640432343,24,21,0.9
7,7,650,Elitist,8101.284570930405,24,21,0.9
7,8,650,Elitist,6785.3757306983325,24,21,0.9
7,9,650,Elitist,7916.392320039622,24,21,0.9
7,10,650,Elitist,6566.682438888491,24,21,0.9
7,11,650,Elitist,6698.607219968313,24,21,0.9
7,12,650,Elitist,6734.99225430959,24,21,0.9
7,13,650,Elitist,6533.014882221496,24,21,0.9
7,14,650,Elitist,8548.787958491059,24,21,0.9
7,15,650,Elitist,6545.54277611487,24,21,0.9
7,16,650,Elitist,6467.759387865647,24,21,0.9
7,17,650,Elitist,8518.29508243008,24,21,0.9
7,18,650,Elitist,6335.759180625435,24,21,0.9
7,19,650,Elitist,8067.424852053669,24,21,0.9
6,0,650,Elitist,5827.4920950061605,24,21,0.7
6,1,650,Elitist,5176.05572388903,24,21,0.7
6,2,650,Elitist,5833.935027390488,24,21,0.7
6,3,650,Elitist,5798.863770326511,24,21,0.7
6,4,650,Elitist,10224.286245627463,24,21,0.7
6,5,650,Elitist,5198.649986470244,24,21,0.7
6,6,650,Elitist,6249.32422735683,24,21,0.7
6,7,650,Elitist,5486.7736688522255,24,21,0.7
6,8,650,Elitist,5748.808214805078,24,21,0.7
6,9,650,Elitist,5558.5921772690945,24,21,0.7
6,10,650,Elitist,5239.90100869289,24,21,0.7
6,11,650,Elitist,6149.632708071541,24,21,0.7
6,12,650,Elitist,5244.456933095287,24,21,0.7
6,13,650,Elitist,5668.712571223918,24,21,0.7
6,14,650,Elitist,5405.499784691327,24,21,0.7
6,15,650,Elitist,5410.234199697772,24,21,0.7
6,16,650,Elitist,5560.450659662718,24,21,0.7
6,17,650,Elitist,5799.318608952495,24,21,0.7
6,18,650,Elitist,5584.467891475641,24,21,0.7
6,19,650,Elitist,4901.604527263553,24,21,0.7
7,0,650,Elitist,5239.899329216865,24,21,0.7
7,1,650,Elitist,5116.852743416276,24,21,0.7
7,2,650,Elitist,5048.636036267479,24,21,0.7
7,3,650,Elitist,5453.4986330280435,24,21,0.7
7,4,650,Elitist,5610.404621605341,24,21,0.7
7,5,650,Elitist,5944.374918732547,24,21,0.7
7,6,650,Elitist,5860.428968585966,24,21,0.7
7,7,650,Elitist,4881.213046244595,24,21,0.7
7,8,650,Elitist,10039.880046764836,24,21,0.7
7,9,650,Elitist,10155.603775469472,24,21,0.7
7,10,650,Elitist,6127.824839493724,24,21,0.7
7,11,650,Elitist,5370.908624584013,24,21,0.7
7,12,650,Elitist,5749.79788674349,24,21,0.7
7,13,650,Elitist,5933.8865373849,24,21,0.7
7,14,650,Elitist,5574.653707852536,24,21,0.7
7,15,650,Elitist,5698.899902501746,24,21,0.7
7,16,650,Elitist,5622.663277785608,24,21,0.7
7,17,650,Elitist,6305.923717856267,24,21,0.7
7,18,650,Elitist,6313.039893240576,24,21,0.7
7,19,650,Elitist,5365.188076688061,24,21,0.7
6,0,650,Elitist,5620.71843871381,24,21,0.5
6,1,650,Elitist,4974.206191470293,24,21,0.5
6,2,650,Elitist,6165.182851523617,24,21,0.5
6,3,650,Elitist,5390.9388078095235,24,21,0.5
6,4,650,Elitist,5970.396217130186,24,21,0.5
6,5,650,Elitist,5109.651576770976,24,21,0.5
6,6,650,Elitist,5660.724175762741,24,21,0.5
6,7,650,Elitist,5419.2716075083945,24,21,0.5
6,8,650,Elitist,4509.275241680758,24,21,0.5
6,9,650,Elitist,5755.653437139426,24,21,0.5
6,10,650,Elitist,5421.84814524755,24,21,0.5
6,11,650,Elitist,5812.305814376848,24,21,0.5
6,12,650,Elitist,5838.741572582732,24,21,0.5
6,13,650,Elitist,5157.913729538264,24,21,0.5
6,14,650,Elitist,6455.004288710302,24,21,0.5
6,15,650,Elitist,4504.661462533736,24,21,0.5
6,16,650,Elitist,5180.031996550332,24,21,0.5
6,17,650,Elitist,6768.3589117728025,24,21,0.5
6,18,650,Elitist,5938.568839695681,24,21,0.5
6,19,650,Elitist,6384.34188830595,24,21,0.5
7,0,650,Elitist,5324.558841889499,24,21,0.5
7,1,650,Elitist,5117.830969944529,24,21,0.5
7,2,650,Elitist,4527.2431971273445,24,21,0.5
7,3,650,Elitist,5513.199922772887,24,21,0.5
7,4,650,Elitist,5858.203856657834,24,21,0.5
7,5,650,Elitist,5563.516866453324,24,21,0.5
7,6,650,Elitist,5415.827095196391,24,21,0.5
7,7,650,Elitist,5544.962825336951,24,21,0.5
7,8,650,Elitist,6140.273323772229,24,21,0.5
7,9,650,Elitist,12100.863685255195,24,21,0.5
7,10,650,Elitist,5902.120611829115,24,21,0.5
7,11,650,Elitist,6000.598573250729,24,21,0.5
7,12,650,Elitist,4797.069547043274,24,21,0.5
7,13,650,Elitist,6121.310482788058,24,21,0.5
7,14,650,Elitist,5849.08236119357,24,21,0.5
7,15,650,Elitist,5614.275913902311,24,21,0.5
7,16,650,Elitist,4829.397393255477,24,21,0.5
7,17,650,Elitist,6025.543014441334,24,21,0.5
7,18,650,Elitist,6811.261492944449,24,21,0.5
7,19,650,Elitist,5029.2199688582805,24,21,0.5
6,0,650,Elitist,6806.876037375158,24,21,0.3
6,1,650,Elitist,7400.714397462287,24,21,0.3
6,2,650,Elitist,6881.243444504992,24,21,0.3
6,3,650,Elitist,5729.108713730755,24,21,0.3
6,4,650,Elitist,5534.921868902374,24,21,0.3
6,5,650,Elitist,5957.570483565152,24,21,0.3
6,6,650,Elitist,7624.9809215488,24,21,0.3
6,7,650,Elitist,5118.92314604987,24,21,0.3
6,8,650,Elitist,5916.213882348221,24,21,0.3
6,9,650,Elitist,6343.495427522334,24,21,0.3
6,10,650,Elitist,6162.125053331163,24,21,0.3
6,11,650,Elitist,5319.739310486213,24,21,0.3
6,12,650,Elitist,5667.352696062079,24,21,0.3
6,13,650,Elitist,6784.146246556579,24,21,0.3
6,14,650,Elitist,7172.381384132944,24,21,0.3
6,15,650,Elitist,6223.620632353382,24,21,0.3
6,16,650,Elitist,6750.4244068732405,24,21,0.3
6,17,650,Elitist,6818.601283192187,24,21,0.3
6,18,650,Elitist,6033.982354159404,24,21,0.3
6,19,650,Elitist,6440.991507764179,24,21,0.3
7,0,650,Elitist,6627.46226944924,24,21,0.3
7,1,650,Elitist,6235.954616668407,24,21,0.3
7,2,650,Elitist,6177.68378366744,24,21,0.3
7,3,650,Elitist,8262.596229488532,24,21,0.3
7,4,650,Elitist,6678.13631862205,24,21,0.3
7,5,650,Elitist,5832.474422044072,24,21,0.3
7,6,650,Elitist,5293.1639619695015,24,21,0.3
7,7,650,Elitist,6350.439545628522,24,21,0.3
7,8,650,Elitist,6008.045835433656,24,21,0.3
7,9,650,Elitist,7387.748834574466,24,21,0.3
7,10,650,Elitist,6330.485268429411,24,21,0.3
7,11,650,Elitist,7035.664324315827,24,21,0.3
7,12,650,Elitist,6706.480072039258,24,21,0.3
7,13,650,Elitist,6712.693142124672,24,21,0.3
7,14,650,Elitist,5495.752872207074,24,21,0.3
7,15,650,Elitist,6538.464691896656,24,21,0.3
7,16,650,Elitist,5406.3533129554535,24,21,0.3
7,17,650,Elitist,5895.439598778175,24,21,0.3
7,18,650,Elitist,7596.625658788636,24,21,0.3
7,19,650,Elitist,7127.872503453052,24,21,0.3
6,0,650,Elitist,7011.895750640513,24,21,0.1
6,1,650,Elitist,7765.55412031034,24,21,0.1
6,2,650,Elitist,7917.838744542076,24,21,0.1
6,3,650,Elitist,5717.620707220721,24,21,0.1
6,4,650,Elitist,6294.510866004892,24,21,0.1
6,5,650,Elitist,6676.681230743643,24,21,0.1
6,6,650,Elitist,6189.948527575068,24,21,0.1
6,7,650,Elitist,6549.1217794684835,24,21,0.1
6,8,650,Elitist,6174.935923614299,24,21,0.1
6,9,650,Elitist,7007.077330633251,24,21,0.1
6,10,650,Elitist,6573.0597690070335,24,21,0.1
6,11,650,Elitist,7522.319752788963,24,21,0.1
6,12,650,Elitist,7543.843239035507,24,21,0.1
6,13,650,Elitist,6140.734735138377,24,21,0.1
6,14,650,Elitist,7332.377796731167,24,21,0.1
6,15,650,Elitist,7211.21611098776,24,21,0.1
6,16,650,Elitist,7951.27344992953,24,21,0.1
6,17,650,Elitist,7412.783295804126,24,21,0.1
6,18,650,Elitist,6771.991897297005,24,21,0.1
6,19,650,Elitist,8269.73749994883,24,21,0.1
7,0,650,Elitist,7014.128059873883,24,21,0.1
7,1,650,Elitist,7052.44464716278,24,21,0.1
7,2,650,Elitist,6801.737964621141,24,21,0.1
7,3,650,Elitist,7701.79344382642,24,21,0.1
7,4,650,Elitist,6855.282326781584,24,21,0.1
7,5,650,Elitist,6377.41293501101,24,21,0.1
7,6,650,Elitist,6966.161123733192,24,21,0.1
7,7,650,Elitist,8698.681260803063,24,21,0.1
7,8,650,Elitist,6363.308974614369,24,21,0.1
7,9,650,Elitist,8288.121281447486,24,21,0.1
7,10,650,Elitist,9076.429535334893,24,21,0.1
7,11,650,Elitist,8079.931578271694,24,21,0.1
7,12,650,Elitist,6688.576658007039,24,21,0.1
7,13,650,Elitist,6071.712850542163,24,21,0.1
7,14,650,Elitist,7079.763559476041,24,21,0.1
7,15,650,Elitist,14203.203428655834,24,21,0.1
7,16,650,Elitist,6730.300440764173,24,21,0.1
7,17,650,Elitist,7421.307799445205,24,21,0.1
7,18,650,Elitist,8192.961286523323,24,21,0.1
7,19,650,Elitist,7646.989151920815,24,21,0.1
6,0,650,Elitist,9172.77388763158,21,22,0.9
6,1,650,Elitist,7685.60653799494,21,22,0.9
