iid,rep,a1_budget,algname,achieved_auc,fid_a,fid_b,alpha
6,0,200,PSO,1141.8619732921622,2,10,0.9
6,1,200,PSO,1344.8027939168594,2,10,0.9
6,2,200,PSO,1051.0208314667436,2,10,0.9
6,3,200,PSO,1239.0109442521189,2,10,0.9
6,4,200,PSO,1059.1794492134725,2,10,0.9
6,5,200,PSO,1158.6280434214236,2,10,0.9
6,6,200,PSO,1283.225089159833,2,10,0.9
6,7,200,PSO,1258.1899560774107,2,10,0.9
6,8,200,PSO,1252.3239195001674,2,10,0.9
6,9,200,PSO,1196.6824810495389,2,10,0.9
6,10,200,PSO,1241.109056287967,2,10,0.9
6,11,200,PSO,1088.6535365039128,2,10,0.9
6,12,200,PSO,1162.248073223877,2,10,0.9
6,13,200,PSO,1213.5556092662546,2,10,0.9
6,14,200,PSO,1382.0448932627205,2,10,0.9
6,15,200,PSO,865.519314768668,2,10,0.9
6,16,200,PSO,1087.5082628388784,2,10,0.9
6,17,200,PSO,1267.519516684591,2,10,0.9
6,18,200,PSO,963.7097266948264,2,10,0.9
6,19,200,PSO,1160.4868587773778,2,10,0.9
7,0,200,PSO,1047.4538429213949,2,10,0.9
7,1,200,PSO,942.8911331939312,2,10,0.9
7,2,200,PSO,894.9786469403482,2,10,0.9
7,3,200,PSO,1072.4430887300657,2,10,0.9
7,4,200,PSO,958.6162248302292,2,10,0.9
7,5,200,PSO,1125.3674285025982,2,10,0.9
7,6,200,PSO,1283.660469239656,2,10,0.9
7,7,200,PSO,881.936808889667,2,10,0.9
7,8,200,PSO,1120.2571651005178,2,10,0.9
7,9,200,PSO,1016.6138590799251,2,10,0.9
7,10,200,PSO,1002.3195293220335,2,10,0.9
7,11,200,PSO,1052.9824440203001,2,10,0.9
7,12,200,PSO,868.9033426119022,2,10,0.9
7,13,200,PSO,1326.6057074831258,2,10,0.9
7,14,200,PSO,1031.9175784239856,2,10,0.9
7,15,200,PSO,1017.0151972050801,2,10,0.9
7,16,200,PSO,878.6729950554709,2,10,0.9
7,17,200,PSO,965.9670050969785,2,10,0.9
7,18,200,PSO,1099.1697791667625,2,10,0.9
7,19,200,PSO,1027.958766796155,2,10,0.9
6,0,200,PSO,1518.632265519078,2,10,0.7
6,1,200,PSO,1314.383133614532,2,10,0.7
6,2,200,PSO,1356.9893209407846,2,10,0.7
6,3,200,PSO,1280.9926129184732,2,10,0.7
6,4,200,PSO,1287.8854505537188,2,10,0.7
6,5,200,PSO,1231.3907772396726,2,10,0.7
6,6,200,PSO,1118.5293024069997,2,10,0.7
6,7,200,PSO,1149.673731247494,2,10,0.7
