iid,rep,a1_budget,algname,achieved_auc,fid_a,fid_b,alpha
6,0,500,BFGS,1217.185509504482,2,10,0.9
6,1,500,BFGS,1321.4459061692817,2,10,0.9
6,2,500,BFGS,1173.9305127816438,2,10,0.9
6,3,500,BFGS,1589.980291943655,2,10,0.9
6,4,500,BFGS,1312.2446355464347,2,10,0.9
6,5,500,BFGS,1481.0557042893283,2,10,0.9
6,6,500,BFGS,1396.4574489395995,2,10,0.9
6,7,500,BFGS,1345.8878620704468,2,10,0.9
6,8,500,BFGS,1447.5082596770635,2,10,0.9
6,9,500,BFGS,1363.4105371355488,2,10,0.9
6,10,500,BFGS,1307.0231378872068,2,10,0.9
6,11,500,BFGS,1243.5887974649604,2,10,0.9
6,12,500,BFGS,1322.1933656213291,2,10,0.9
6,13,500,BFGS,1245.9032092506832,2,10,0.9
6,14,500,BFGS,1423.696508498983,2,10,0.9
6,15,500,BFGS,1058.9121168695992,2,10,0.9
6,16,500,BFGS,1323.5754817662591,2,10,0.9
6,17,500,BFGS,1388.274634153207,2,10,0.9
6,18,500,BFGS,1311.147700221832,2,10,0.9
6,19,500,BFGS,1445.3978276288944,2,10,0.9
7,0,500,BFGS,1183.3427052420254,2,10,0.9
7,1,500,BFGS,1281.6209110265777,2,10,0.9
7,2,500,BFGS,974.342003924183,2,10,0.9
7,3,500,BFGS,1214.5172475185632,2,10,0.9
7,4,500,BFGS,1080.223266662035,2,10,0.9
7,5,500,BFGS,1223.194034244732,2,10,0.9
7,6,500,BFGS,1524.999692471614,2,10,0.9
7,7,500,BFGS,1072.6045291013802,2,10,0.9
7,8,500,BFGS,1215.444641171296,2,10,0.9
7,9,500,BFGS,1099.4911859735223,2,10,0.9
7,10,500,BFGS,1218.0688315268699,2,10,0.9
7,11,500,BFGS,1249.7530505084644,2,10,0.9
7,12,500,BFGS,1099.1797365853745,2,10,0.9
7,13,500,BFGS,1322.8786620215474,2,10,0.9
7,14,500,BFGS,1262.7659598255404,2,10,0.9
7,15,500,BFGS,1139.1584869320034,2,10,0.9
