iid,rep,a1_budget,algname,achieved_auc,fid_a,fid_b,alpha
6,0,450,PSO,1255.9312475180755,2,10,0.9
6,1,450,PSO,1246.288772145563,2,10,0.9
6,2,450,PSO,1144.5054051037866,2,10,0.9
6,3,450,PSO,1543.8084354848565,2,10,0.9
6,4,450,PSO,1254.6066839969267,2,10,0.9
6,5,450,PSO,1375.3558217291275,2,10,0.9
6,6,450,PSO,1399.5649850324821,2,10,0.9
6,7,450,PSO,1311.6901589054605,2,10,0.9
6,8,450,PSO,1329.3348285752757,2,10,0.9
6,9,450,PSO,1232.9378813625665,2,10,0.9
6,10,450,PSO,1299.182843118488,2,10,0.9
6,11,450,PSO,1181.2923969881203,2,10,0.9
6,12,450,PSO,1268.5330893889331,2,10,0.9
6,13,450,PSO,1322.074451539758,2,10,0.9
6,14,450,PSO,1525.1042428069768,2,10,0.9
6,15,450,PSO,985.106743164503,2,10,0.9
6,16,450,PSO,1245.1390538918004,2,10,0.9
6,17,450,PSO,1358.1056362971842,2,10,0.9
6,18,450,PSO,1219.5329717569205,2,10,0.9
6,19,450,PSO,1438.330334423484,2,10,0.9
7,0,450,PSO,1166.8849818171034,2,10,0.9
7,1,450,PSO,1347.5371008863126,2,10,0.9
7,2,450,PSO,988.5771664057146,2,10,0.9
7,3,450,PSO,1205.006879071574,2,10,0.9
7,4,450,PSO,1083.6607862583473,2,10,0.9
7,5,450,PSO,1162.1643355019232,2,10,0.9
7,6,450,PSO,1503.008426511206,2,10,0.9
7,7,450,PSO,1090.6576752919907,2,10,0.9
7,8,450,PSO,1132.2188816282674,2,10,0.9
7,9,450,PSO,1013.4071539394171,2,10,0.9
7,10,450,PSO,1148.5849394714096,2,10,0.9
7,11,450,PSO,1283.3252614203097,2,10,0.9
7,12,450,PSO,1084.0844897068512,2,10,0.9
7,13,450,PSO,1307.4378725004954,2,10,0.9
7,14,450,PSO,1208.7849742028197,2,10,0.9
7,15,450,PSO,1176.1957768582843,2,10,0.9
7,16,450,PSO,913.2942891694223,2,10,0.9
7,17,450,PSO,1185.8290899046642,2,10,0.9
7,18,450,PSO,1164.6102121754245,2,10,0.9
7,19,450,PSO,1164.395795198012,2,10,0.9
6,0,450,PSO,1610.2278218802176,2,10,0.7
6,1,450,PSO,1395.1568170013238,2,10,0.7
6,2,450,PSO,1550.1959281459797,2,10,0.7
6,3,450,PSO,1295.5010496839454,2,10,0.7
6,4,450,PSO,1335.887933087495,2,10,0.7
6,5,450,PSO,1185.1419791150015,2,10,0.7
6,6,450,PSO,1220.029278722898,2,10,0.7
6,7,450,PSO,1397.178587664481,2,10,0.7
6,8,450,PSO,1375.800221948453,2,10,0.7
6,9,450,PSO,1424.7813772871032,2,10,0.7
6,10,450,PSO,1356.3255725385307,2,10,0.7
6,11,450,PSO,1350.3950776904462,2,10,0.7
6,12,450,PSO,1282.6518054576513,2,10,0.7
6,13,450,PSO,1427.2663199903118,2,10,0.7
6,14,450,PSO,1397.1825680340698,2,10,0.7
6,15,450,PSO,1394.634437467714,2,10,0.7
6,16,450,PSO,1557.802880423204,2,10,0.7
6,17,450,PSO,1575.723350021225,2,10,0.7
6,18,450,PSO,1376.2402251702931,2,10,0.7
6,19,450,PSO,1535.0100315698219,2,10,0.7
7,0,450,PSO,1102.8595212579712,2,10,0.7
7,1,450,PSO,1218.3289031814315,2,10,0.7
7,2,450,PSO,1247.0355898402267,2,10,0.7
7,3,450,PSO,1276.974054844185,2,10,0.7
7,4,450,PSO,1514.0205412158734,2,10,0.7
7,5,450,PSO,1208.2955236885223,2,10,0.7
7,6,450,PSO,1052.1570892676646,2,10,0.7
7,7,450,PSO,1299.5510559955699,2,10,0.7
7,8,450,PSO,1316.498164699352,2,10,0.7
7,9,450,PSO,1047.4720673933803,2,10,0.7
7,10,450,PSO,1342.1274398731196,2,10,0.7
7,11,450,PSO,1279.3320771678846,2,10,0.7
7,12,450,PSO,1271.9972053091603,2,10,0.7
7,13,450,PSO,1156.344938679262,2,10,0.7
7,14,450,PSO,1272.039251114125,2,10,0.7
7,15,450,PSO,1327.0402800256934,2,10,0.7
7,16,450,PSO,1149.731273270124,2,10,0.7
7,17,450,PSO,1314.6986785269787,2,10,0.7
7,18,450,PSO,1331.1864750817454,2,10,0.7
7,19,450,PSO,1307.9492062690417,2,10,0.7
6,0,450,PSO,1568.3048637792008,2,10,0.5
6,1,450,PSO,1570.5020311973192,2,10,0.5
6,2,450,PSO,1283.8162785456598,2,10,0.5
6,3,450,PSO,1505.3983043135672,2,10,0.5
6,4,450,PSO,1809.4797082712707,2,10,0.5
6,5,450,PSO,1563.0815738172118,2,10,0.5
6,6,450,PSO,1450.9684885705508,2,10,0.5
6,7,450,PSO,1221.0802546557602,2,10,0.5
6,8,450,PSO,1466.0249190815894,2,10,0.5
6,9,450,PSO,1323.461424489447,2,10,0.5
6,10,450,PSO,1373.1197390059492,2,10,0.5
6,11,450,PSO,1734.022267605406,2,10,0.5
6,12,450,PSO,1481.9367967409507,2,10,0.5
6,13,450,PSO,1394.7774429625915,2,10,0.5
6,14,450,PSO,1527.8594794279306,2,10,0.5
6,15,450,PSO,1380.4292469785307,2,10,0.5
6,16,450,PSO,1290.7153904090032,2,10,0.5
6,17,450,PSO,1417.1182209227504,2,10,0.5
6,18,450,PSO,1290.4417232914116,2,10,0.5
6,19,450,PSO,1750.8586430602945,2,10,0.5
7,0,450,PSO,1423.9405350977745,2,10,0.5
7,1,450,PSO,1351.0665373897918,2,10,0.5
7,2,450,PSO,1259.5843359425503,2,10,0.5
7,3,450,PSO,1209.2120634790892,2,10,0.5
7,4,450,PSO,1355.2783964679084,2,10,0.5
7,5,450,PSO,1380.7204553308093,2,10,0.5
7,6,450,PSO,1241.6765995730896,2,10,0.5
7,7,450,PSO,1389.5327567946622,2,10,0.5
7,8,450,PSO,1616.8126803592681,2,10,0.5
7,9,450,PSO,1211.3784164160961,2,10,0.5
7,10,450,PSO,1649.3997312637466,2,10,0.5
7,11,450,PSO,1279.9666197986717,2,10,0.5
7,12,450,PSO,1303.899790368465,2,10,0.5
7,13,450,PSO,1309.0246434892708,2,10,0.5
7,14,450,PSO,1402.543784389493,2,10,0.5
7,15,450,PSO,1489.4818102214801,2,10,0.5
7,16,450,PSO,1164.689716291105,2,10,0.5
7,17,450,PSO,1455.2680956434099,2,10,0.5
7,18,450,PSO,1346.8224177377538,2,10,0.5
7,19,450,PSO,1370.8660414218514,2,10,0.5
6,0,450,PSO,1547.300119660475,2,10,0.3
6,1,450,PSO,1400.9454743559122,2,10,0.3
6,2,450,PSO,1588.417176086376,2,10,0.3
6,3,450,PSO,1455.9870362025695,2,10,0.3
6,4,450,PSO,1353.112905763404,2,10,0.3
6,5,450,PSO,1583.4990547834063,2,10,0.3
6,6,450,PSO,1688.0911892461975,2,10,0.3
6,7,450,PSO,1305.2425242999905,2,10,0.3
6,8,450,PSO,1485.5913759431194,2,10,0.3
6,9,450,PSO,1230.7889568035603,2,10,0.3
6,10,450,PSO,1487.9016059576256,2,10,0.3
6,11,450,PSO,1388.1893271228237,2,10,0.3
6,12,450,PSO,1418.8916335741528,2,10,0.3
6,13,450,PSO,1572.881490274757,2,10,0.3
6,14,450,PSO,1500.3766082862576,2,10,0.3
6,15,450,PSO,1673.745242296342,2,10,0.3
6,16,450,PSO,1725.5865122913767,2,10,0.3
6,17,450,PSO,1479.518731911511,2,10,0.3
6,18,450,PSO,1490.4727929542187,2,10,0.3
6,19,450,PSO,1847.5254501212967,2,10,0.3
7,0,450,PSO,1563.478747950094,2,10,0.3
7,1,450,PSO,1509.120862813325,2,10,0.3
7,2,450,PSO,1311.5231208935697,2,10,0.3
7,3,450,PSO,1382.7466690532299,2,10,0.3
7,4,450,PSO,1412.209104526296,2,10,0.3
7,5,450,PSO,1531.7074674017406,2,10,0.3
7,6,450,PSO,1585.6167628177293,2,10,0.3
7,7,450,PSO,1524.9701243428772,2,10,0.3
7,8,450,PSO,1557.0984711569831,2,10,0.3
7,9,450,PSO,1403.7996345595811,2,10,0.3
7,10,450,PSO,1505.2486875368763,2,10,0.3
7,11,450,PSO,1228.3101399019772,2,10,0.3
7,12,450,PSO,1462.520070894998,2,10,0.3
7,13,450,PSO,1379.6091183383278,2,10,0.3
7,14,450,PSO,1321.7997092057158,2,10,0.3
7,15,450,PSO,1699.2709174763772,2,10,0.3
7,16,450,PSO,994.0218055408552,2,10,0.3
7,17,450,PSO,1582.756695612105,2,10,0.3
7,18,450,PSO,1300.527793982662,2,10,0.3
7,19,450,PSO,1469.0844460986943,2,10,0.3
6,0,450,PSO,1372.2465664955655,2,10,0.1
6,1,450,PSO,1599.5738638402436,2,10,0.1
6,2,450,PSO,1487.720267030445,2,10,0.1
6,3,450,PSO,1250.5772999234696,2,10,0.1
6,4,450,PSO,1444.744379225072,2,10,0.1
6,5,450,PSO,1391.7568550353346,2,10,0.1
6,6,450,PSO,1763.87609446838,2,10,0.1
6,7,450,PSO,1382.9799013403922,2,10,0.1
6,8,450,PSO,1399.7033721995656,2,10,0.1
6,9,450,PSO,1278.9886480782739,2,10,0.1
6,10,450,PSO,1238.8250169363853,2,10,0.1
6,11,450,PSO,1607.2969017255402,2,10,0.1
6,12,450,PSO,1417.9683925370043,2,10,0.1
6,13,450,PSO,1588.5106897735518,2,10,0.1
6,14,450,PSO,1602.5970834994282,2,10,0.1
6,15,450,PSO,1523.4507490187223,2,10,0.1
6,16,450,PSO,1616.1770381997708,2,10,0.1
6,17,450,PSO,1414.469913438411,2,10,0.1
6,18,450,PSO,1617.1363146976216,2,10,0.1
6,19,450,PSO,1502.2301959092845,2,10,0.1
7,0,450,PSO,1368.6939097267107,2,10,0.1
7,1,450,PSO,1432.115331604347,2,10,0.1
7,2,450,PSO,1249.6123660904852,2,10,0.1
7,3,450,PSO,1153.0231849928732,2,10,0.1
7,4,450,PSO,1389.8090271678168,2,10,0.1
7,5,450,PSO,1651.2710452720353,2,10,0.1
7,6,450,PSO,1352.6337693576097,2,10,0.1
7,7,450,PSO,1506.2143619093963,2,10,0.1
7,8,450,PSO,1348.526605597175,2,10,0.1
7,9,450,PSO,1118.2894847002094,2,10,0.1
7,10,450,PSO,1535.1128080537537,2,10,0.1
7,11,450,PSO,1544.9351782286703,2,10,0.1
7,12,450,PSO,1288.223629027402,2,10,0.1
7,13,450,PSO,1465.6080313883015,2,10,0.1
7,14,450,PSO,1372.1683949443448,2,10,0.1
7,15,450,PSO,1436.038733156857,2,10,0.1
7,16,450,PSO,1446.583445380563,2,10,0.1
7,17,450,PSO,1250.3212032935014,2,10,0.1
7,18,450,PSO,1435.3134724558522,2,10,0.1
7,19,450,PSO,1443.8039380233843,2,10,0.1
6,0,450,PSO,7079.990736812622,24,21,0.9
6,1,450,PSO,6759.231320680747,24,21,0.9
6,2,450,PSO,6898.4224990935445,24,21,0.9
6,3,450,PSO,7109.424256609067,24,21,0.9
6,4,450,PSO,8496.510837792383,24,21,0.9
6,5,450,PSO,8149.601736904656,24,21,0.9
6,6,450,PSO,6499.005291323821,24,21,0.9
6,7,450,PSO,8528.865007164995,24,21,0.9
6,8,450,PSO,8250.55609319462,24,21,0.9
6,9,450,PSO,8366.948370827824,24,21,0.9
6,10,450,PSO,6959.688573841926,24,21,0.9
6,11,450,PSO,7112.436789584406,24,21,0.9
6,12,450,PSO,8285.268090202697,24,21,0.9
6,13,450,PSO,6867.390621490113,24,21,0.9
6,14,450,PSO,6713.044514009145,24,21,0.9
6,15,450,PSO,7243.809976063907,24,21,0.9
6,16,450,PSO,7098.051905938335,24,21,0.9
6,17,450,PSO,8060.117706643528,24,21,0.9
6,18,450,PSO,8284.937043872409,24,21,0.9
6,19,450,PSO,6223.997191410073,24,21,0.9
7,0,450,PSO,6945.9366875782625,24,21,0.9
7,1,450,PSO,8110.848044588278,24,21,0.9
7,2,450,PSO,7590.691370544793,24,21,0.9
7,3,450,PSO,8399.634968127186,24,21,0.9
7,4,450,PSO,8193.052792106679,24,21,0.9
7,5,450,PSO,6431.574799935672,24,21,0.9
7,6,450,PSO,8372.475955537544,24,21,0.9
7,7,450,PSO,7981.585241644729,24,21,0.9
7,8,450,PSO,7272.789749989747,24,21,0.9
7,9,450,PSO,7883.211335714623,24,21,0.9
7,10,450,PSO,7273.760226811346,24,21,0.9
7,11,450,PSO,6749.29493305937,24,21,0.9
7,12,450,PSO,7198.152227258047,24,21,0.9
7,13,450,PSO,7302.284058565527,24,21,0.9
7,14,450,PSO,9046.894976908356,24,21,0.9
7,15,450,PSO,6959.313847759951,24,21,0.9
7,16,450,PSO,6668.230442008098,24,21,0.9
7,17,450,PSO,8604.474305840922,24,21,0.9
7,18,450,PSO,6716.92738547312,24,21,0.9
7,19,450,PSO,8048.236921034087,24,21,0.9
6,0,450,PSO,6729.822254165163,24,21,0.7
6,1,450,PSO,5763.230860160384,24,21,0.7
6,2,450,PSO,6631.680135518561,24,21,0.7
6,3,450,PSO,5726.367183262649,24,21,0.7
6,4,450,PSO,10373.689949012625,24,21,0.7
6,5,450,PSO,5327.698900590771,24,21,0.7
6,6,450,PSO,6602.793179781734,24,21,0.7
6,7,450,PSO,5671.116666677724,24,21,0.7
6,8,450,PSO,6293.37477108634,24,21,0.7
6,9,450,PSO,6360.074576197303,24,21,0.7
6,10,450,PSO,5086.960451080261,24,21,0.7
6,11,450,PSO,6545.32613721509,24,21,0.7
6,12,450,PSO,5445.152435783366,24,21,0.7
6,13,450,PSO,5735.080668474076,24,21,0.7
6,14,450,PSO,6015.137238165204,24,21,0.7
6,15,450,PSO,5944.434300618394,24,21,0.7
6,16,450,PSO,5664.016916479783,24,21,0.7
6,17,450,PSO,6653.5200654515975,24,21,0.7
6,18,450,PSO,5770.360552298205,24,21,0.7
6,19,450,PSO,5126.410205192957,24,21,0.7
7,0,450,PSO,5270.80743604063,24,21,0.7
7,1,450,PSO,5537.074142033035,24,21,0.7
7,2,450,PSO,5415.137613104593,24,21,0.7
7,3,450,PSO,6470.6013952287785,24,21,0.7
7,4,450,PSO,6140.865355317772,24,21,0.7
7,5,450,PSO,6407.520115041229,24,21,0.7
7,6,450,PSO,6729.625908236197,24,21,0.7
7,7,450,PSO,5310.520245708611,24,21,0.7
7,8,450,PSO,9997.935165552895,24,21,0.7
7,9,450,PSO,10426.747640904587,24,21,0.7
7,10,450,PSO,6938.787289861881,24,21,0.7
7,11,450,PSO,5695.795896870613,24,21,0.7
7,12,450,PSO,6269.520131293091,24,21,0.7
7,13,450,PSO,6902.57085620347,24,21,0.7
7,14,450,PSO,6302.5847866339955,24,21,0.7
7,15,450,PSO,6459.724776261882,24,21,0.7
7,16,450,PSO,6272.730941946954,24,21,0.7
7,17,450,PSO,6821.190939286234,24,21,0.7
7,18,450,PSO,6744.27398395719,24,21,0.7
7,19,450,PSO,5842.089784521398,24,21,0.7
6,0,450,PSO,5666.913853460248,24,21,0.5
6,1,450,PSO,5948.0821597468,24,21,0.5
6,2,450,PSO,6457.971984562454,24,21,0.5
6,3,450,PSO,5315.571862601885,24,21,0.5
6,4,450,PSO,5850.952822321089,24,21,0.5
6,5,450,PSO,5351.822747591028,24,21,0.5
6,6,450,PSO,6180.957110813443,24,21,0.5
6,7,450,PSO,5721.952383094476,24,21,0.5
6,8,450,PSO,4766.406568213693,24,21,0.5
6,9,450,PSO,5823.697570774639,24,21,0.5
6,10,450,PSO,5088.416500274837,24,21,0.5
6,11,450,PSO,5824.754219659233,24,21,0.5
6,12,450,PSO,5947.001545270311,24,21,0.5
6,13,450,PSO,5623.090959988571,24,21,0.5
6,14,450,PSO,6711.440081570548,24,21,0.5
6,15,450,PSO,4592.399148085908,24,21,0.5
6,16,450,PSO,5418.815048106914,24,21,0.5
6,17,450,PSO,7052.819040682985,24,21,0.5
6,18,450,PSO,5798.586173724851,24,21,0.5
6,19,450,PSO,6352.209870625009,24,21,0.5
7,0,450,PSO,5600.914162204558,24,21,0.5
7,1,450,PSO,5614.62282412583,24,21,0.5
7,2,450,PSO,5082.425525280258,24,21,0.5
7,3,450,PSO,5735.214664272944,24,21,0.5
7,4,450,PSO,5846.773522549913,24,21,0.5
7,5,450,PSO,5835.906964006151,24,21,0.5
7,6,450,PSO,5823.564102967698,24,21,0.5
7,7,450,PSO,5844.440398476308,24,21,0.5
7,8,450,PSO,6214.956564597011,24,21,0.5
7,9,450,PSO,12776.028649947795,24,21,0.5
7,10,450,PSO,5984.059754838523,24,21,0.5
7,11,450,PSO,6760.008241258075,24,21,0.5
7,12,450,PSO,5157.706889145842,24,21,0.5
7,13,450,PSO,6402.488615178459,24,21,0.5
7,14,450,PSO,5763.401285798893,24,21,0.5
7,15,450,PSO,5908.718035762014,24,21,0.5
7,16,450,PSO,5078.271575525381,24,21,0.5
7,17,450,PSO,6348.809631793472,24,21,0.5
7,18,450,PSO,6993.8733992982125,24,21,0.5
7,19,450,PSO,5095.972290961351,24,21,0.5
6,0,450,PSO,7004.902497240051,24,21,0.3
6,1,450,PSO,7646.443399307487,24,21,0.3
6,2,450,PSO,7002.827525819579,24,21,0.3
6,3,450,PSO,5723.617875080568,24,21,0.3
6,4,450,PSO,5501.458942594024,24,21,0.3
6,5,450,PSO,6017.330751187023,24,21,0.3
6,6,450,PSO,7612.2220604227605,24,21,0.3
6,7,450,PSO,5238.802062777099,24,21,0.3
6,8,450,PSO,6371.660668873186,24,21,0.3
6,9,450,PSO,5865.411111472969,24,21,0.3
6,10,450,PSO,6124.069710491728,24,21,0.3
6,11,450,PSO,5330.724625645131,24,21,0.3
6,12,450,PSO,6403.553466157058,24,21,0.3
6,13,450,PSO,6662.051860886513,24,21,0.3
6,14,450,PSO,7102.806559296694,24,21,0.3
6,15,450,PSO,6185.806117604331,24,21,0.3
6,16,450,PSO,6667.335924673139,24,21,0.3
6,17,450,PSO,6698.97401957998,24,21,0.3
6,18,450,PSO,6144.788488341463,24,21,0.3
6,19,450,PSO,5920.918619059399,24,21,0.3
7,0,450,PSO,6710.321765903951,24,21,0.3
7,1,450,PSO,6400.777096510547,24,21,0.3
7,2,450,PSO,6214.507601791847,24,21,0.3
7,3,450,PSO,8080.500636423427,24,21,0.3
7,4,450,PSO,6965.92224993038,24,21,0.3
7,5,450,PSO,5635.321000855445,24,21,0.3
