iid,rep,a1_budget,algname,achieved_auc,fid_a,fid_b,alpha
6,0,800,BFGS,1310.946010334163,2,10,0.9
6,1,800,BFGS,1393.1314723176245,2,10,0.9
6,2,800,BFGS,1311.3055154111755,2,10,0.9
6,3,800,BFGS,1571.8435137574918,2,10,0.9
6,4,800,BFGS,1354.067838175269,2,10,0.9
6,5,800,BFGS,1472.6632567823049,2,10,0.9
6,6,800,BFGS,1489.2424872071347,2,10,0.9
6,7,800,BFGS,1493.4034368619482,2,10,0.9
6,8,800,BFGS,1526.797236751107,2,10,0.9
6,9,800,BFGS,1511.066633120145,2,10,0.9
6,10,800,BFGS,1373.968383899151,2,10,0.9
6,11,800,BFGS,1343.2085858375226,2,10,0.9
6,12,800,BFGS,1401.3157133504455,2,10,0.9
6,13,800,BFGS,1372.1191454625173,2,10,0.9
6,14,800,BFGS,1539.3476951854773,2,10,0.9
6,15,800,BFGS,1198.0015151084929,2,10,0.9
6,16,800,BFGS,1430.812862579629,2,10,0.9
6,17,800,BFGS,1548.3719048027033,2,10,0.9
6,18,800,BFGS,1496.9987000419064,2,10,0.9
6,19,800,BFGS,1559.5535840736427,2,10,0.9
7,0,800,BFGS,1233.8113129107203,2,10,0.9
7,1,800,BFGS,1365.3816645700078,2,10,0.9
7,2,800,BFGS,1084.9751245446048,2,10,0.9
7,3,800,BFGS,1320.248805172846,2,10,0.9
7,4,800,BFGS,1115.2420895725743,2,10,0.9
7,5,800,BFGS,1293.1725993802547,2,10,0.9
7,6,800,BFGS,1578.4863942207878,2,10,0.9
7,7,800,BFGS,1124.7817738842118,2,10,0.9
7,8,800,BFGS,1298.5367162807424,2,10,0.9
7,9,800,BFGS,1211.3128153286425,2,10,0.9
7,10,800,BFGS,1250.3825201613172,2,10,0.9
7,11,800,BFGS,1347.1574268055651,2,10,0.9
7,12,800,BFGS,1212.0552807776885,2,10,0.9
7,13,800,BFGS,1414.8202712365646,2,10,0.9
7,14,800,BFGS,1348.6554643299448,2,10,0.9
7,15,800,BFGS,1230.193379068232,2,10,0.9
7,16,800,BFGS,1067.8148411986856,2,10,0.9
7,17,800,BFGS,1342.7141434267621,2,10,0.9
7,18,800,BFGS,1326.4281717472873,2,10,0.9
7,19,800,BFGS,1282.1087552661513,2,10,0.9
6,0,800,BFGS,1649.330796584135,2,10,0.7
6,1,800,BFGS,1494.6493112731282,2,10,0.7
6,2,800,BFGS,1570.3206765558525,2,10,0.7
6,3,800,BFGS,1385.2569889179138,2,10,0.7
6,4,800,BFGS,1623.4207197536743,2,10,0.7
6,5,800,BFGS,1341.548911950194,2,10,0.7
6,6,800,BFGS,1287.82831416928,2,10,0.7
6,7,800,BFGS,1469.0554240250433,2,10,0.7
6,8,800,BFGS,1435.9572033312484,2,10,0.7
6,9,800,BFGS,1610.030925268593,2,10,0.7
6,10,800,BFGS,1420.9024245141197,2,10,0.7
6,11,800,BFGS,1353.465236059245,2,10,0.7
6,12,800,BFGS,1341.1577743234056,2,10,0.7
6,13,800,BFGS,1633.1737020022067,2,10,0.7
6,14,800,BFGS,1488.1960678975747,2,10,0.7
6,15,800,BFGS,1540.8607112265486,2,10,0.7
6,16,800,BFGS,1622.168549752211,2,10,0.7
6,17,800,BFGS,1619.4279093792115,2,10,0.7
6,18,800,BFGS,1476.3240939843213,2,10,0.7
6,19,800,BFGS,1671.9813622831512,2,10,0.7
7,0,800,BFGS,1129.8717228390421,2,10,0.7
7,1,800,BFGS,1330.8193262625596,2,10,0.7
7,2,800,BFGS,1346.3723432970019,2,10,0.7
7,3,800,BFGS,1352.889435525784,2,10,0.7
7,4,800,BFGS,1625.2482286464347,2,10,0.7
7,5,800,BFGS,1242.110645516351,2,10,0.7
7,6,800,BFGS,1176.9430450738978,2,10,0.7
7,7,800,BFGS,1499.6031563031556,2,10,0.7
7,8,800,BFGS,1445.1143643477558,2,10,0.7
7,9,800,BFGS,1077.0945849423615,2,10,0.7
7,10,800,BFGS,1559.5172420760023,2,10,0.7
7,11,800,BFGS,1410.2454957314444,2,10,0.7
7,12,800,BFGS,1400.5485995823447,2,10,0.7
7,13,800,BFGS,1231.8639522036406,2,10,0.7
7,14,800,BFGS,1369.4275306639222,2,10,0.7
7,15,800,BFGS,1337.2619171624485,2,10,0.7
7,16,800,BFGS,1288.2905604408825,2,10,0.7
7,17,800,BFGS,1408.63506999248,2,10,0.7
7,18,800,BFGS,1435.7214758995876,2,10,0.7
7,19,800,BFGS,1426.2042048637827,2,10,0.7
6,0,800,BFGS,1627.493139373372,2,10,0.5
6,1,800,BFGS,1629.9207330430863,2,10,0.5
6,2,800,BFGS,1353.7246663119806,2,10,0.5
6,3,800,BFGS,1579.413622688989,2,10,0.5
6,4,800,BFGS,1728.150371090361,2,10,0.5
6,5,800,BFGS,1670.7253521704024,2,10,0.5
6,6,800,BFGS,1450.0974622203476,2,10,0.5
6,7,800,BFGS,1317.1103458870657,2,10,0.5
6,8,800,BFGS,1521.7197036537991,2,10,0.5
6,9,800,BFGS,1437.679621311102,2,10,0.5
6,10,800,BFGS,1331.22017465654,2,10,0.5
6,11,800,BFGS,1754.5936228594605,2,10,0.5
6,12,800,BFGS,1552.5267164429017,2,10,0.5
6,13,800,BFGS,1435.9114297789827,2,10,0.5
6,14,800,BFGS,1580.0768987061965,2,10,0.5
6,15,800,BFGS,1428.1858097306692,2,10,0.5
6,16,800,BFGS,1414.3376701432908,2,10,0.5
6,17,800,BFGS,1510.1112417798415,2,10,0.5
6,18,800,BFGS,1352.032488671813,2,10,0.5
6,19,800,BFGS,1893.8325883398354,2,10,0.5
7,0,800,BFGS,1458.291471279098,2,10,0.5
7,1,800,BFGS,1394.1018418189365,2,10,0.5
7,2,800,BFGS,1310.7936902512295,2,10,0.5
7,3,800,BFGS,1258.5361096951228,2,10,0.5
7,4,800,BFGS,1417.178500350636,2,10,0.5
7,5,800,BFGS,1392.1353468021832,2,10,0.5
7,6,800,BFGS,1314.5683297492303,2,10,0.5
7,7,800,BFGS,1491.8309469020924,2,10,0.5
7,8,800,BFGS,1667.4102410005876,2,10,0.5
7,9,800,BFGS,1331.976203446222,2,10,0.5
7,10,800,BFGS,1560.8509288089135,2,10,0.5
7,11,800,BFGS,1428.2620253202413,2,10,0.5
7,12,800,BFGS,1411.515350309289,2,10,0.5
7,13,800,BFGS,1390.8464634903548,2,10,0.5
7,14,800,BFGS,1454.5005886298559,2,10,0.5
7,15,800,BFGS,1517.5123007317925,2,10,0.5
7,16,800,BFGS,1213.0814664267295,2,10,0.5
7,17,800,BFGS,1531.0575963653234,2,10,0.5
7,18,800,BFGS,1403.4060041957352,2,10,0.5
7,19,800,BFGS,1475.5559963369005,2,10,0.5
6,0,800,BFGS,1625.288674502668,2,10,0.3
6,1,800,BFGS,1550.5029879516671,2,10,0.3
6,2,800,BFGS,1479.6611877848889,2,10,0.3
6,3,800,BFGS,1538.3993800315466,2,10,0.3
6,4,800,BFGS,1412.7991215784841,2,10,0.3
6,5,800,BFGS,1712.6887856844578,2,10,0.3
6,6,800,BFGS,1751.8093117960782,2,10,0.3
6,7,800,BFGS,1347.1585306235256,2,10,0.3
6,8,800,BFGS,1609.809894218575,2,10,0.3
6,9,800,BFGS,1246.1559594652483,2,10,0.3
6,10,800,BFGS,1468.101460911308,2,10,0.3
6,11,800,BFGS,1427.3698564203794,2,10,0.3
6,12,800,BFGS,1394.4866348852408,2,10,0.3
6,13,800,BFGS,1571.1593190081926,2,10,0.3
6,14,800,BFGS,1535.1492140861662,2,10,0.3
6,15,800,BFGS,1776.521667647129,2,10,0.3
6,16,800,BFGS,1824.3808926966572,2,10,0.3
6,17,800,BFGS,1552.4932595560003,2,10,0.3
6,18,800,BFGS,1514.147643253682,2,10,0.3
6,19,800,BFGS,1719.1613898675419,2,10,0.3
7,0,800,BFGS,1700.288898332677,2,10,0.3
7,1,800,BFGS,1626.5797777021482,2,10,0.3
7,2,800,BFGS,1339.5705751317153,2,10,0.3
7,3,800,BFGS,1402.2070059343132,2,10,0.3
7,4,800,BFGS,1431.981276065378,2,10,0.3
7,5,800,BFGS,1597.1102528465278,2,10,0.3
7,6,800,BFGS,1700.0545147212156,2,10,0.3
7,7,800,BFGS,1552.7114448564957,2,10,0.3
7,8,800,BFGS,1528.4821411229807,2,10,0.3
7,9,800,BFGS,1462.0318115518558,2,10,0.3
7,10,800,BFGS,1614.7417014366229,2,10,0.3
7,11,800,BFGS,1256.5457541139858,2,10,0.3
7,12,800,BFGS,1659.1335946404151,2,10,0.3
7,13,800,BFGS,1343.278632770722,2,10,0.3
7,14,800,BFGS,1412.508555355163,2,10,0.3
7,15,800,BFGS,1676.8331055859742,2,10,0.3
7,16,800,BFGS,1092.9916383765124,2,10,0.3
7,17,800,BFGS,1600.2360518205792,2,10,0.3
7,18,800,BFGS,1550.989241238377,2,10,0.3
7,19,800,BFGS,1456.209529040498,2,10,0.3
6,0,800,BFGS,1429.2519417934584,2,10,0.1
6,1,800,BFGS,1689.1505320938322,2,10,0.1
6,2,800,BFGS,1504.8670283689096,2,10,0.1
6,3,800,BFGS,1320.6229891318244,2,10,0.1
6,4,800,BFGS,1514.6894982982303,2,10,0.1
6,5,800,BFGS,1502.9915487348728,2,10,0.1
6,6,800,BFGS,1810.448672512523,2,10,0.1
6,7,800,BFGS,1552.1985677039247,2,10,0.1
6,8,800,BFGS,1518.2728744933897,2,10,0.1
6,9,800,BFGS,1358.8574761934076,2,10,0.1
6,10,800,BFGS,1314.2415432080957,2,10,0.1
6,11,800,BFGS,1727.7122874280108,2,10,0.1
6,12,800,BFGS,1597.6505062499878,2,10,0.1
6,13,800,BFGS,1671.8602615830841,2,10,0.1
6,14,800,BFGS,1812.5326936703282,2,10,0.1
6,15,800,BFGS,1646.9695912455763,2,10,0.1
6,16,800,BFGS,1618.3851869165696,2,10,0.1
6,17,800,BFGS,1464.170714641453,2,10,0.1
6,18,800,BFGS,1655.50889146486,2,10,0.1
6,19,800,BFGS,1637.9331174647145,2,10,0.1
7,0,800,BFGS,1341.5922046627884,2,10,0.1
7,1,800,BFGS,1537.7130138612445,2,10,0.1
7,2,800,BFGS,1276.215597612958,2,10,0.1
7,3,800,BFGS,1243.5152328505333,2,10,0.1
7,4,800,BFGS,1437.1668088804504,2,10,0.1
7,5,800,BFGS,1778.394590663463,2,10,0.1
7,6,800,BFGS,1411.972551758644,2,10,0.1
7,7,800,BFGS,1518.2283181896578,2,10,0.1
7,8,800,BFGS,1377.9908174480101,2,10,0.1
7,9,800,BFGS,1203.7561600411639,2,10,0.1
7,10,800,BFGS,1751.7992996237763,2,10,0.1
7,11,800,BFGS,1663.4754672159188,2,10,0.1
7,12,800,BFGS,1353.7424450379851,2,10,0.1
7,13,800,BFGS,1388.038634850522,2,10,0.1
7,14,800,BFGS,1552.9368503139294,2,10,0.1
7,15,800,BFGS,1505.8823970037752,2,10,0.1
