iid,rep,a1_budget,algname,achieved_auc,fid_a,fid_b,alpha
6,0,400,MLSL,1546.5847886645975,2,10,0.9
6,1,400,MLSL,1561.854897643127,2,10,0.9
6,2,400,MLSL,1357.2968337953866,2,10,0.9
6,3,400,MLSL,2103.828616591993,2,10,0.9
6,4,400,MLSL,1593.12800856087,2,10,0.9
6,5,400,MLSL,1811.5917420445808,2,10,0.9
6,6,400,MLSL,1914.311951865845,2,10,0.9
6,7,400,MLSL,1625.315661792241,2,10,0.9
6,8,400,MLSL,1628.7976173175398,2,10,0.9
6,9,400,MLSL,1654.5697301609075,2,10,0.9
6,10,400,MLSL,1865.3739345885533,2,10,0.9
6,11,400,MLSL,1467.69450845991,2,10,0.9
6,12,400,MLSL,1552.7046180147318,2,10,0.9
6,13,400,MLSL,1664.2383815287342,2,10,0.9
6,14,400,MLSL,1922.5220432257188,2,10,0.9
6,15,400,MLSL,1316.395195020656,2,10,0.9
6,16,400,MLSL,1609.4841583688683,2,10,0.9
6,17,400,MLSL,1804.6936975264268,2,10,0.9
6,18,400,MLSL,1578.6031163968548,2,10,0.9
6,19,400,MLSL,1694.1376506775362,2,10,0.9
7,0,400,MLSL,1572.1363178834547,2,10,0.9
7,1,400,MLSL,1713.5169519845422,2,10,0.9
7,2,400,MLSL,1308.445077308761,2,10,0.9
7,3,400,MLSL,1603.76264774953,2,10,0.9
7,4,400,MLSL,1382.7931601173034,2,10,0.9
7,5,400,MLSL,1572.4038934536557,2,10,0.9
7,6,400,MLSL,2068.8693040218004,2,10,0.9
7,7,400,MLSL,1371.03458113833,2,10,0.9
7,8,400,MLSL,1461.9995319214906,2,10,0.9
7,9,400,MLSL,1387.3274338992205,2,10,0.9
7,10,400,MLSL,1327.802042069135,2,10,0.9
7,11,400,MLSL,1608.7698209033902,2,10,0.9
7,12,400,MLSL,1572.1846107733627,2,10,0.9
7,13,400,MLSL,1664.2922249314106,2,10,0.9
7,14,400,MLSL,1508.3459090310319,2,10,0.9
7,15,400,MLSL,1421.544454241412,2,10,0.9
7,16,400,MLSL,1110.4175326996988,2,10,0.9
7,17,400,MLSL,1531.8886028342392,2,10,0.9
7,18,400,MLSL,1612.9455842951959,2,10,0.9
7,19,400,MLSL,1486.421971393229,2,10,0.9
6,0,400,MLSL,1949.936895363348,2,10,0.7
6,1,400,MLSL,1737.2981385621997,2,10,0.7
6,2,400,MLSL,1821.6954993035697,2,10,0.7
6,3,400,MLSL,1549.0100197644874,2,10,0.7
6,4,400,MLSL,1657.9350233127448,2,10,0.7
6,5,400,MLSL,1422.249561153731,2,10,0.7
6,6,400,MLSL,1645.7936533707825,2,10,0.7
6,7,400,MLSL,1711.4237146347023,2,10,0.7
6,8,400,MLSL,1661.2831905117023,2,10,0.7
6,9,400,MLSL,1793.7100145175464,2,10,0.7
6,10,400,MLSL,1634.4913724491012,2,10,0.7
6,11,400,MLSL,1776.9069225928965,2,10,0.7
6,12,400,MLSL,1476.9062621233331,2,10,0.7
6,13,400,MLSL,1798.7294395472068,2,10,0.7
6,14,400,MLSL,1697.0114939903783,2,10,0.7
6,15,400,MLSL,1820.767929973078,2,10,0.7
6,16,400,MLSL,1888.1291656891565,2,10,0.7
6,17,400,MLSL,1915.8249335849675,2,10,0.7
6,18,400,MLSL,1655.2546918492912,2,10,0.7
6,19,400,MLSL,1836.527041393836,2,10,0.7
7,0,400,MLSL,1465.001678702741,2,10,0.7
7,1,400,MLSL,1494.5326719917157,2,10,0.7
7,2,400,MLSL,1728.5025818957097,2,10,0.7
7,3,400,MLSL,1642.714575778251,2,10,0.7
7,4,400,MLSL,1894.50612265872,2,10,0.7
7,5,400,MLSL,1385.0822293633635,2,10,0.7
7,6,400,MLSL,1318.4827728295206,2,10,0.7
7,7,400,MLSL,1665.5984964198847,2,10,0.7
7,8,400,MLSL,1594.728917394074,2,10,0.7
7,9,400,MLSL,1321.7282871294826,2,10,0.7
7,10,400,MLSL,1785.8821190430453,2,10,0.7
7,11,400,MLSL,1562.4776037831175,2,10,0.7
7,12,400,MLSL,1633.6371840838797,2,10,0.7
7,13,400,MLSL,1357.1395306318102,2,10,0.7
7,14,400,MLSL,1614.8379959592644,2,10,0.7
7,15,400,MLSL,1594.8594827620086,2,10,0.7
7,16,400,MLSL,1408.1476892593973,2,10,0.7
7,17,400,MLSL,1627.017550791326,2,10,0.7
7,18,400,MLSL,1727.1829292551454,2,10,0.7
7,19,400,MLSL,1560.381923382939,2,10,0.7
6,0,400,MLSL,1955.211786073746,2,10,0.5
6,1,400,MLSL,1841.1145728019487,2,10,0.5
6,2,400,MLSL,1660.4758640294351,2,10,0.5
6,3,400,MLSL,2003.3076599813605,2,10,0.5
6,4,400,MLSL,2075.59802654107,2,10,0.5
6,5,400,MLSL,2117.8284583417476,2,10,0.5
6,6,400,MLSL,1774.49061268859,2,10,0.5
6,7,400,MLSL,1525.5304961989839,2,10,0.5
6,8,400,MLSL,1666.7218553983691,2,10,0.5
6,9,400,MLSL,1635.139428324068,2,10,0.5
6,10,400,MLSL,1729.0450136421505,2,10,0.5
6,11,400,MLSL,2020.8107838243584,2,10,0.5
6,12,400,MLSL,1923.4384114886707,2,10,0.5
6,13,400,MLSL,1621.5540089665312,2,10,0.5
6,14,400,MLSL,1880.9583873078905,2,10,0.5
6,15,400,MLSL,1733.9064664838647,2,10,0.5
6,16,400,MLSL,1631.1644164528607,2,10,0.5
6,17,400,MLSL,1759.1985532607478,2,10,0.5
6,18,400,MLSL,1470.2904651056888,2,10,0.5
6,19,400,MLSL,2195.858301026042,2,10,0.5
7,0,400,MLSL,1763.8511141761924,2,10,0.5
7,1,400,MLSL,1681.3368304506928,2,10,0.5
7,2,400,MLSL,1513.6007919154385,2,10,0.5
7,3,400,MLSL,1524.7611815988855,2,10,0.5
7,4,400,MLSL,1733.3147090119137,2,10,0.5
7,5,400,MLSL,1729.1475634637327,2,10,0.5
7,6,400,MLSL,1525.875190917873,2,10,0.5
7,7,400,MLSL,1730.2695481767314,2,10,0.5
7,8,400,MLSL,1935.0603903747212,2,10,0.5
7,9,400,MLSL,1522.1101008636376,2,10,0.5
7,10,400,MLSL,1986.9158686369342,2,10,0.5
7,11,400,MLSL,1728.1627162855834,2,10,0.5
7,12,400,MLSL,1582.2711424391828,2,10,0.5
7,13,400,MLSL,1602.2428379939734,2,10,0.5
7,14,400,MLSL,1741.303500568231,2,10,0.5
7,15,400,MLSL,1717.4202872171522,2,10,0.5
7,16,400,MLSL,1470.19863927435,2,10,0.5
7,17,400,MLSL,1787.4658998405066,2,10,0.5
7,18,400,MLSL,1864.6264603551822,2,10,0.5
7,19,400,MLSL,1764.4334038884285,2,10,0.5
6,0,400,MLSL,1909.2713517766829,2,10,0.3
