iid,rep,a1_budget,algname,achieved_auc,fid_a,fid_b,alpha
6,0,1000,Non-elitist,5744.69569314445,24,21,0.7
6,1,1000,Non-elitist,5146.553701038906,24,21,0.7
6,2,1000,Non-elitist,5995.000436922219,24,21,0.7
6,3,1000,Non-elitist,5682.840988660502,24,21,0.7
6,4,1000,Non-elitist,10213.744358593296,24,21,0.7
6,5,1000,Non-elitist,5164.873648561057,24,21,0.7
6,6,1000,Non-elitist,6158.736804292749,24,21,0.7
6,7,1000,Non-elitist,5408.281062820005,24,21,0.7
6,8,1000,Non-elitist,5865.9219986145,24,21,0.7
6,9,1000,Non-elitist,5710.119350775321,24,21,0.7
6,10,1000,Non-elitist,5187.3797612802955,24,21,0.7
6,11,1000,Non-elitist,6223.438243709859,24,21,0.7
6,12,1000,Non-elitist,5335.248788579967,24,21,0.7
6,13,1000,Non-elitist,5692.687579101459,24,21,0.7
6,14,1000,Non-elitist,5468.454999419527,24,21,0.7
6,15,1000,Non-elitist,5405.7071370092,24,21,0.7
6,16,1000,Non-elitist,5466.987878468668,24,21,0.7
6,17,1000,Non-elitist,5786.166912352338,24,21,0.7
6,18,1000,Non-elitist,5505.6361310511875,24,21,0.7
6,19,1000,Non-elitist,5111.833617745618,24,21,0.7
7,0,1000,Non-elitist,5209.693534728005,24,21,0.7
7,1,1000,Non-elitist,5043.459357223728,24,21,0.7
7,2,1000,Non-elitist,5041.159985258342,24,21,0.7
7,3,1000,Non-elitist,5617.6736282622205,24,21,0.7
7,4,1000,Non-elitist,5680.0903532384,24,21,0.7
7,5,1000,Non-elitist,5940.925138979357,24,21,0.7
7,6,1000,Non-elitist,5966.511802018005,24,21,0.7
7,7,1000,Non-elitist,4936.535636887484,24,21,0.7
7,8,1000,Non-elitist,10029.198482281075,24,21,0.7
7,9,1000,Non-elitist,10224.079208439305,24,21,0.7
7,10,1000,Non-elitist,6250.40909499888,24,21,0.7
7,11,1000,Non-elitist,5403.395884209425,24,21,0.7
7,12,1000,Non-elitist,5744.638609181784,24,21,0.7
7,13,1000,Non-elitist,5887.444009952484,24,21,0.7
7,14,1000,Non-elitist,5626.948402700284,24,21,0.7
7,15,1000,Non-elitist,5621.914262446687,24,21,0.7
7,16,1000,Non-elitist,5725.789936989508,24,21,0.7
7,17,1000,Non-elitist,6241.826277704994,24,21,0.7
7,18,1000,Non-elitist,6339.591896199489,24,21,0.7
7,19,1000,Non-elitist,5333.254739133735,24,21,0.7
