iid,rep,a1_budget,algname,achieved_auc,fid_a,fid_b,alpha
6,0,850,Elitist,1334.448667079157,2,10,0.9
6,1,850,Elitist,1397.8191915344346,2,10,0.9
6,2,850,Elitist,1314.5181673328373,2,10,0.9
6,3,850,Elitist,1591.4424519581708,2,10,0.9
6,4,850,Elitist,1355.527090476441,2,10,0.9
6,5,850,Elitist,1487.6121184087992,2,10,0.9
6,6,850,Elitist,1514.9233194958372,2,10,0.9
6,7,850,Elitist,1494.5797936975373,2,10,0.9
6,8,850,Elitist,1544.0401866564853,2,10,0.9
6,9,850,Elitist,1513.7889377698702,2,10,0.9
6,10,850,Elitist,1382.7465272904815,2,10,0.9
6,11,850,Elitist,1356.05719460519,2,10,0.9
6,12,850,Elitist,1423.3492130939765,2,10,0.9
6,13,850,Elitist,1405.739919197415,2,10,0.9
6,14,850,Elitist,1526.7491853703696,2,10,0.9
6,15,850,Elitist,1205.57376454386,2,10,0.9
6,16,850,Elitist,1462.0377365905338,2,10,0.9
6,17,850,Elitist,1561.9173054504486,2,10,0.9
6,18,850,Elitist,1491.9557635551455,2,10,0.9
6,19,850,Elitist,1556.813288078031,2,10,0.9
7,0,850,Elitist,1240.8050809255421,2,10,0.9
7,1,850,Elitist,1369.9050516918587,2,10,0.9
7,2,850,Elitist,1081.8755969224812,2,10,0.9
7,3,850,Elitist,1301.9392189683026,2,10,0.9
7,4,850,Elitist,1132.466121968855,2,10,0.9
7,5,850,Elitist,1308.840368641113,2,10,0.9
7,6,850,Elitist,1581.8701664468347,2,10,0.9
7,7,850,Elitist,1127.6998200921853,2,10,0.9
7,8,850,Elitist,1322.433434389301,2,10,0.9
7,9,850,Elitist,1199.622915095543,2,10,0.9
7,10,850,Elitist,1272.9953683287636,2,10,0.9
7,11,850,Elitist,1352.1993682139366,2,10,0.9
7,12,850,Elitist,1221.4829458890238,2,10,0.9
7,13,850,Elitist,1430.0286195384276,2,10,0.9
7,14,850,Elitist,1341.0352652303604,2,10,0.9
7,15,850,Elitist,1236.9225073603839,2,10,0.9
7,16,850,Elitist,1093.7620668747136,2,10,0.9
7,17,850,Elitist,1349.8325102635802,2,10,0.9
7,18,850,Elitist,1333.1211988173657,2,10,0.9
7,19,850,Elitist,1285.9057346139246,2,10,0.9
6,0,850,Elitist,1659.0364924317382,2,10,0.7
6,1,850,Elitist,1510.4621106041375,2,10,0.7
6,2,850,Elitist,1563.1042132980594,2,10,0.7
6,3,850,Elitist,1381.5432850049763,2,10,0.7
6,4,850,Elitist,1616.119071599866,2,10,0.7
6,5,850,Elitist,1349.303061688283,2,10,0.7
6,6,850,Elitist,1293.8020178775992,2,10,0.7
6,7,850,Elitist,1480.243016284734,2,10,0.7
6,8,850,Elitist,1451.5379671378957,2,10,0.7
6,9,850,Elitist,1597.4737514669819,2,10,0.7
6,10,850,Elitist,1428.6753906233828,2,10,0.7
6,11,850,Elitist,1370.4816015578992,2,10,0.7
6,12,850,Elitist,1360.2198771241058,2,10,0.7
6,13,850,Elitist,1644.4949552840521,2,10,0.7
6,14,850,Elitist,1484.44872188218,2,10,0.7
6,15,850,Elitist,1570.3268869656008,2,10,0.7
6,16,850,Elitist,1639.5064851240415,2,10,0.7
6,17,850,Elitist,1629.515728883909,2,10,0.7
6,18,850,Elitist,1478.0595710364541,2,10,0.7
6,19,850,Elitist,1683.041445959297,2,10,0.7
7,0,850,Elitist,1136.8924105863853,2,10,0.7
7,1,850,Elitist,1343.09195607325,2,10,0.7
7,2,850,Elitist,1353.4893018855757,2,10,0.7
7,3,850,Elitist,1382.276011705189,2,10,0.7
7,4,850,Elitist,1610.6977667693855,2,10,0.7
7,5,850,Elitist,1260.1959867286423,2,10,0.7
7,6,850,Elitist,1189.7822435042076,2,10,0.7
7,7,850,Elitist,1508.9917615262275,2,10,0.7
7,8,850,Elitist,1462.945021003561,2,10,0.7
7,9,850,Elitist,1101.2717546414972,2,10,0.7
7,10,850,Elitist,1567.8301212452268,2,10,0.7
7,11,850,Elitist,1436.309435871155,2,10,0.7
7,12,850,Elitist,1416.119033783378,2,10,0.7
7,13,850,Elitist,1240.8784765430348,2,10,0.7
7,14,850,Elitist,1392.4819096828014,2,10,0.7
7,15,850,Elitist,1340.1437422063864,2,10,0.7
7,16,850,Elitist,1301.2592323181311,2,10,0.7
7,17,850,Elitist,1418.5313580554998,2,10,0.7
7,18,850,Elitist,1433.6126164037628,2,10,0.7
7,19,850,Elitist,1440.626092264607,2,10,0.7
6,0,850,Elitist,1625.3576873204624,2,10,0.5
6,1,850,Elitist,1627.7141120675049,2,10,0.5
6,2,850,Elitist,1350.3488210293685,2,10,0.5
6,3,850,Elitist,1591.8875103686305,2,10,0.5
6,4,850,Elitist,1743.5388676034831,2,10,0.5
6,5,850,Elitist,1703.3276317899083,2,10,0.5
6,6,850,Elitist,1462.9297973236903,2,10,0.5
6,7,850,Elitist,1322.6578996596816,2,10,0.5
6,8,850,Elitist,1531.239530833399,2,10,0.5
6,9,850,Elitist,1452.3069562629278,2,10,0.5
6,10,850,Elitist,1351.4554493812375,2,10,0.5
6,11,850,Elitist,1757.8933154168017,2,10,0.5
6,12,850,Elitist,1566.7952532618478,2,10,0.5
6,13,850,Elitist,1436.4274245193283,2,10,0.5
6,14,850,Elitist,1601.046538969093,2,10,0.5
6,15,850,Elitist,1447.6451086103712,2,10,0.5
6,16,850,Elitist,1438.8458973851716,2,10,0.5
6,17,850,Elitist,1534.9746153871347,2,10,0.5
6,18,850,Elitist,1361.609790791068,2,10,0.5
6,19,850,Elitist,1876.2052588969768,2,10,0.5
7,0,850,Elitist,1471.1090388161156,2,10,0.5
7,1,850,Elitist,1415.2862474234596,2,10,0.5
7,2,850,Elitist,1347.408781552335,2,10,0.5
7,3,850,Elitist,1272.289612944524,2,10,0.5
7,4,850,Elitist,1441.0898777133125,2,10,0.5
7,5,850,Elitist,1398.090729653142,2,10,0.5
7,6,850,Elitist,1323.5399362075632,2,10,0.5
7,7,850,Elitist,1515.339146014559,2,10,0.5
7,8,850,Elitist,1690.9544171096804,2,10,0.5
7,9,850,Elitist,1352.7231343100405,2,10,0.5
7,10,850,Elitist,1574.7088011499236,2,10,0.5
7,11,850,Elitist,1403.9953107118613,2,10,0.5
7,12,850,Elitist,1415.1556349370412,2,10,0.5
7,13,850,Elitist,1404.7593095530492,2,10,0.5
7,14,850,Elitist,1466.6579704235596,2,10,0.5
7,15,850,Elitist,1532.5257550718306,2,10,0.5
7,16,850,Elitist,1216.6657286896434,2,10,0.5
7,17,850,Elitist,1536.6753669383816,2,10,0.5
7,18,850,Elitist,1407.014101905441,2,10,0.5
7,19,850,Elitist,1484.8441422992432,2,10,0.5
6,0,850,Elitist,1640.5202383560008,2,10,0.3
6,1,850,Elitist,1564.1218340290793,2,10,0.3
6,2,850,Elitist,1502.0885034782411,2,10,0.3
6,3,850,Elitist,1553.5986445920464,2,10,0.3
6,4,850,Elitist,1422.3012342607515,2,10,0.3
6,5,850,Elitist,1692.871584800537,2,10,0.3
6,6,850,Elitist,1764.991508495225,2,10,0.3
6,7,850,Elitist,1365.5440681164441,2,10,0.3
6,8,850,Elitist,1624.3549098989195,2,10,0.3
6,9,850,Elitist,1260.7818280891586,2,10,0.3
6,10,850,Elitist,1487.7986556646708,2,10,0.3
6,11,850,Elitist,1423.86743129493,2,10,0.3
6,12,850,Elitist,1421.6635849372046,2,10,0.3
6,13,850,Elitist,1602.0440792400314,2,10,0.3
6,14,850,Elitist,1554.1097983194388,2,10,0.3
6,15,850,Elitist,1809.7617773062245,2,10,0.3
6,16,850,Elitist,1822.8748059148593,2,10,0.3
6,17,850,Elitist,1573.3960606995638,2,10,0.3
6,18,850,Elitist,1530.966222310156,2,10,0.3
6,19,850,Elitist,1735.8463587695187,2,10,0.3
7,0,850,Elitist,1711.6387493730458,2,10,0.3
7,1,850,Elitist,1644.897640125538,2,10,0.3
7,2,850,Elitist,1343.015811748343,2,10,0.3
7,3,850,Elitist,1419.0277503796701,2,10,0.3
7,4,850,Elitist,1452.2430733136596,2,10,0.3
7,5,850,Elitist,1606.2363432811503,2,10,0.3
7,6,850,Elitist,1712.7211921764372,2,10,0.3
7,7,850,Elitist,1560.668712047432,2,10,0.3
7,8,850,Elitist,1522.1943378197325,2,10,0.3
7,9,850,Elitist,1452.941034604613,2,10,0.3
7,10,850,Elitist,1614.3703799464097,2,10,0.3
7,11,850,Elitist,1265.2218785169423,2,10,0.3
7,12,850,Elitist,1671.5517007522028,2,10,0.3
7,13,850,Elitist,1348.111196393022,2,10,0.3
7,14,850,Elitist,1428.3923360988717,2,10,0.3
7,15,850,Elitist,1700.377737150703,2,10,0.3
7,16,850,Elitist,1112.6208695370399,2,10,0.3
7,17,850,Elitist,1621.4364549674929,2,10,0.3
7,18,850,Elitist,1575.3026134824127,2,10,0.3
7,19,850,Elitist,1469.1853666054105,2,10,0.3
6,0,850,Elitist,1431.6575684855384,2,10,0.1
6,1,850,Elitist,1716.571433048487,2,10,0.1
6,2,850,Elitist,1495.4279968274432,2,10,0.1
6,3,850,Elitist,1344.5111361254264,2,10,0.1
6,4,850,Elitist,1526.1865185144147,2,10,0.1
6,5,850,Elitist,1521.2369609724299,2,10,0.1
6,6,850,Elitist,1812.9878633431076,2,10,0.1
6,7,850,Elitist,1567.4297729196796,2,10,0.1
6,8,850,Elitist,1535.2897649209494,2,10,0.1
6,9,850,Elitist,1364.5926353290513,2,10,0.1
6,10,850,Elitist,1336.6788715915504,2,10,0.1
6,11,850,Elitist,1732.1040182140023,2,10,0.1
6,12,850,Elitist,1595.5931854490764,2,10,0.1
6,13,850,Elitist,1690.70245043141,2,10,0.1
6,14,850,Elitist,1837.180873296306,2,10,0.1
6,15,850,Elitist,1659.3254252733298,2,10,0.1
6,16,850,Elitist,1638.7404477872399,2,10,0.1
6,17,850,Elitist,1500.9121688953492,2,10,0.1
6,18,850,Elitist,1680.4720039169435,2,10,0.1
6,19,850,Elitist,1681.7918264843788,2,10,0.1
7,0,850,Elitist,1363.2453309819875,2,10,0.1
7,1,850,Elitist,1571.8189869443038,2,10,0.1
7,2,850,Elitist,1303.9625034425958,2,10,0.1
7,3,850,Elitist,1261.8774264102317,2,10,0.1
7,4,850,Elitist,1450.0828995945383,2,10,0.1
7,5,850,Elitist,1784.9576454061087,2,10,0.1
7,6,850,Elitist,1421.8698370865081,2,10,0.1
7,7,850,Elitist,1524.5362773522018,2,10,0.1
7,8,850,Elitist,1373.4974750756865,2,10,0.1
7,9,850,Elitist,1206.6762203783178,2,10,0.1
7,10,850,Elitist,1759.7151607893607,2,10,0.1
7,11,850,Elitist,1677.153445282918,2,10,0.1
7,12,850,Elitist,1366.9960092530564,2,10,0.1
7,13,850,Elitist,1412.3017903017912,2,10,0.1
7,14,850,Elitist,1572.5797824307438,2,10,0.1
7,15,850,Elitist,1505.5787789988144,2,10,0.1
7,16,850,Elitist,1391.9543344109372,2,10,0.1
7,17,850,Elitist,1310.7885926744711,2,10,0.1
