iid,rep,a1_budget,algname,achieved_auc,fid_a,fid_b,alpha
6,0,50,BFGS,1364.3093704887938,2,10,0.9
6,1,50,BFGS,1158.7763001815006,2,10,0.9
6,2,50,BFGS,1085.8363321007082,2,10,0.9
6,3,50,BFGS,1575.256228817469,2,10,0.9
6,4,50,BFGS,1124.5035536530463,2,10,0.9
6,5,50,BFGS,1225.8764044257682,2,10,0.9
6,6,50,BFGS,1301.9747517588942,2,10,0.9
6,7,50,BFGS,855.9578512988945,2,10,0.9
6,8,50,BFGS,963.4921612925416,2,10,0.9
6,9,50,BFGS,1086.3361878275296,2,10,0.9
6,10,50,BFGS,1164.2521012895872,2,10,0.9
6,11,50,BFGS,1047.2047045903087,2,10,0.9
6,12,50,BFGS,1244.6811917646137,2,10,0.9
6,13,50,BFGS,1294.4775857030254,2,10,0.9
6,14,50,BFGS,991.0128695538773,2,10,0.9
6,15,50,BFGS,1161.692935014492,2,10,0.9
6,16,50,BFGS,1292.2795155901279,2,10,0.9
6,17,50,BFGS,1197.490740530955,2,10,0.9
6,18,50,BFGS,977.2521506292935,2,10,0.9
6,19,50,BFGS,1560.5518198101872,2,10,0.9
7,0,50,BFGS,1042.885768998385,2,10,0.9
7,1,50,BFGS,920.7537608345974,2,10,0.9
7,2,50,BFGS,1202.0967803058834,2,10,0.9
7,3,50,BFGS,895.1736715913455,2,10,0.9
7,4,50,BFGS,1309.1592246782325,2,10,0.9
7,5,50,BFGS,1086.741267246353,2,10,0.9
7,6,50,BFGS,1192.0689151010627,2,10,0.9
7,7,50,BFGS,905.9445780027618,2,10,0.9
7,8,50,BFGS,1078.4102809434605,2,10,0.9
7,9,50,BFGS,878.3704401880264,2,10,0.9
7,10,50,BFGS,970.1170995427701,2,10,0.9
7,11,50,BFGS,924.7726654470251,2,10,0.9
7,12,50,BFGS,1207.4945938081448,2,10,0.9
7,13,50,BFGS,1150.6001337352554,2,10,0.9
7,14,50,BFGS,1022.9679177727207,2,10,0.9
7,15,50,BFGS,1291.6334605644433,2,10,0.9
7,16,50,BFGS,757.8208260185081,2,10,0.9
7,17,50,BFGS,917.724292825747,2,10,0.9
7,18,50,BFGS,1224.4812530313598,2,10,0.9
7,19,50,BFGS,911.6266591472281,2,10,0.9
6,0,50,BFGS,1362.5479693858056,2,10,0.7
6,1,50,BFGS,1194.1843524178462,2,10,0.7
6,2,50,BFGS,1002.4324793578996,2,10,0.7
6,3,50,BFGS,1074.3691936207233,2,10,0.7
6,4,50,BFGS,1269.7163907669985,2,10,0.7
6,5,50,BFGS,1093.912056289355,2,10,0.7
6,6,50,BFGS,1158.8483077850055,2,10,0.7
6,7,50,BFGS,1136.7915207357712,2,10,0.7
6,8,50,BFGS,1270.133412638746,2,10,0.7
6,9,50,BFGS,1413.0314099527268,2,10,0.7
6,10,50,BFGS,1086.507701259452,2,10,0.7
6,11,50,BFGS,1067.9889345569643,2,10,0.7
6,12,50,BFGS,1108.2935678506399,2,10,0.7
6,13,50,BFGS,1359.852737666471,2,10,0.7
6,14,50,BFGS,1357.7791814920406,2,10,0.7
6,15,50,BFGS,1183.976700583326,2,10,0.7
6,16,50,BFGS,1399.954715121348,2,10,0.7
6,17,50,BFGS,1155.9311467673947,2,10,0.7
6,18,50,BFGS,1000.013772879966,2,10,0.7
6,19,50,BFGS,1575.5286008699584,2,10,0.7
7,0,50,BFGS,910.1115979892268,2,10,0.7
7,1,50,BFGS,1148.1461220240299,2,10,0.7
7,2,50,BFGS,997.0209273346198,2,10,0.7
7,3,50,BFGS,1165.181054676662,2,10,0.7
7,4,50,BFGS,1070.7493359587543,2,10,0.7
7,5,50,BFGS,1024.4839177897397,2,10,0.7
7,6,50,BFGS,1022.8912750645372,2,10,0.7
7,7,50,BFGS,1282.3436880677875,2,10,0.7
7,8,50,BFGS,1207.0188008504051,2,10,0.7
7,9,50,BFGS,917.1584422789433,2,10,0.7
7,10,50,BFGS,899.5396921871297,2,10,0.7
7,11,50,BFGS,894.8966129810613,2,10,0.7
7,12,50,BFGS,1095.062182561774,2,10,0.7
7,13,50,BFGS,1143.1757619129294,2,10,0.7
7,14,50,BFGS,968.4118963353426,2,10,0.7
7,15,50,BFGS,962.6224435212268,2,10,0.7
7,16,50,BFGS,894.6800835362475,2,10,0.7
7,17,50,BFGS,1035.4959687804817,2,10,0.7
7,18,50,BFGS,935.7050097218744,2,10,0.7
7,19,50,BFGS,1435.7488453497458,2,10,0.7
6,0,50,BFGS,1344.3384102436034,2,10,0.5
6,1,50,BFGS,1241.1248162568586,2,10,0.5
6,2,50,BFGS,1079.041178722984,2,10,0.5
6,3,50,BFGS,1135.9259596746228,2,10,0.5
6,4,50,BFGS,1380.2201428990284,2,10,0.5
6,5,50,BFGS,1378.653451848532,2,10,0.5
6,6,50,BFGS,1351.4026414145326,2,10,0.5
6,7,50,BFGS,1249.0522585857134,2,10,0.5
6,8,50,BFGS,1133.3277926993221,2,10,0.5
6,9,50,BFGS,1218.1094920886458,2,10,0.5
6,10,50,BFGS,971.0383089762036,2,10,0.5
6,11,50,BFGS,1477.2712256909642,2,10,0.5
6,12,50,BFGS,1161.3877894900834,2,10,0.5
6,13,50,BFGS,1208.2325921056674,2,10,0.5
6,14,50,BFGS,1272.0189664654624,2,10,0.5
6,15,50,BFGS,1197.1183291987936,2,10,0.5
6,16,50,BFGS,1201.9675642428701,2,10,0.5
6,17,50,BFGS,1167.4161721771588,2,10,0.5
6,18,50,BFGS,1134.854538355481,2,10,0.5
6,19,50,BFGS,1396.65810610961,2,10,0.5
7,0,50,BFGS,1055.8750437001684,2,10,0.5
7,1,50,BFGS,911.7340138052973,2,10,0.5
7,2,50,BFGS,1127.6715778347182,2,10,0.5
7,3,50,BFGS,1136.3963030599248,2,10,0.5
7,4,50,BFGS,1136.7284820278953,2,10,0.5
7,5,50,BFGS,1280.7215747722994,2,10,0.5
7,6,50,BFGS,1145.6976189303582,2,10,0.5
7,7,50,BFGS,991.3928404798277,2,10,0.5
7,8,50,BFGS,1307.3385128165305,2,10,0.5
7,9,50,BFGS,1301.0352717608637,2,10,0.5
7,10,50,BFGS,1378.826821289174,2,10,0.5
7,11,50,BFGS,1041.5741984542778,2,10,0.5
7,12,50,BFGS,1147.2245040157359,2,10,0.5
7,13,50,BFGS,1163.2719026436803,2,10,0.5
7,14,50,BFGS,1192.014778917783,2,10,0.5
7,15,50,BFGS,1309.0550994311145,2,10,0.5
7,16,50,BFGS,880.4689702567828,2,10,0.5
7,17,50,BFGS,1059.032491558412,2,10,0.5
7,18,50,BFGS,998.803060679997,2,10,0.5
7,19,50,BFGS,1157.364541491933,2,10,0.5
6,0,50,BFGS,1269.301111400902,2,10,0.3
6,1,50,BFGS,1060.6615009826091,2,10,0.3
6,2,50,BFGS,992.0572205214081,2,10,0.3
6,3,50,BFGS,1245.6466347244555,2,10,0.3
6,4,50,BFGS,1205.1328882714076,2,10,0.3
6,5,50,BFGS,1203.2835921198837,2,10,0.3
6,6,50,BFGS,1455.9509009603894,2,10,0.3
6,7,50,BFGS,1143.9300489993448,2,10,0.3
6,8,50,BFGS,1405.7492259616206,2,10,0.3
6,9,50,BFGS,1123.3903371447987,2,10,0.3
6,10,50,BFGS,1135.698138400457,2,10,0.3
6,11,50,BFGS,1246.6821221454397,2,10,0.3
6,12,50,BFGS,1191.9781762711214,2,10,0.3
