iid,rep,a1_budget,algname,achieved_auc,fid_a,fid_b,alpha
6,0,150,BFGS,1377.9417296237714,2,10,0.9
6,1,150,BFGS,1312.9964909821429,2,10,0.9
6,2,150,BFGS,1050.4231548226405,2,10,0.9
6,3,150,BFGS,1192.820537253636,2,10,0.9
6,4,150,BFGS,1396.4786854742686,2,10,0.9
6,5,150,BFGS,1392.8763911274737,2,10,0.9
6,6,150,BFGS,1445.8649844891518,2,10,0.9
6,7,150,BFGS,1281.7660212527371,2,10,0.9
6,8,150,BFGS,1093.099024859313,2,10,0.9
6,9,150,BFGS,1277.6448031952586,2,10,0.9
6,10,150,BFGS,1191.701800662583,2,10,0.9
6,11,150,BFGS,1152.5740964473423,2,10,0.9
6,12,150,BFGS,1407.0063857018338,2,10,0.9
6,13,150,BFGS,1242.82211838247,2,10,0.9
6,14,150,BFGS,1218.4883031933446,2,10,0.9
6,15,150,BFGS,779.8357010071869,2,10,0.9
6,16,150,BFGS,1078.8993272064638,2,10,0.9
6,17,150,BFGS,1181.9993586057687,2,10,0.9
6,18,150,BFGS,933.780679333134,2,10,0.9
6,19,150,BFGS,1235.1057285519819,2,10,0.9
7,0,150,BFGS,1128.6066115677918,2,10,0.9
7,1,150,BFGS,1053.4615040230215,2,10,0.9
7,2,150,BFGS,808.6221553716136,2,10,0.9
7,3,150,BFGS,1016.0438704964238,2,10,0.9
7,4,150,BFGS,964.2472880949057,2,10,0.9
7,5,150,BFGS,1081.7954098599043,2,10,0.9
7,6,150,BFGS,1240.5598222602625,2,10,0.9
7,7,150,BFGS,839.5040243477711,2,10,0.9
7,8,150,BFGS,1272.6326934232295,2,10,0.9
7,9,150,BFGS,841.3281299127511,2,10,0.9
7,10,150,BFGS,1145.1687250991513,2,10,0.9
7,11,150,BFGS,1082.5939158374815,2,10,0.9
7,12,150,BFGS,916.7305701701118,2,10,0.9
7,13,150,BFGS,1218.0339399656973,2,10,0.9
7,14,150,BFGS,932.5361693984412,2,10,0.9
7,15,150,BFGS,988.8680199291276,2,10,0.9
7,16,150,BFGS,857.1297414262903,2,10,0.9
7,17,150,BFGS,936.4795583202376,2,10,0.9
7,18,150,BFGS,1047.3967852412754,2,10,0.9
7,19,150,BFGS,1078.3173454487942,2,10,0.9
6,0,150,BFGS,1537.2085056290553,2,10,0.7
6,1,150,BFGS,1448.1155450477454,2,10,0.7
6,2,150,BFGS,1149.058455421658,2,10,0.7
6,3,150,BFGS,1147.8277030076804,2,10,0.7
6,4,150,BFGS,1488.572383023945,2,10,0.7
6,5,150,BFGS,1053.4190829021136,2,10,0.7
6,6,150,BFGS,1087.701390663633,2,10,0.7
6,7,150,BFGS,1138.0005216608863,2,10,0.7
6,8,150,BFGS,1101.9702135252562,2,10,0.7
6,9,150,BFGS,1402.948698136725,2,10,0.7
6,10,150,BFGS,1301.305460545458,2,10,0.7
6,11,150,BFGS,1214.735112857051,2,10,0.7
6,12,150,BFGS,1193.2820968384704,2,10,0.7
6,13,150,BFGS,1224.4339313300597,2,10,0.7
6,14,150,BFGS,1318.1625168988107,2,10,0.7
6,15,150,BFGS,1556.5342105093491,2,10,0.7
6,16,150,BFGS,1318.5317445375522,2,10,0.7
6,17,150,BFGS,1589.2619001330784,2,10,0.7
6,18,150,BFGS,1306.9544033341217,2,10,0.7
6,19,150,BFGS,1436.346411131235,2,10,0.7
7,0,150,BFGS,936.2117928796424,2,10,0.7
7,1,150,BFGS,1044.8366707297234,2,10,0.7
7,2,150,BFGS,1000.9639333577668,2,10,0.7
7,3,150,BFGS,1201.6512638160739,2,10,0.7
7,4,150,BFGS,1237.2139412395386,2,10,0.7
7,5,150,BFGS,1117.20368280393,2,10,0.7
7,6,150,BFGS,1015.7167765105108,2,10,0.7
7,7,150,BFGS,1186.0163852226292,2,10,0.7
7,8,150,BFGS,1032.1913245011692,2,10,0.7
7,9,150,BFGS,909.1976988221327,2,10,0.7
7,10,150,BFGS,1007.6484793664182,2,10,0.7
7,11,150,BFGS,1237.2104363904173,2,10,0.7
7,12,150,BFGS,1109.975249116681,2,10,0.7
7,13,150,BFGS,1133.679146197949,2,10,0.7
7,14,150,BFGS,1052.3404602895966,2,10,0.7
7,15,150,BFGS,1133.7989435228505,2,10,0.7
7,16,150,BFGS,1025.122729104395,2,10,0.7
7,17,150,BFGS,1022.1079829105383,2,10,0.7
7,18,150,BFGS,1182.2811625685545,2,10,0.7
7,19,150,BFGS,1436.5669782699267,2,10,0.7
6,0,150,BFGS,1231.8440710372215,2,10,0.5
6,1,150,BFGS,1303.2851757516078,2,10,0.5
6,2,150,BFGS,989.9979546471827,2,10,0.5
6,3,150,BFGS,1086.6473941063673,2,10,0.5
6,4,150,BFGS,1280.1675673771413,2,10,0.5
6,5,150,BFGS,1387.8366301839633,2,10,0.5
6,6,150,BFGS,1271.7238555556155,2,10,0.5
6,7,150,BFGS,993.7713697296268,2,10,0.5
6,8,150,BFGS,1182.34548862014,2,10,0.5
6,9,150,BFGS,1217.0846074014412,2,10,0.5
6,10,150,BFGS,1079.052110450651,2,10,0.5
6,11,150,BFGS,1364.3995715298647,2,10,0.5
6,12,150,BFGS,1297.9858902045373,2,10,0.5
6,13,150,BFGS,1088.5954119265919,2,10,0.5
6,14,150,BFGS,1390.2910659757626,2,10,0.5
6,15,150,BFGS,1291.9892143903671,2,10,0.5
6,16,150,BFGS,1007.1448941579174,2,10,0.5
