iid,rep,a1_budget,algname,achieved_auc,fid_a,fid_b,alpha
6,0,1000,Non-elitist,6878.695959062466,24,21,0.3
6,1,1000,Non-elitist,7451.734795024844,24,21,0.3
6,2,1000,Non-elitist,6925.6559050311125,24,21,0.3
6,3,1000,Non-elitist,5760.479141287744,24,21,0.3
6,4,1000,Non-elitist,5512.520430656402,24,21,0.3
6,5,1000,Non-elitist,5923.066702095503,24,21,0.3
6,6,1000,Non-elitist,7675.085271466023,24,21,0.3
6,7,1000,Non-elitist,5163.624994188442,24,21,0.3
6,8,1000,Non-elitist,5855.80193080547,24,21,0.3
6,9,1000,Non-elitist,6304.059452372479,24,21,0.3
6,10,1000,Non-elitist,6215.2141996564005,24,21,0.3
6,11,1000,Non-elitist,5387.694613814399,24,21,0.3
6,12,1000,Non-elitist,5681.3033700658525,24,21,0.3
6,13,1000,Non-elitist,6642.238971863996,24,21,0.3
6,14,1000,Non-elitist,7207.225296183736,24,21,0.3
6,15,1000,Non-elitist,6252.977339139475,24,21,0.3
6,16,1000,Non-elitist,6802.076465535024,24,21,0.3
6,17,1000,Non-elitist,6912.685730558577,24,21,0.3
6,18,1000,Non-elitist,6072.598554178808,24,21,0.3
6,19,1000,Non-elitist,6405.189705633808,24,21,0.3
7,0,1000,Non-elitist,6639.368086819191,24,21,0.3
7,1,1000,Non-elitist,6200.03130334513,24,21,0.3
7,2,1000,Non-elitist,6133.709464291103,24,21,0.3
7,3,1000,Non-elitist,8345.24621326558,24,21,0.3
7,4,1000,Non-elitist,6693.218072417891,24,21,0.3
7,5,1000,Non-elitist,5991.355825362229,24,21,0.3
7,6,1000,Non-elitist,5252.213638013443,24,21,0.3
7,7,1000,Non-elitist,6321.725257112694,24,21,0.3
7,8,1000,Non-elitist,6046.15030258349,24,21,0.3
7,9,1000,Non-elitist,7264.829432485734,24,21,0.3
7,10,1000,Non-elitist,6338.930189226086,24,21,0.3
7,11,1000,Non-elitist,7021.355461189512,24,21,0.3
7,12,1000,Non-elitist,6844.9354748271035,24,21,0.3
7,13,1000,Non-elitist,6778.923302683491,24,21,0.3
7,14,1000,Non-elitist,5475.432652246807,24,21,0.3
7,15,1000,Non-elitist,6571.478890482971,24,21,0.3
7,16,1000,Non-elitist,5419.076263812818,24,21,0.3
7,17,1000,Non-elitist,5840.341066362561,24,21,0.3
7,18,1000,Non-elitist,7479.4690342414815,24,21,0.3
7,19,1000,Non-elitist,7098.286380357235,24,21,0.3
