fid,iid,rep,vbs_auc,switch_budget,selected_algorithm,achieved_auc,static_B50,static_B100,static_B150,static_B200,static_B250,static_B300,static_B350,static_B400,static_B450,static_B500,static_B550,static_B600,static_B650,static_B700,static_B750,static_B800,static_B850,static_B900,static_B950,no_switch
1,6,11,368.2869551993766,50,Elitist,378.0986527455366,378.0986527455366,396.7499448086848,381.6913274177693,382.26328847275806,382.33272562285407,382.3327590823423,382.333123064348,382.33314988048704,382.33318671018446,382.3331292828019,382.3331253835424,382.3331230513693,382.33312307329226,382.3331230631868,382.3331230704964,382.333123064348,382.3331230643589,382.3331230643475,382.3331230643488,382.333123064348
1,6,12,670.4570555924677,50,Elitist,696.6489946739107,696.6489946739107,704.3610084355965,701.7879273565429,700.7723202417849,700.9494650264309,700.8770635679618,700.8765730643992,700.8767841660158,700.8767919979132,700.8768059880025,700.8767947913752,700.876793723093,700.8767940745677,700.8767938144077,700.8767938113931,700.8767938113444,700.8767938113931,700.8767938114026,700.8767938113945,700.8767938113931
1,6,13,355.7955107493488,50,BFGS,355.7955107493488,355.7955107493488,406.34371775190255,414.8081390039918,419.1498804858337,419.2529502767712,419.08471652404825,419.1492399878228,419.1490043268236,419.1498804858337,419.14983636036027,419.1498715504602,419.1498845105693,419.14988056085735,419.1498805576462,419.14988071665374,419.1498804858337,419.14988048830287,419.1498804857977,419.1498804858553,419.1498804858337
1,6,14,484.2045744407394,50,BFGS,484.2045744407394,484.2045744407394,545.9877067978734,563.8123266786977,567.1021268556426,564.6525848953582,564.7227922177659,564.6525848953582,564.6528027669187,564.6526130925649,564.652584363026,564.6525837468557,564.6525853872507,564.6525849299486,564.6525849504827,564.6525849075308,564.6525848956031,564.6525848956014,564.6525848953816,564.6525848953595,564.6525848953582
1,6,15,387.4937754208218,50,Elitist,400.54660033649645,400.54660033649645,399.9409462956242,399.9905360689696,400.193679756426,400.27956269198353,400.2811229157907,400.2809079828101,400.2811384919299,400.2811566006123,400.2811307436841,400.2811229157907,400.2811229157907,400.2811229157907,400.2811229144704,400.2811229157907,400.2811229176695,400.2811229160421,400.2811229158011,400.28112291579095,400.2811229157907
1,6,16,360.61624627572735,50,BFGS,360.61624627572735,360.61624627572735,369.2218575422448,373.8649396598444,376.8266800825132,377.5676770701336,377.1295364474009,377.19615188747554,377.1318363512988,377.1311202511839,377.1311344445773,377.1311205169316,377.1311343246996,377.1311208757861,377.131120460601,377.1311202492896,377.1311202550294,377.1311202517063,377.1311202512385,377.1311202511832,377.1311202511839
1,6,17,318.23049663182337,50,Elitist,346.52901073594626,346.52901073594626,350.01786604186805,340.6539126324462,341.9315777893489,342.3412201350931,341.9315777893489,341.9310328878065,341.93131671119966,341.9315470395712,341.93158964903205,341.9315811331817,341.93157855881554,341.9315777880564,341.9315778025489,341.9315777951093,341.931577789705,341.9315777894081,341.931577789354,341.9315777893489,341.9315777893489
1,6,18,343.6741057244112,50,Non-elitist,386.9899962062861,386.9899962062861,403.90332070609503,386.9899962062861,386.5058436741023,386.9323221740504,386.98008700496746,386.98889729409234,386.99504148037545,386.9899753290836,386.9906602416984,386.9899962062861,386.9899973501084,386.9899962062861,386.9899962547,386.9899962142836,386.9899962099099,386.9899962062328,386.989996206334,386.9899962062861,386.9899962062861
1,6,19,639.8113611374484,50,BFGS,639.8113611374484,639.8113611374484,760.2603915261036,741.0394171940518,712.7335556869317,712.6769134199701,712.7884497135174,712.7001463536064,712.6651227928303,712.665345624212,712.6653448190104,712.6653460197512,712.6653458153438,712.665345624212,712.6653456997005,712.6653456374577,712.6653456240961,712.665345624195,712.6653456242354,712.6653456242141,712.665345624212
1,7,0,319.40029542252705,50,BFGS,319.40029542252705,319.40029542252705,335.0810038732968,338.1704240008394,336.6291516427422,337.1478238755482,336.85104286886457,336.73378774790984,336.7338570664912,336.7338982059757,336.73397794039545,336.7339058573101,336.7338982113412,336.7338981970821,336.73389826339525,336.73389823763705,336.73389820992344,336.73389820619445,336.7338982060106,336.7338982059757,336.7338982059757
1,7,1,483.0411448634024,50,BFGS,483.0411448634024,483.0411448634024,549.0702046070564,550.9450537316042,552.7152921767863,549.3141932663254,549.0692335465378,549.069670531561,549.0701825347555,549.0703219238299,549.0702211157285,549.0702046070564,549.0702058669892,549.0702047409197,549.0702046271996,549.0702046092426,549.0702046072995,549.0702046071597,549.0702046070664,549.0702046070564,549.0702046070564
1,7,2,463.5618218253087,50,BFGS,463.5618218253087,463.5618218253087,489.4754881152281,530.6060484469526,513.6967228559937,513.5901807283014,511.8521581677893,511.8654012653231,511.8672310509636,511.8671337146251,511.8680188124693,511.8671333338005,511.8671448184103,511.86713424414046,511.8671338978853,511.8671337559157,511.8671337170461,511.8671337151829,511.86713371463486,511.8671337146275,511.8671337146251
1,7,3,560.922240391557,50,Elitist,614.9523668027521,614.9523668027521,602.6159662036357,605.9597436914864,609.1929591607268,605.2180307678725,604.9801022032219,604.9834145213663,604.9840007732519,604.9838800873769,604.9838982912803,604.9838800873769,604.9838857753159,604.9838806956669,604.9838801212275,604.9838800900834,604.9838800879086,604.9838800874055,604.9838800873769,604.9838800873769,604.9838800873769
1,7,4,445.4280779382846,50,BFGS,445.4280779382846,445.4280779382846,456.0676588840952,465.77172087113945,460.4741799989478,460.5732989224515,460.5771509335946,460.5763084573608,460.57633501461817,460.5763849637908,460.5763747698836,460.5763773521955,460.5763766340112,460.5763766943302,460.57637673391423,460.5763767172298,460.5763767135507,460.5763767137572,460.57637671357566,460.57637671357736,460.57637671357736
1,7,5,434.8120628838384,50,BFGS,434.8120628838384,434.8120628838384,463.4198191068869,470.0814592486174,470.2445292030286,470.6671202247165,470.317091884961,470.302685719922,470.3024402682897,470.3025097064965,470.302572241638,470.30251368886974,470.3025146179109,470.30251368886974,470.30251384794406,470.3025136976044,470.30251369576735,470.3025136890358,470.3025136888832,470.3025136888854,470.30251368886974
1,7,6,241.4133784675559,50,BFGS,241.4133784675559,241.4133784675559,262.7831554929225,263.87737814474485,264.1183833678639,264.12972885258324,264.1791208813783,264.1374681424428,264.1377266722065,264.1377635114914,264.1378202096844,264.1377691289692,264.1377643087488,264.1377635845067,264.1377635114914,264.137763512306,264.1377635118267,264.13776351151006,264.1377635114965,264.1377635114965,264.1377635114914
1,7,7,367.4891780235995,50,Elitist,394.5898091694965,394.5898091694965,383.3756048528844,389.7421502978041,383.62296745579255,384.1750329214237,383.7376735255367,383.74980668072425,383.7464266784977,383.7471812480914,383.7471812480914,383.747323194404,383.7471910112441,383.7471812974093,383.7471814376229,383.74718130250153,383.7471812553358,383.7471812485109,383.74718124819935,383.7471812480914,383.7471812480914
1,7,8,451.5124949639116,50,BFGS,451.5124949639116,451.5124949639116,496.1351511485355,503.760283815177,506.65218508337153,505.3086156880687,505.2855313130205,505.1602643203229,505.1596838767391,505.1598044459818,505.1598044459818,505.1598043438864,505.1598043784258,505.15980444475946,505.15980450157576,505.159804455372,505.15980444670345,505.1598044460592,505.1598044459904,505.1598044459818,505.1598044459818
1,7,9,281.2813626294325,50,BFGS,281.2813626294325,281.2813626294325,298.3218358431178,309.81336349406894,312.526045504549,314.2399403332792,312.42093751416945,312.4452683871549,312.44286075112024,312.4433730496247,312.4434352957099,312.4433676277191,312.44337382473907,312.44337452013616,312.44337403620887,312.44337309414044,312.44337304966,312.44337305143137,312.4433730496389,312.4433730496441,312.4433730496247
1,7,10,222.03504593989828,50,Elitist,231.3623578204865,231.3623578204865,236.17107587535617,235.76635160679743,236.00400328994527,236.00432385993255,236.0018086638556,236.00222148905883,236.003350746888,236.0022205146899,236.0022549655072,236.00222193910128,236.0022215437224,236.00222148904044,236.002221492653,236.0022214896048,236.00222148907528,236.00222148905883,236.00222148905883,236.00222148905883,236.00222148905883
1,7,11,413.7809482036441,50,BFGS,413.7809482036441,413.7809482036441,429.6443664134376,433.2000781404605,433.9812639096677,434.1338619611175,433.9611622863568,433.9352770107493,433.9351842012807,433.93521466040136,433.9352566185021,433.9352178986251,433.93521453721945,433.93521466040136,433.93521466040136,433.9352146732298,433.9352146617162,433.93521466069166,433.9352146604231,433.9352146604231,433.93521466040136
1,7,12,344.83671899725005,50,Non-elitist,413.07541226534187,413.07541226534187,413.07541226534187,419.3086587201854,421.4574389040824,414.4706829653898,413.0804217477258,413.0759261775861,413.075617889632,413.07541226534187,413.07541226534187,413.07541226534187,413.0754101464496,413.07541214436856,413.0754125943012,413.0754126533455,413.0754122776266,413.0754122666892,413.07541226540303,413.0754122653377,413.07541226534187
1,7,13,186.9544363414717,50,Non-elitist,218.4753598440041,218.4753598440041,211.86428252556905,217.88733619523128,218.56098873006613,219.81851768036648,218.69136170658567,218.47694992976767,218.47536504418645,218.4753598440041,218.4755788574768,218.4753713199556,218.4753614969568,218.47535983056991,218.4753599762344,218.47535984323872,218.47535984904331,218.475359844832,218.47535984410803,218.4753598440113,218.4753598440041
1,7,14,447.0794214261387,50,BFGS,447.0794214261387,447.0794214261387,490.0408935352934,494.5789989050815,491.0903683586021,491.25033022770015,490.96284934840406,490.9691197118276,490.9719020807362,490.9713566286629,490.9714329994556,490.97138789505067,490.9713613723149,490.9713566286629,490.9713566728371,490.97135664949695,490.97135663365606,490.9713566289384,490.97135662868567,490.9713566286683,490.9713566286629
1,7,15,217.55799901835024,50,BFGS,217.55799901835024,217.55799901835024,252.7570793179564,261.1555829631031,258.94880341977347,256.16837507529715,256.3381981451463,256.1676058216063,256.1680304717156,256.16837507529715,256.1689573257367,256.16837507529715,256.1683829317128,256.16837507529715,256.16837644767713,256.16837519759883,256.16837509720625,256.16837508211347,256.168375075316,256.168375075316,256.16837507529715
1,7,16,363.52941011064377,50,BFGS,363.52941011064377,363.52941011064377,386.640162829393,388.04094252486254,386.0973438688636,385.902220922073,385.7820429463807,385.6414860424844,385.6414914222153,385.6414878798027,385.6415498038288,385.64149734859217,385.6414860109263,385.6414860424844,385.641486064286,385.64148604255325,385.6414860434433,385.64148604258816,385.64148604252654,385.6414860424907,385.6414860424844
1,7,17,361.8658893071334,50,BFGS,361.8658893071334,361.8658893071334,385.9578338903629,383.0196001075754,383.3534296476859,383.6071880241202,383.4657132061935,383.46949446033625,383.4686586433253,383.4687348877817,383.4689162556247,383.4687469486986,383.46874689701417,383.4687469486986,383.4687470612277,383.46874697350137,383.4687469497864,383.46874694893006,383.4687469487183,383.4687469486986,383.4687469486986
1,7,18,343.0602438569098,50,BFGS,343.0602438569098,343.0602438569098,385.0299074880313,393.5957025573886,395.5367321610668,396.7015364341466,395.7526934440813,395.7544961229527,395.754263064644,395.7544961229527,395.754933720207,395.7544961229527,395.7544960734365,395.7544961078733,395.7544961229527,395.75449612245467,395.7544961227592,395.7544961229194,395.7544961230674,395.7544961229527,395.7544961229527
1,7,19,369.3532088419497,50,BFGS,369.3532088419497,369.3532088419497,410.7924430985389,421.4657837962481,414.1886073564953,414.3814627274781,414.2458433229695,414.25013645092304,414.251731766866,414.2518607924905,414.2518607924905,414.2518381902363,414.2518637554148,414.2518607924905,414.2518636541755,414.2518614351153,414.2518608380366,414.2518608138642,414.251860794401,414.2518607928842,414.2518607924905
2,6,0,114863461.7301548,50,BFGS,114863461.7301548,114863461.7301548,116633879.49888346,117477573.13184562,119126716.8786086,118178988.87320018,118251763.38043515,118371464.58483817,118283923.06269608,118315592.6404351,118296932.68670402,118293360.40511972,118280896.3277124,118279488.33826151,118282619.57435244,118281142.14191876,118281376.35977112,118280987.52212286,118280977.51205686,118280955.30846596,118280926.29606809
2,6,1,162719019.87173742,100,BFGS,163246044.0528768,162719019.87173742,163246044.0528768,163548692.5745537,163524631.5457895,163548692.5745537,163548692.5745537,163567665.5595733,163580740.94211498,163548692.5745537,163569642.74318755,163570832.5728911,163548571.14867702,163548692.5745537,163548700.08515662,163548746.56985688,163548715.94860527,163548519.58166996,163548701.881708,163548695.0039649,163548692.5745537
2,6,2,8973060.79757507,50,DE,15604238.322532857,15604238.322532857,21599332.45662378,14469103.514163652,13591515.250129389,13308349.842829015,13122832.363132777,13000254.663855856,13006606.180579957,13025046.314200953,13035474.354809448,13017750.398516132,13033384.38130763,13032960.137768673,13023371.02151407,13023724.183362331,13024199.463485288,13025000.3569095,13025356.0481591,13025150.268453311,13025046.314200953
2,6,3,50504534.28096148,100,DE,50777863.72382842,51022877.24726234,50777863.72382842,51246639.9966698,51006684.5591898,51055411.84182856,51019638.25607659,51022877.24726234,51027912.7870734,51026754.890542775,51023841.83332032,51022824.34200702,51022316.83228853,51022970.45932635,51022504.427813664,51022643.17396533,51022879.12020082,51022874.06141312,51022877.5797467,51022877.408676974,51022877.24726234
2,6,4,30800115.25052158,50,DE,33858303.64510918,33858303.64510918,30800115.25052158,32534509.12400892,32018167.58171276,32762640.756051533,32018167.58171276,31956880.17179574,32109468.67043957,32071109.75735956,32013153.150443364,32085890.39351217,32053268.78916198,32017880.751493063,32019292.89102077,32018182.03564709,32018186.04910872,32018171.22866961,32018109.92743633,32018168.65280895,32018167.58171276
2,6,5,33070922.869619105,100,Non-elitist,33881742.77035225,33070922.869619105,33881742.77035225,34289869.925644495,33391780.847774107,33841662.656390965,33565666.760742925,33636061.96514852,33881742.77035225,33936861.815651186,33759479.70833324,33803164.91687552,33840451.063136734,33881742.77035225,33925810.42389019,33879112.27911727,33883810.228751816,33881747.272208124,33881798.80930363,33881745.34863187,33881742.77035225
2,6,6,28499621.97976828,50,BFGS,28499621.97976828,28499621.97976828,28554226.4956492,28958836.68016332,28895344.23465422,28963973.85717427,29011311.338679127,28969189.559756543,28947668.23989196,28954718.078274537,28947424.37527087,28939484.8672223,28957509.952036195,28955966.48538764,28957873.84375434,28950150.82087325,28958465.197375488,28959234.9362288,28956820.16794506,28958836.68016332,28958836.68016332
2,6,7,34703646.311055765,100,Non-elitist,45347404.13881221,37106541.88101443,45347404.13881221,51241571.61167909,46321190.995353736,44735567.95024256,45239038.77809662,45310342.39939381,45394871.887932375,45643773.92220888,45344075.69986496,45357557.14473696,45347404.13881221,45348374.53832563,45347908.61893015,45347707.78292015,45347545.364707,45347398.903019644,45347411.34890052,45347404.91331023,45347404.13881221
2,6,8,17257315.11830471,50,DE,18060550.013474416,18060550.013474416,17257315.11830471,17802987.955111988,17682026.08132683,17499591.327532284,17508620.305975303,17633398.406012174,17569369.3955646,17635741.42258873,17588677.074620318,17565349.804223765,17572272.035963316,17625607.436870776,17583266.5638497,17584901.18743381,17583545.789386246,17583321.844263416,17583271.568067566,17583267.017131332,17583266.5638497
2,6,9,54713745.24049757,50,BFGS,54713745.24049757,54713745.24049757,59904889.92758072,56906009.99581922,58497819.62907896,57806718.63398718,57806718.63398718,57806718.63398718,57806718.63398718,57853438.93349987,57849114.51779436,57825654.56066504,57806916.21035108,57807198.97406437,57805048.77602034,57806847.63341732,57806795.462282166,57806718.63398718,57806739.51683724,57806729.9311152,57806718.63398718
2,6,10,60629036.08071725,50,BFGS,60895743.9487674,60895743.9487674,61177157.569588095,61009401.173950665,61009401.173950665,61009401.173950665,61044066.231797285,61044618.76359433,61009401.173950665,61009401.173950665,61046011.05483218,61045928.151845366,61030331.89543896,61008721.52779887,61011131.94231972,61008740.70430583,61009353.63618116,61009401.173950665,61009329.1255736,61009408.10505076,61009401.173950665
2,6,11,33757935.58436943,50,PSO,35934612.4074752,35934612.4074752,34664611.13860623,35564820.95599074,35290109.9294732,35290109.9294732,35233562.14621402,35244838.81960259,35316480.16599616,35313740.36851356,35275160.16199164,35348000.83260185,35290109.9294732,35287817.06968391,35292110.16865976,35289525.98411894,35290667.46951238,35290109.9294732,35290090.41794706,35290109.9294732,35290109.9294732
2,6,12,127134708.87165868,50,PSO,129896232.11415924,129896232.11415924,127821393.95817947,127414678.28429578,127507645.48065656,127396719.4471412,127421107.44022097,127533674.79111633,127494380.6867061,127508716.25564589,127475595.2468294,127454710.6062446,127454617.2802275,127456207.02655049,127456005.38423684,127455874.78863364,127455796.02115723,127455672.33394946,127455673.91895744,127455667.32551152,127455671.91404018
2,6,13,40786547.61439266,50,BFGS,40786547.61439266,40786547.61439266,41027999.56283953,42943948.1242934,41828765.41624107,42252492.70735732,42221720.99980902,42254663.08643297,42235284.7550046,42295961.63315194,42265906.38070886,42251255.83819897,42263688.16336125,42252492.70735732,42252072.758816,42252509.17581896,42252492.70735732,42252524.46115592,42252512.28866315,42252500.78839625,42252492.70735732
2,6,14,11530517.876550142,100,BFGS,11530517.876550142,12526187.043818504,11530517.876550142,11612723.548732132,11693701.795960655,11792249.175748128,11974735.382698072,11933541.751689516,11898778.975539634,11901909.045027206,11866130.050548725,11872516.47963783,11868824.425571136,11867590.105690476,11863997.60463427,11864478.325981582,11866725.872678028,11867266.46962762,11866900.990319213,11866926.923752803,11866900.990319213
2,6,15,137646135.76768687,50,BFGS,137646135.76768687,137646135.76768687,139305281.99952075,139554563.2869912,138418702.50203407,139216497.05982596,140136564.57130337,139635714.47996014,139216497.05982596,139221764.06517297,139214568.48584852,139214831.8389969,139217481.6393891,139215635.2954372,139216944.76654187,139216478.80758408,139216719.1846875,139216461.32621944,139216488.79598612,139216537.989994,139216497.05982596
2,6,16,43645589.16991266,50,BFGS,46469554.74789926,46469554.74789926,43645589.16991266,44298782.83820659,44642451.455600776,44962131.50851695,44860806.45593688,44931855.24631215,44889590.50695102,44942451.087078825,44815510.65705775,44829307.007768005,44855050.2500571,44893743.12073588,44885116.35318886,44854464.89498416,44856487.91135776,44855367.89264324,44855088.86148705,44855052.17386214,44855050.2500571
2,6,17,86102031.92254467,50,DE,87784015.68798903,87784015.68798903,89637965.06338884,89637965.06338884,88905123.3168908,89637965.06338884,89637965.06338884,89637965.06338884,89778057.65857546,89703290.5264314,89696734.17224596,89783142.98344265,89727778.93171318,89692777.89960861,89639225.54356815,89635349.5625197,89637965.06338884,89638430.94830266,89638238.10983534,89637985.40942049,89637965.06338884
2,6,18,71666860.52864121,50,BFGS,71666860.52864121,71666860.52864121,72606968.6150072,73117981.24435444,73480253.28377105,73487346.56542492,73420879.88861604,73454365.12968203,73462894.99911194,73431541.26508687,73439319.41407017,73433078.26840396,73435863.10858,73433478.0554521,73433375.76061286,73433399.01409641,73433598.3544388,73433518.19605924,73433478.0554521,73433480.83719021,73433478.0554521
2,6,19,24397642.810914647,100,DE,25854575.896215647,25541339.81394843,25854575.896215647,24564698.29110307,24613384.168377157,24565580.738400728,24580482.176369462,24614868.510712523,24595234.412197463,24603718.02663204,24619324.770428747,24566537.633198444,24580246.756513197,24564698.29110307,24565002.731580645,24564662.57843421,24564740.48675817,24564705.19192969,24564703.691898588,24564699.98178917,24564698.29110307
2,7,0,7486315.750834151,150,BFGS,8453075.737624837,7985773.794648576,7961714.696348352,8453075.737624837,8694947.953600371,8817596.191637157,8693140.819486288,8694947.953600371,8699427.707223553,8694947.953600371,8696178.523420092,8694468.08289201,8694615.177705148,8695089.336574495,8694947.953600371,8694816.31785994,8694947.953600371,8694940.962073408,8694952.11379353,8694956.116278734,8694947.953600371
2,7,1,21434051.338548865,100,DE,23716794.316770136,21434051.338548865,23716794.316770136,22293718.077866346,24451935.97785715,22521057.22262015,22639869.704592224,22549636.430410597,22587374.333220966,22572518.20631157,22585109.227152627,22601627.764914166,22587374.333220966,22587374.333220966,22584482.10988801,22587689.969871394,22587765.24033173,22586146.809810605,22587401.506654497,22587438.816981263,22587374.333220966
2,7,2,81152299.59220864,100,BFGS,82496286.62937881,81152299.59220864,82496286.62937881,83066099.3619725,82738885.40955721,82738885.40955721,82812177.64610869,82964055.34185554,82691730.62150887,82738885.40955721,82738885.40955721,82804774.2972825,82738885.40955721,82735761.94917566,82738885.40955721,82739108.78595889,82739598.69416147,82738617.65542969,82739118.5753419,82738907.84352829,82738885.40955721
2,7,3,69339075.3473752,50,BFGS,69339075.3473752,69339075.3473752,70371564.0057298,74707376.08589578,73117569.27091043,75451093.88638194,73046271.41584297,73155087.68464671,73117259.50789809,73117569.27091043,73147644.65474088,73117146.25717671,73117569.27091043,73117494.65022917,73118299.21762668,73117568.50339766,73117579.5731588,73117569.27091043,73117569.92733386,73117569.26599315,73117569.27091043
2,7,4,57262035.73346708,50,BFGS,57262035.73346708,57262035.73346708,58873811.885529086,58873811.885529086,59605123.66164223,58751039.03210235,58776928.77884478,59089123.04177084,58968447.85631528,58858999.86164904,58869302.5400478,58873811.885529086,58877075.56171494,58874154.2364693,58874255.450221024,58874204.900253214,58874101.626330085,58874067.608552754,58873811.885529086,58873811.885529086,58873811.885529086
2,7,5,28558971.648311924,100,BFGS,30477794.78983567,28558971.648311924,30477794.78983567,30730667.653379504,31363605.16751144,30978998.19820921,30896173.571354005,30913931.771120798,30937725.839391664,30950951.00082965,30951115.677459866,30924207.1688545,30938928.02346856,30929051.59894602,30932195.066658106,30938022.18915186,30944487.97353709,30940585.45304656,30938863.2314244,30939123.99436276,30938863.2314244
2,7,6,67255100.81252901,100,BFGS,68060557.43621148,68408485.12288217,68060557.43621148,68179782.71075645,68449968.87054025,68452488.63582098,68400422.23048516,68309534.96702299,68651064.17615966,68374401.44917518,68381354.71883017,68379612.05502072,68380412.96417888,68381403.96662596,68380935.83870272,68381393.13103068,68381389.92700785,68381225.00261547,68381407.98493852,68381403.4529361,68381403.96662596
2,7,7,36079019.22985988,50,BFGS,36079019.22985988,36079019.22985988,36487368.2828138,36574432.2993384,36619761.81051678,36762634.122260064,36720721.39695863,36797693.14749935,36789267.22025341,36816321.760844894,36756544.040949576,36763320.92865444,36768424.843757525,36763091.28465282,36762688.31708884,36763091.28465282,36762455.294581376,36762634.122260064,36762786.997316,36762634.122260064,36762634.122260064
2,7,8,38025229.22563484,50,BFGS,38025229.22563484,38025229.22563484,38669192.05469194,39021171.70474868,38594409.41220838,38594409.41220838,38734357.64874138,38594409.41220838,38591220.51471482,38594409.41220838,38594409.41220838,38620780.24348546,38606022.430244766,38608647.09291273,38601242.43775933,38594350.45947193,38594605.86757183,38594421.01176687,38594411.20179404,38594409.624558255,38594409.41220838
2,7,9,22552438.56863361,100,Non-elitist,24448573.381469022,22552438.56863361,24448573.381469022,24679775.46371652,24448573.381469022,24328796.200373556,24467501.43625989,24508842.14068349,24456382.951934103,24448573.381469022,24448573.381469022,24447026.23715202,24448573.381469022,24449974.42172277,24446083.98473973,24448274.20371457,24449484.15494524,24448276.826918557,24448735.457440224,24448671.067303933,24448573.381469022
2,7,10,18949548.632046387,100,Non-elitist,19149700.11201643,19149700.11201643,19149700.11201643,19149700.11201643,19073241.694412407,19109529.646579437,19149700.11201643,19178638.914009597,19149700.11201643,19158023.639194787,19141349.73204654,19149700.11201643,19163444.990952466,19155821.04392039,19150663.884560063,19148173.775450937,19149941.593351964,19149001.95581191,19149339.75934308,19149700.11201643,19149700.11201643
2,7,11,49507065.87405263,150,Non-elitist,51329486.02045458,49507065.87405263,53288100.66415398,51329486.02045458,51167318.98945385,51763468.831766106,51591435.30164422,51349202.65475501,51323465.89470047,51331237.86931984,51350604.11795063,51328798.04271795,51329486.02045458,51329486.02045458,51329761.99794021,51329520.60885014,51329276.76417718,51329597.30031624,51329547.48057492,51329488.47344279,51329486.02045458
