fid,iid,rep,a1_budget,algname,achieved_auc
1,1,0,100,MLSL,123576.17647974557
1,1,1,100,MLSL,158271.01466982934
1,1,2,100,MLSL,107785.39412649514
1,1,3,100,MLSL,127120.15899478749
1,1,4,100,MLSL,105865.10049719398
1,1,5,100,MLSL,104153.40315547027
1,1,6,100,MLSL,100412.43066477215
1,1,7,100,MLSL,142010.66120669246
1,1,8,100,MLSL,161437.69125814163
1,1,9,100,MLSL,170399.5452967895
1,1,10,100,MLSL,136858.28134219494
1,1,11,100,MLSL,122099.03652987145
1,1,12,100,MLSL,101617.89496071951
1,1,13,100,MLSL,96521.01157701181
1,1,14,100,MLSL,161439.46786709252
1,1,15,100,MLSL,140002.523867361
1,1,16,100,MLSL,151813.4735584531
1,1,17,100,MLSL,146360.8878077724
1,1,18,100,MLSL,108063.66003922917
1,1,19,100,MLSL,86853.97255649773
1,2,0,100,MLSL,118312.51687661927
1,2,1,100,MLSL,159578.26384005038
1,2,2,100,MLSL,143412.0842992524
1,2,3,100,MLSL,160782.28625796648
1,2,4,100,MLSL,129247.86980137805
1,2,5,100,MLSL,135637.59352334804
1,2,6,100,MLSL,145349.3202423468
1,2,7,100,MLSL,141889.93949057517
1,2,8,100,MLSL,146398.94569362272
1,2,9,100,MLSL,115767.50964650366
1,2,10,100,MLSL,144609.11690943412
1,2,11,100,MLSL,156442.1335103762
1,2,12,100,MLSL,109948.81817190058
1,2,13,100,MLSL,165182.48034797225
1,2,14,100,MLSL,156584.21279715467
1,2,15,100,MLSL,151780.07651518134
1,2,16,100,MLSL,141089.81379772245
1,2,17,100,MLSL,156496.63418637365
1,2,18,100,MLSL,112321.16405430084
1,2,19,100,MLSL,168963.59739345667
1,3,0,100,MLSL,134974.88419626272
1,3,1,100,MLSL,127735.20147132404
1,3,2,100,MLSL,133917.4672716996
1,3,3,100,MLSL,154145.86593185543
1,3,4,100,MLSL,89410.2939921287
1,3,5,100,MLSL,171367.95250122098
1,3,6,100,MLSL,114683.88597647875
1,3,7,100,MLSL,133616.45767060627
1,3,8,100,MLSL,124699.17065242515
1,3,9,100,MLSL,152681.93191216944
1,3,10,100,MLSL,99144.8139910447
1,3,11,100,MLSL,119495.98294641878
1,3,12,100,MLSL,132551.40742024654
1,3,13,100,MLSL,149885.6668343339
1,3,14,100,MLSL,111011.41337512682
1,3,15,100,MLSL,94273.84987868991
1,3,16,100,MLSL,99291.85405426918
1,3,17,100,MLSL,146529.1702230806
1,3,18,100,MLSL,140834.80164510917
1,3,19,100,MLSL,138368.4011620735
1,4,0,100,MLSL,171039.91017020663
1,4,1,100,MLSL,131693.1454914924
1,4,2,100,MLSL,172785.7543811592
1,4,3,100,MLSL,138384.03781332413
1,4,4,100,MLSL,119798.55932006326
1,4,5,100,MLSL,133684.57498963285
1,4,6,100,MLSL,73956.57599141108
1,4,7,100,MLSL,170792.0458901461
1,4,8,100,MLSL,125989.65587563644
1,4,9,100,MLSL,109834.55347759352
1,4,10,100,MLSL,123029.82838994985
1,4,11,100,MLSL,142769.7380731826
1,4,12,100,MLSL,131734.55309771808
1,4,13,100,MLSL,126509.50764588811
1,4,14,100,MLSL,129222.60718202128
1,4,15,100,MLSL,122845.5369893935
1,4,16,100,MLSL,109915.83452884719
1,4,17,100,MLSL,137298.2979469631
1,4,18,100,MLSL,136394.00364977872
1,4,19,100,MLSL,162385.22933334607
1,5,0,100,MLSL,116297.25724633802
1,5,1,100,MLSL,118150.26193784842
1,5,2,100,MLSL,110200.40209116174
1,5,3,100,MLSL,104080.77045211114
1,5,4,100,MLSL,113776.64646175585
1,5,5,100,MLSL,110131.54576585564
1,5,6,100,MLSL,107617.88524754858
1,5,7,100,MLSL,118402.10289549775
1,5,8,100,MLSL,125978.06750013233
1,5,9,100,MLSL,155793.5333679883
1,5,10,100,MLSL,104722.81022874918
1,5,11,100,MLSL,138781.80046546733
1,5,12,100,MLSL,133873.58209943582
1,5,13,100,MLSL,105729.20699592671
1,5,14,100,MLSL,121070.11865801987
1,5,15,100,MLSL,103431.56715139553
1,5,16,100,MLSL,70916.24235947349
1,5,17,100,MLSL,106184.7817241232
1,5,18,100,MLSL,163978.37431114767
1,5,19,100,MLSL,110179.63170565036
1,6,0,100,MLSL,173020.77139825566
1,6,1,100,MLSL,130219.71519816831
1,6,2,100,MLSL,133793.4928642637
1,6,3,100,MLSL,127250.4836250363
1,6,4,100,MLSL,104117.75771353749
1,6,5,100,MLSL,155009.71555536176
1,6,6,100,MLSL,135553.74949550294
