fid,iid,rep,a1_budget,algname,achieved_auc
1,1,0,800,Elitist,42594.79829297417
1,1,1,800,Elitist,45895.75993921305
1,1,2,800,Elitist,42631.77204321366
1,1,3,800,Elitist,40609.769504506105
1,1,4,800,Elitist,34356.81147121093
1,1,5,800,Elitist,37528.57690079284
1,1,6,800,Elitist,38049.63120250337
1,1,7,800,Elitist,40391.78276140139
1,1,8,800,Elitist,50505.129154374845
1,1,9,800,Elitist,49622.16837815503
1,1,10,800,Elitist,46880.8627230495
1,1,11,800,Elitist,36772.56575459475
1,1,12,800,Elitist,34856.212379236116
1,1,13,800,Elitist,36868.971625959195
1,1,14,800,Elitist,49284.62399747167
1,1,15,800,Elitist,42336.38228511182
1,1,16,800,Elitist,53608.9747633134
1,1,17,800,Elitist,43689.92700599348
1,1,18,800,Elitist,39687.92293799987
1,1,19,800,Elitist,40224.75497757867
1,2,0,800,Elitist,40280.90399627237
1,2,1,800,Elitist,49816.925907070785
1,2,2,800,Elitist,51536.06559080734
1,2,3,800,Elitist,55842.78403306472
1,2,4,800,Elitist,44794.117728989
1,2,5,800,Elitist,47516.979674410715
1,2,6,800,Elitist,47543.787117998814
1,2,7,800,Elitist,49922.88065462769
1,2,8,800,Elitist,53501.096792462864
1,2,9,800,Elitist,45722.46775720433
1,2,10,800,Elitist,50963.56833408636
1,2,11,800,Elitist,56304.991608891236
1,2,12,800,Elitist,44691.48800526225
1,2,13,800,Elitist,51410.16824315044
1,2,14,800,Elitist,44666.353650873774
1,2,15,800,Elitist,49945.19811067246
1,2,16,800,Elitist,43806.574105153384
1,2,17,800,Elitist,53613.903927862644
1,2,18,800,Elitist,47124.29688227687
1,2,19,800,Elitist,49600.37116600935
1,3,0,800,Elitist,47889.95944548102
1,3,1,800,Elitist,41891.00334842799
1,3,2,800,Elitist,45591.531853043
1,3,3,800,Elitist,46462.69281889142
1,3,4,800,Elitist,38733.38221263977
1,3,5,800,Elitist,47369.10141595527
1,3,6,800,Elitist,39529.38211477936
1,3,7,800,Elitist,42570.08174874338
1,3,8,800,Elitist,38137.31723700001
1,3,9,800,Elitist,46394.648005143645
1,3,10,800,Elitist,37680.67077158329
1,3,11,800,Elitist,44288.79149397419
1,3,12,800,Elitist,39443.354140324394
1,3,13,800,Elitist,47635.00104643839
1,3,14,800,Elitist,36246.47600225529
1,3,15,800,Elitist,34827.97814117919
1,3,16,800,Elitist,40458.82965264099
1,3,17,800,Elitist,47343.17788913185
1,3,18,800,Elitist,47788.93205656096
1,3,19,800,Elitist,44464.88102027966
1,4,0,800,Elitist,52669.9922235111
1,4,1,800,Elitist,43963.30636217835
1,4,2,800,Elitist,50821.668405931836
1,4,3,800,Elitist,46617.80046371012
1,4,4,800,Elitist,39272.438725471104
1,4,5,800,Elitist,44459.92084796304
1,4,6,800,Elitist,36758.20886106018
1,4,7,800,Elitist,50963.783363094015
1,4,8,800,Elitist,43982.87207911571
1,4,9,800,Elitist,38647.930010166216
1,4,10,800,Elitist,43364.34261656411
1,4,11,800,Elitist,39687.57761740093
1,4,12,800,Elitist,43156.013879373386
1,4,13,800,Elitist,40424.689116326364
1,4,14,800,Elitist,45066.81185956366
1,4,15,800,Elitist,42404.18789966209
1,4,16,800,Elitist,43104.32454104563
1,4,17,800,Elitist,47193.87860808052
1,4,18,800,Elitist,49720.877256723805
1,4,19,800,Elitist,50184.611743026835
1,5,0,800,Elitist,41088.90380389239
1,5,1,800,Elitist,35885.49944973566
1,5,2,800,Elitist,44142.89817848642
1,5,3,800,Elitist,37711.81370071987
1,5,4,800,Elitist,36454.90751965822
1,5,5,800,Elitist,36930.07016070055
1,5,6,800,Elitist,38617.333780406545
1,5,7,800,Elitist,42220.59307796576
1,5,8,800,Elitist,38009.35456547116
1,5,9,800,Elitist,44651.32132703846
1,5,10,800,Elitist,39005.63559706181
1,5,11,800,Elitist,39031.82405754362
1,5,12,800,Elitist,45135.648773577544
1,5,13,800,Elitist,34591.81318464191
1,5,14,800,Elitist,35343.647584701845
1,5,15,800,Elitist,35097.241230102154
1,5,16,800,Elitist,36100.40834768029
1,5,17,800,Elitist,42304.74791408018
1,5,18,800,Elitist,47996.07237419189
1,5,19,800,Elitist,38764.77166091734
1,6,0,800,Elitist,52116.34103858687
1,6,1,800,Elitist,45251.3047471068
1,6,2,800,Elitist,42309.91575380595
1,6,3,800,Elitist,48279.00025004739
1,6,4,800,Elitist,42295.50162871639
1,6,5,800,Elitist,45033.08887151739
1,6,6,800,Elitist,45957.91603498334
1,6,7,800,Elitist,44083.696533882685
1,6,8,800,Elitist,39107.54418932253
1,6,9,800,Elitist,41341.84302969374
1,6,10,800,Elitist,47127.268097926586
1,6,11,800,Elitist,45246.37879818151
1,6,12,800,Elitist,40131.29525714766
1,6,13,800,Elitist,43548.8411307006
1,6,14,800,Elitist,51561.38966613915
1,6,15,800,Elitist,40860.00080597884
1,6,16,800,Elitist,45074.685569008456
1,6,17,800,Elitist,41291.60532979454
1,6,18,800,Elitist,43434.78203939949
1,6,19,800,Elitist,42827.770443123154
1,7,0,800,Elitist,40410.45651906417
1,7,1,800,Elitist,55771.4413620998
1,7,2,800,Elitist,44525.77359238441
1,7,3,800,Elitist,49636.66967975463
1,7,4,800,Elitist,40825.54959406587
1,7,5,800,Elitist,41774.839755560155
1,7,6,800,Elitist,51531.101729491704
1,7,7,800,Elitist,45065.83813629999
1,7,8,800,Elitist,44682.89968052084
1,7,9,800,Elitist,46108.415981404876
1,7,10,800,Elitist,42881.09387526847
1,7,11,800,Elitist,48972.74286680823
1,7,12,800,Elitist,39016.56738163115
1,7,13,800,Elitist,51563.13643498676
1,7,14,800,Elitist,39116.49818316044
1,7,15,800,Elitist,44337.62205748508
1,7,16,800,Elitist,42652.09759288953
1,7,17,800,Elitist,44407.947976138734
1,7,18,800,Elitist,43077.44127555178
1,7,19,800,Elitist,44452.09341695981
2,1,0,800,Elitist,1481892960.6130705
2,1,1,800,Elitist,1922629531.3390455
2,1,2,800,Elitist,1660779540.9406235
