fid,iid,rep,a1_budget,algname,achieved_auc
1,1,0,100,BFGS,28117.399773470177
1,1,1,100,BFGS,34259.88164519006
1,1,2,100,BFGS,28606.450769935615
1,1,3,100,BFGS,29017.868339723824
1,1,4,100,BFGS,26301.147678510304
1,1,5,100,BFGS,25750.36936494143
1,1,6,100,BFGS,26209.340524345786
1,1,7,100,BFGS,31395.27472102375
1,1,8,100,BFGS,34965.08010274743
1,1,9,100,BFGS,35958.12189577047
1,1,10,100,BFGS,29985.149296951702
1,1,11,100,BFGS,27522.316381935267
1,1,12,100,BFGS,24582.146775650974
1,1,13,100,BFGS,23854.66669970573
1,1,14,100,BFGS,35822.42370915469
1,1,15,100,BFGS,30253.315271351636
1,1,16,100,BFGS,35067.25012754247
1,1,17,100,BFGS,31973.078354151443
1,1,18,100,BFGS,27618.949523539253
1,1,19,100,BFGS,25558.250847089133
1,2,0,100,BFGS,26653.241423551575
1,2,1,100,BFGS,38427.225506219496
1,2,2,100,BFGS,34515.284520947316
1,2,3,100,BFGS,38548.60313561323
1,2,4,100,BFGS,31803.308920899668
1,2,5,100,BFGS,33005.41488785624
1,2,6,100,BFGS,33603.54156025507
1,2,7,100,BFGS,34283.60091380444
1,2,8,100,BFGS,36399.71999506977
1,2,9,100,BFGS,30859.744628608256
1,2,10,100,BFGS,35952.687992245235
1,2,11,100,BFGS,38479.89901453448
1,2,12,100,BFGS,30480.80363945159
1,2,13,100,BFGS,39336.63023153839
1,2,14,100,BFGS,35682.90584397473
1,2,15,100,BFGS,37332.66466616123
1,2,16,100,BFGS,33804.52274810101
1,2,17,100,BFGS,38334.7219289753
1,2,18,100,BFGS,33781.05735580015
1,2,19,100,BFGS,39034.79761667937
1,3,0,100,BFGS,32120.43876501684
1,3,1,100,BFGS,30436.56708561386
1,3,2,100,BFGS,30620.741193459176
1,3,3,100,BFGS,35442.43975165028
1,3,4,100,BFGS,25773.78365617549
1,3,5,100,BFGS,36337.22273152978
1,3,6,100,BFGS,25569.091301502584
1,3,7,100,BFGS,31059.027565181732
1,3,8,100,BFGS,27505.152785400212
1,3,9,100,BFGS,31552.498064668012
1,3,10,100,BFGS,25205.500261919824
1,3,11,100,BFGS,28142.299473246974
1,3,12,100,BFGS,28845.169260239098
1,3,13,100,BFGS,34415.58954175458
1,3,14,100,BFGS,25306.98697932793
1,3,15,100,BFGS,23389.557326381535
1,3,16,100,BFGS,26223.835547146602
1,3,17,100,BFGS,34225.67688300768
1,3,18,100,BFGS,32051.261992551685
1,3,19,100,BFGS,29640.209789956058
1,4,0,100,BFGS,38521.07412111094
1,4,1,100,BFGS,30240.47788897394
1,4,2,100,BFGS,37769.76333031099
1,4,3,100,BFGS,31636.294298781726
1,4,4,100,BFGS,26431.040224923247
1,4,5,100,BFGS,30340.392029212944
1,4,6,100,BFGS,22055.14966014466
1,4,7,100,BFGS,37732.55164263033
1,4,8,100,BFGS,30301.426544055725
1,4,9,100,BFGS,27015.857135409366
1,4,10,100,BFGS,29276.959291572817
1,4,11,100,BFGS,30690.454578948444
1,4,12,100,BFGS,29885.412343625103
1,4,13,100,BFGS,28276.157671927627
1,4,14,100,BFGS,30373.990262031166
1,4,15,100,BFGS,28832.32657781216
1,4,16,100,BFGS,26843.604000337054
1,4,17,100,BFGS,31211.31462753199
1,4,18,100,BFGS,33371.47968698273
1,4,19,100,BFGS,36174.50253496471
1,5,0,100,BFGS,25775.25983769137
1,5,1,100,BFGS,24139.145262474078
1,5,2,100,BFGS,28962.838885805297
1,5,3,100,BFGS,24909.19733704914
1,5,4,100,BFGS,24743.74789291543
1,5,5,100,BFGS,26199.288964664494
1,5,6,100,BFGS,24691.626896949056
1,5,7,100,BFGS,26637.662633839453
1,5,8,100,BFGS,26643.144104516698
1,5,9,100,BFGS,32513.495484037616
1,5,10,100,BFGS,24626.84881388708
1,5,11,100,BFGS,28643.555474639033
1,5,12,100,BFGS,30391.353214302315
1,5,13,100,BFGS,24987.309786663758
1,5,14,100,BFGS,26097.412834803865
1,5,15,100,BFGS,25538.567955108447
1,5,16,100,BFGS,20455.947004848244
1,5,17,100,BFGS,27261.91036824793
1,5,18,100,BFGS,34056.41321260969
1,5,19,100,BFGS,25660.558245867996
1,6,0,100,BFGS,36311.797395755944
1,6,1,100,BFGS,30013.201537252826
1,6,2,100,BFGS,30458.177097846117
1,6,3,100,BFGS,31192.92710290548
1,6,4,100,BFGS,28806.31140518946
1,6,5,100,BFGS,33422.171829708226
1,6,6,100,BFGS,30935.794067516348
1,6,7,100,BFGS,29065.409396623294
1,6,8,100,BFGS,28235.295690628212
1,6,9,100,BFGS,27834.702260130587
1,6,10,100,BFGS,31766.841971952894
1,6,11,100,BFGS,27344.160261566863
1,6,12,100,BFGS,29576.319959094097
1,6,13,100,BFGS,31035.522614650654
1,6,14,100,BFGS,35052.50191978587
1,6,15,100,BFGS,28602.49168038238
1,6,16,100,BFGS,28603.87148341496
1,6,17,100,BFGS,27151.15704910216
1,6,18,100,BFGS,31777.166785974347
1,6,19,100,BFGS,29051.970255616685
1,7,0,100,BFGS,28137.409015564655
1,7,1,100,BFGS,34039.8448766671
1,7,2,100,BFGS,31423.413045238496
1,7,3,100,BFGS,36708.15834529068
1,7,4,100,BFGS,27063.1389032641
1,7,5,100,BFGS,28210.246963485137
1,7,6,100,BFGS,39507.493012358624
1,7,7,100,BFGS,33774.34711045431
1,7,8,100,BFGS,26655.696260304074
1,7,9,100,BFGS,34179.05664756961
1,7,10,100,BFGS,29584.90886436948
1,7,11,100,BFGS,34818.66960917348
1,7,12,100,BFGS,27444.657890949515
1,7,13,100,BFGS,36123.94978093907
1,7,14,100,BFGS,30637.96482088125
1,7,15,100,BFGS,32381.153657091887
1,7,16,100,BFGS,32860.187578304154
1,7,17,100,BFGS,30981.139099196098
1,7,18,100,BFGS,31018.838690344423
1,7,19,100,BFGS,31782.17124291727
2,1,0,100,BFGS,1325577499.834177
2,1,1,100,BFGS,1691492067.746163
2,1,2,100,BFGS,1823740127.6791692
2,1,3,100,BFGS,1067696254.5607718
2,1,4,100,BFGS,1389892674.9043732
2,1,5,100,BFGS,1276094218.4758563
2,1,6,100,BFGS,1773204012.545953
2,1,7,100,BFGS,1594245919.1611633
2,1,8,100,BFGS,1115918844.9235568
2,1,9,100,BFGS,1331961990.67848
2,1,10,100,BFGS,2342998259.8010907
2,1,11,100,BFGS,1701684698.8899565
2,1,12,100,BFGS,1988749072.851503
2,1,13,100,BFGS,1097137207.900693
2,1,14,100,BFGS,1434964333.055212
2,1,15,100,BFGS,1406586009.341836
2,1,16,100,BFGS,1368325023.7558136
2,1,17,100,BFGS,2072310053.0884056
2,1,18,100,BFGS,1153620561.438372
2,1,19,100,BFGS,1027548672.1132818
2,2,0,100,BFGS,1679408547.74103
2,2,1,100,BFGS,2578570490.0477586
2,2,2,100,BFGS,1635508644.8838315
2,2,3,100,BFGS,1869900554.498268
2,2,4,100,BFGS,2856389438.0096054
2,2,5,100,BFGS,1483537393.5855258
2,2,6,100,BFGS,1465059433.0088983
2,2,7,100,BFGS,1409116168.1533194
2,2,8,100,BFGS,1711904861.1613257
2,2,9,100,BFGS,1464892830.180036
2,2,10,100,BFGS,1570094691.3606787
2,2,11,100,BFGS,2191086034.321028
2,2,12,100,BFGS,1855873715.0195212
2,2,13,100,BFGS,1280043912.6827302
2,2,14,100,BFGS,1343663563.8446345
2,2,15,100,BFGS,2025357143.6102958
2,2,16,100,BFGS,1952532399.4020896
2,2,17,100,BFGS,2293349648.8048935
2,2,18,100,BFGS,1657613589.34718
