fid,iid,rep,optimal_budget
2,5,17,650
2,5,18,600
2,5,19,200
3,1,0,100
3,1,1,650
3,1,2,150
3,1,3,650
3,1,4,800
3,1,5,150
3,1,6,700
3,1,7,200
3,1,8,250
3,1,9,250
3,1,10,500
3,1,11,150
3,1,12,650
3,1,13,250
3,1,14,400
3,1,15,150
3,1,16,550
3,1,17,150
3,1,18,550
3,1,19,300
3,2,0,100
3,2,1,550
3,2,2,550
3,2,3,450
3,2,4,400
3,2,5,300
3,2,6,250
3,2,7,50
3,2,8,200
3,2,9,250
3,2,10,350
3,2,11,450
3,2,12,300
3,2,13,700
3,2,14,550
3,2,15,150
3,2,16,150
3,2,17,150
3,2,18,800
3,2,19,800
3,3,0,700
3,3,1,100
3,3,2,450
3,3,3,300
3,3,4,350
3,3,5,700
3,3,6,400
3,3,7,450
3,3,8,700
3,3,9,750
3,3,10,300
3,3,11,650
3,3,12,300
3,3,13,250
3,3,14,350
3,3,15,300
3,3,16,700
3,3,17,200
3,3,18,50
3,3,19,400
3,4,0,400
3,4,1,250
3,4,2,250
3,4,3,350
3,4,4,650
3,4,5,650
3,4,6,300
3,4,7,250
3,4,8,200
3,4,9,500
3,4,10,200
3,4,11,250
3,4,12,500
3,4,13,300
3,4,14,400
3,4,15,200
3,4,16,650
3,4,17,700
3,4,18,750
3,4,19,550
3,5,0,350
3,5,1,600
3,5,2,150
3,5,3,800
3,5,4,750
3,5,5,250
3,5,6,700
3,5,7,400
3,5,8,550
3,5,9,750
3,5,10,650
3,5,11,150
3,5,12,250
3,5,13,600
3,5,14,350
3,5,15,150
3,5,16,400
3,5,17,400
3,5,18,400
3,5,19,650
4,1,0,450
4,1,1,200
4,1,2,400
4,1,3,350
4,1,4,150
4,1,5,250
4,1,6,550
4,1,7,350
4,1,8,250
4,1,9,500
4,1,10,550
4,1,11,650
4,1,12,450
4,1,13,100
4,1,14,350
4,1,15,200
4,1,16,550
4,1,17,450
4,1,18,450
4,1,19,650
4,2,0,350
4,2,1,450
4,2,2,700
4,2,3,800
4,2,4,400
4,2,5,100
4,2,6,50
4,2,7,600
4,2,8,550
4,2,9,200
4,2,10,500
4,2,11,750
4,2,12,250
4,2,13,600
4,2,14,700
4,2,15,700
4,2,16,550
4,2,17,550
4,2,18,550
4,2,19,700
4,3,0,700
4,3,1,150
4,3,2,100
4,3,3,250
4,3,4,400
4,3,5,600
4,3,6,250
4,3,7,50
4,3,8,500
4,3,9,100
4,3,10,600
4,3,11,700
4,3,12,50
4,3,13,700
4,3,14,250
4,3,15,700
4,3,16,800
4,3,17,750
4,3,18,100
4,3,19,200
4,4,0,700
4,4,1,300
4,4,2,650
4,4,3,600
4,4,4,250
4,4,5,350
4,4,6,700
4,4,7,550
4,4,8,350
4,4,9,400
4,4,10,450
4,4,11,50
4,4,12,200
4,4,13,650
4,4,14,700
4,4,15,250
4,4,16,850
4,4,17,650
4,4,18,300
4,4,19,350
4,5,0,500
4,5,1,450
4,5,2,700
4,5,3,100
4,5,4,700
4,5,5,200
4,5,6,100
4,5,7,450
4,5,8,50
4,5,9,250
4,5,10,650
4,5,11,650
4,5,12,500
4,5,13,450
4,5,14,650
4,5,15,800
4,5,16,100
4,5,17,150
4,5,18,700
4,5,19,700
5,1,0,1000
5,1,1,1000
5,1,2,1000
5,1,3,1000
5,1,4,1000
5,1,5,1000
5,1,6,1000
5,1,7,1000
5,1,8,1000
5,1,9,1000
5,1,10,1000
5,1,11,1000
5,1,12,1000
5,1,13,1000
5,1,14,1000
5,1,15,1000
5,1,16,1000
5,1,17,1000
5,1,18,1000
5,1,19,1000
5,2,0,1000
5,2,1,1000
5,2,2,1000
5,2,3,1000
5,2,4,1000
5,2,5,1000
5,2,6,1000
5,2,7,1000
5,2,8,1000
5,2,9,1000
5,2,10,1000
5,2,11,1000
5,2,12,1000
5,2,13,900
5,2,14,1000
5,2,15,1000
5,2,16,1000
5,2,17,1000
5,2,18,1000
5,2,19,1000
5,3,0,1000
5,3,1,1000
5,3,2,1000
5,3,3,1000
5,3,4,1000
5,3,5,1000
5,3,6,1000
5,3,7,1000
5,3,8,1000
5,3,9,1000
5,3,10,1000
5,3,11,1000
5,3,12,1000
5,3,13,1000
5,3,14,1000
5,3,15,1000
5,3,16,1000
5,3,17,1000
5,3,18,1000
5,3,19,1000
5,4,0,1000
5,4,1,1000
5,4,2,1000
5,4,3,1000
5,4,4,1000
5,4,5,1000
5,4,6,1000
5,4,7,1000
5,4,8,1000
5,4,9,1000
5,4,10,1000
5,4,11,1000
5,4,12,1000
5,4,13,1000
5,4,14,1000
5,4,15,1000
5,4,16,1000
5,4,17,1000
5,4,18,1000
5,4,19,1000
5,5,0,1000
5,5,1,1000
5,5,2,1000
5,5,3,1000
5,5,4,1000
5,5,5,1000
5,5,6,1000
5,5,7,800
5,5,8,1000
5,5,9,1000
5,5,10,1000
5,5,11,1000
5,5,12,550
5,5,13,1000
5,5,14,1000
5,5,15,1000
5,5,16,1000
5,5,17,1000
5,5,18,900
5,5,19,1000
6,1,0,400
6,1,1,100
6,1,2,100
6,1,3,50
6,1,4,50
6,1,5,150
6,1,6,150
6,1,7,200
6,1,8,50
6,1,9,400
6,1,10,150
6,1,11,150
6,1,12,50
6,1,13,450
6,1,14,100
6,1,15,200
6,1,16,200
6,1,17,50
6,1,18,150
6,1,19,150
6,2,0,200
6,2,1,200
6,2,2,250
6,2,3,50
6,2,4,50
6,2,5,300
6,2,6,150
6,2,7,250
6,2,8,100
6,2,9,250
6,2,10,100
6,2,11,250
6,2,12,50
6,2,13,50
6,2,14,50
6,2,15,100
6,2,16,500
6,2,17,200
6,2,18,50
6,2,19,150
6,3,0,250
6,3,1,150
6,3,2,100
6,3,3,250
6,3,4,50
6,3,5,100
6,3,6,150
6,3,7,50
6,3,8,450
6,3,9,100
6,3,10,300
6,3,11,50
6,3,12,250
6,3,13,100
6,3,14,250
6,3,15,500
6,3,16,50
6,3,17,100
6,3,18,300
6,3,19,250
6,4,0,150
6,4,1,100
6,4,2,350
6,4,3,200
6,4,4,100
6,4,5,250
6,4,6,550
6,4,7,50
6,4,8,600
6,4,9,100
6,4,10,100
6,4,11,200
6,4,12,200
6,4,13,100
6,4,14,350
6,4,15,450
6,4,16,100
6,4,17,200
6,4,18,200
6,4,19,100
6,5,0,100
6,5,1,450
6,5,2,100
6,5,3,450
6,5,4,50
6,5,5,150
6,5,6,200
6,5,7,150
6,5,8,100
6,5,9,150
6,5,10,150
6,5,11,250
6,5,12,250
6,5,13,100
6,5,14,250
6,5,15,100
6,5,16,250
6,5,17,100
6,5,18,150
6,5,19,50
7,1,0,350
7,1,1,200
7,1,2,1000
7,1,3,350
7,1,4,150
7,1,5,150
7,1,6,500
7,1,7,1000
7,1,8,450
7,1,9,550
7,1,10,1000
7,1,11,100
7,1,12,1000
7,1,13,550
7,1,14,50
7,1,15,500
7,1,16,50
7,1,17,1000
7,1,18,1000
7,1,19,1000
7,2,0,1000
7,2,1,1000
7,2,2,1000
7,2,3,300
7,2,4,150
7,2,5,200
7,2,6,1000
7,2,7,350
7,2,8,1000
7,2,9,350
7,2,10,200
7,2,11,250
7,2,12,200
7,2,13,1000
7,2,14,1000
7,2,15,50
7,2,16,100
7,2,17,150
7,2,18,500
7,2,19,200
7,3,0,1000
7,3,1,250
7,3,2,550
7,3,3,150
7,3,4,300
7,3,5,650
7,3,6,450
7,3,7,100
7,3,8,400
7,3,9,600
7,3,10,100
7,3,11,450
7,3,12,100
7,3,13,1000
7,3,14,1000
7,3,15,1000
7,3,16,1000
7,3,17,1000
7,3,18,500
7,3,19,550
7,4,0,900
7,4,1,1000
7,4,2,500
7,4,3,500
7,4,4,150
7,4,5,650
7,4,6,100
7,4,7,50
7,4,8,1000
7,4,9,250
7,4,10,1000
7,4,11,1000
7,4,12,1000
7,4,13,400
7,4,14,1000
7,4,15,850
7,4,16,50
7,4,17,1000
7,4,18,1000
7,4,19,1000
7,5,0,400
7,5,1,1000
7,5,2,1000
7,5,3,100
7,5,4,1000
7,5,5,100
7,5,6,750
7,5,7,100
7,5,8,550
7,5,9,100
7,5,10,100
7,5,11,50
7,5,12,450
7,5,13,200
7,5,14,400
7,5,15,50
7,5,16,700
7,5,17,1000
7,5,18,750
7,5,19,350
8,1,0,100
8,1,1,200
8,1,2,250
8,1,3,250
8,1,4,250
8,1,5,250
8,1,6,450
8,1,7,500
8,1,8,50
8,1,9,100
8,1,10,350
8,1,11,250
8,1,12,150
8,1,13,400
8,1,14,600
8,1,15,300
8,1,16,50
8,1,17,300
8,1,18,750
8,1,19,50
8,2,0,500
8,2,1,50
8,2,2,400
8,2,3,100
8,2,4,550
8,2,5,350
8,2,6,250
8,2,7,450
8,2,8,750
8,2,9,650
8,2,10,100
8,2,11,50
8,2,12,500
8,2,13,200
8,2,14,350
8,2,15,300
8,2,16,550
8,2,17,50
8,2,18,200
8,2,19,600
8,3,0,750
8,3,1,600
8,3,2,50
8,3,3,300
8,3,4,650
8,3,5,400
8,3,6,250
8,3,7,600
8,3,8,100
8,3,9,700
8,3,10,200
8,3,11,250
8,3,12,200
8,3,13,300
8,3,14,150
8,3,15,350
8,3,16,500
8,3,17,300
8,3,18,450
8,3,19,400
8,4,0,50
8,4,1,300
8,4,2,50
8,4,3,250
8,4,4,100
8,4,5,300
8,4,6,50
8,4,7,700
8,4,8,750
8,4,9,600
8,4,10,150
8,4,11,550
8,4,12,50
8,4,13,600
8,4,14,300
8,4,15,550
8,4,16,650
8,4,17,100
8,4,18,550
8,4,19,100
8,5,0,50
8,5,1,600
8,5,2,650
8,5,3,300
8,5,4,200
8,5,5,700
8,5,6,700
8,5,7,550
8,5,8,400
8,5,9,350
8,5,10,700
8,5,11,450
8,5,12,200
8,5,13,50
8,5,14,150
8,5,15,650
8,5,16,100
8,5,17,400
8,5,18,350
8,5,19,400
9,1,0,650
9,1,1,250
9,1,2,650
9,1,3,500
9,1,4,650
9,1,5,600
9,1,6,350
9,1,7,550
9,1,8,150
9,1,9,150
9,1,10,350
9,1,11,300
9,1,12,250
9,1,13,650
9,1,14,50
9,1,15,350
9,1,16,200
9,1,17,350
9,1,18,250
9,1,19,100
9,2,0,250
9,2,1,350
9,2,2,450
9,2,3,500
9,2,4,450
9,2,5,150
9,2,6,50
9,2,7,50
9,2,8,250
9,2,9,400
9,2,10,750
9,2,11,100
9,2,12,450
9,2,13,150
9,2,14,600
9,2,15,650
9,2,16,500
9,2,17,150
9,2,18,300
9,2,19,450
9,3,0,600
9,3,1,50
9,3,2,450
9,3,3,450
9,3,4,750
9,3,5,250
9,3,6,550
9,3,7,400
9,3,8,750
9,3,9,500
9,3,10,450
9,3,11,550
9,3,12,350
9,3,13,150
9,3,14,150
9,3,15,650
9,3,16,50
9,3,17,50
9,3,18,300
9,3,19,500
9,4,0,50
9,4,1,50
9,4,2,100
9,4,3,200
9,4,4,350
9,4,5,350
9,4,6,650
9,4,7,300
9,4,8,200
9,4,9,250
9,4,10,100
9,4,11,200
9,4,12,200
9,4,13,50
9,4,14,350
9,4,15,350
9,4,16,650
9,4,17,650
9,4,18,50
9,4,19,500
9,5,0,150
9,5,1,700
9,5,2,400
9,5,3,100
9,5,4,350
9,5,5,500
9,5,6,550
9,5,7,300
9,5,8,150
9,5,9,550
9,5,10,150
9,5,11,650
9,5,12,550
9,5,13,350
9,5,14,500
9,5,15,600
9,5,16,200
9,5,17,550
9,5,18,300
9,5,19,450
10,1,0,700
10,1,1,150
10,1,2,300
10,1,3,400
10,1,4,400
10,1,5,500
10,1,6,500
10,1,7,500
10,1,8,350
10,1,9,100
10,1,10,250
10,1,11,600
10,1,12,750
10,1,13,450
10,1,14,150
10,1,15,100
10,1,16,150
10,1,17,50
10,1,18,650
10,1,19,550
10,2,0,650
10,2,1,150
10,2,2,50
10,2,3,100
10,2,4,650
10,2,5,50
10,2,6,150
10,2,7,300
10,2,8,550
10,2,9,300
10,2,10,250
10,2,11,450
10,2,12,450
10,2,13,450
10,2,14,200
10,2,15,300
10,2,16,250
10,2,17,450
10,2,18,100
10,2,19,350
10,3,0,100
10,3,1,50
10,3,2,400
10,3,3,350
10,3,4,150
10,3,5,150
10,3,6,450
10,3,7,150
10,3,8,600
10,3,9,550
10,3,10,400
10,3,11,200
10,3,12,400
10,3,13,100
10,3,14,50
10,3,15,600
10,3,16,350
10,3,17,150
10,3,18,350
10,3,19,300
10,4,0,50
10,4,1,450
10,4,2,450
10,4,3,450
10,4,4,250
10,4,5,800
10,4,6,300
10,4,7,550
10,4,8,750
10,4,9,500
10,4,10,600
10,4,11,450
10,4,12,350
10,4,13,450
10,4,14,350
10,4,15,650
10,4,16,50
10,4,17,250
10,4,18,400
10,4,19,700
10,5,0,200
10,5,1,800
10,5,2,550
10,5,3,200
10,5,4,500
10,5,5,450
10,5,6,200
10,5,7,500
10,5,8,350
10,5,9,50
10,5,10,150
10,5,11,700
10,5,12,200
10,5,13,250
10,5,14,700
10,5,15,400
10,5,16,600
10,5,17,150
10,5,18,750
10,5,19,550
11,1,0,400
11,1,1,150
11,1,2,350
11,1,3,300
11,1,4,100
11,1,5,50
11,1,6,500
11,1,7,150
11,1,8,400
11,1,9,100
11,1,10,300
11,1,11,350
11,1,12,300
11,1,13,250
11,1,14,500
11,1,15,400
11,1,16,450
11,1,17,500
11,1,18,550
11,1,19,250
11,2,0,300
11,2,1,700
11,2,2,100
11,2,3,600
11,2,4,250
11,2,5,600
11,2,6,250
11,2,7,100
11,2,8,200
11,2,9,250
11,2,10,550
11,2,11,400
11,2,12,550
11,2,13,50
11,2,14,450
11,2,15,200
11,2,16,500
11,2,17,450
11,2,18,200
11,2,19,650
11,3,0,100
11,3,1,200
11,3,2,400
11,3,3,100
11,3,4,250
11,3,5,700
11,3,6,50
11,3,7,550
11,3,8,100
11,3,9,100
11,3,10,350
11,3,11,400
11,3,12,500
11,3,13,500
11,3,14,350
11,3,15,650
11,3,16,450
11,3,17,50
11,3,18,50
11,3,19,150
11,4,0,50
11,4,1,500
11,4,2,50
11,4,3,300
11,4,4,100
11,4,5,100
11,4,6,350
11,4,7,350
11,4,8,200
11,4,9,200
11,4,10,400
11,4,11,150
11,4,12,50
11,4,13,150
11,4,14,250
11,4,15,350
11,4,16,50
11,4,17,150
11,4,18,50
11,4,19,50
11,5,0,250
11,5,1,50
11,5,2,350
11,5,3,550
11,5,4,200
11,5,5,300
11,5,6,150
11,5,7,200
11,5,8,50
11,5,9,100
11,5,10,150
11,5,11,500
11,5,12,200
11,5,13,550
11,5,14,100
11,5,15,400
11,5,16,200
11,5,17,500
11,5,18,150
11,5,19,400
12,1,0,700
12,1,1,100
12,1,2,100
12,1,3,50
12,1,4,100
12,1,5,300
12,1,6,50
12,1,7,250
12,1,8,100
12,1,9,100
12,1,10,200
12,1,11,100
12,1,12,200
12,1,13,450
12,1,14,100
12,1,15,150
12,1,16,50
12,1,17,250
12,1,18,50
12,1,19,300
12,2,0,450
12,2,1,100
12,2,2,50
12,2,3,50
12,2,4,200
12,2,5,50
12,2,6,50
12,2,7,450
12,2,8,50
12,2,9,100
12,2,10,800
12,2,11,100
12,2,12,350
12,2,13,350
12,2,14,50
12,2,15,300
12,2,16,350
12,2,17,150
12,2,18,150
12,2,19,650
12,3,0,300
12,3,1,50
12,3,2,250
12,3,3,50
12,3,4,100
12,3,5,250
12,3,6,100
12,3,7,50
12,3,8,200
12,3,9,50
12,3,10,150
12,3,11,150
12,3,12,100
12,3,13,50
12,3,14,150
12,3,15,100
12,3,16,150
12,3,17,150
12,3,18,150
12,3,19,100
12,4,0,300
12,4,1,850
12,4,2,100
12,4,3,200
12,4,4,150
12,4,5,800
12,4,6,650
12,4,7,750
12,4,8,100
12,4,9,150
12,4,10,200
12,4,11,600
12,4,12,750
12,4,13,500
12,4,14,50
12,4,15,50
12,4,16,50
12,4,17,200
12,4,18,100
12,4,19,50
12,5,0,450
12,5,1,100
12,5,2,100
12,5,3,300
12,5,4,50
12,5,5,50
12,5,6,200
12,5,7,750
12,5,8,250
12,5,9,100
12,5,10,500
12,5,11,50
12,5,12,250
12,5,13,100
12,5,14,500
12,5,15,350
12,5,16,100
12,5,17,100
12,5,18,600
12,5,19,150
13,1,0,450
13,1,1,200
13,1,2,300
13,1,3,650
13,1,4,100
13,1,5,50
13,1,6,650
13,1,7,150
13,1,8,500
13,1,9,550
13,1,10,500
13,1,11,50
13,1,12,500
13,1,13,750
13,1,14,150
13,1,15,800
13,1,16,550
13,1,17,750
13,1,18,800
13,1,19,500
13,2,0,500
13,2,1,250
13,2,2,600
13,2,3,400
13,2,4,200
13,2,5,750
13,2,6,50
13,2,7,650
13,2,8,500
13,2,9,50
13,2,10,450
13,2,11,100
13,2,12,300
13,2,13,100
13,2,14,650
13,2,15,500
13,2,16,300
13,2,17,200
13,2,18,700
13,2,19,600
13,3,0,700
13,3,1,600
13,3,2,500
13,3,3,600
13,3,4,300
13,3,5,250
13,3,6,250
13,3,7,450
13,3,8,300
13,3,9,150
13,3,10,400
13,3,11,150
13,3,12,650
13,3,13,600
13,3,14,200
13,3,15,300
13,3,16,450
13,3,17,150
13,3,18,50
13,3,19,450
13,4,0,650
13,4,1,100
13,4,2,650
13,4,3,50
13,4,4,300
13,4,5,500
13,4,6,800
13,4,7,350
13,4,8,400
13,4,9,300
13,4,10,300
13,4,11,600
13,4,12,650
13,4,13,300
13,4,14,450
13,4,15,600
13,4,16,50
13,4,17,500
13,4,18,600
13,4,19,600
13,5,0,500
13,5,1,600
13,5,2,300
13,5,3,750
13,5,4,650
13,5,5,300
13,5,6,500
13,5,7,650
13,5,8,750
13,5,9,500
13,5,10,100
13,5,11,800
13,5,12,500
13,5,13,900
13,5,14,400
13,5,15,400
13,5,16,150
13,5,17,600
13,5,18,550
13,5,19,250
14,1,0,400
14,1,1,400
14,1,2,100
14,1,3,200
14,1,4,50
14,1,5,350
14,1,6,250
14,1,7,200
14,1,8,200
14,1,9,900
14,1,10,150
14,1,11,200
14,1,12,700
14,1,13,350
14,1,14,650
14,1,15,450
14,1,16,50
14,1,17,850
14,1,18,850
14,1,19,350
14,2,0,250
14,2,1,400
14,2,2,550
14,2,3,300
14,2,4,550
14,2,5,500
14,2,6,150
14,2,7,250
14,2,8,200
14,2,9,600
14,2,10,100
14,2,11,600
14,2,12,400
14,2,13,500
14,2,14,600
14,2,15,250
14,2,16,250
14,2,17,750
14,2,18,400
14,2,19,300
14,3,0,150
14,3,1,650
14,3,2,600
14,3,3,550
14,3,4,100
14,3,5,100
14,3,6,150
14,3,7,350
14,3,8,600
14,3,9,250
14,3,10,800
14,3,11,250
14,3,12,200
14,3,13,550
14,3,14,450
14,3,15,100
14,3,16,350
14,3,17,150
14,3,18,400
14,3,19,150
14,4,0,150
14,4,1,200
14,4,2,800
14,4,3,200
14,4,4,250
14,4,5,850
14,4,6,550
14,4,7,200
14,4,8,100
14,4,9,50
14,4,10,300
14,4,11,250
14,4,12,150
14,4,13,550
14,4,14,150
14,4,15,500
14,4,16,550
14,4,17,400
14,4,18,50
14,4,19,450
14,5,0,200
14,5,1,250
14,5,2,150
14,5,3,100
14,5,4,350
14,5,5,250
14,5,6,200
14,5,7,350
14,5,8,600
14,5,9,150
14,5,10,100
14,5,11,550
14,5,12,600
14,5,13,350
14,5,14,550
14,5,15,550
14,5,16,300
14,5,17,200
14,5,18,650
14,5,19,450
15,1,0,250
15,1,1,750
15,1,2,400
15,1,3,150
15,1,4,50
15,1,5,100
15,1,6,150
15,1,7,250
15,1,8,250
15,1,9,700
15,1,10,250
15,1,11,150
15,1,12,600
15,1,13,700
15,1,14,750
15,1,15,200
15,1,16,250
15,1,17,250
15,1,18,550
15,1,19,400
15,2,0,750
15,2,1,450
15,2,2,300
15,2,3,100
15,2,4,700
15,2,5,450
15,2,6,150
15,2,7,500
15,2,8,800
15,2,9,500
15,2,10,850
15,2,11,800
15,2,12,550
15,2,13,250
15,2,14,750
15,2,15,350
15,2,16,200
15,2,17,300
15,2,18,500
15,2,19,850
15,3,0,750
15,3,1,650
15,3,2,500
15,3,3,400
15,3,4,700
15,3,5,750
15,3,6,850
15,3,7,300
15,3,8,450
15,3,9,300
15,3,10,750
15,3,11,250
15,3,12,250
15,3,13,350
15,3,14,450
15,3,15,800
15,3,16,500
15,3,17,100
15,3,18,850
15,3,19,100
15,4,0,750
15,4,1,650
15,4,2,700
15,4,3,300
15,4,4,800
15,4,5,450
15,4,6,300
15,4,7,250
15,4,8,100
15,4,9,200
15,4,10,150
15,4,11,400
15,4,12,500
15,4,13,250
15,4,14,300
15,4,15,800
15,4,16,100
15,4,17,550
15,4,18,450
15,4,19,300
15,5,0,450
15,5,1,350
15,5,2,800
15,5,3,600
15,5,4,150
15,5,5,450
15,5,6,200
15,5,7,250
15,5,8,800
15,5,9,400
15,5,10,100
15,5,11,200
15,5,12,250
15,5,13,300
15,5,14,150
15,5,15,250
15,5,16,350
15,5,17,250
15,5,18,350
15,5,19,350
16,1,0,300
16,1,1,800
16,1,2,450
16,1,3,150
16,1,4,400
16,1,5,450
16,1,6,750
16,1,7,750
16,1,8,1000
16,1,9,350
16,1,10,650
16,1,11,250
16,1,12,550
16,1,13,300
16,1,14,950
16,1,15,350
16,1,16,550
16,1,17,750
16,1,18,200
16,1,19,750
16,2,0,150
16,2,1,650
16,2,2,300
16,2,3,100
16,2,4,650
16,2,5,200
16,2,6,800
16,2,7,700
16,2,8,200
16,2,9,350
16,2,10,150
16,2,11,150
16,2,12,650
16,2,13,50
16,2,14,850
16,2,15,200
16,2,16,1000
16,2,17,150
16,2,18,50
16,2,19,950
16,3,0,350
16,3,1,700
16,3,2,50
16,3,3,850
16,3,4,1000
16,3,5,950
16,3,6,600
16,3,7,500
16,3,8,700
16,3,9,300
16,3,10,900
16,3,11,200
16,3,12,1000
16,3,13,300
16,3,14,300
16,3,15,250
16,3,16,350
16,3,17,350
16,3,18,300
16,3,19,150
16,4,0,150
16,4,1,1000
16,4,2,150
16,4,3,750
16,4,4,300
16,4,5,850
16,4,6,400
16,4,7,350
16,4,8,550
16,4,9,1000
16,4,10,1000
16,4,11,1000
16,4,12,1000
16,4,13,700
16,4,14,200
16,4,15,750
16,4,16,150
16,4,17,250
16,4,18,950
16,4,19,550
16,5,0,200
16,5,1,700
16,5,2,650
16,5,3,350
16,5,4,900
16,5,5,200
16,5,6,150
16,5,7,350
16,5,8,650
16,5,9,1000
16,5,10,200
16,5,11,250
16,5,12,800
16,5,13,700
16,5,14,150
16,5,15,700
16,5,16,1000
16,5,17,150
16,5,18,500
16,5,19,200
17,1,0,850
17,1,1,750
17,1,2,950
17,1,3,1000
17,1,4,450
17,1,5,650
17,1,6,950
17,1,7,750
17,1,8,800
17,1,9,1000
17,1,10,250
17,1,11,850
17,1,12,250
17,1,13,750
17,1,14,900
17,1,15,700
17,1,16,850
17,1,17,650
17,1,18,800
17,1,19,750
17,2,0,900
17,2,1,650
17,2,2,850
17,2,3,1000
17,2,4,800
17,2,5,550
17,2,6,800
17,2,7,450
17,2,8,900
17,2,9,750
17,2,10,850
17,2,11,1000
17,2,12,750
17,2,13,900
17,2,14,1000
17,2,15,750
17,2,16,150
17,2,17,750
17,2,18,550
17,2,19,850
17,3,0,850
17,3,1,550
17,3,2,600
17,3,3,850
17,3,4,650
17,3,5,650
17,3,6,950
17,3,7,1000
17,3,8,250
17,3,9,950
17,3,10,600
17,3,11,800
17,3,12,500
17,3,13,500
17,3,14,550
17,3,15,1000
17,3,16,200
17,3,17,1000
17,3,18,850
17,3,19,650
17,4,0,800
17,4,1,850
17,4,2,550
17,4,3,350
17,4,4,600
17,4,5,600
17,4,6,950
17,4,7,600
17,4,8,850
17,4,9,800
17,4,10,700
17,4,11,850
17,4,12,700
17,4,13,1000
17,4,14,950
17,4,15,950
17,4,16,1000
17,4,17,900
17,4,18,600
17,4,19,750
17,5,0,650
17,5,1,300
17,5,2,250
17,5,3,650
17,5,4,650
17,5,5,550
17,5,6,850
17,5,7,650
17,5,8,700
17,5,9,800
17,5,10,550
17,5,11,700
17,5,12,450
17,5,13,900
17,5,14,550
17,5,15,700
17,5,16,750
17,5,17,700
17,5,18,750
17,5,19,850
18,1,0,800
18,1,1,750
18,1,2,750
18,1,3,800
18,1,4,1000
18,1,5,650
18,1,6,750
18,1,7,1000
18,1,8,600
18,1,9,300
18,1,10,850
18,1,11,1000
18,1,12,350
18,1,13,700
18,1,14,750
18,1,15,750
18,1,16,650
18,1,17,1000
18,1,18,500
18,1,19,450
18,2,0,650
18,2,1,700
