fid,iid,rep,VBS,Static B150,Lookahead 0,Lookahead 1,Lookahead 2,Lookahead 3,Lookahead 4,Lookahead 5,Lookahead 6,Lookahead 7,Lookahead 8,Lookahead 9,Lookahead 10,Lookahead 11,Lookahead 12,Lookahead 13,Lookahead 14,Lookahead 15,Lookahead 16,Lookahead 17,Lookahead 18,Lookahead 19,Lookahead 20
1,6,10,2.0463630789890885e-12,3.666400516522117e-12,3.666400516522117e-12,3.666400516522117e-12,3.666400516522117e-12,3.666400516522117e-12,3.666400516522117e-12,3.666400516522117e-12,3.666400516522117e-12,3.666400516522117e-12,3.666400516522117e-12,3.666400516522117e-12,3.666400516522117e-12,3.666400516522117e-12,3.666400516522117e-12,3.666400516522117e-12,3.666400516522117e-12,3.666400516522117e-12,3.666400516522117e-12,3.666400516522117e-12,3.666400516522117e-12,3.666400516522117e-12,3.666400516522117e-12
1,6,11,2.586375558166765e-12,3.0127011996228248e-12,4.774847184307873e-12,6.252776074688882e-12,6.252776074688882e-12,6.252776074688882e-12,6.252776074688882e-12,3.0127011996228248e-12,3.0127011996228248e-12,6.252776074688882e-12,3.0127011996228248e-12,6.252776074688882e-12,3.0127011996228248e-12,3.0127011996228248e-12,3.0127011996228248e-12,6.252776074688882e-12,3.0127011996228248e-12,6.252776074688882e-12,6.252776074688882e-12,6.252776074688882e-12,6.252776074688882e-12,3.0127011996228248e-12,3.0127011996228248e-12
1,6,12,2.472688720445149e-12,4.263256414560601e-12,2.472688720445149e-12,2.472688720445149e-12,2.472688720445149e-12,2.472688720445149e-12,2.472688720445149e-12,2.472688720445149e-12,2.472688720445149e-12,2.472688720445149e-12,2.472688720445149e-12,2.472688720445149e-12,2.472688720445149e-12,2.472688720445149e-12,2.472688720445149e-12,2.472688720445149e-12,2.472688720445149e-12,2.472688720445149e-12,2.472688720445149e-12,2.472688720445149e-12,2.472688720445149e-12,2.472688720445149e-12,2.472688720445149e-12
1,6,13,1.9326762412674725e-12,3.410605131648481e-12,3.410605131648481e-12,3.410605131648481e-12,3.410605131648481e-12,3.410605131648481e-12,3.410605131648481e-12,3.410605131648481e-12,3.410605131648481e-12,2.586375558166765e-12,3.410605131648481e-12,3.410605131648481e-12,3.410605131648481e-12,3.410605131648481e-12,3.410605131648481e-12,3.410605131648481e-12,3.410605131648481e-12,3.410605131648481e-12,3.410605131648481e-12,3.410605131648481e-12,3.410605131648481e-12,3.410605131648481e-12,3.410605131648481e-12
1,6,14,2.0747847884194925e-12,6.252776074688882e-12,3.893774191965349e-12,2.0747847884194925e-12,3.893774191965349e-12,2.0747847884194925e-12,3.893774191965349e-12,2.0747847884194925e-12,2.0747847884194925e-12,3.893774191965349e-12,2.0747847884194925e-12,2.0747847884194925e-12,3.893774191965349e-12,2.0747847884194925e-12,2.0747847884194925e-12,3.893774191965349e-12,3.893774191965349e-12,3.893774191965349e-12,2.0747847884194925e-12,3.893774191965349e-12,3.893774191965349e-12,3.893774191965349e-12,3.893774191965349e-12
1,6,15,1.5631940186722204e-12,2.501110429875553e-12,2.501110429875553e-12,2.501110429875553e-12,2.501110429875553e-12,2.501110429875553e-12,2.501110429875553e-12,2.501110429875553e-12,2.501110429875553e-12,2.501110429875553e-12,2.501110429875553e-12,2.501110429875553e-12,2.501110429875553e-12,2.501110429875553e-12,2.501110429875553e-12,2.501110429875553e-12,2.501110429875553e-12,2.501110429875553e-12,2.501110429875553e-12,2.501110429875553e-12,2.501110429875553e-12,2.501110429875553e-12,2.501110429875553e-12
1,6,16,2.7284841053187847e-12,5.400124791776762e-12,2.7284841053187847e-12,5.400124791776762e-12,2.7284841053187847e-12,2.7284841053187847e-12,2.7284841053187847e-12,2.7284841053187847e-12,5.400124791776762e-12,2.7284841053187847e-12,5.400124791776762e-12,5.400124791776762e-12,5.400124791776762e-12,5.400124791776762e-12,2.7284841053187847e-12,5.400124791776762e-12,5.400124791776762e-12,2.7284841053187847e-12,2.7284841053187847e-12,5.400124791776762e-12,2.7284841053187847e-12,5.400124791776762e-12,5.400124791776762e-12
1,6,17,1.7337242752546445e-12,3.893774191965349e-12,6.87805368215777e-12,6.87805368215777e-12,3.893774191965349e-12,6.87805368215777e-12,6.87805368215777e-12,6.87805368215777e-12,6.87805368215777e-12,6.87805368215777e-12,3.893774191965349e-12,6.87805368215777e-12,6.87805368215777e-12,6.87805368215777e-12,3.893774191965349e-12,3.893774191965349e-12,6.87805368215777e-12,6.87805368215777e-12,3.893774191965349e-12,3.893774191965349e-12,6.87805368215777e-12,3.893774191965349e-12,3.893774191965349e-12
1,6,18,2.7853275241795927e-12,5.059064278611913e-12,5.8832938520936295e-12,5.8832938520936295e-12,5.8832938520936295e-12,5.8832938520936295e-12,5.8832938520936295e-12,5.8832938520936295e-12,5.8832938520936295e-12,5.8832938520936295e-12,5.8832938520936295e-12,5.8832938520936295e-12,5.8832938520936295e-12,5.8832938520936295e-12,5.8832938520936295e-12,5.059064278611913e-12,5.8832938520936295e-12,5.8832938520936295e-12,5.8832938520936295e-12,5.059064278611913e-12,5.8832938520936295e-12,5.8832938520936295e-12,5.8832938520936295e-12
1,6,19,1.9610979506978765e-12,6.73594513500575e-12,6.73594513500575e-12,6.73594513500575e-12,6.73594513500575e-12,6.73594513500575e-12,6.73594513500575e-12,2.245315045001917e-12,6.73594513500575e-12,6.73594513500575e-12,6.73594513500575e-12,6.73594513500575e-12,6.73594513500575e-12,6.73594513500575e-12,6.73594513500575e-12,6.73594513500575e-12,6.73594513500575e-12,6.73594513500575e-12,6.73594513500575e-12,6.73594513500575e-12,6.73594513500575e-12,6.73594513500575e-12,6.73594513500575e-12
1,7,0,3.2514435588382185e-11,4.5929482439532876e-11,4.5929482439532876e-11,4.5929482439532876e-11,4.5929482439532876e-11,4.5929482439532876e-11,3.2514435588382185e-11,8.628830983070657e-11,4.5929482439532876e-11,4.5929482439532876e-11,4.5929482439532876e-11,4.5929482439532876e-11,4.5929482439532876e-11,4.5929482439532876e-11,4.5929482439532876e-11,3.2514435588382185e-11,4.5929482439532876e-11,4.5929482439532876e-11,4.5929482439532876e-11,4.5929482439532876e-11,3.2514435588382185e-11,4.5929482439532876e-11,5.127276381244883e-11
1,7,1,5.10453901370056e-11,1.467697074986063e-10,5.10453901370056e-11,5.10453901370056e-11,5.10453901370056e-11,5.911715561524034e-11,5.911715561524034e-11,5.10453901370056e-11,5.911715561524034e-11,5.10453901370056e-11,5.911715561524034e-11,5.10453901370056e-11,5.10453901370056e-11,5.10453901370056e-11,5.10453901370056e-11,5.10453901370056e-11,5.911715561524034e-11,5.10453901370056e-11,5.911715561524034e-11,5.10453901370056e-11,5.10453901370056e-11,5.10453901370056e-11,5.10453901370056e-11
1,7,2,3.3992364478763186e-11,3.865352482534945e-11,3.865352482534945e-11,3.865352482534945e-11,3.865352482534945e-11,3.3992364478763186e-11,3.3992364478763186e-11,3.3992364478763186e-11,3.3992364478763186e-11,3.3992364478763186e-11,3.865352482534945e-11,3.865352482534945e-11,3.3992364478763186e-11,3.865352482534945e-11,3.865352482534945e-11,3.3992364478763186e-11,3.3992364478763186e-11,3.3992364478763186e-11,3.3992364478763186e-11,3.3992364478763186e-11,3.865352482534945e-11,3.3992364478763186e-11,3.3992364478763186e-11
1,7,3,3.1604940886609256e-11,3.1604940886609256e-11,3.183231456205249e-11,3.1604940886609256e-11,3.1604940886609256e-11,5.240963218966499e-11,3.1604940886609256e-11,3.1604940886609256e-11,3.1604940886609256e-11,3.1604940886609256e-11,3.1604940886609256e-11,3.1604940886609256e-11,3.1604940886609256e-11,3.1604940886609256e-11,3.1604940886609256e-11,3.1604940886609256e-11,5.240963218966499e-11,3.1604940886609256e-11,5.240963218966499e-11,3.1604940886609256e-11,3.1604940886609256e-11,3.1604940886609256e-11,3.1604940886609256e-11
1,7,4,6.343725544866173e-11,8.787992555880919e-11,8.787992555880919e-11,8.787992555880919e-11,8.787992555880919e-11,8.787992555880919e-11,8.787992555880919e-11,8.787992555880919e-11,8.787992555880919e-11,8.787992555880919e-11,8.787992555880919e-11,8.787992555880919e-11,8.787992555880919e-11,8.787992555880919e-11,8.787992555880919e-11,8.787992555880919e-11,6.87805368215777e-11,8.787992555880919e-11,6.87805368215777e-11,6.87805368215777e-11,6.87805368215777e-11,8.787992555880919e-11,8.787992555880919e-11
1,7,5,2.6943780540023e-11,4.1723069443833076e-11,4.1723069443833076e-11,4.1723069443833076e-11,4.1723069443833076e-11,4.1723069443833076e-11,4.1723069443833076e-11,4.1723069443833076e-11,4.1723069443833076e-11,4.1723069443833076e-11,4.1723069443833076e-11,4.1723069443833076e-11,4.1723069443833076e-11,4.1723069443833076e-11,4.1723069443833076e-11,4.1723069443833076e-11,4.1723069443833076e-11,4.1723069443833076e-11,4.1723069443833076e-11,4.1723069443833076e-11,4.1723069443833076e-11,4.1723069443833076e-11,4.1723069443833076e-11
1,7,6,2.6034285838250068e-11,5.5138116294983774e-11,5.5138116294983774e-11,5.5138116294983774e-11,2.6034285838250068e-11,2.6034285838250068e-11,2.6034285838250068e-11,2.6034285838250068e-11,2.6034285838250068e-11,2.6034285838250068e-11,2.6034285838250068e-11,5.5138116294983774e-11,2.6034285838250068e-11,2.6034285838250068e-11,2.6034285838250068e-11,5.5138116294983774e-11,2.6034285838250068e-11,2.6034285838250068e-11,2.6034285838250068e-11,2.6034285838250068e-11,2.6034285838250068e-11,2.6034285838250068e-11,2.6034285838250068e-11
1,7,7,2.467004378559068e-11,1.3437784218695015e-10,1.3437784218695015e-10,1.3437784218695015e-10,1.3437784218695015e-10,1.3437784218695015e-10,1.3437784218695015e-10,8.219558367272839e-11,1.3437784218695015e-10,1.3437784218695015e-10,1.3437784218695015e-10,1.3437784218695015e-10,1.3437784218695015e-10,1.3437784218695015e-10,1.3437784218695015e-10,1.3437784218695015e-10,1.3437784218695015e-10,1.3437784218695015e-10,1.3437784218695015e-10,1.3437784218695015e-10,1.3437784218695015e-10,1.3437784218695015e-10,2.467004378559068e-11
1,7,8,2.819433575496077e-11,4.672529030358419e-11,4.672529030358419e-11,4.672529030358419e-11,4.672529030358419e-11,4.672529030358419e-11,1.0129497240995987e-10,4.672529030358419e-11,4.672529030358419e-11,4.672529030358419e-11,4.672529030358419e-11,4.672529030358419e-11,4.672529030358419e-11,4.672529030358419e-11,4.672529030358419e-11,4.672529030358419e-11,4.672529030358419e-11,4.672529030358419e-11,4.672529030358419e-11,4.672529030358419e-11,4.672529030358419e-11,4.672529030358419e-11,4.672529030358419e-11
1,7,9,2.6261659513693303e-11,2.6261659513693303e-11,2.6261659513693303e-11,2.0474999473663047e-10,2.0474999473663047e-10,2.0474999473663047e-10,2.0474999473663047e-10,2.0474999473663047e-10,2.0474999473663047e-10,2.0474999473663047e-10,2.0474999473663047e-10,2.0474999473663047e-10,2.6261659513693303e-11,2.0474999473663047e-10,2.0474999473663047e-10,2.0474999473663047e-10,2.0474999473663047e-10,2.6261659513693303e-11,2.0474999473663047e-10,2.0474999473663047e-10,2.0474999473663047e-10,2.6261659513693303e-11,2.6261659513693303e-11
1,7,10,2.3533175408374518e-11,1.0379608283983544e-10,1.0379608283983544e-10,1.0379608283983544e-10,1.0379608283983544e-10,1.0379608283983544e-10,1.0379608283983544e-10,1.0379608283983544e-10,1.0379608283983544e-10,1.0379608283983544e-10,1.0379608283983544e-10,1.0379608283983544e-10,1.0379608283983544e-10,5.0363269110675895e-11,5.0363269110675895e-11,1.0379608283983544e-10,5.0363269110675895e-11,1.0379608283983544e-10,5.0363269110675895e-11,5.0363269110675895e-11,5.0363269110675895e-11,1.0379608283983544e-10,1.0379608283983544e-10
1,7,11,2.3533175408374518e-11,4.274625098332763e-11,6.332356861094013e-11,6.332356861094013e-11,6.332356861094013e-11,4.274625098332763e-11,6.332356861094013e-11,6.332356861094013e-11,6.332356861094013e-11,6.332356861094013e-11,4.274625098332763e-11,4.274625098332763e-11,6.332356861094013e-11,4.274625098332763e-11,6.332356861094013e-11,4.274625098332763e-11,6.332356861094013e-11,4.274625098332763e-11,6.332356861094013e-11,4.274625098332763e-11,4.274625098332763e-11,4.274625098332763e-11,4.274625098332763e-11
1,7,12,2.8990143619012088e-11,8.230927051045e-11,8.230927051045e-11,8.230927051045e-11,5.2637005865108215e-11,8.230927051045e-11,8.230927051045e-11,4.331468517193571e-11,8.230927051045e-11,8.230927051045e-11,8.230927051045e-11,5.2637005865108215e-11,8.230927051045e-11,8.230927051045e-11,8.230927051045e-11,8.230927051045e-11,8.230927051045e-11,8.230927051045e-11,8.230927051045e-11,8.230927051045e-11,8.230927051045e-11,8.230927051045e-11,8.230927051045e-11
1,7,13,3.2173375075217336e-11,3.581135388230905e-11,3.581135388230905e-11,3.581135388230905e-11,3.581135388230905e-11,3.581135388230905e-11,1.297166818403639e-10,3.581135388230905e-11,3.581135388230905e-11,3.581135388230905e-11,3.581135388230905e-11,3.581135388230905e-11,3.581135388230905e-11,3.581135388230905e-11,3.581135388230905e-11,3.581135388230905e-11,3.581135388230905e-11,3.581135388230905e-11,3.581135388230905e-11,3.581135388230905e-11,3.581135388230905e-11,3.581135388230905e-11,3.581135388230905e-11
1,7,14,3.1718627724330866e-11,1.0140865924768147e-10,3.1718627724330866e-11,1.0140865924768147e-10,1.0140865924768147e-10,3.1718627724330866e-11,1.0140865924768147e-10,3.1718627724330866e-11,3.1718627724330866e-11,1.0140865924768147e-10,1.0140865924768147e-10,3.1718627724330866e-11,1.0140865924768147e-10,3.1718627724330866e-11,3.1718627724330866e-11,3.1718627724330866e-11,1.0140865924768147e-10,1.0140865924768147e-10,3.1718627724330866e-11,3.1718627724330866e-11,1.0140865924768147e-10,1.0140865924768147e-10,1.0140865924768147e-10
1,7,15,3.9904080040287226e-11,3.9904080040287226e-11,3.9904080040287226e-11,3.9904080040287226e-11,3.9904080040287226e-11,2.4579094315413375e-10,3.9904080040287226e-11,3.9904080040287226e-11,2.4579094315413375e-10,3.9904080040287226e-11,3.9904080040287226e-11,2.4579094315413375e-10,2.4579094315413375e-10,3.9904080040287226e-11,2.4579094315413375e-10,2.4579094315413375e-10,3.9904080040287226e-11,2.4579094315413375e-10,2.4579094315413375e-10,2.4579094315413375e-10,3.9904080040287226e-11,3.9904080040287226e-11,3.9904080040287226e-11
1,7,16,3.842615114990622e-11,6.855316314613447e-11,6.855316314613447e-11,6.855316314613447e-11,6.855316314613447e-11,6.855316314613447e-11,4.024514055345208e-11,4.024514055345208e-11,4.024514055345208e-11,4.024514055345208e-11,4.024514055345208e-11,4.024514055345208e-11,4.024514055345208e-11,4.024514055345208e-11,4.024514055345208e-11,4.024514055345208e-11,4.024514055345208e-11,4.024514055345208e-11,4.024514055345208e-11,6.855316314613447e-11,6.855316314613447e-11,4.024514055345208e-11,4.024514055345208e-11
1,7,17,2.751221472863108e-11,5.6274984672199935e-11,4.399680619826541e-11,2.751221472863108e-11,5.6274984672199935e-11,4.399680619826541e-11,2.751221472863108e-11,2.751221472863108e-11,4.399680619826541e-11,4.399680619826541e-11,2.751221472863108e-11,2.751221472863108e-11,2.751221472863108e-11,5.6274984672199935e-11,4.399680619826541e-11,2.751221472863108e-11,5.6274984672199935e-11,4.399680619826541e-11,5.6274984672199935e-11,2.751221472863108e-11,2.751221472863108e-11,2.751221472863108e-11,2.751221472863108e-11
1,7,18,2.432898327242583e-11,4.092726157978177e-11,4.092726157978177e-11,4.092726157978177e-11,4.092726157978177e-11,4.092726157978177e-11,4.092726157978177e-11,4.092726157978177e-11,4.092726157978177e-11,4.092726157978177e-11,4.092726157978177e-11,4.092726157978177e-11,4.092726157978177e-11,4.092726157978177e-11,4.092726157978177e-11,4.092726157978177e-11,4.092726157978177e-11,4.092726157978177e-11,4.092726157978177e-11,4.092726157978177e-11,4.092726157978177e-11,4.092726157978177e-11,4.092726157978177e-11
1,7,19,3.012701199622825e-11,3.376499080331996e-11,5.013589543523267e-11,5.013589543523267e-11,3.376499080331996e-11,3.376499080331996e-11,3.376499080331996e-11,3.012701199622825e-11,5.013589543523267e-11,5.013589543523267e-11,5.013589543523267e-11,5.013589543523267e-11,5.013589543523267e-11,5.013589543523267e-11,5.013589543523267e-11,5.013589543523267e-11,5.013589543523267e-11,5.013589543523267e-11,5.013589543523267e-11,3.376499080331996e-11,5.013589543523267e-11,5.013589543523267e-11,5.013589543523267e-11
2,6,0,107764.81768699078,287140.3242060136,173343.95300262145,287140.3242060136,287140.3242060136,173343.95300262145,173343.95300262145,173343.95300262145,173343.95300262145,173343.95300262145,173343.95300262145,173343.95300262145,287140.3242060136,173343.95300262145,173343.95300262145,173343.95300262145,173343.95300262145,173343.95300262145,173343.95300262145,173343.95300262145,173343.95300262145,173343.95300262145,173343.95300262145
2,6,1,69754.52054270975,69754.52054270975,120999.56865736644,120999.56865736644,120999.56865736644,120999.56865736644,120999.56865736644,118639.26304381482,118639.26304381482,120999.56865736644,120999.56865736644,120999.56865736644,120999.56865736644,120999.56865736644,120999.56865736644,120999.56865736644,118639.26304381482,120999.56865736644,120999.56865736644,120999.56865736644,120999.56865736644,120999.56865736644,120999.56865736644
2,6,2,60776.14908677412,194650.8917534869,318848.4562817656,318848.4562817656,249686.9870763745,318848.4562817656,194650.8917534869,194650.8917534869,318848.4562817656,318848.4562817656,318848.4562817656,318848.4562817656,318848.4562817656,318848.4562817656,194650.8917534869,318848.4562817656,318848.4562817656,318848.4562817656,318848.4562817656,318848.4562817656,318848.4562817656,318848.4562817656,318848.4562817656
2,6,3,93267.58648507165,118191.39149957878,118191.39149957878,118191.39149957878,118191.39149957878,118191.39149957878,118191.39149957878,118191.39149957878,118191.39149957878,118191.39149957878,118191.39149957878,118191.39149957878,118191.39149957878,118191.39149957878,118191.39149957878,118191.39149957878,118191.39149957878,118191.39149957878,118191.39149957878,118191.39149957878,118191.39149957878,118191.39149957878,118191.39149957878
2,6,4,42326.854877055885,60201.12913197699,119092.43508119175,119092.43508119175,119092.43508119175,119092.43508119175,119092.43508119175,119092.43508119175,119092.43508119175,119092.43508119175,119092.43508119175,119092.43508119175,119092.43508119175,119092.43508119175,119092.43508119175,119092.43508119175,119092.43508119175,69089.71305422806,119092.43508119175,119092.43508119175,119092.43508119175,119092.43508119175,119092.43508119175
2,6,5,57242.01036804049,71701.98535622902,193530.74032032664,71701.98535622902,71701.98535622902,71701.98535622902,71701.98535622902,193530.74032032664,71701.98535622902,193530.74032032664,193530.74032032664,71701.98535622902,193530.74032032664,71701.98535622902,193530.74032032664,71701.98535622902,193530.74032032664,193530.74032032664,71701.98535622902,71701.98535622902,71701.98535622902,71701.98535622902,71701.98535622902
2,6,6,95910.10608423944,95910.10608423944,95910.10608423944,235746.9199099013,95910.10608423944,235746.9199099013,95910.10608423944,235746.9199099013,95910.10608423944,235746.9199099013,235746.9199099013,235746.9199099013,235746.9199099013,235746.9199099013,95910.10608423944,95910.10608423944,235746.9199099013,235746.9199099013,235746.9199099013,235746.9199099013,235746.9199099013,235746.9199099013,235746.9199099013
2,6,7,47399.25431800666,105315.82384448413,118287.3223656562,118287.3223656562,118287.3223656562,118287.3223656562,118287.3223656562,118287.3223656562,118287.3223656562,118287.3223656562,118287.3223656562,105315.82384448413,118287.3223656562,118287.3223656562,105315.82384448413,118287.3223656562,118287.3223656562,118287.3223656562,47399.25431800666,118287.3223656562,118287.3223656562,118287.3223656562,118287.3223656562
2,6,8,55642.86640612363,306265.8749773466,306265.8749773466,150960.3521132058,150960.3521132058,306265.8749773466,150960.3521132058,150960.3521132058,150960.3521132058,150960.3521132058,150960.3521132058,150960.3521132058,150960.3521132058,150960.3521132058,150960.3521132058,150960.3521132058,150960.3521132058,150960.3521132058,150960.3521132058,150960.3521132058,150960.3521132058,150960.3521132058,150960.3521132058
2,6,9,53596.57426906156,164051.8715211473,164051.8715211473,164051.8715211473,164051.8715211473,164051.8715211473,71867.29329027329,71867.29329027329,164051.8715211473,164051.8715211473,71867.29329027329,164051.8715211473,71867.29329027329,71867.29329027329,71867.29329027329,71867.29329027329,164051.8715211473,71867.29329027329,164051.8715211473,164051.8715211473,164051.8715211473,164051.8715211473,164051.8715211473
2,6,10,86317.02571454273,154221.304268632,154221.304268632,154221.304268632,154221.304268632,154221.304268632,154221.304268632,154221.304268632,154221.304268632,154221.304268632,154221.304268632,178191.87535246255,154221.304268632,154221.304268632,154221.304268632,154221.304268632,154221.304268632,154221.304268632,154221.304268632,154221.304268632,154221.304268632,154221.304268632,154221.304268632
2,6,11,35989.67256719359,103293.41858030704,40730.7525747353,40730.7525747353,40730.7525747353,40730.7525747353,40730.7525747353,40730.7525747353,40730.7525747353,40730.7525747353,40730.7525747353,40730.7525747353,40730.7525747353,40730.7525747353,40730.7525747353,40730.7525747353,40730.7525747353,40730.7525747353,40730.7525747353,40730.7525747353,40730.7525747353,40730.7525747353,40730.7525747353
2,6,12,67507.2748590791,212706.98990173364,67507.2748590791,67507.2748590791,67507.2748590791,67507.2748590791,67507.2748590791,67507.2748590791,67507.2748590791,67507.2748590791,67507.2748590791,67507.2748590791,67507.2748590791,67507.2748590791,67507.2748590791,67507.2748590791,67507.2748590791,212706.98990173364,67507.2748590791,67507.2748590791,212706.98990173364,212706.98990173364,212706.98990173364
2,6,13,77286.17439603941,103246.28175052056,103246.28175052056,103246.28175052056,103246.28175052056,103246.28175052056,128662.15688611864,206431.9826224799,103246.28175052056,103246.28175052056,103246.28175052056,103246.28175052056,103246.28175052056,103246.28175052056,103246.28175052056,103246.28175052056,103246.28175052056,103246.28175052056,206431.9826224799,103246.28175052056,128662.15688611864,128662.15688611864,128662.15688611864
2,6,14,60698.43146816416,86093.0577417974,151028.48835708242,151028.48835708242,151028.48835708242,151028.48835708242,151028.48835708242,86093.0577417974,104077.34920143105,86093.0577417974,151028.48835708242,151028.48835708242,151028.48835708242,104077.34920143105,151028.48835708242,151028.48835708242,151028.48835708242,86093.0577417974,86093.0577417974,86093.0577417974,86093.0577417974,86093.0577417974,86093.0577417974
