feature,importance
"d_mean__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.0",0.00836218664024332
"d_mean__fft_aggregated__aggtype_""kurtosis""",0.007972739934372584
d_mean__mean_change,0.007719598881443913
"d_mean__linear_trend__attr_""slope""",0.007360060934943513
d_norm__mean_abs_change,0.007224262764098788
mhl_norm__c3__lag_2,0.006821885225209495
"d_norm__fft_aggregated__aggtype_""centroid""",0.006575896046422827
d_norm__quantile__q_0.1,0.006544690570255185
"d_norm__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.0",0.006395317449357386
"d_mean__fft_coefficient__attr_""abs""__coeff_17",0.006271769002169227
"d_mean__cwt_coefficients__coeff_6__w_20__widths_(2, 5, 10, 20)",0.006234996599227759
"d_norm__fft_coefficient__attr_""abs""__coeff_8",0.006019618740976543
"d_norm__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""mean""",0.005853982630170265
"d_norm__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.0",0.005830043438760571
"ps_norm__cwt_coefficients__coeff_3__w_20__widths_(2, 5, 10, 20)",0.005766702439080404
"pc_norm__cwt_coefficients__coeff_6__w_20__widths_(2, 5, 10, 20)",0.005743126903122215
mhl_mean__energy_ratio_by_chunks__num_segments_10__segment_focus_0,0.005703704143704169
"d_mean__fft_coefficient__attr_""abs""__coeff_10",0.005678128818974378
"d_mean__fft_coefficient__attr_""real""__coeff_0",0.005671169351417207
"d_mean__fft_coefficient__attr_""abs""__coeff_0",0.0056548636659264915
d_mean__quantile__q_0.2,0.005611611408985672
d_mean__energy_ratio_by_chunks__num_segments_10__segment_focus_9,0.005605034198485702
mhl_mean__c3__lag_3,0.005593333526183972
"d_norm__fft_aggregated__aggtype_""variance""",0.005150661024688184
mhl_mean__c3__lag_2,0.004960112025896544
"d_norm__fft_coefficient__attr_""real""__coeff_0",0.00491173151714241
mhl_mean__quantile__q_0.8,0.00479562615173595
d_mean__mean_abs_change,0.004752097594516256
d_mean__minimum,0.004750469972106354
"mhl_norm__fft_coefficient__attr_""real""__coeff_0",0.004481708450928221
d_mean__quantile__q_0.1,0.004470226929270355
