fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,best_precision_t+0,best_precision_t+1,best_precision_t+2,best_precision_t+3,best_precision_t+4,best_precision_t+5,best_precision_t+6,best_precision_t+7,best_precision_t+8,best_precision_t+9,best_precision_t+10,best_precision_t+11,best_precision_t+12,best_precision_t+13,best_precision_t+14,best_precision_t+15,best_precision_t+16,best_precision_t+17
1,1.0,10.0,1,0.2504819315723286,0.0574186125418491,0.4000000000000001,0.5658384647242644,0.0212485015840831,1.0231141529117964e-09,7.315680528271241e-09,0.0062414813107656,0.7079325651490016,0.99999999999999,2.9056350289149643e-12,0.9999999999999972,0.2904411764705886,0.1182994454713492,0.1245335820895522,0.6310160427807487,0.185430463576159,0.0716853292214098,0.1905370843989768,0.0460100647016535,0.3135526413669755,0.1012556797500764,0.1307851556973425,0.1570727518302371,0.1688258129281712,0.0946182409019548,0.1189711109513801,0.1574490098380517,0.1974412721754273,0.4682119438841132,0.4734696882417857,0.5153490334779278,0.504664473255771,0.4824685834097602,0.4292051329677949,0.5172307915095893,0.553015079286959,0.5037303408503679,0.02088772845953,6.085690249865985e-08,0.0406249999999999,0.4137931034482759,0.913116001356208,0.9076193293454248,0.992286473244048,0.0888236847534743,0.6893594834709666,0.0570000448583694,0.0573830652163746,0.0575029829077351,0.057523381620024,0.0575253361454062,0.0575254673883427,0.0575254791469951,0.0575254793035233,0.0575254803754266,0.0575254803595636,0.0575254803690814,0.0575254803716109,0.057525480374269,0.0575254803754266,0.0575254803754266,0.0575254803754266,0.0575254803754266,0.0575254803754266
1,1.0,11.0,1,0.336481479376559,0.123018541506026,0.4000000000000001,0.457689114397749,0.0212485045292947,1.0425847381376485e-08,4.312257774483423e-09,0.000179845829019,0.7299842839510151,0.999999999999992,2.1306594404519328e-12,0.9999999999999952,0.2941176470588232,0.1252310536044361,0.1180811808118081,0.6149732620320856,0.093543046357616,0.1365357426702316,0.4840153452685422,0.0877066858375268,0.4226184804799658,0.1077513501500292,0.1285223761968619,0.1513596935233105,0.1642493061871675,0.111348953008563,0.1200537479986656,0.1515805259470472,0.1909891654483085,0.4687928417875963,0.4692467172334817,0.508938875995264,0.4985926557576458,0.4953499376621426,0.4347174729068916,0.5205449002639386,0.5569341896792696,0.55883472106584,0.0052219321148825,1.1352187287277445e-07,0.0468749999999999,0.3620689655172414,0.8896134688129174,0.8825366943808066,0.9796183270694512,0.1052074813821748,0.6523402839757168,0.026987114694367,0.0275087167237499,0.0275423703255082,0.0275420829161486,0.0275425088440276,0.027542698771158,0.0275427277191048,0.0275427283502767,0.0275427294825875,0.0275427297558581,0.0275427297507563,0.0275427297547434,0.0275427297558581,0.0275427297558581,0.0275427297558581,0.0275427297558581,0.0275427297558581,0.0275427297558581
1,1.0,12.0,1,0.3270660044113362,0.1050431323104168,0.4000000000000001,0.4574188504175847,0.0212485077339911,3.548816581890978e-09,6.871904481108701e-09,0.0015522861203223,0.7749811007126087,0.9999999999999952,9.259062836103685e-13,0.9999999999999964,0.3455882352941181,0.0882624768946395,0.1762913182777213,0.9385026737967916,0.119205298013245,0.155262755312991,0.467391304347826,0.124370956146657,0.3015217837887423,0.1137872389583886,0.1364434474141571,0.168089533574138,0.2102329701028032,0.1222099918124408,0.1296446554955769,0.1686209925156198,0.2476312265197237,0.4321729396776103,0.4253105131849289,0.4660618594543588,0.4712953399781686,0.4667857200451812,0.4053220761159873,0.4871841790951155,0.5396934290819717,0.5878192424788451,0.0182767624020888,2.495247829146412e-07,0.065625,0.4827586206896553,0.9301867746904002,0.889147669978755,0.9868027905913708,0.1172477490012626,0.6979576305812057,0.0901174285834436,0.0914310567890233,0.0916797159463298,0.0917562382074397,0.0917567443017789,0.0917565096932356,0.0917567443017789,0.0917567413933164,0.0917567441895382,0.0917567443017789,0.0917567443017789,0.091756744299721,0.0917567443014359,0.0917567443017789,0.0917567443017789,0.0917567443017789,0.0917567443017789,0.0917567443017789
1,1.0,13.0,1,0.1987030205086982,0.0326789428608456,0.0,0.6166546555442354,0.021248503525117,3.970830216055901e-09,6.327273885578318e-09,0.0012452064212529,0.8266232228538866,0.9999999999999868,2.5749237489528518e-12,0.9999999999999938,0.2352941176470592,0.087800369685767,0.1583660644147682,0.6524064171122995,0.066225165562914,0.190236347734487,0.2308184143222505,0.0984902947519769,0.1968472962259685,0.0539742214003246,0.1122315493443413,0.1347005953880548,0.1511098805717858,0.054593394189251,0.1014853169262043,0.129529286743624,0.1573854125060193,0.4137904315539455,0.4279493859751782,0.4639006556507684,0.4533213304819967,0.4171995130132496,0.3776756392150005,0.4492586385961903,0.4698765033778244,0.4536884033158967,0.0261096605744125,4.754489158298928e-08,0.05,0.4827586206896553,0.8377642355247741,0.8206712926060358,0.9686846043622748,0.085909454904014,0.6250272600027231,0.1087225600975299,0.1090845167606248,0.109119071769078,0.1091253002046727,0.1091285362289112,0.1091285194100369,0.1091285324533697,0.1091285362289112,0.1091285361519975,0.1091285362224802,0.1091285362289112,0.1091285362289112,0.1091285362289112,0.1091285362289112,0.1091285362289112,0.1091285362289112,0.1091285362289112,0.1091285362289112
1,1.0,14.0,1,0.1792405627577489,0.0223023789221318,0.0,0.5588913837726345,0.0212485022633658,6.097002955238635e-09,6.551612009636682e-09,0.0007738896162611,0.6839288083986188,0.9999999999999812,1.0888640131282965e-12,0.9999999999999942,0.2904411764705886,0.154343807763401,0.0954508892662436,0.7807486631016044,0.1051324503311258,0.1489832359341684,0.2205882352941176,0.0323508267433501,0.4341123268219647,0.1046432122322395,0.1279171059573586,0.1351557151452317,0.137947771569863,0.110642505101706,0.1084086609485273,0.1294777526550287,0.1518383073243191,0.4276465594830248,0.4209826503657253,0.4465567970083914,0.4264642947128712,0.4362097936355917,0.3691317666107173,0.433634564106988,0.448296564467146,0.6187826895606929,0.0078328981723238,1.018945475999434e-07,0.034375,0.4655172413793104,0.809266056418058,0.82430378648777,0.9472286053402896,0.1111166804878085,0.6599197177528616,0.1055812441425358,0.1064464656981932,0.1065326406881651,0.1065643496684349,0.1065735147631275,0.1065735568518139,0.1065741043967223,0.1065742643213661,0.1065742615998929,0.1065742700794269,0.1065742713172046,0.1065742712869365,0.1065742713295519,0.1065742713414276,0.1065742713430997,0.1065742713430997,0.1065742713430997,0.1065742713430997
1,1.0,15.0,1,0.2458315302733211,0.0501869246436086,0.2,0.7472049835364553,0.0212485057596541,2.687948627512335e-09,8.145133241475904e-09,0.0025303782065761,0.9127747553469278,0.999999999999992,3.0423411203083e-12,0.9999999999999962,0.2941176470588232,0.087800369685767,0.1684210526315789,0.6804812834224601,0.1183774834437087,0.1195497080338107,0.2212276214833758,0.1214953271028037,0.1534334385548801,0.0661961201667263,0.1325698162060255,0.156538559894071,0.2088801948502752,0.071016550511379,0.1184234774949663,0.1551714210091682,0.2354896785742074,0.4017530124905243,0.4184642370537833,0.453953973217632,0.4654282543070439,0.4291248903515279,0.389604878125004,0.4675211504669208,0.5196907406768645,0.4435570147284733,0.0234986945169712,1.7389335358020808e-07,0.06875,0.1551724137931035,0.9302490438338517,0.8772309479335578,0.9803135206325412,0.1633787459575711,0.70635574064122,0.1577857345999221,0.1587083850035214,0.1587387291847375,0.1587398609069608,0.1587409686779647,0.1587410171323467,0.1587410286390791,0.1587410330019765,0.1587410348151058,0.158741035279803,0.1587410353897715,0.1587410354572531,0.1587410354572102,0.1587410354572531,0.1587410354572531,0.1587410354572531,0.1587410354572531,0.1587410354572531
1,1.0,16.0,1,0.416370712195295,0.2197097170603995,0.4000000000000001,0.6522753817683521,0.0212485049569854,1.073016225452282e-09,7.238957596593659e-09,0.0058802769316651,0.8075078091621393,0.9999999999999936,2.862503037202998e-13,0.9999999999999988,0.2352941176470592,0.1404805914972272,0.0989787902592301,0.6764705882352942,0.2649006622516557,0.0509018809120107,0.3120204603580563,0.0438533429187635,0.4764954329427134,0.0726753416470096,0.0926494808534605,0.1142839445666318,0.1382650136234243,0.0899323347000127,0.0914099954542388,0.1294081618080487,0.1781311150320843,0.479661404075895,0.4845592393856139,0.5258131889432428,0.5225898813266516,0.5181312280450074,0.4548192539887075,0.5503591114030348,0.596494141208009,0.3116948025030956,0.0234986945169712,8.033615606853638e-08,0.01875,0.3448275862068967,0.8973695066696383,0.8915395463801858,0.9864409859466896,0.1307123413118039,0.7362869498614941,0.0226541237142137,0.0231865591873734,0.0232924903190596,0.0233003919991149,0.0233011791518235,0.0233012300616965,0.0233012676069057,0.0233012688982313,0.0233012707255944,0.0233012706377054,0.0233012707255944,0.023301270724394,0.0233012707255944,0.0233012707255944,0.0233012707255944,0.0233012707255944,0.0233012707255944,0.0233012707255944
1,1.0,17.0,1,0.2054137415095691,0.0352629673846034,0.4000000000000001,0.6607797954531671,0.0212485092526297,1.2786794835939613e-08,6.805436130145492e-09,0.0002817911180401,0.7821544807260814,0.9999999999999856,9.268705459175229e-14,0.9999999999999976,0.2352941176470592,0.1312384473197781,0.1059491276014295,0.6524064171122995,0.1183774834437087,0.1155567222797267,0.2250639386189257,0.0877066858375268,0.2146239614401968,0.0583010522284288,0.0969357535172002,0.1215975315956802,0.1451278799450924,0.0571944221924794,0.0770258390830729,0.1175609233452962,0.1658739013106929,0.3630462640417976,0.3572330329216593,0.3884345454995433,0.3790462334440329,0.3771706058495083,0.3235159682998995,0.3927660571664796,0.4190674865375704,0.4456185066341791,0.0287206266318538,4.325627032316758e-08,0.0437499999999999,0.4310344827586209,0.8690617869081476,0.8019513329468171,0.9667395565488442,0.1854979542046654,0.6666904060597384,0.1801587942525899,0.1811971036885281,0.1814201542080802,0.1814353818452007,0.1814363371989563,0.1814363890987599,0.1814364697970131,0.1814364716720935,0.1814364726154644,0.1814364726154644,0.1814364726154644,0.1814364726147355,0.1814364726154644,0.1814364726154644,0.1814364726154644,0.1814364726154644,0.1814364726154644,0.1814364726154644
1,1.0,18.0,1,0.279989166677772,0.0967173426925847,0.2,0.684655338854562,0.0212485076393179,9.104535052157533e-09,7.319651204958302e-09,0.0005266334008638,0.7793965786495434,0.9999999999999926,9.881785585527617e-13,0.9999999999999958,0.2352941176470592,0.1326247689463955,0.1048416454313796,0.6778074866310163,0.158112582781457,0.0899389179243743,0.2742966751918158,0.0668583752695902,0.3183167492655432,0.1526562364419044,0.1701737758811416,0.2195723678334197,0.2700093574867441,0.1517870319219058,0.1535010489264347,0.2237570590150074,0.3003655694778741,0.3946642967676728,0.3720791330786861,0.4209549881481289,0.4322285161070868,0.4159586594552541,0.3500682281573455,0.4385947912578648,0.4823977519227917,0.5573965717037463,0.0287206266318538,1.257539959999662e-07,0.0749999999999999,0.3275862068965517,0.8783160411503139,0.8532821095198933,0.9722530878371226,0.1126913115455481,0.6487735321400958,0.1496933983781047,0.1506600040417348,0.1508036398760158,0.150885962256918,0.1508919320630818,0.1508933521243592,0.1508933611853756,0.1508934240230337,0.1508934233530192,0.1508934239523795,0.1508934239672563,0.1508934240199898,0.1508934240226908,0.1508934240230337,0.1508934240230337,0.1508934240230337,0.1508934240230337,0.1508934240230337
1,1.0,19.0,1,0.2577440131279877,0.0607921630017606,0.4000000000000001,0.5515361996892529,0.0212485017135835,8.12728491460841e-10,5.7522683723626735e-09,0.0062101762484595,0.8196532868317882,0.999999999999984,1.6237357087416169e-12,0.9999999999999958,0.2352941176470592,0.044362292051756,0.3134328358208955,0.6350267379679144,0.1589403973509933,0.084716172477203,0.4124040920716112,0.0762041696621136,0.4090844870842044,0.0645059131908818,0.0712527589005809,0.0926683829826082,0.1036278008486854,0.0664089030598251,0.06771210412397,0.0937694208163722,0.1290034892130818,0.4603760617390648,0.4553913779242595,0.4942197540449224,0.482952817685345,0.486803994445409,0.423173346366962,0.5077071814088315,0.5438986788407915,0.5945335048069449,0.0182767624020888,0.0,0.0,0.3793103448275864,0.8889522506857657,0.8555155394196743,0.9770241120376164,0.1768969852450871,0.6522812830674578,0.049024772904403,0.049101995271679,0.0491528977482613,0.0491583472969611,0.0491614799669968,0.0491618946045219,0.049162046755102,0.0491620559822501,0.0491620590380446,0.0491620590325998,0.0491620590352579,0.0491620590368013,0.0491620590380446,0.0491620590380446,0.0491620590380446,0.0491620590380446,0.0491620590380446,0.0491620590380446
