fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.costs_runtime,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_meta.costs_runtime,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,disp.costs_runtime,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,ic.costs_runtime,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,nbc.costs_runtime,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
3,1,0,1,0.7724053017947767,0.0908630583894654,1,0.001703,0.6199336338869541,-142.79420240025934,1.2549422872205056,41.16590969496763,32.80303015857683,0.6202993666427545,0.9732462389628715,8.431284752253163,0.9843993864325454,0.007498,0.3665348654899741,0.713823092310524,0.7186087004198003,0.785856677273712,0.375452324533061,0.689892219549461,0.7233452958140906,0.7900567122157308,-5.587045575856978,-2.5240275098259763,-2.4818193295203645,-1.8887045847639852,-5.5417502585104215,-2.75165522182596,-2.454818645020394,-1.8628734283273944,0.001886,0.8518567841456286,1.9469469469469471,14.66108684046983,1.3863863863863857,0.5743243243243243,0.079113,0.8031460867643856,0.8412096355268889,0.5703235660188962,0.2091519637383287,-0.3947047785706182,0.010267,68.6511133786,13.8720147859,29.1561133004,9.9495807081,7.9599777212,6.0794934589
3,2,0,1,1.899915859577244,2.694604804240221,2,0.001853,0.5801555069320251,1167.414882949153,0.9359849359792636,379.0571897481156,404.9821478713558,0.5784794883404711,0.9100827128420595,233.3332286079985,0.9869938412288694,0.008068,0.4122605716050075,0.5082285161650341,0.6256450472346361,0.7479300090476774,0.4841564609419346,0.4801983628524273,0.616690198545187,0.7425296857617398,-5.183753286928502,-4.337333727479649,-3.301741593506393,-2.223210798879718,-4.577194309127312,-4.612315392708862,-3.401193014950602,-2.28459129148447,0.002145,0.7509797761227077,3.1881881881881884,23.246970599856454,1.6066066066066067,0.5067567567567568,0.090512,0.8209322735829883,0.8473564633669364,0.6238534313881785,0.2040059730425704,-0.3012313170607301,0.007968,129.3427826318,24.113011688,13.9294116862,18.9041818142,5.9697494758,8.049350716
3,3,0,1,1.4069030936632438,0.5799509031250065,2,0.001806,0.6907116871733973,1989.0493450320423,0.7527445400687326,705.7412888916648,937.5574996893688,0.6945145821388616,0.9663013984347956,276.534552004047,0.9950823617945512,0.00798,0.5100225100680498,0.5359738264560605,0.6587465968551238,0.7826193315777245,0.5697911578737661,0.5219577987390591,0.6333385738026389,0.7694678026771514,-4.3215110323494565,-4.092625211308259,-3.009792034981433,-1.917257376327292,-3.817338620761116,-4.24177464184149,-3.2534682830992114,-2.0455633961870374,0.002071,0.7184972208239502,3.2882882882882885,15.352750287804213,1.966966966966967,0.527027027027027,0.090387,0.8186142626638743,0.8520409862108653,0.6381401834339154,0.2009653121440781,-0.2951239693406148,0.008218,229.8223194007,17.2417006462,6.964708375,6.9647086031,4.9747902706,3.8490679375
3,4,0,1,0.6154978217185587,-0.242848240413954,1,0.001585,0.8553618448609974,429.46598658392,5.745887376021535,57.27898139566207,9.968691978665644,0.8572215588958751,0.992746962024155,7.449164240301087,0.9940981002339664,0.006995,0.7266740021467264,0.5425697694463246,0.6106715512064814,0.7749306574990894,0.7779828973174128,0.5196429243201716,0.6096802196897345,0.7580818780185489,-2.4106848567979977,-4.034450211462586,-3.4338050650089267,-1.985070062701058,-1.9700070699408003,-4.262315036775629,-3.4633941144988665,-2.146593234898736,0.00186,0.8310469122415822,2.067067067067067,21.199534575360687,1.5065065065065066,0.4662162162162162,0.081381,0.7957907116572682,0.8454892783675689,0.5600234022507689,0.2087881673403075,-0.3548602952418757,0.008512,168.1441257678,15.6363317442,19.5272264119,9.9495808976,2.9848773409,11.4088604771
3,5,0,1,1.8697449991809276,2.8588294358697173,1,0.001619,0.5754905059373836,1367.7469543966267,1.9854600035289487,383.5279364642361,193.1683014427664,0.5733816344285498,0.9101844951299596,458.9888196116085,0.987544155928112,0.007185,0.3407849288784933,0.5766132123214871,0.6990587169480889,0.794575066542568,0.3265649912734505,0.5614104403587473,0.6852901575196374,0.7860224808813439,-5.814155264435259,-3.734193328264532,-2.6542465756515785,-1.8118100004537725,-5.975538426125934,-3.8917025889251695,-2.792490340497066,-1.8986700591026429,0.002069,0.7252140431379365,3.1681681681681684,48.605642321421385,2.2272272272272278,0.5067567567567568,0.088567,0.7876752118207535,0.8454281676548254,0.5983462144421541,0.2098225139442839,-0.3195663869739368,0.009688,132.3270942113,27.209217068,13.9293917539,18.904161776,7.9596624633,19.0115511319
4,1,0,1,2.519156041004399,6.276023103781883,3,0.001656,0.2793419657653725,810.7397944426588,18.456994338138745,313.4637133552503,16.98346478372821,0.2763772233693194,0.7131601819102736,17.05878128090762,0.9207347621309524,0.007157,0.5755181693450295,0.709345571165487,0.7280562989535411,0.8107164928866245,0.6151619453007312,0.6604909698664889,0.7376906341416057,0.8264836149371937,-3.7438514052188743,-2.563518419966649,-2.398493254074655,-1.6694455991148782,-3.4147535454676685,-3.0125390413187203,-2.327529271434157,-1.539649428778481,0.001866,0.7447997436238953,3.4084084084084085,44.324785912404,2.087087087087087,0.5405405405405406,0.087801,0.7596074714096681,0.8302851905140901,0.490379735364305,0.2226907155117738,-0.314521361738406,0.009918,62.6813842706,16.3582993664,15.919309604,8.954621641,13.9294129418,16.9428194614
4,2,0,1,1.991023392401616,4.416946688658542,3,0.00165,0.3178587376014449,1572.7285041213293,18.67671254605348,238.1021522792574,12.74861149638297,0.3233535806415597,0.7433512928326631,37.71274941305703,0.933500339421812,0.00728,0.3552080667998695,0.6682805328061356,0.7344803348172372,0.811144483494338,0.3483628332739737,0.6922389367262395,0.742352220471806,0.8134197629269964,-5.686945849861987,-2.92570447944958,-2.3418344433586222,-1.6656708009435732,-5.782121331984875,-2.730832279027654,-2.28616598042336,-1.655567889607794,0.002049,0.7365231167865676,3.3283283283283285,26.69478494034324,2.287287287287288,0.5608108108108109,0.089432,0.7628157861354544,0.8270210172003685,0.5355431189412625,0.2212858652399577,-0.3580694492388939,0.012832,133.321682458,25.5239475528,5.9697493052,15.9193100389,13.9295324501,7.9793335018
4,3,0,1,1.5800380648868646,1.545562361995768,1,0.001495,0.5901665350388305,1799.2437720020532,19.682613093190135,506.4824213739874,25.73247865900601,0.5933893061868298,0.9269588118576292,870.9353843283058,0.9882118266425188,0.006704,0.3552080667998695,0.6375221117341224,0.6277628021694889,0.7999485581673003,0.3483628332739737,0.6842994710700174,0.6120286513546408,0.8034170631052638,-5.686945849861987,-3.196988076618128,-3.283063385827812,-1.7644167960399484,-5.782121331984875,-2.801280921430987,-3.4425559586665546,-1.744324067078865,0.001924,0.7673439547163925,3.1881881881881884,48.605642321421385,2.287287287287288,0.5675675675675675,0.084981,0.7821527011993676,0.8422120076691905,0.5766521351518057,0.2104695731467198,-0.3327120084558068,0.010765,418.8475072354,19.1262247356,20.8940340408,11.9394787778,6.9647090892,10.2022007529
4,4,0,1,1.793472941597506,3.2660239717642376,3,0.001782,0.2740045886955725,986.6827227083342,3.3220138132917065,161.4774387338132,48.608298402531005,0.2719789902297445,0.7417897522647223,92.8219838214268,0.9163644067499958,0.007867,0.3618863530607362,0.5988699981337967,0.6794383676284068,0.8163911863016862,0.366506466187405,0.5915747642692901,0.6756195701994036,0.814132384050794,-5.628044597566639,-3.537892585048975,-2.8272944355753715,-1.6193958504992931,-5.621128846802455,-3.624047842305445,-2.8782996099684253,-1.6492446440780224,0.002097,0.7876753902409251,3.0280280280280283,36.030634174844224,2.0070070070070067,0.5405405405405406,0.091169,0.7831743704466033,0.8372092595231078,0.5533273864550199,0.214010545604608,-0.3709295088794792,0.011423,153.2209246289,29.7563819298,25.8688244755,6.9647084316,7.9596677957,13.9382613518
4,5,0,1,2.9350967504546355,8.380713076652002,2,0.001632,0.2443925482811992,1064.983531541346,1.241398166040644,241.99577147792388,194.93807716000836,0.2361533322276661,0.6798988242456139,38.831796978088434,0.8983939757900408,0.007482,0.7882015092041452,0.6726416825815583,0.6934033658227282,0.8283483096613314,0.8401220639956748,0.6638952092275745,0.6877858727644042,0.8302415710736832,-1.8680235998930683,-2.8872399433117364,-2.704125728841759,-1.513936229239861,-1.418632440701452,-2.982332469266038,-2.770345304743768,-1.5063042492046534,0.001991,0.7959457780444162,3.308308308308309,23.246970599856454,1.626626626626627,0.5675675675675675,0.085974,0.6915419612998283,0.8255800658483731,0.5076376912186523,0.2205520831391038,-0.2971450557567952,0.010967,90.5400406649,23.8029979031,15.9193096076,18.9041818022,10.944547632,16.0529069257
5,1,0,1,0.0242738799769696,-0.7561458148506226,1,0.001581,1.0,98.60985161055396,0.9999999999999978,9.999999999999998,10.00000000000002,1.0,1.0,4.801430308571127,1.0,0.006762,1.0286305541763108,0.9252013035485892,0.9106492020622248,0.8147561582522869,0.9973250130032704,0.9467163115848932,0.9106526638592334,0.7975579325921149,0.2525162038615072,-0.6597106980670127,-0.7880575474823353,-1.6338164961388737,-0.0237357538310512,-0.4727980034959511,-0.7927987607753444,-1.7963134336418154,0.001823,0.7958581130405086,1.0460460460460457,2.920555512182745,0.6056056056056053,0.5067567567567568,0.077083,0.613688070221632,0.8187765094352495,0.5368285214514916,0.2273315524599002,-0.3460194431592868,0.009079,29.122449775,7.3385569401,0.0,11.0699643545,9.9891680528,0.0
5,2,0,1,-0.0044302360334536,-0.8241001360414328,2,0.001528,1.0,763.809851610554,0.9999999999999974,9.999999999999998,10.000000000000025,1.0,1.0,17.217566612831988,1.0,0.006802,0.6607797728180432,0.8675513521556574,0.756666295716323,0.8573875240187497,0.6258579515088475,0.9011910505808294,0.7065221078120665,0.8394988443079849,-2.99185979822565,-1.1681726296417994,-2.146158362806454,-1.2578157180021456,-3.319845506422384,-0.8767537571530326,-2.6040945291864563,-1.4241624074294226,0.001828,0.8378615121990565,1.0660660660660657,2.4287643824604506,0.5855855855855853,0.5,0.07873,0.6265108357698878,0.8160671265386125,0.5828319367371768,0.2219752631823724,-0.3682959446576759,0.010076,43.2751127333,6.0679586961,0.0,1.5285591969,0.020715683,0.0
5,3,0,1,0.0065834030100063,-0.7487798076946115,2,0.001556,1.0,174.52985161055398,1.0000000000000038,10.000000000000002,9.999999999999964,1.0,1.0,2.7774233382858733,1.0,0.006786,0.9719207061631964,0.8368660086491087,0.758591071389107,0.8607358463054868,0.9294592382348628,0.8734358938252891,0.7065221078120665,0.8392511658620035,-0.2476541894060915,-1.438811696169937,-2.129182196603617,-1.228284133389951,-0.6259238487361323,-1.1230314284453264,-2.6040945291864563,-1.4263601132987445,0.001823,0.7998913811519069,1.0660660660660657,2.6633327251749805,0.6056056056056053,0.5067567567567568,0.077785,0.6819621507065176,0.8193453129281443,0.6086181841691298,0.2211366119722274,-0.3603497609125536,0.009878,44.2513828118,4.7841292619,0.0,1.8828947085,0.0,0.0
5,4,0,1,-0.0741132238406789,-0.5687673667683173,1,0.001684,1.0,1049.4898516105538,1.0000000000000022,10.000000000000004,9.999999999999982,1.0,1.0,5.757144194651959,1.0,0.007352,0.8922291601124367,0.9275064337692664,0.8212356742571171,0.826121776640205,0.9412084146559374,0.97477461075856,0.7875436365690915,0.8014838007742336,-0.9505189179289736,-0.6393798749489097,-1.576668360817295,-1.5335738395636025,-0.521670796444976,-0.2238304821889887,-1.8851725067828653,-1.7614783331879256,0.001884,0.7919929541180876,1.0460460460460457,3.353710152002929,0.6256256256256253,0.4527027027027027,0.074815,0.6316788167399467,0.8173851100293481,0.5298907222809873,0.2252174561272147,-0.3913130865074218,0.011567,37.7520562431,0.0,0.0,15.942871567,2.6044600693,0.0
5,5,0,1,0.023923751314431,-0.7645592002124459,2,0.00165,1.0,70.36985161055397,0.9999999999999982,10.000000000000002,10.00000000000002,1.0,1.0,1.9869257813759733,1.0,0.006948,0.6254074176678791,0.7168456812003333,0.8154500934026991,0.849863507881328,0.7326875661451124,0.7340315514123892,0.789921196848764,0.8212467993938548,-3.3038374424289527,-2.497368833658257,-1.6276961161829329,-1.3241761517232111,-2.3719226051251088,-2.3599971253019767,-1.8640758862812383,-1.5861168563761776,0.001842,0.8470387177301173,1.0660660660660657,2.7889802923804394,0.5655655655655653,0.4864864864864865,0.076042,0.7037508375675352,0.8308148363652444,0.5008160438071342,0.2213419455644007,-0.3992914368064273,0.008431,34.1703835327,3.7915158854,0.0,10.4205441638,0.0,0.0
6,1,0,2,0.629366213317973,-0.2993642572134343,1,0.001695,0.5745910961349365,235098.1639983209,2794.866506336979,30630.95105437317,10.959718821962216,0.7913540925915831,0.7207787311995135,2.779222228202598,0.9715853013988972,0.007463,0.4476316844194751,0.6511169193324361,0.7258362279884982,0.8112734205600176,0.4482736486191142,0.6157353119457785,0.6957027749114766,0.7855221961378096,-4.87178659989676,-3.0770843826199803,-2.4180738702563573,-1.6645335998205368,-4.895590473707381,-3.4096659358611854,-2.7000968733692714,-1.9031091967629288,0.00196,0.8059107239813305,5.050050050050049,16188.596901781992,4.42942942942943,0.4527027027027027,0.092687,0.7362610769037374,0.8383744495864706,0.5633825173782958,0.2144391547152985,-0.4116900936621755,0.009831,0.0919101547,4.6634757745,9.8816e-06,23.3307631672,9.64015e-05,0.083388722
6,2,0,2,1.6129349359458387,2.349486660872484,2,0.001493,0.6969221503240638,234896.35413583272,9182.741022007358,49515.519524386655,5.392237394664377,0.890156374940906,0.7823101420392597,3.158979124428317,0.9853759703112612,0.006702,0.5975028583584951,0.5982452442888466,0.7783078831099735,0.8662650814808605,0.6437622709318892,0.6038663643143515,0.7592389899055921,0.8631573019595009,-3.5499505055517107,-3.5434027986586445,-1.9552835561042032,-1.1795172996030558,-3.1609765030001675,-3.514981744707214,-2.136325924089592,-1.2142356573086683,0.001809,0.7702821106167487,5.070070070070069,15459.277364194786,4.48948948948949,0.4864864864864865,0.09363,0.7349931647115105,0.8304896148310352,0.6273252229939613,0.2086804008362889,-0.3032483885566046,0.01127,0.0225756751,2.8265709028,0.0002517625,24.110682781,0.0006937574,0.0237262741
6,3,0,2,1.1513894861904093,1.1400489379708612,1,0.001883,0.7812049458291044,321218.42953749344,10109.199353500657,40728.55177152265,4.028860283323921,0.8715996541915815,0.8459994611918276,2.1535528451150823,0.9848568896320286,0.007233,0.6693935488070123,0.7069239948886037,0.7284103093376656,0.8343786594305772,0.5479712651370792,0.7944752516769619,0.7298105580710459,0.8344070415466913,-2.915887883736912,-2.5848762758095383,-2.395370947821825,-1.4607496572192955,-4.010951375982403,-1.8236667461742524,-2.397450936851385,-1.4693431043995728,0.002016,0.7996557157336367,5.070070070070069,16188.596901781992,4.449449449449449,0.4932432432432432,0.08814,0.6671131794346932,0.824384853186824,0.4325097006111659,0.2261000513665875,-0.35281104891378,0.010028,3.0122e-06,7.7464023699,2.91176e-05,10.4243171927,4.74542e-05,0.4114374358
6,4,0,2,0.892720191831303,0.5556964903031054,2,0.001532,0.895808575094316,841975.3081587324,14092.070054911454,126341.18023287706,8.9654096055848,0.9503365151852152,0.9271789848859612,4.961445199126174,0.9944756645964332,0.006735,0.6990187475994173,0.6996381620562054,0.7035553820504491,0.853464788424991,0.7806831023762691,0.728399101980564,0.7281027256539157,0.8559280521487217,-2.654599097930232,-2.649135976738729,-2.6145868193404684,-1.292413521970186,-1.9460475506426764,-2.409975100276469,-2.412604913258468,-1.2783823967513683,0.001803,0.7947401326090358,5.370370370370369,22353.69645909797,4.78978978978979,0.4797297297297297,0.093,0.7035353063966514,0.8232469404011289,0.5647220738013071,0.216678069120067,-0.331435498258075,0.008989,0.0472299444,1.7862971228,0.0002497384,18.9462312144,0.0002110381,0.0818963627
6,5,0,2,1.063425847082591,1.0251268932051394,1,0.001568,0.8775847461309358,711793.2036502217,17608.330050459015,121488.65330503767,6.899498871096565,0.936746701964577,0.9496264685341872,5.948710408927069,0.992320045627694,0.006914,0.3282339041688066,0.5485897582596571,0.6819068194401416,0.8545910451883364,0.4073830091157233,0.5605188537497188,0.667591773549237,0.8555367297847016,-5.924852985993315,-3.9813550211609874,-2.8055231461663084,-1.2824801451762209,-5.2584222012759,-3.8996138349599514,-2.94953203290246,-1.2818546870138334,0.002028,0.8281468511734429,5.370370370370369,26880.010215376074,4.64964964964965,0.5540540540540541,0.092771,0.7398121328390145,0.8295904126440602,0.6112939939046194,0.2112988767109548,-0.3219371250307442,0.01068,3.15335e-05,6.5950974052,2.8468e-06,3.0174192899,0.0005149898,0.0083446537
7,1,0,2,2.0778889447385493,5.1381431230781,3,0.001771,-0.0016756023375867,605.5948666695656,0.0880272568500831,28.22584674991941,320.6489417021149,0.8110632436138147,0.20305046829771,7.375813520613892,0.9965146370641113,0.007779,0.535233234265665,0.7066386745660336,0.782714465314538,0.8969178487847199,0.5197829183618533,0.6823191786129434,0.7952679545811066,0.8882560109924922,-4.099157097745961,-2.5873927483967,-1.916418314326208,-0.9091655491704652,-4.261072838546166,-2.8188524962954853,-1.8166329172184703,-0.9915292367493942,0.002006,0.7769147832543422,2.667667667667668,26.69478494034324,1.926926926926927,0.4527027027027027,0.084255,0.7146338467424938,0.8376123525947863,0.3962556009655477,0.2218076139150765,-0.3753488167283525,0.010118,47.507674518,2.4831290467,1.3125872705,3.7590138185,1.8336524316,0.7299341378
7,2,0,2,1.0116085068845044,0.652623520124612,1,0.001552,0.8055690464627128,893.5623170109867,43.98267788262612,119.8117103964367,2.7240658405604785,0.9314820519684897,0.8874917982954269,4.367692778747621,0.9968631472993732,0.006846,0.3215730846155868,0.6425880921362208,0.7194201465565871,0.8063624634686956,0.4126333181342896,0.6624598499056539,0.7071901056816167,0.7808138754138736,-5.983600185150824,-3.152307064434538,-2.4746625243520937,-1.7078473350137404,-5.211835043075134,-2.995068731373429,-2.598167235704022,-1.944887172430703,0.00172,0.7927378546625714,2.467467467467467,42.32789065573553,1.7867867867867866,0.527027027027027,0.078724,0.7550274881437788,0.8480372532882662,0.5586893252721403,0.203872954093962,-0.3396176534464293,0.008321,158.9446598933,1.8792927486,2.4073712752,3.3630232643,1.643691935,0.6615932945
