fid,iid,rep,vbs_auc,switch_budget,selected_algorithm,achieved_auc,static_B50,static_B100,static_B150,static_B200,static_B250,static_B300,static_B350,static_B400,static_B450,static_B500,static_B550,static_B600,static_B650,static_B700,static_B750,static_B800,static_B850,static_B900,static_B950,no_switch
1,6,10,10857.900033381886,100,Elitist,17377.08655500009,17294.95257768229,17377.08655500009,19155.532534288966,11371.71735807508,14130.879592859055,11371.71735807508,14791.726449467777,15322.075387771882,16567.359178510327,14947.167954316004,14889.148421554695,14176.30620535095,13971.86869307854,11372.62088380254,11371.926613920468,11371.44623696729,11371.415567733033,11371.678822904174,11371.717046361286,11371.71735807508
1,6,11,17521.927051764545,100,Elitist,17927.984346511028,18106.75105429895,17927.984346511028,19631.917105838224,17745.969762163182,18451.746022660405,17745.969762163182,19920.755498156872,19946.704165313688,19448.376876986844,19004.37027792446,18991.785141378707,18564.71388284486,18608.27257571538,18158.18432656664,18147.945018447648,18030.53103709048,17795.76538237964,17781.840994758713,17756.190015971217,17745.969762163182
1,6,12,12040.329347718822,100,Elitist,16231.082113537746,16387.684967384892,16231.082113537746,16387.684967384892,18182.302244189825,18101.79350633228,18182.640289868392,18201.335794109986,15142.957805695583,16366.043036218653,16476.46139112679,16855.199961023096,16760.198765547484,16790.118521964618,16723.390902866155,16389.330148111818,16317.758301783171,16389.330148111818,16389.330148111818,16389.330035808187,16387.684967384892
1,6,13,10148.063424394151,250,Elitist,16236.642927418678,10291.458677882663,15098.710767670183,10291.458677882663,10291.458677882663,16236.642927418678,10291.458677882663,10291.458677882663,10291.458677882663,14393.836072986058,13371.851938398277,13389.716999249842,13253.02942054628,12753.79334372415,10364.48627820898,10291.848272356438,10291.847990060682,10291.443555012898,10291.458677882663,10291.458677882663,10291.458677882663
1,6,14,7507.521476387105,100,Non-elitist,8402.367395737163,8402.367395737163,8402.367395737163,8402.367395737163,16603.47837273009,15080.938383472425,14817.99886363876,13839.673247997493,12506.023959901157,12839.054698913098,12061.999593652476,11422.398672503849,8403.303369087393,8402.997548829222,8402.192806544124,8402.274523789923,8402.339245317404,8402.367395737163,8402.361280392079,8402.367395737163,8402.367395737163
1,6,15,13666.0881679493,150,Non-elitist,14880.773128842826,14880.773128842826,14880.773128842826,14880.773128842826,16435.981396396623,18570.716083182,14880.773128842826,16326.909176187342,14880.773128842826,14880.773128842826,13666.0881679493,15879.48288406556,15599.85492839456,15561.646598476653,15432.33937961801,15630.373264975036,15208.27532884711,15146.452020142664,15093.188877802511,15048.36575427977,14880.773128842826
1,6,16,9547.53202408461,150,Elitist,15120.658993725576,16974.262417502858,19303.747558820996,15120.658993725576,10688.019438110972,16614.348152488765,15152.875494415825,15328.77212647695,11184.015861132888,10688.019438110972,9621.59785956523,13533.803037529606,13584.62770639443,12841.761714928449,10767.682448291898,10689.17397573691,10688.019438110972,10688.18563066956,10688.019438110972,10688.019438110972,10688.019438110972
1,6,17,8577.526443321902,150,Non-elitist,11704.322520808011,8577.526443321902,17937.792215756905,11704.322520808011,11704.322520808011,14342.6316281877,11704.322520808011,14744.404011505105,15100.670709332642,15598.435577406875,14999.287187360858,15599.37548689065,14934.874522392493,14565.05435408151,14029.170755028912,11704.329152980865,11704.32252045322,11704.322520544449,11704.322520635673,11704.27786355251,11704.322520808011
1,6,18,9059.28757349248,150,Non-elitist,12460.582435345492,12460.582435345492,12460.582435345492,12460.582435345492,12460.582435345492,17855.81061941327,11205.13508543875,12460.582435345492,13558.7900845056,15440.39005888568,12460.582435345492,14214.133770204146,14251.470444262104,14180.709913654857,14192.21660178747,13994.69185556156,13241.865568366,12523.2169049432,12460.929518865065,12460.551459760096,12460.582435345492
1,6,19,9843.27791237499,100,Elitist,13556.54760739054,10871.738186198596,13556.54760739054,16701.40977929001,16774.73827654514,15830.02869675694,16084.391476418215,10291.009265250634,10871.738186198596,13387.10712122995,13970.830606980671,13599.096067996968,12935.891744528331,12549.78302749703,12141.281801923978,12152.053134434678,10872.182606153434,10871.770427205714,10871.770427336303,10871.69327216968,10871.738186198596
1,7,0,15092.99203327926,100,Elitist,18932.3825535272,16330.276679630282,18932.3825535272,16330.276679630282,16593.930906744125,19834.749676627413,16330.276679630282,17092.541607081734,16330.276679630282,17708.82205697008,17368.11955042476,17386.47652189759,17427.836359993467,16803.760183442126,16525.56210329692,16461.94119732461,16462.13726107663,16431.717031169122,16336.709514738632,16336.686473922298,16330.276679630282
1,7,1,12062.72273561756,200,Elitist,16696.96418595762,12950.344463739802,19363.694033799264,12950.344463739802,16696.96418595762,18905.6015482356,14703.49429268784,17301.075394290892,15626.59060004537,15696.81064637807,15505.358074138592,15380.13830186504,14798.248681587724,14878.138469760712,14560.86059163596,14599.987216436228,14304.023526744706,12950.344463739802,12950.34277990467,12950.344463739802,12950.344463739802
1,7,2,14119.180721108412,250,BFGS,17402.390223650345,15219.519794155003,15219.519794155003,15219.519794155003,15219.519794155003,17402.390223650345,16838.034505237552,14990.310014002516,15154.352786596935,15029.861707197351,16405.520905048044,15396.311913024205,15219.406310101593,15432.791015420038,15280.769906365998,15282.82709508063,15270.207264037275,15219.519794155003,15183.667475273134,15236.684169593877,15219.519794155003
1,7,3,9625.956598300225,150,Elitist,14807.010719687703,10164.726017899397,13353.111141063731,14807.010719687703,13214.217657128964,16104.01364823881,15486.520915826051,13349.25564910028,10883.040636067351,13072.718420090434,13646.66939482133,13069.398481375114,13043.54062503658,12091.625845562594,10523.886057226204,10164.982938134768,10165.04130229338,10165.027074960411,10164.772852664744,10164.732255377465,10164.726017899397
1,7,4,12640.192115929753,100,Elitist,16006.152869210497,13425.974922301251,16006.152869210497,12716.179972716964,12716.179972716964,17547.731110305132,12716.179972716964,14512.204770403992,12716.179972716964,14338.805619009268,14222.759009190766,12716.179972716964,14311.2915664793,14316.186217185568,14194.267729403322,14117.353244763077,13772.282774921809,13487.517638029642,12716.40354495312,12716.142100982564,12716.179972716964
1,7,5,9516.205056204131,150,Non-elitist,10325.299917376871,10325.299917376871,17466.173688473074,10325.299917376871,17601.448068862497,16694.65507134696,14819.984213297024,13487.505591008678,9856.055472368826,14929.318585521056,14320.673862992193,14315.559692305746,13572.135571526283,11629.716077130815,10603.328419787478,10708.42849017407,10325.429216410876,10325.42921659952,10325.299917376871,10325.27597227142,10325.299917376871
1,7,6,8955.823385803093,200,Elitist,14706.651892992915,10234.520493137114,15645.829094510567,12403.302786709122,14706.651892992915,10234.520493137114,10234.520493137114,10234.520493137114,10234.520493137114,10234.520493137114,10619.896186050444,9732.208487679154,9930.345038509582,10194.40737881702,10392.363247545192,10234.74554412026,10234.14543598959,10234.565001646994,10234.422633826312,10234.518635053517,10234.520493137114
1,7,7,8569.9269165789,100,Non-elitist,9568.840732510997,9568.840732510997,9568.840732510997,17924.632016895062,9568.840732510997,9747.176880582076,8911.81088443219,8724.358414025673,9568.840732510997,13290.292318862845,13286.655381845849,13061.9353410246,11432.325403364825,10151.82434428019,9569.801039761389,9569.660563415002,9569.213378686729,9568.840732510997,9568.840732510997,9568.781041678933,9568.840732510997
1,7,8,9628.70712788581,100,Elitist,14853.080310364045,10048.297712764206,14853.080310364045,10048.297712764206,10048.297712764206,10048.297712764206,10048.297712764206,10048.297712764206,15530.671687183343,14942.276707873998,14706.545001075508,12518.530255900472,12572.546430356446,10073.112936211832,10048.730078678347,10048.610476678545,10048.297712764206,10048.377059119985,10048.377746621509,10048.30517760828,10048.297712764206
1,7,9,13928.996224817894,150,Non-elitist,15351.90087190056,15351.90087190056,14484.930330350437,15351.90087190056,14601.4736572173,15351.90087190056,15351.90087190056,15140.696625797334,16329.607680741028,16308.364124172109,16226.954769250042,16281.703685356948,16317.535127505736,16064.440272075632,15782.442761585058,15603.7293199421,15351.900458641816,15351.90087190056,15351.90087190056,15351.90087190056,15351.90087190056
1,7,10,10003.991100592584,100,Elitist,16256.667654666771,15708.539078925269,16256.667654666771,15467.677292315802,17469.861695119558,18982.291962676616,17314.36585862226,15635.956575596214,16049.861513247328,16865.729689403946,16269.449259682206,16256.867435870432,15644.442767408447,15717.655071591984,15682.88895349876,15717.404139047503,15716.387513824264,15718.38347375085,15715.27910505237,15698.747846040991,15708.539078925269
1,7,11,14784.839279599386,250,BFGS,19507.55299299976,16651.705584263156,16651.705584263156,16651.705584263156,18204.01694463036,19507.55299299976,16651.705584263156,16651.705584263156,18867.89570767008,18948.982636263467,17751.795018258643,16643.052667564672,16766.680739047413,16526.215258559983,16935.431875405404,16755.15232592814,16654.252565920935,16654.252703834605,16654.25308967899,16653.35245322238,16651.705584263156
1,7,12,6567.958493853575,100,Elitist,13870.965521397751,9048.931541150776,13870.965521397751,9048.931541150776,13047.929076623674,15729.032820717135,15823.018882098037,8578.881630791897,9048.931541150776,13663.058098575037,13727.160568651434,13733.728727026775,9049.948791980853,9048.42005111354,9048.513159769587,9048.677724061674,9048.931541150776,9048.948498884703,9048.880198579627,9048.948498884703,9048.931541150776
1,7,13,14509.739098132808,100,Non-elitist,14698.268922237798,14698.268922237798,14698.268922237798,14698.268922237798,14698.268922237798,18800.049442409763,14698.268922237798,16552.247502226535,16146.907683593472,16702.863829208993,16636.7403617797,16337.549373932448,16094.2513379321,15646.87683041665,15478.445093700631,15276.236970074098,15147.36821321808,15037.577330826318,14698.268922237798,14834.979987099618,14698.268922237798
1,7,14,10893.657192134182,100,Elitist,17460.11390665607,12924.895836287356,17460.11390665607,15268.735154780645,17564.42118384761,17925.44757874015,17335.701999632503,12924.895836287356,12924.895836287356,15828.09576672978,15018.936805589732,14908.711568244078,14911.5145831789,14391.72811191449,14138.289865161349,13995.084349007251,13554.421071180832,12924.895836287356,12925.19924054784,12924.890208877485,12924.895836287356
1,7,15,10701.66868099332,100,Elitist,13558.927114071024,11082.07834060296,13558.927114071024,16020.322809050716,11082.07834060296,12778.86724834473,11082.07834060296,11020.859641410412,11082.07834060296,15239.948716701556,12407.72354445444,14541.453933006338,14555.779265880796,13164.520449073232,11082.348769971512,11082.2320657101,11081.714661989856,11081.99391832791,11082.084335906804,11082.084336360052,11082.07834060296
1,7,16,7714.343405828597,100,Elitist,10088.423658952015,16623.87404065845,10088.423658952015,14445.77123313029,7988.93837474668,16809.784021355452,16496.294230466716,8890.106314408897,8896.137769922287,14259.036763899974,13793.214030718702,8896.636781135652,8896.015545849523,8896.875458013388,8896.877547781467,8896.882987322697,8896.137769922287,8896.137769922287,8896.137769922287,8896.137769922287,8896.137769922287
1,7,17,9566.738833233136,150,Non-elitist,10603.968962963743,10603.968962963743,15002.476087396382,10603.968962963743,12983.604372500657,15467.099519658172,10603.968962963743,12657.884088382609,13375.348589794048,14135.913061902804,13066.754109601832,13113.818323265095,12733.392080076148,12738.60920366388,12262.487483739593,12262.487518402588,10604.773043170797,10603.968962963743,10604.009668147884,10603.968962963743,10603.968962963743
1,7,18,11485.046297522342,100,Elitist,16707.141716719692,13545.327049265728,16707.141716719692,12882.185887510555,16677.309451413075,17084.893369164114,12133.307925776637,15459.73540512068,12133.307925776637,16494.719162278572,15201.495662466488,14496.37096824693,13707.428681201163,13802.234367683102,13692.340409411274,13363.25861441225,13005.034639637022,12133.653900501213,12133.378008429456,12133.378386694654,12133.307925776637
1,7,19,13899.47781989245,150,Non-elitist,14436.313413465992,17332.450780299238,15399.784404195789,14436.313413465992,14436.313413465992,14436.313413465992,14436.313413465992,14436.313413465992,16344.640165740508,15979.380214749068,16104.628845055104,15023.92245279309,14997.789633950251,15012.96460235678,14943.840244248902,14708.548883958849,14791.05823320774,14657.68146699863,14552.294905126024,14438.979191779768,14436.313413465992
2,6,0,14391.0516965787,100,Elitist,16629.545506931754,14454.320713509413,16629.545506931754,15539.660689353776,15829.164309320156,15803.782120178994,15270.9928176223,15083.967253511062,15138.68562368678,15268.41021955583,15229.731588709865,15267.25412826629,15298.262414620907,15392.080353321297,15354.852571297191,15334.54639637761,15370.476416945326,15270.9928176223,15393.681932491969,15270.9928176223,15270.9928176223
2,6,1,10616.806659084115,50,PSO,22806.595781187927,22806.595781187927,25738.09707969812,11737.439369281015,12715.12327908834,12414.316522075082,11737.439369281015,11399.64500144382,11487.048151928033,11549.765983794125,11747.09920141102,11784.916236390827,11819.528047280666,11857.920693354265,11737.439369281015,11808.898857292372,11828.884271095496,11854.203318746257,11737.43935717148,11730.80446176926,11737.439369281015
2,6,2,9981.771653772525,50,Elitist,11260.997111022014,11260.997111022014,16281.182538267822,11391.63276756622,11109.884005127593,11180.404172360646,10092.182471110114,11384.47237712362,11238.138540190135,10334.091826432055,10044.862788868908,10058.806644067772,10070.993293764635,10084.064755702722,10090.119013795116,10087.726127474212,10085.589900561368,10081.552908834225,10092.182466627532,10092.18246946444,10092.182471110114
2,6,3,12339.48220339337,150,PSO,12541.70848636453,14570.624216750137,21906.941176725624,12541.70848636453,13478.080958066776,13700.99367421212,12571.80512001633,12571.80512001633,13106.873192409856,12813.721020034844,12606.369707524187,12452.689674054604,12571.80512001633,12523.386622001812,12561.940836607126,12606.369707524187,12503.973351482058,12595.99394444637,12606.36965007225,12567.522592007725,12571.80512001633
2,6,4,9832.441932401563,50,BFGS,12090.937563900372,12090.937563900372,12469.604847055678,9832.441932401563,12259.194012079552,10679.553099154073,10798.989579035911,10631.68058245154,10659.182584489552,11469.335263376304,11415.932461598048,11269.014365975276,10163.788849870449,10537.568331111635,10798.989579035911,10798.989579035911,10743.32784602794,10798.989579035911,10798.989579035911,10798.989579035911,10798.989579035911
2,6,5,10270.52353544808,100,PSO,13897.463139332182,14059.433169256245,13897.463139332182,14414.593724108923,12829.401881226406,11701.664781007792,11433.66914359056,11661.198608028652,11696.029485536576,10921.582177965956,11161.79953333724,11077.121419570536,10968.383909225471,10868.60260938984,11090.23521555272,11135.86152005634,11168.828426923284,11097.710786320338,11176.618263337612,11167.87637244732,11171.883566773266
2,6,6,11722.865957581187,150,PSO,15844.891087697562,11722.865957581187,13197.929523996858,15844.891087697562,19739.241990781968,17042.553085260504,16353.117107509024,19755.37033180733,20246.06821229297,16680.4229273589,16712.019110021363,16674.59606551205,16654.82861554563,16351.041876022824,16353.117107509024,16345.303469590708,16353.117107509024,16346.242735474128,16352.292310394088,16353.117099490522,16353.117107509024
2,6,7,12872.052936600738,50,PSO,28580.20395044653,28580.20395044653,20051.00801805278,14244.788917498076,14254.169064856793,14274.144900629835,13506.078487953908,14555.55247479094,14198.436914220234,14871.67877204763,13535.67111696072,13978.475831815074,14056.5255956839,13531.720143524786,13499.79592566061,13425.90412014702,13439.167961065004,13447.748137681489,13506.078487953908,13497.752656817149,13506.078487953908
2,6,8,10908.54092689218,50,BFGS,13728.745114655843,13728.745114655843,15425.715231667891,11659.037605096431,11444.743667486193,11541.14813192367,11659.037605096431,11659.037605096431,11502.93488960305,11947.580042802969,11725.78024632174,12137.093211366677,11628.394636228406,11655.316998052862,11626.089814409932,11649.832423600354,11659.037605096431,11650.53220769473,11659.037605096431,11659.037601322018,11659.037605096431
2,6,9,10080.746296290545,100,PSO,10368.42208653708,10525.145433514135,10368.42208653708,12912.93234245121,12010.59839342004,12432.023633918723,12597.104154905785,11195.596879868865,10080.746296290545,10102.657369802071,10415.516271919518,10495.93432698309,10535.309780922984,10282.97580085306,10438.638488874294,10299.520591516932,10550.962310312883,10425.642323521612,10552.489771938075,10528.66921566237,10525.145433514135
2,6,10,11506.161488866805,50,PSO,11511.9894821116,11511.9894821116,11506.161488866805,12984.445931884782,12652.46100636326,13145.630097863494,12247.426292151646,12920.724112910271,13395.252034489153,13127.90317892946,13779.506762876445,13088.526557774445,12352.628598891934,12163.27382168607,12196.793116340446,12247.426292151646,12178.991740191928,12209.951686077206,12222.684836632816,12241.088412874766,12247.426292151646
2,6,11,14499.030541215398,100,BFGS,15516.935037994372,15447.832279257393,15516.935037994372,23833.327618258158,16190.053834833536,16836.904948627434,16013.21694137103,19415.3425044776,18055.414285322226,16132.892105240888,15794.440985407178,15652.420132822335,15484.728114513096,15515.349362703457,15433.531562591555,15469.857058776164,15366.143543389231,15424.699347944506,15454.610939399548,15439.019791130191,15447.832279257393
2,6,12,10832.651603293192,50,BFGS,21407.100774888448,21407.100774888448,14123.104166463756,11465.32531106538,13537.112059288822,12622.145404132862,11465.32531106538,10832.651603293192,11106.900452574948,11168.934503067589,11546.440976232683,11495.291984871936,11481.666647928148,11376.895462052504,11598.60231295386,11601.875079077628,11449.178336344516,11457.143153856783,11460.112446235422,11465.32531106538,11465.32531106538
2,6,13,10522.161327487756,100,PSO,16437.416451991434,13083.92198854538,16437.416451991434,15083.798324034582,12747.306580792623,11729.280631781374,11086.017482195868,11399.367192205133,11448.905143346365,11984.208647552265,10979.156789502807,11046.141990216887,11093.798901623655,11150.369305338656,11280.472030275276,11098.13506010242,11086.017482195868,11097.643334204166,11097.643334204166,11086.001137517746,11086.017482195868
2,6,14,14042.336854722567,100,PSO,22089.81112863257,18996.72685393843,22089.81112863257,14252.743247092752,15604.637500952856,15763.825543101815,14733.787555043127,16339.794206036391,16097.39531587204,15563.852528504282,14615.655601137496,14686.982024100666,14700.837875667548,14712.436769352817,14725.731648799188,14733.787555043127,14733.787555043127,14733.787555043127,14733.787545009203,14733.787555043127,14733.787555043127
2,6,15,12618.590000922057,50,Elitist,14315.08810758835,14315.08810758835,17721.379959409525,18598.448715192117,14741.113330264046,15103.640230762638,14183.851602312216,13108.11945398817,12744.213518296045,12775.894112684886,12867.557273408856,12910.597543931086,12958.25021442112,13012.893097977994,13045.887590920687,13080.894430960136,13016.326905001926,13131.182655053355,13131.182655053355,13131.182655053355,13131.182655053355
2,6,16,10154.456057215284,50,Elitist,14441.837586518155,14441.837586518155,12273.762993209251,12528.424133421537,10553.703252488527,10719.767362643828,10898.73998262667,10649.382977813104,10829.9271720789,11472.922276170008,11720.079921437507,11365.74193807035,12023.394417203232,11681.20966057388,11681.026932094212,11665.655831122023,11616.471239088442,11607.297549253968,11555.076879736462,11555.076879736462,11555.076879736462
2,6,17,12194.34371088026,50,PSO,16162.205469911834,16162.205469911834,15585.819118547704,14031.697016277743,14939.359635014767,14865.171960455244,13138.756413427784,13496.101977106371,13536.991851561252,13585.29774216942,13636.550168546351,13694.60123931222,13702.47041867113,13740.922833727653,13536.21438591962,13489.295773273025,13130.26480679466,13165.787435825188,13165.787431250405,13138.756413427784,13138.756413427784
2,6,18,9342.874317353528,50,Elitist,10234.704963576589,10234.704963576589,9608.514291194748,10834.796565773611,11032.000383692446,9857.170409671267,9670.321631368804,9423.754232210507,9491.286118906442,9517.11410372796,9532.415543903538,9563.952379049071,9572.346745445317,9604.930157026774,9608.514291194748,9629.467279340406,9664.41522235961,9540.947620209954,9608.514246903542,9597.56336146494,9608.514291194748
2,6,19,10571.526937393992,100,PSO,11741.119764627534,15751.30434490036,11741.119764627534,12470.341252944872,12280.505202534245,12573.507673324812,12431.047958288307,13080.9613247548,10613.999699137068,11357.341036419955,11389.525578317664,11282.977060557998,11500.382685807475,11379.487291557934,11627.368851986748,11692.028185938929,11573.0938300759,11584.714560974277,11584.71451200124,11580.103334070076,11584.714560974277
2,7,0,11453.473729270583,150,Non-elitist,11850.96050177826,14053.677403784002,13784.544795166528,11850.96050177826,12174.911329362803,11850.96050177826,12431.052436323547,11749.32282342168,11453.473729270583,11815.75076428412,11850.96050177826,11792.457561035948,11810.24889235038,11832.349298731398,11844.666334366815,11799.365299542744,11835.120039624802,11850.96050177826,11842.02850293779,11850.96050177826,11850.96050177826
2,7,1,10870.043947172802,100,BFGS,11669.248728785882,18635.03353807258,11669.248728785882,11887.893799319929,12068.0051829813,12384.67913444851,11779.176550472885,11214.333234309212,11958.419854058791,12097.455234150762,12327.299001597574,12128.969295883817,12036.236074546085,12156.575448055,11955.993757207796,11903.547632206628,11740.689129309676,11779.176550472885,11777.742072462426,11778.842920877258,11779.176550472885
2,7,2,14550.5319406427,50,BFGS,17217.637959666507,17217.637959666507,18530.07169213664,14809.075374968148,15806.323470527004,15770.300770693457,15444.045576435992,14809.075374968148,15065.68084246266,15123.094597681073,14854.553433940691,15205.076359768516,14718.278851253332,14839.849614852632,14860.682869237628,14859.875577927089,14844.223395539208,14809.075374968148,14809.075361682364,14809.075369872862,14809.075374968148
2,7,3,11756.071783699545,50,BFGS,14975.212209465004,14975.212209465004,14872.583845358951,12973.7545338081,12726.906554674686,12973.7545338081,12973.7545338081,11756.071783699545,12738.465757150974,13023.979260377682,12716.94134986628,12766.694639561449,12813.317770575311,12782.125154394287,12915.306115656973,12877.167693377743,12973.7545338081,12973.7545338081,12973.7545338081,12973.319237292028,12973.7545338081
2,7,4,15699.222330755523,100,BFGS,16783.30365622451,15895.392507164664,16783.30365622451,18309.84679711604,19735.15897401292,20819.72236857438,18309.84679711604,18309.84679711604,19262.118617940378,18175.475672174594,18192.90617034505,18343.09837441579,18389.196162607244,18445.73880285837,18433.718970816102,18450.964694764232,18302.915676829325,18309.60725965441,18309.846793184537,18309.84679711604,18309.84679711604
2,7,5,11686.935857069757,100,BFGS,18046.90485051149,17595.791792125507,18046.90485051149,12337.109107507978,11968.52100814578,12677.462904540222,12337.109107507978,12337.109107507978,11980.780945170794,11760.19933575062,12403.621652095768,12421.962251650624,12414.83004901354,12349.601945884824,12528.53750839198,12480.04188671991,12320.814807039476,12337.21628636566,12337.216283527969,12337.21628540797,12337.109107507978
2,7,6,13697.75240534314,50,BFGS,16673.138527645835,16673.138527645835,15985.418722863202,17996.640406659648,15490.142509695348,13697.75240534314,14515.556068092386,14515.556068092386,14554.857328534868,14689.971014205645,14515.556068092386,14654.170749316916,14712.694552930498,14788.187224521544,14383.909743305265,14515.215970625844,14515.556068092386,14510.693487625556,14497.282523330428,14515.556068092386,14515.556068092386
2,7,7,14580.526806248776,100,BFGS,15998.512960234266,32088.506935912326,15998.512960234266,17030.520867420702,15888.117771820129,17030.520867420702,17030.520867420702,17502.793131224418,16642.73526746218,16870.542895388448,17006.040971501065,16977.496632825336,17207.758288569654,17420.14674126649,17030.520867420702,17356.97247877803,17300.350724715387,16987.7515098204,17030.520867420702,17030.25342152192,17030.520867420702
2,7,8,13185.820604122518,50,BFGS,17061.20595807301,17061.20595807301,17963.58043133294,13350.208923912798,14714.822079207104,14907.324857006952,14478.393586576898,13350.208923912798,13750.329002171036,14181.130886267892,13350.208923912798,13275.89209953684,13293.07457773712,13310.676906156625,13350.208923912798,13325.192578356404,13350.208923912798,13344.745318673047,13350.208884975606,13347.224744942923,13350.208923912798
2,7,9,11448.828305864165,100,BFGS,14333.604944947336,14197.31120986837,14333.604944947336,11875.914875709866,11889.771784932223,11875.914875709866,12065.19653056549,11659.573182676048,11448.828305864165,12000.189820781354,12033.03625846742,11969.75638018639,12029.745985729149,11877.55807905486,11875.914875709866,12005.768544489669,11949.42000887723,11970.112272701464,11875.914875709866,11875.318851006468,11875.914875709866
2,7,10,11273.691139936564,50,BFGS,11782.49937693082,11782.49937693082,12784.162956864866,12699.957501437735,13104.194729196804,13276.579109545552,13391.430367797188,12238.955207257884,12908.071026749498,12896.644311406715,12949.064331547725,12979.983656836226,13037.220052171711,13006.912007702827,13046.444128204654,12743.62145739477,12678.179349584863,12697.335317191137,12699.957487785512,12699.084856589545,12699.957501437735
2,7,11,15985.6491989508,50,BFGS,20362.208057348056,20362.208057348056,17195.7414462682,17195.7414462682,17531.386043559145,17913.19758855428,18283.727926780168,17920.058087860565,17651.389442092965,17861.300947842567,16886.343843586175,17022.78663844723,16907.20771028013,17102.9083397641,17135.1734416806,17159.30105881979,17185.16190795219,17201.21545466247,17212.297563373195,17191.474532906068,17195.7414462682
