fid,iid,rep,budget,pred_t0,pred_t1,pred_t2,pred_t3,pred_t4,pred_t5,pred_t6,pred_t7,pred_t8,pred_t9,pred_t10,pred_t11,pred_t12,pred_t13,pred_t14,pred_t15,pred_t16,pred_t17,pred_t18,pred_t19
1,1.0,0.0,700,-0.30102999566354677,-0.3282000902018225,-0.32087552702829963,-0.30102999566354677,-0.3010299956635472,-0.31132045546495013,-0.30260167643819713,,,,,,,,,,,,,
1,1.0,0.0,750,-0.3018605955824103,-0.2999143449403848,-0.3190899408441427,-0.30060091153964785,-0.3010299956635467,-0.2911504537579173,,,,,,,,,,,,,,
1,1.0,0.0,800,-0.34344959267427444,-0.3074937358457726,-0.31687385004249935,-0.3007032232371455,-0.3006043861970752,,,,,,,,,,,,,,,
1,1.0,0.0,850,-0.31044710390557256,-0.4399670322128288,-0.31339701101244993,-0.3010299956635466,,,,,,,,,,,,,,,,
1,1.0,0.0,900,-0.30102999566354693,-0.3053101339898857,-0.30068774150417343,,,,,,,,,,,,,,,,,
1,1.0,0.0,950,-0.4200558804324538,-0.8187458885121897,,,,,,,,,,,,,,,,,,
1,1.0,1.0,50,-0.48846307908465236,-0.39004047519561796,-0.4495809939395386,-0.5077693314603852,-0.4915796690509191,-0.5200334809039732,-0.4589619847862955,-0.5460615392269057,-0.5756757018493173,-0.44804348243229963,-0.35919535890820237,-0.6291643980762243,-0.5569357075422626,-0.4111892283064718,-0.48858571232484876,-0.8139296996752986,-0.7401251988773832,-0.9811320161345641,-0.625658574064911,-0.8624828194013713
1,1.0,1.0,100,-0.3778875548606766,-0.5081929677070218,-0.3783340216287031,-0.38937882290272285,-0.48675528278106783,-0.3182927857989492,-0.39678940055240197,-0.3284630848372492,-0.34201257541309515,-0.5168645051644924,-0.3738769775917533,-0.36278022089755363,-0.47118991682012756,-0.47632768578130075,-0.39711647284160195,-0.39873577495027324,-0.4757591045898452,-0.3487365521789526,-0.32837533838924327,
1,1.0,1.0,150,-0.6121948311153409,-1.6833867024631997,-0.4447392370243809,-0.42993751815867604,-0.3623320431842468,-0.6132396633934375,-0.3434062427733527,-0.6463095588351179,-0.5937734585814652,-0.5042424093885294,-1.5579403656188537,-1.6603422374699783,-0.3001023852879033,-0.3443628554986299,-0.31413270156718753,-0.4509460476777795,-0.3113641892268831,-0.3737426584839462,,
1,1.0,1.0,200,-0.9490417457935318,-0.8047913354289296,-0.5207919242908966,-0.6394950000576435,-1.128004083014377,-0.5447248303183061,-0.31374590731377905,-0.9010085488906148,-0.5434906078681978,-0.8288173374343889,-0.4570118850565612,-0.49886770714330336,-0.31101190352409813,-0.3203908488187894,-0.39873589658786346,-0.3425774799141854,-0.3066278698685983,,,
1,1.0,1.0,250,-0.30283697366155937,-0.4649149960594705,-0.3046012742146634,-0.4282792015269742,-0.3311696064844846,-0.30841636520909743,-0.37838385422855897,-0.30792563227010944,-0.3063797184602369,-0.3121947703104489,-0.361619976198454,-0.5939209788665109,-1.196039832723835,-0.7077559670524769,-0.4167271717137819,-0.3133877210770112,,,,
1,1.0,1.0,300,-0.31764586443646686,-0.3106414374866867,-0.5456637643787533,-0.29907449270948766,-0.3011964485929924,-0.3699774282095558,-0.3545907414059325,-0.3082881894379581,-0.3010299956635469,-0.3081362184482151,-0.3016187600486567,-0.4886852758493729,-0.46151204664346546,-0.3519343000262901,-0.3064336703035244,,,,,
1,1.0,1.0,350,-0.30375500217854934,-0.3010299956635467,-0.30418514072198366,-0.30102999566354677,-0.3092743613896127,-0.3010299956635469,-0.301029995663547,-0.3133650210953131,-0.29926322148296064,-0.34622933637382886,-0.30358298809765544,-0.31275727386695906,-0.3382763125988103,-0.3057839174352664,,,,,,
1,1.0,1.0,400,-0.30861158725366267,-0.29991867579835907,-0.30434921028647854,-0.3010299956635473,-0.3063027138110209,-0.3224564653727014,-0.5741600443683301,-0.29937844588604273,-0.31632159422234263,-0.3058192127276945,-0.30728585289914345,-0.301029995663547,-0.30102999566354693,,,,,,,
1,1.0,1.0,450,-0.30233358185985354,-0.3193620095951346,-0.3097370778331917,-0.299189625413768,-0.30850813470384936,-0.41231143739737464,-0.301029995663547,-0.3013692633925905,-0.30116830425710894,-0.317517165468789,-0.2995882734349161,-0.3157112997438366,,,,,,,,
1,1.0,1.0,500,-0.3063311778968302,-0.3093312107822497,-0.30096809382603573,-0.3021262210597472,-0.31401834241775645,-0.29873186045879563,-0.301029995663547,-0.30102999566354693,-0.3448786892330639,-0.30306151035513856,-0.31783159030420755,,,,,,,,,
1,1.0,1.0,550,-0.3028925189884085,-0.3064722032105511,-0.29767121307978206,-0.30718517300638876,-0.290209706166251,-0.31951877613080915,-0.27071331420836664,-0.30535574983602215,-0.28037728573176435,-0.2935464683264739,,,,,,,,,,
1,1.0,1.0,600,-0.2997512787047134,-0.3010299956635472,-0.3099526429472355,-0.2912790257035952,-0.3051731399747117,-0.29893394406727425,-0.2994473574576767,-0.2969256551025286,-0.30035735254394497,,,,,,,,,,,
1,1.0,1.0,650,-0.29909451564168926,-0.31949107826610934,-0.29804356222530115,-0.3006034549607735,-0.30054181392899837,-0.30761634279740546,-0.29285477816440453,-0.3004324267129174,,,,,,,,,,,,
1,1.0,1.0,700,-0.30146262823016556,-0.2900618500499762,-0.32717578178936624,-0.2728214279772631,-0.30729965602362813,-0.2930801955361302,-0.3204654252825126,,,,,,,,,,,,,
1,1.0,1.0,750,-0.2991225940635254,-0.3047832045333401,-0.30742271859663217,-0.3068115721277485,-0.3012718560781765,-0.30315804324828854,,,,,,,,,,,,,,
1,1.0,1.0,800,-0.3024401862052209,-0.3054256855059122,-0.2905003048374294,-0.30395255500054574,-0.30843526626303347,,,,,,,,,,,,,,,
1,1.0,1.0,850,-0.33618601413453986,-0.2971729255906744,-0.29237842102944317,-0.30811115948889994,,,,,,,,,,,,,,,,
1,1.0,1.0,900,-0.2984927088443316,-0.291727833652821,-0.2990262161648781,,,,,,,,,,,,,,,,,
1,1.0,1.0,950,-0.3169257681560227,-0.3026753547652154,,,,,,,,,,,,,,,,,,
1,1.0,2.0,50,-0.3210098111430498,-0.36351773012475164,-0.4905319126702892,-0.4191047410373269,-0.4067662993137486,-0.30056746520861966,-0.4685321120964007,-0.36949299641296046,-0.340957834394705,-0.3920617297256882,-0.36999578342330214,-0.46794785782232995,-0.3906251826538102,-0.3619290551336676,-0.4522328649263395,-0.6941950531988341,-0.46806515914188923,-0.5895899949774445,-0.42221044828307597,-0.49063990859448037
1,1.0,2.0,100,-0.3660076726612464,-0.4833120976185655,-0.37790839093951767,-0.3994020848029811,-0.3465700314079706,-0.5268364100542994,-0.4228865055049241,-0.3020546539828064,-0.3982398862098541,-0.5342584986177202,-0.38147733058702465,-0.4450141954217114,-0.3638387443705059,-0.4091796611572736,-0.31643218730286715,-0.3915017757769333,-0.44578200688728264,-0.3137557041747424,-0.3404445733534917,
1,1.0,2.0,150,-0.9439021217073155,-0.9887470422351573,-0.4958720263029802,-0.7350723801716665,-0.6683518657294925,-0.8367675359530964,-0.5263711226589283,-0.9791027641371398,-0.7169292700809496,-0.895678859475454,-1.0984652011634861,-1.386604373027794,-0.5037318201114739,-0.5745993921816172,-0.47587176574313644,-0.7427517703969742,-0.5215917631177037,-0.415662228443562,,
1,1.0,2.0,200,-0.5326866939502372,-0.6157190205232451,-0.5495371079369179,-0.4819681986810679,-0.4474470110260163,-0.35274056167038276,-0.4167786811674436,-0.4341546410178891,-0.3038642221192589,-0.3107616124341945,-0.4489526561186386,-0.3897204273486268,-0.4139348833294721,-0.3639013869472699,-0.6452828079456743,-0.4011605047944426,-0.40068621035237073,,,
1,1.0,2.0,250,-0.34131183626037237,-0.5266303822294578,-0.46706047435156967,-0.37854563763305027,-0.4501736560011349,-0.37688867300015655,-0.48584032931588983,-0.4038986053089765,-0.42799136950794003,-0.44348856861497155,-0.4507847464389809,-0.3229899541717241,-0.40401016940070467,-0.3555702748886341,-0.31565094789404957,-0.32605658738430154,,,,
1,1.0,2.0,300,-0.3535545787715272,-0.31024063313761324,-0.39067706010736036,-0.33759295744658663,-0.3013482572531934,-0.331152036714918,-0.34290755078075263,-0.30102999566354693,-0.30439919844443347,-0.3253268164555291,-0.3306128042515041,-0.31284483773205474,-0.3720070086890043,-0.35276750570418813,-0.32370420106065123,,,,,
1,1.0,2.0,350,-0.38869019934612437,-0.3777136017293355,-0.31585922589557225,-0.36870225195493933,-0.3288516168601893,-0.31158202237012916,-0.301029995663547,-0.38124909295700016,-0.33184756671226306,-0.36540565043316253,-0.38876451965260805,-0.4160236377776421,-0.31929991870212954,-0.31785221503524896,,,,,,
1,1.0,2.0,400,-0.3010299956635471,-0.409362829357358,-0.3243586612931873,-0.31269777519385,-0.3683999456000207,-0.31177306142733124,-0.40071100290219325,-0.32330589625164224,-0.31094415902174716,-0.3334722462977784,-0.3355519235499255,-0.301029995663547,-0.30102999566354693,,,,,,,
1,1.0,2.0,450,-0.33377599419987874,-0.3099354067439373,-0.3010299956635469,-0.36945855773901465,-0.30861573759523053,-0.3104299813663814,-0.3220132346630709,-0.35513078343379767,-0.3190261758354831,-0.3317585008566878,-0.3099724063082092,-0.3403411844592662,,,,,,,,
1,1.0,2.0,500,-0.3010299956635469,-0.3010299956635473,-0.3010299956635468,-0.301029995663547,-0.3010299956635469,-0.30102999566354727,-0.301029995663547,-0.30102999566354693,-0.36506228110072486,-0.3005402670873511,-0.31762059037081913,,,,,,,,,
1,1.0,2.0,550,-0.30102999566354727,-0.30102999566354705,-0.3010299956635468,-0.32219387498669577,-0.3019121337652835,-0.3137426142500653,-0.30121405373509175,-0.30358102688593336,-0.3010299956635469,-0.30889122422257215,,,,,,,,,,
1,1.0,2.0,600,-0.3010299956635474,-0.30793836354990467,-0.3010299956635467,-0.34908925706260163,-0.30873360583301723,-0.30219506470015356,-0.31034198442884786,-0.30588624201684494,-0.339237523624741,,,,,,,,,,,
1,1.0,2.0,650,-0.30102999566354677,-0.30102999566354677,-0.3059905958964511,-0.30112616555665295,-0.30405040587925575,-0.310470211908367,-0.3010299956635469,-0.30102999566354677,,,,,,,,,,,,
1,1.0,2.0,700,-0.30102999566354677,-0.30759487109506295,-0.3010299956635468,-0.30109116419866183,-0.3010299956635472,-0.30102999566354666,-0.3010299956635468,,,,,,,,,,,,,
1,1.0,2.0,750,-0.30102999566354727,-0.30238673855786274,-0.3010299956635468,-0.3010299956635469,-0.30820274656276464,-0.3010299956635469,,,,,,,,,,,,,,
1,1.0,2.0,800,-0.29975292934670944,-0.3042773239764525,-0.3007119484135298,-0.30102999566354705,-0.3010299956635468,,,,,,,,,,,,,,,
1,1.0,2.0,850,-0.3007437400660909,-0.29861753735211444,-0.3010299956635468,-0.3010299956635466,,,,,,,,,,,,,,,,
1,1.0,2.0,900,-0.30102999566354693,-0.30102999566354677,-0.3010299956635469,,,,,,,,,,,,,,,,,
1,1.0,2.0,950,-0.3010299956635468,-0.3010299956635468,,,,,,,,,,,,,,,,,,
1,1.0,3.0,50,-0.3968657468458674,-0.5264159766042706,-1.5293163216144046,-1.42446881164499,-0.7309738828936433,-0.5958256030507308,-1.081523030302724,-0.598190615677008,-0.5783713671531836,-1.0891409937683758,-1.0832667300822814,-0.7615452778269683,-1.055442139920476,-0.864791310124025,-1.0329830912899558,-0.764246030032022,-0.6758484448305317,-0.717067105311062,-0.8497163960264217,-0.8074545174173543
1,1.0,3.0,100,-0.4182379879221049,-0.540704705877269,-0.37379116764349657,-0.40350505480425597,-0.4364366709828031,-0.552957158959009,-0.7535837143821029,-0.34560082139879367,-0.39265772372505126,-0.5042554543637665,-0.46368162364595783,-0.44168008439385487,-0.43859724321538585,-0.5693323499447189,-0.4035754865953062,-0.42304922344433027,-0.5946334479235045,-0.3421654933886078,-0.3179669922171036,
1,1.0,3.0,150,-0.6536006500953333,-0.4174888918944275,-0.3826443092527222,-0.41496876144697753,-0.4741169994367135,-0.5167912880166229,-0.47804302022116935,-0.5142685629864621,-0.3897597280295778,-0.5997095455759225,-0.88302565831745,-0.8808790392284298,-0.2997313411376459,-0.38593854456181353,-0.41320590692299736,-0.5949931679974112,-0.3236934385615777,-0.3874097901675513,,
1,1.0,3.0,200,-0.49563706934865853,-0.45058564911862925,-0.35115206797315474,-0.5160635660915266,-0.4381237179250707,-0.40760781226082926,-0.372790384426351,-0.41953790014085596,-0.3310032723975029,-0.4393938063435898,-0.47032260225309375,-0.505451401746119,-0.31429839988136865,-0.3685622344551817,-0.32116993930461246,-0.3455406888136611,-0.3066278698685983,,,
1,1.0,3.0,250,-0.35168535750539254,-0.4467464918640513,-0.3846149770282545,-0.4147969189776164,-0.3351344494227401,-0.30920470528187277,-0.3732425463290316,-0.3165766094538939,-0.33616425131771266,-0.6092381697816835,-0.3423233548735613,-0.34211120630169334,-0.39284174088291995,-0.35627832010436045,-0.3528740058189882,-0.33117934267979016,,,,
1,1.0,3.0,300,-0.32351418841014956,-0.36374159005904144,-0.7219299663901019,-0.31463146078816245,-0.35778455914193136,-0.36865972149553666,-0.4108044821799425,-0.31414110923449234,-0.39700012270403046,-0.46497770668970495,-0.3537274280017747,-0.5133513314050485,-0.3933700547265737,-0.3613277095692741,-0.3235363884826878,,,,,
1,1.0,3.0,350,-0.4104373604028722,-0.3053982083164163,-0.3796828748105331,-0.3631556878312721,-0.4224101247055495,-0.29389328150735317,-0.31930153227798314,-0.3220886263674036,-0.5165334112198652,-0.4400351472459595,-0.34336401013136736,-0.33906049044678915,-0.3345876540974222,-0.3365637830019494,,,,,,
1,1.0,3.0,400,-0.35179885129332744,-0.33437267470940013,-0.4652354207724661,-0.3179843212551926,-0.51874644549979,-0.5836054170227409,-0.4418927705951812,-0.34675349903670577,-0.41025606229309264,-0.43676019941159877,-0.3326954661681085,-0.2856052721274962,-0.2895017333313492,,,,,,,
1,1.0,3.0,450,-0.43447680748398804,-0.33893390647207605,-0.4775336420670232,-0.313345230393187,-0.5271137662596719,-0.4114085141534436,-0.3593655566269145,-0.31325968972315954,-0.2903444066764982,-0.3136723878946483,-0.5018861933921863,-0.3102797728141961,,,,,,,,
1,1.0,3.0,500,-0.3380293556558169,-0.5276191655306756,-0.33925386341880914,-0.3034936929659414,-0.3376582606023404,-0.2998483652154744,-0.3023307053692427,-0.2868872332020228,-0.408337255541177,-0.3027622393681107,-0.3831970337982913,,,,,,,,,
1,1.0,3.0,550,-0.4068470572504733,-0.31132356429225305,-0.3386699102015998,-0.32513075969485306,-0.2895342326949368,-0.3043059205344584,-0.31581310936204327,-0.33395147962042104,-0.31183988533223,-0.31650924064940295,,,,,,,,,,
1,1.0,3.0,600,-0.47315315912720196,-0.3490429343818331,-0.31826555160136066,-0.40374482510768783,-0.9876742734627204,-0.3719113242933173,-0.33045839720991804,-0.2953097576158218,-0.3090937593876445,,,,,,,,,,,
1,1.0,3.0,650,-0.5265897971250002,-0.3712707272159668,-0.2833015727517951,-0.2969083296467606,-0.3083907363716166,-0.32885493150079914,-0.27727174430988677,-0.32750011933704987,,,,,,,,,,,,
1,1.0,3.0,700,-0.2885808750714331,-0.3235235270341363,-0.531743059933052,-0.3065501093263034,-0.33966644457074185,-0.3070697041663545,-0.3179782309129185,,,,,,,,,,,,,
1,1.0,3.0,750,-0.29477965784246496,-0.33984476764613414,-0.3165330056499073,-0.29438604796776785,-0.2987998710023699,-0.283681528482809,,,,,,,,,,,,,,
1,1.0,3.0,800,-0.34950282981710784,-0.28220459526287306,-0.2897352279390434,-0.33193928794893823,-0.3067471581769111,,,,,,,,,,,,,,,
1,1.0,3.0,850,-0.32743538637905084,-0.2889157437276869,-0.2886178312820718,-0.30981348542430404,,,,,,,,,,,,,,,,
1,1.0,3.0,900,-0.3101595760005612,-0.3001293550479333,-0.3064584503178578,,,,,,,,,,,,,,,,,
1,1.0,3.0,950,-0.2872138086252561,-0.29737381506633753,,,,,,,,,,,,,,,,,,
1,1.0,4.0,50,-0.4786154129812552,-0.36388062758322987,-0.4534904238340545,-0.5445628107017835,-0.5912348020542161,-0.5495480465819621,-0.6685749557441665,-0.4995805481117385,-0.7034072295222495,-0.6272489618173758,-0.4112281342808508,-0.557846006725741,-0.8362709943814446,-0.769894418682959,-0.6456138583097867,-0.857780511974454,-0.6826974599114763,-0.745389340427752,-0.8669012537333014,-0.7920099117057671
1,1.0,4.0,100,-0.4092987121469831,-0.7035037965554317,-0.41645306639430973,-0.5403199806193411,-0.33499105598186096,-0.42495774832447275,-0.640226599672126,-0.3090613100410087,-0.5730317128820883,-0.7349301195169229,-0.43278717313509385,-0.5113562616804653,-0.5421353788097364,-0.49307241391731715,-0.45946415374565613,-0.43244791918482706,-0.5959362149042589,-0.35888866871423863,-0.32880973160812654,
1,1.0,4.0,150,-0.47416916027067163,-0.4315481062857941,-0.3677984050203114,-0.4155981974088275,-0.3653649087440921,-0.37234112949919823,-0.3828167370342008,-0.5524921498479245,-0.3970271340789483,-0.37648072781203085,-0.5556049652816895,-0.5751241433767066,-0.36266254674136394,-0.36459331075018375,-0.33753602852898634,-0.3041576352623002,-0.3211838893875313,-0.3613615192556578,,
1,1.0,4.0,200,-0.4648545573841196,-0.4697503405212726,-0.5346438718779137,-0.4462412310172687,-0.5504026288811238,-0.45296807772813874,-0.31486154560691537,-0.4034121063653486,-0.33953958442771554,-0.4919402088574285,-0.48535393099293545,-0.5588049124033092,-0.3196740464334185,-0.3421445033659958,-0.36049356347561484,-0.36098910236610493,-0.3089084404093559,,,
1,1.0,4.0,250,-0.45365194194092223,-0.5189945342488899,-0.40682292668646836,-0.44764674209480027,-0.3482138434219936,-0.310211081390115,-0.3990182875117513,-0.3283188715387792,-0.30559996952150953,-0.5537840395783826,-0.34740253050354203,-0.4250441290837375,-0.3940432832001215,-0.3240576523884595,-0.3374017544739993,-0.3002477944819232,,,,
1,1.0,4.0,300,-0.41196525120020133,-0.35971053540775233,-0.32870723613971575,-0.32009993375823176,-0.3350980213623863,-0.5120592595299777,-0.5119064321027085,-0.32139930300890357,-0.34043472924902524,-0.29912028161476656,-0.3525432160014658,-0.3660700176918539,-0.36538329252255985,-0.37286538530779006,-0.33945651956934825,,,,,
1,1.0,4.0,350,-0.39720138014398937,-0.2981798546647949,-0.36832412308080154,-0.395413512186373,-0.31504564157937875,-0.2950357069173562,-0.3270383520758058,-0.32416357194175976,-0.3932184228260361,-0.36615451309649877,-0.3724615470937688,-0.346664718916336,-0.3252095040833246,-0.33164832304475905,,,,,,
1,1.0,4.0,400,-0.32506017771548185,-0.30188830782533493,-0.3193651384639937,-0.3289929657327838,-0.3392354707966328,-0.34010974666409494,-0.44146364893208734,-0.3174254183323567,-0.44919035334110463,-0.36902436643223424,-0.36810961207021264,-0.301029995663547,-0.2895017333313492,,,,,,,
1,1.0,4.0,450,-0.4782472661421639,-0.3255941796311622,-0.5173218253266356,-0.32425880870143065,-0.3285801588285287,-0.34545847531946283,-0.2984063465865291,-0.31449049727331707,-0.3216527209521076,-0.3132871724855914,-0.27912496966776346,-0.30194879239313716,,,,,,,,
1,1.0,4.0,500,-0.3409424459478259,-0.5555214921983497,-0.35227922807537704,-0.3456184553765415,-0.3513116920305285,-0.3199555452927494,-0.3201622546596787,-0.34215600284446784,-0.36697798577703156,-0.3162079491652835,-0.3661207300550004,,,,,,,,,
1,1.0,4.0,550,-0.41778978216177887,-0.3353112000134446,-0.3374571449735107,-0.3578966794300344,-0.32849484850642613,-0.3481419291774478,-0.31777880135277453,-0.3230055668251346,-0.31350958400838824,-0.32963234703346084,,,,,,,,,,
1,1.0,4.0,600,-0.3466458607932219,-0.32686669093725557,-0.324040160526201,-0.30266104320971593,-0.3166229104598189,-0.3027463671715347,-0.3009832823014148,-0.31249860102159044,-0.3290094592986994,,,,,,,,,,,
1,1.0,4.0,650,-0.315629639472647,-0.3098678553598557,-0.31137077148984643,-0.30631107181659584,-0.31808101390362203,-0.3342624567469157,-0.2964973288027929,-0.31876771460299813,,,,,,,,,,,,
1,1.0,4.0,700,-0.31554800922300535,-0.3434006690023525,-0.31668426957790247,-0.3284330954236186,-0.31919046237979054,-0.2914519629597554,-0.3251251736224499,,,,,,,,,,,,,
1,1.0,4.0,750,-0.31901267564472047,-0.3375327198705229,-0.31336728949747217,-0.2924544722797332,-0.3237658306712521,-0.28372005694543706,,,,,,,,,,,,,,
1,1.0,4.0,800,-0.3268882304714363,-0.2881783750766469,-0.3046661996949739,-0.3590435842344487,-0.3032159431570083,,,,,,,,,,,,,,,
1,1.0,4.0,850,-0.30597121932315074,-0.3156401647134798,-0.29906069717105266,-0.29866005252413375,,,,,,,,,,,,,,,,
1,1.0,4.0,900,-0.31487870434204224,-0.3067254774789075,-0.3408692746293015,,,,,,,,,,,,,,,,,
1,1.0,4.0,950,-0.383630256637195,-0.2931265604877449,,,,,,,,,,,,,,,,,,
1,1.0,5.0,50,-0.4614142427351768,-0.4686852103681789,-1.1052930932985203,-0.7590681360208484,-0.6402350497080331,-0.5002848460411772,-1.0707475911662843,-0.4838002247553806,-1.5559530453111652,-0.8245947075187297,-0.7157927448083028,-0.594084846396591,-0.5885249769235775,-0.8205219043320678,-0.6573272415077429,-0.7937990187018956,-0.7366116875765975,-0.709150591725644,-0.5950526578766065,-0.7430512193680577
1,1.0,5.0,100,-0.415255347817669,-0.6547447365764624,-0.41040336472161476,-0.36356475814441525,-0.61202090165433,-0.38538700287211636,-0.7003060729756214,-0.3939423482513643,-0.422292226074264,-0.4895132708419355,-0.5679200711537509,-0.5645492541422563,-0.4623254718496529,-0.6072345508178516,-0.42300099603894387,-0.408641881567198,-0.50383545869016,-0.3724885621052814,-0.34043632774102617,
1,1.0,5.0,150,-1.3217999955726776,-1.0586528560280615,-0.6264284658083825,-0.6685390305083234,-0.4587664290783365,-0.8482520498987226,-0.6858961163749643,-0.6242623333047106,-0.9527311050147405,-0.8819292748789428,-0.8819178468933679,-1.4351477585715318,-0.5704181809669259,-0.4979825391272441,-0.3984439565841864,-0.6769094077396767,-0.32626591828043056,-0.49756121543848875,,
1,1.0,5.0,200,-0.6529892893645706,-0.9680672716309651,-0.6712224561535826,-0.9359099122900182,-0.6110373413891333,-0.5757465895301245,-0.3860514521804245,-0.7084573478573889,-0.486763973112059,-0.5892669649862725,-0.8457286057072548,-0.8049796234882657,-0.5677468766867632,-0.602563722636006,-0.6553759445385599,-0.567336304417344,-0.3223501450595943,,,
1,1.0,5.0,250,-0.6654142851075578,-0.4116630640994994,-0.4509005469717953,-0.35405299254791694,-0.38249418642283894,-0.3084163652090973,-0.3633236250730786,-0.31145231917241306,-0.38461185516325425,-0.41203643948685575,-0.3822304791857069,-0.4511906544867109,-0.3883707850865761,-0.33872208114463886,-0.34417595921137045,-0.34180433364960927,,,,
1,1.0,5.0,300,-0.3644309138368494,-0.313438373057022,-0.5900047700576417,-0.30924924997165404,-0.3614802325814474,-0.3343736095902053,-0.40533830502810275,-0.3082881894379581,-0.37091421303725375,-0.32837132348749665,-0.37528946847921973,-0.40005641328191527,-0.33973690307752313,-0.3418504248860854,-0.3502183542905471,,,,,
1,1.0,5.0,350,-0.3924650465137985,-0.38828747977043204,-0.32288015561194733,-0.3520172328293923,-0.46316697375342686,-0.292132313308138,-0.45973142967088954,-0.5785184410748121,-0.47304019301893974,-0.8561662831301778,-0.5069049483100538,-0.7082912608494111,-0.6951726051106499,-0.40450227251464843,,,,,,
