fid,iid,rep,vbs_auc,switch_budget,selected_algorithm,achieved_auc,static_B50,static_B100,static_B150,static_B200,static_B250,static_B300,static_B350,static_B400,static_B450,static_B500,static_B550,static_B600,static_B650,static_B700,static_B750,static_B800,static_B850,static_B900,static_B950,no_switch
1,6,10,28684.72721471512,50,BFGS,28684.72721471512,28684.72721471512,31766.841971952894,36015.18878452788,38616.95265535016,39791.52998624943,41041.01514486566,41080.46172517213,42352.35308909203,43139.79000391153,44172.36613666539,44467.59633388015,45068.5496540904,45777.41310392612,46134.27322336112,46565.496150315295,47056.665090211536,47097.72935352097,47105.24169874052,47068.92151413464,47056.665090211536
1,6,11,27344.160261566863,50,BFGS,27892.387383142377,27892.387383142377,27344.160261566863,31852.071179041643,34009.82253716524,37171.14829684687,38732.71709813795,40162.169729663015,41327.66753343976,42217.189036362,42565.77003492323,43425.0166634472,43731.73155755788,44157.65556401173,44267.85732554454,45029.20180023168,44765.11501060319,45029.20180023168,44977.29537512356,45029.20179975579,45029.20180023168
1,6,12,29576.319959094097,50,BFGS,31217.70148740545,31217.70148740545,29576.319959094097,29907.270109870828,33793.00683273502,34847.38667485361,35388.28503453773,36949.81321033085,37240.51869141003,37978.61659435309,38439.72802514703,38924.54154604692,39154.64799081149,39414.20752414037,39500.10721849985,39654.82153418216,39866.13710343316,39958.85146736344,40084.2802531283,40102.905933161936,40102.905933161936
1,6,13,29164.877366408877,50,Elitist,46799.512102913184,46799.512102913184,31035.52261465065,34217.68338399577,35090.24869686201,36434.30990813138,38291.44074300175,39728.26180388437,40210.80820520128,40348.565733584255,41271.18283503667,41881.49714691961,43499.93065161999,42752.9630221202,43486.00418820159,43056.5134421475,43486.01505429865,43539.127903164335,43471.89012163731,43539.127903164335,43539.127903164335
1,6,14,35052.50191978587,50,BFGS,35319.471862927,35319.471862927,35052.50191978587,40685.216739632175,44163.74145403016,45541.12314444255,46600.06045476039,47781.84095586041,48006.02969125378,48268.06765233428,49213.25640354728,49893.76112363428,50169.48228996323,50631.38758341743,50996.89152696926,51076.6783406712,51496.43895965542,51445.37856205546,51395.881389027134,51501.55736336979,51496.43895965542
1,6,15,26311.8639154048,100,BFGS,28602.49168038238,40915.25886223596,28602.49168038238,29504.26875539853,33680.42310534606,33811.078212565815,36003.3835799025,36662.00744740648,37498.061136452685,38287.92184834621,38947.63837620991,39540.62503697483,39831.98754566624,40195.58680579639,40338.56938384587,41001.19434339045,40625.80675915728,40891.387373224105,40812.24211436744,40909.74977690302,40915.25886223596
1,6,16,28603.87148341496,50,BFGS,31027.652483305767,31027.652483305767,28603.87148341496,31641.245916118496,33311.61546790634,36188.692873682434,38825.99535229956,40228.48558945128,41449.65788955944,41881.70270759539,42408.95383005094,43146.75495980085,43695.45732412509,44072.67270912633,44360.84409198169,44517.80862548314,45207.63430643972,44862.62577573714,44952.0493525014,45046.18852228597,45039.95932495558
1,6,17,25715.06807931735,50,BFGS,25715.06807931735,25715.06807931735,27151.15704910216,31177.44718782697,32612.55220720942,34346.66717588342,36245.69332690181,38038.763115251655,38724.71789683047,39334.2898882144,39544.71207386698,41656.72156250983,40225.07682552364,40497.263849069685,41213.88558710567,40881.06924931286,41653.1747785991,41372.59512110746,41394.43487638018,41373.44203291541,41372.59512110746
1,6,18,28679.258194080398,50,BFGS,28679.258194080398,28679.258194080398,31777.166785974347,33605.08102701768,36019.73318828574,36616.01672839613,38741.31587234024,40041.0891471209,39721.82465245535,40637.36378209427,41583.58944762906,41704.65735430806,42066.07882869091,42545.35393647702,43278.75375797979,43477.119215228944,43091.16950583824,43253.17835509013,43450.33091766086,43451.38120952582,43449.04890611979
1,6,19,26809.14284153769,50,BFGS,26809.14284153769,26809.14284153769,29051.970255616685,33180.97272673994,35868.22791488726,36614.618044864255,38093.30811985728,39576.89783024441,40496.72518806747,41104.124357178254,41564.60285108764,41624.610070324576,42791.02427379857,42051.634245304274,42241.327393439744,42431.1829212003,42585.72600504785,42676.88723419031,42826.19558543243,42815.59509348818,42815.59509348818
1,7,0,22541.90927489778,50,BFGS,22541.90927489778,22541.90927489778,28137.40901556465,31826.427622212752,34559.35502999487,34392.43194174582,36123.55876211546,37750.69858016152,37498.21689968811,38101.29243677472,38234.50151653849,38667.43856696168,39100.28884388117,39523.0182996172,39819.120744815154,39944.87153237412,40410.45651906417,40414.53486504275,40394.820893551005,40394.820893551005,40394.820893551005
1,7,1,34039.8448766671,50,BFGS,35017.923005557204,35017.923005557204,34039.8448766671,66329.21843379523,44969.79962434332,46201.986074250686,49002.90335773784,50499.86809550558,50576.865103511824,51688.31613133579,53333.64566305394,53531.4710981738,54183.64396871573,54446.11395808466,54770.1433539773,55590.24982452258,55771.4413620998,55502.35755521909,55751.19676958434,55702.76979687686,55703.722457969096
1,7,2,28682.4421583685,50,BFGS,28682.4421583685,28682.4421583685,31423.413045238496,34700.56466596947,36558.53934023954,37545.37725767821,38777.11061731319,40677.16903825864,41438.46584328364,41527.70092438827,44725.5605322883,43151.91992952485,44446.69889928486,43569.29236283287,43853.38760439976,44002.81048165271,44251.49422174032,44285.090688986325,44369.03995126984,44446.69889928486,44446.69889928486
1,7,3,31861.21405676545,50,BFGS,31861.21405676545,31861.21405676545,36708.15834529068,54959.17713875013,40494.69184789711,41561.58401248932,43129.39494914866,45294.349977841455,46118.97508177461,46771.07394126354,47299.60721910437,47692.6305208691,48323.851525966806,48689.040779595074,49519.950303260135,50170.52919046257,49636.66967975463,49465.687817997874,49761.67019358108,49652.24289574608,49652.11264998806
1,7,4,24725.27291688268,100,BFGS,27063.1389032641,24725.27291688268,27063.1389032641,31432.803069188158,33262.1035363134,34158.56105862744,35633.38664120237,37697.77537767889,37807.51971051451,38648.16508354881,38844.029485614425,39403.38448085854,39667.79003554295,40172.6941862945,40219.00531529184,40349.34953296676,40564.02897009151,40647.354257404506,40844.08575634479,40821.53159088665,40819.83800472258
1,7,5,22777.746042048668,50,BFGS,22777.746042048668,22777.746042048668,28210.246963485137,32278.134882362698,33577.88234029653,35135.53561870603,36510.46164368688,38411.75498369149,38954.41237989879,39236.99649946479,39832.07250832034,40116.28694855551,40535.27645066112,41099.3547238158,41132.43379973924,41739.88515381447,41774.83975556016,41740.298742366445,41759.61019882481,41744.24965391955,41739.88515381447
1,7,6,32234.08370800679,50,BFGS,32234.08370800679,32234.08370800679,39507.493012358624,39868.72651692411,44720.44819245231,44028.020917181646,45052.99819746312,46264.6314319611,47496.429642053,48259.4343126844,48688.02967402172,49410.77304843353,49850.242093256646,50309.71880568746,51484.55728229196,52131.326827037774,51531.1017294917,51290.180926429166,51568.15791481437,51475.71278484071,51477.58235048585
1,7,7,29932.811305301628,50,BFGS,29932.811305301628,29932.811305301628,33774.34711045431,58716.13027448409,37670.78586209318,37826.844564812,38311.780515198814,40131.77334869527,41492.970169172186,42591.96456049478,42825.88702512419,43376.30121215673,43768.24653958889,44081.50444328263,45834.669619234046,45060.41775214542,45029.09389492938,45274.3594590625,45147.47773552341,45180.46021708485,45166.41999624307
1,7,8,23431.89692428045,50,BFGS,23431.89692428045,23431.89692428045,26655.696260304077,31517.9472346195,35231.27703980982,37506.25167846689,38887.81296047184,40218.3916170724,41246.51281687635,41534.43954104931,42596.96778064515,43170.16640907968,43446.25188955859,43819.74318448727,44073.87712300512,44891.47066896473,44682.89968052084,44513.70694462249,44636.25052228422,44749.468483086726,44730.89228735086
1,7,9,28177.040254596806,50,BFGS,28177.040254596806,28177.040254596806,34179.05664756961,35362.2277789564,37128.10633490628,38758.02603469908,39137.09441665875,41385.40541033018,42156.825242139326,42935.47331543922,43925.68590222525,44477.10685956942,44750.86054868521,45786.51892839639,45912.08665309336,46029.197899836414,46108.41598140488,45990.13815756392,46006.92795044298,45990.13815756392,45990.13815756392
1,7,10,24874.62597178205,50,BFGS,24874.62597178205,24874.62597178205,29584.90886436948,30876.94638253703,35107.16197723113,37060.96327892152,38232.27354673252,38194.73745179968,39585.19357908968,39883.33907823728,40955.62156399817,41802.63019319272,41927.24364451532,42150.87489029532,42321.73311394404,42457.19410288408,42605.67800191192,42743.94428405687,42858.06231348814,42986.86944355412,42986.86944355412
1,7,11,29984.52142318753,50,BFGS,29984.52142318753,29984.52142318753,34818.66960917348,36327.76748427695,39131.23842755623,40404.74716915735,41932.458065917126,44380.87534823458,44655.60457590283,45233.98453785053,46234.06190677315,47020.13625191759,48693.351671839846,47863.70234924469,48174.28351187471,48356.32505288314,48593.10445540775,48694.19691955224,48918.407985128746,48885.49500090743,48885.49500090743
1,7,12,25528.8626052332,50,BFGS,25528.8626052332,25528.8626052332,27444.657890949515,30784.22768256418,32669.06276441544,33890.61183119317,34253.634909388,35722.76969087367,35929.587224667426,36468.6502535196,37326.30576506892,37655.78092072628,38196.47023886479,38406.94275546316,38596.11604229892,38686.475964768506,38822.09557335109,38951.02736924346,39041.02596079557,39056.89995149904,39059.04963602549
1,7,13,34711.25002798061,50,BFGS,34711.25002798061,34711.25002798061,36123.94978093907,63871.413648559566,40857.58817741575,42078.6000480749,44608.88439023676,47545.56175858269,47763.79434641813,48407.70085952517,48916.60387288329,49497.229526751296,50170.48992889576,50582.80577551114,50850.44345105085,51731.45577404178,51563.13643498676,51363.69899136221,51614.34055472381,51538.75708107093,51538.98641114648
1,7,14,27789.0907582856,50,BFGS,27789.0907582856,27789.0907582856,30637.96482088125,31917.816976429745,31359.337362398102,33146.65111177857,34937.48586688547,35454.664723586524,36139.78071288857,36778.02634144387,37345.92237784952,37821.432310609685,38019.829296887474,38416.13592971522,39987.66720420256,39117.48414018807,39100.412301273645,39041.98610758459,39033.53004957961,39041.44628214999,39041.98610758459
1,7,15,26009.233399493085,50,BFGS,26009.233399493085,26009.233399493085,32381.153657091887,35012.823679741174,36768.532745796685,38616.35719735004,38778.71464688306,40817.446836252406,41390.73230402448,41714.96156857669,42875.06333799753,43024.3008074437,43554.2461432354,43612.61453668599,43808.42704457264,43838.19650536366,44019.84531465226,44155.94823627804,44267.08598359574,44304.63553659712,44304.63553659712
1,7,16,31279.49094799752,50,BFGS,31279.49094799752,31279.49094799752,32860.187578304154,34403.64061479348,35991.6222206638,37462.00498950149,37397.9287417358,38633.1632514133,39388.93479034084,40379.7209091302,40791.64771831287,41223.73119221518,41593.07769589966,41841.84578148786,42130.26393205062,42294.04450106807,42652.09759288953,42552.90194791822,42633.77441191736,42689.5563888153,42693.80583360394
1,7,17,27969.641279019164,50,BFGS,27969.641279019164,27969.641279019164,30981.139099196094,32480.57940718295,37169.77127743428,37053.08333827723,39599.75814134927,41009.08785350178,40740.946512596274,41558.81830018329,42435.58140182004,42872.46322888134,42998.90936680116,43507.14159217182,43774.18975308638,44440.796485162624,44407.947976138734,44258.84219736999,44458.5839636402,44434.58662083044,44440.796485162624
1,7,18,30395.05265961617,50,BFGS,30395.05265961617,30395.05265961617,31018.838690344423,32748.577992650076,36069.57413498521,37837.898368341535,39046.87622203727,40230.191955510585,39966.4931305064,40812.37078428013,41485.5227934922,43124.25212795811,42352.88271559597,42492.71607686784,42641.31627071251,42804.16095454937,42871.33078442141,43075.40313594599,43124.25212795811,43125.33839998824,43124.25212795811
1,7,19,30508.502195107703,50,BFGS,30508.502195107703,30508.502195107703,31782.17124291727,34608.65505481767,37040.9055811525,37500.08392195743,38217.03710767651,39479.79915763291,40378.52389173126,41408.59360339532,41861.67499075972,42546.76290813265,43159.485833481376,44540.357066250486,44911.726545581165,44454.33462582396,44134.1238021569,44263.6919796739,44379.28420921204,44461.79404648415,44454.33462582396
2,6,0,1528270130.1400084,100,PSO,1528270130.1400084,1708403439.1657298,1528270130.1400084,1738474204.7976782,1622030206.377107,1616547594.7264593,1700372409.909135,1708616419.063801,1836445552.5905848,1738536908.3139582,1734466582.3781424,1756151470.4317398,1843842691.1960452,1822162358.3875697,1861675701.133067,1859971545.5216336,1877498453.2628708,1887521899.607172,1887521899.607172,1887521899.607172,1887521899.607172
2,6,1,1383471073.6249895,100,PSO,1488767069.077623,1964179821.6247475,1488767069.077623,1720641667.7057474,1562941802.4591167,1549260875.6044784,1577918513.979627,1724973659.6603546,1666236280.1362448,1775802617.66558,1771901934.9325943,1730478321.849955,1797470184.3213744,1820325253.6514156,1845814281.424132,1853110595.541445,1859935467.966284,1855365320.88491,1851133148.316512,1855756385.790177,1855756385.790177
2,6,2,1218695468.069466,100,PSO,1492545000.641328,1218695468.069466,1492545000.641328,1609098138.145222,1780521455.472371,1994307929.5086255,1804925172.4549177,1856890202.7061884,1974445005.7551296,1977329920.4808824,2036261332.0485165,2051598462.697316,2022853448.7485533,2023208476.739946,2008257045.5886304,2033752401.0706067,2052538496.4355836,2057679483.5260649,2044110533.7026973,2047226746.0759988,2047226746.0759988
2,6,3,1269848487.1301868,100,PSO,1269848487.1301868,1791873049.58694,1269848487.1301868,1339670327.2818062,1610608123.4945886,1774971671.7211847,1653499503.8888412,1762121020.146656,1806688757.2593343,1813031889.3352427,1807755369.911627,1785218839.423216,1808566437.3025656,1841720269.8442445,1845352486.601095,1816056034.906637,1837933777.3481352,1844392152.1326416,1845896254.1175568,1846947885.6232705,1845896254.1175568
2,6,4,1531845785.5725253,100,PSO,1673956848.4772854,1800568127.982989,1673956848.4772854,1631095195.581698,1531845785.5725253,1539795215.983978,1550912632.22585,1553291061.4895127,1629035704.488369,1708179949.9621706,1680473818.3951402,1734907521.3292837,1770362649.2176056,1724897944.4575386,1731353852.6496873,1755204302.3535895,1751871455.041521,1759723878.5623808,1763892390.9307115,1771486987.8848715,1770362649.2176056
2,6,5,1477014760.5897777,100,PSO,1682358479.6805477,1477014760.5897777,1682358479.6805477,1623402010.345592,1701948350.6073313,1826292918.5063944,1891851628.1639197,2033660326.87604,2012498832.533219,2062071007.9642932,2023186219.510519,2035436018.9838295,2104060625.0897305,2091996022.6371388,2125270461.804306,2141285037.5355368,2143819203.9697697,2169514435.7171645,2171208478.624532,2179071141.0649166,2179071141.0649166
2,6,6,1658890625.099597,100,Non-elitist,2192564265.896347,1658890625.099597,2192564265.896347,1875117656.3047347,1925734860.1729424,1975062228.3513677,1806959990.607417,1889697996.9175005,1964803399.403764,2030571172.3548195,2116763855.1702328,2077545312.7763453,2077454490.903397,2173149097.849065,2127705238.335241,2126062313.9928849,2188216160.286829,2191258549.333389,2181717175.531256,2192564265.896347,2192564265.896347
2,6,7,1323985609.3865676,100,PSO,1345468691.9959812,1469047618.5910077,1345468691.9959812,1336731359.043252,1372314068.0559635,1368136003.9774387,1374380416.4098034,1446500104.400556,1435112229.6179018,1504701278.6566458,1521426680.644599,1561018636.7716963,1645180527.8797436,1623895281.630881,1610594829.6473455,1617633297.5767655,1653181299.462113,1654021245.8039837,1639978714.9079938,1644167329.740099,1645180527.8797436
2,6,8,1320748316.6843193,100,PSO,1508671691.9922743,1494538973.6642768,1508671691.9922743,1738305058.6399157,1442095569.562886,1609707388.9924622,1677702455.9119108,1698305032.9631789,1648379366.5310104,1614410230.568233,1720393016.1606994,1689681754.11762,1674890114.7962513,1719514787.9173124,1731879294.7439263,1745954343.275453,1755715252.6116028,1766852848.7408044,1763383277.8572884,1770855231.2610204,1771807586.8049464
2,6,9,1489515970.387362,100,PSO,1587809369.0449414,1857293262.6397235,1587809369.0449414,1628362847.2137644,1756280325.8252275,1805525639.3182304,1853550501.1912377,1947414032.38816,1815889656.3579352,1798043739.6882029,1826454820.9541163,1854091782.56618,1865488267.7262263,1871388724.997145,1937115216.116898,1894597688.4804423,1902552176.424581,1894363085.3392684,1893229913.778044,1896064598.4479544,1897682166.9804745
2,6,10,1452433615.5672543,100,PSO,1510836281.9574835,1539856680.1860273,1510836281.9574835,1653806181.6438684,1538755174.7259474,1643016029.403714,1790184414.067787,1911598884.2906888,1859951892.2227452,1817719244.8145788,1933288192.072977,2018923290.927657,1953800069.445616,1933285836.010998,1956032698.631875,1942804730.245154,1953346518.1047127,1958550255.928932,1966264716.5097885,1962196553.9823432,1962196553.9823432
2,6,11,1503041992.4300437,150,PSO,1503041992.4300437,2005444101.913518,1568950267.6106014,1503041992.4300437,1626990788.4332902,1702101596.0903566,1724155682.946328,1863535610.6819692,1766768587.8242888,1991129971.205824,1830905477.5916407,1863414431.278718,1885927755.2186527,1913700993.6906145,1904161854.0585208,1958089505.3669128,1957679021.1527843,1945775211.5459836,1959763674.3855536,1955643131.841545,1955643131.841545
2,6,12,1589342373.2756343,150,BFGS,1911394212.547108,2340957549.2850547,1719246870.3717732,1911394212.547108,1777430403.5677562,1817178740.2040985,1812604817.1449723,1893158984.8910403,1787047691.289712,1887267195.1887288,1913405824.7219868,1873027660.268719,1941387241.1995287,1999120037.7317936,1988879884.999436,1945681326.201554,2007364128.4651847,1997148312.5706756,2001360626.6456196,1999591482.8954012,2000136673.8056712
2,6,13,1694650971.3748507,100,Elitist,1956199204.4041529,1735387719.2050023,1956199204.4041529,1905526965.4846272,1706595378.4733744,1783949005.5186253,1736965611.575324,1715902799.394735,1694650971.3748507,1721312055.4885132,1822440303.675812,1775519334.2974136,1793486217.405977,1790077878.9076257,1799706989.9397745,1794751465.102828,1810961518.341181,1815562365.4552703,1808778371.5744789,1813800006.1539676,1814464017.8998823
2,6,14,1558020542.2960052,150,PSO,1937738604.2859776,1831644548.0928068,1734136470.6495805,1937738604.2859776,2083302259.1705267,2159435594.746521,2224687696.1363354,2252068080.9982767,2373618786.499676,2278145884.4840174,2325557884.0780253,2407338952.657331,2400221785.624555,2441159685.3035955,2466514364.063115,2472363371.9320903,2477310000.762877,2494341142.945631,2491592766.8964887,2496255857.072068,2496255857.072068
2,6,15,1510251916.3182442,100,PSO,1646122589.93621,1753568439.6247163,1646122589.93621,1775211634.653604,1746684561.711633,1945195153.548669,2282061176.1404333,2154908403.1864004,2268369428.499338,2256720317.439284,2208140760.196125,2248600152.430446,2268853336.7466397,2260333685.636635,2269434522.30644,2295082083.589936,2319005248.829378,2327814913.6070657,2322729399.522089,2325139909.209636,2325734267.8412185
2,6,16,1723846402.7297924,100,PSO,1936907154.8795776,2043487423.5102923,1936907154.8795776,1865988739.223844,1841102915.352128,1841774813.0171556,1949721597.8907075,1930665247.5936944,2058617880.2023487,2051041295.587132,2064197716.814098,2106498733.98605,2162782085.140479,2190419139.839157,2198475910.1528907,2231344732.8659506,2268074429.9298677,2272962335.543937,2254271664.984916,2254271664.984916,2254271664.984916
2,6,17,926903099.0204004,100,PSO,1200197162.5423956,926903099.0204004,1200197162.5423956,1780213049.4152615,1285532379.8265488,1483099752.9637704,2218186355.9743237,1866040333.8443904,1993154765.250874,1766986023.0922332,1810667245.594407,1872204750.617372,1832609688.930178,1906788339.817246,1955970023.3651783,1952424668.137104,1949918060.5680835,1956620529.3256912,1952143480.28224,1955823039.3158684,1955970023.3651783
2,6,18,1453528977.1094697,150,PSO,1563075684.1620252,1609242866.2837837,1453528977.1094697,1563075684.1620252,1519956177.0432718,1615428166.7419095,1730226423.1159728,2047464337.588994,1826237958.6700587,1771693789.866706,1811764445.2872467,1861966936.163044,1840547035.5360253,1928066629.9110415,1935809676.8109384,1945819095.196281,1970934582.8224068,1974986145.8188028,1970519662.282588,1975484338.809709,1974986145.8188028
2,6,19,1752802419.9279757,100,PSO,1785718741.1665037,1975998821.686872,1785718741.1665037,1879493892.8318691,1856407695.5482488,2072174956.895008,2173066774.160384,2065308019.070348,2166677499.381413,2058253728.9143124,2137584121.4844923,2155375342.484401,2149794515.910431,2160465332.038382,2181370142.389983,2198161713.7459326,2176093726.7640386,2192640730.596164,2190013309.328328,2191960890.301605,2193242003.953914
2,7,0,990754492.8134856,100,Elitist,1072945306.3723772,1168239738.0975585,1072945306.3723772,1166626729.5021143,1176173892.7692976,1286667033.6756902,1329987483.4615135,1339392960.2861917,1334626130.1198528,1336815537.0415711,1389279173.7944696,1486435937.3735209,1452210719.766477,1456496436.3522806,1443781830.451974,1452766195.9566083,1474287062.6428792,1486860763.7247078,1481419674.3059814,1485063466.4830563,1485813839.0394802
2,7,1,1042565085.1662488,100,PSO,1242121055.4332688,1077695327.5767014,1242121055.4332688,1277632846.449201,1151210250.7252102,1190154068.8690448,1226469498.2776036,1284464047.938218,1301962760.4648995,1384804430.162259,1415642205.577979,1403019781.6413443,1404607075.6548142,1470655686.166123,1434618522.2735348,1458211514.257125,1498151229.1913905,1514450598.910622,1492557583.070786,1496852400.9526834,1498151229.1913905
2,7,2,1231434822.071129,100,Elitist,1452955577.0831127,1426593717.5605958,1452955577.0831127,1307637847.9749577,1231434822.071129,1248153281.1855023,1304972660.6733427,1375245300.9871445,1552322532.1763556,1576447659.9588375,1456825855.475603,1633831143.1374917,1578075462.2766557,1590851987.8871498,1656896561.3990018,1655199619.2104936,1635132399.4672253,1683306310.6671245,1658503401.7619028,1658901167.281947,1660984800.2909782
2,7,3,1055585540.9440312,100,PSO,1171965766.2484665,1228159532.6924584,1171965766.2484665,1138943220.197018,1280418474.7437546,1181789713.9045515,1466099339.3720393,1333825521.994424,1388988887.4646144,1409997661.9934616,1437803895.9464333,1381493914.2977293,1387389393.4980836,1436625031.8256793,1460946080.2311516,1463354074.1974025,1490858956.2348075,1500363619.725281,1493022439.4887662,1493729492.455789,1494925234.0511558
2,7,4,791744902.8120652,100,PSO,949503357.5698004,791744902.8120652,949503357.5698004,1055798270.2648294,1657367604.4506495,1336025066.8615978,1621705283.9427423,1287174656.1478057,1340433793.7701075,1425018493.494475,1481462695.7648537,1505761084.2162175,1490661612.1854117,1575034834.132424,1602328192.694549,1649582903.2488089,1600613193.17054,1603071041.8019524,1597753594.1890614,1599465627.354107,1600613193.17054
2,7,5,1086864921.4241643,100,PSO,1086864921.4241643,1198062366.7932734,1086864921.4241643,1285172841.9526093,1352266869.095853,1422347409.7347174,1484790584.1988096,1508928506.565447,1552670820.134204,1615699566.0809023,1596719622.729813,1635029987.848872,1596011396.6852934,1649177018.2603784,1644045589.15021,1663351017.887926,1676215576.4071891,1666673741.6020193,1665176401.8241577,1672284432.18708,1674157575.1483638
2,7,6,848355872.8560696,50,PSO,1032309777.9222964,1032309777.9222964,942072525.316054,941529371.12529,907567421.52835,942479909.6049207,1127323153.5500722,1072987302.5541568,1221900641.2561338,1298477494.3700595,1196849390.237074,1222284776.039362,1229999139.7552528,1253749567.245555,1256434298.200384,1273080212.9543087,1278434490.497045,1276366310.6888103,1275004892.9043434,1276366310.6757598,1276366310.6888103
2,7,7,1330829290.841931,100,PSO,1726171976.6042423,1838683966.2591715,1726171976.6042423,1657762417.4119315,1716423260.3368683,1762234687.2326307,1792254257.6342132,1895021236.2910807,1802212651.708629,1884712577.1347876,1910095189.749004,1887066835.2881453,1923755816.4546225,1946984947.1214857,1956725616.575185,1980396426.3681164,2062086218.120089,2031645333.3510208,2062086218.120089,2064681719.560514,2062086218.120089
2,7,8,1212239687.1895747,100,PSO,1353764300.43617,1326911419.4665554,1353764300.43617,1212239687.1895747,1327798003.843475,1404858999.9046724,1414433786.3842628,1445814108.143104,1459645600.672677,1519371216.2279463,1597221331.6755943,1601131257.904412,1604529415.4300375,1604931663.9775822,1633011720.0844598,1691857623.786953,1606750288.02285,1632596861.6793206,1634430751.462429,1636816918.7269473,1638524091.1048627
2,7,9,1040784783.7204812,100,Elitist,1248896686.0678186,1040784783.7204812,1248896686.0678186,1278186473.9344056,1431148971.8888972,1576555013.959381,1538742347.684587,1991747015.097607,1594044489.1569278,1628707503.8961754,1669933512.9098248,1705327501.1423953,1684045076.5947676,1688880193.179458,1685192563.0049052,1695678435.501801,1710169070.263173,1718723322.5208642,1722602449.1440709,1726115835.9962497,1727901315.6545086
