fid,iid,rep,a1_budget,algname,achieved_auc
1,1,0,1000,Non-elitist,567.3309087364165
1,1,1,1000,Non-elitist,627.1535790163562
1,1,2,1000,Non-elitist,341.4162227578562
1,1,3,1000,Non-elitist,338.3910159892043
1,1,4,1000,Non-elitist,244.08529587917425
1,1,5,1000,Non-elitist,160.8998115223711
1,1,6,1000,Non-elitist,459.9362261356811
1,1,7,1000,Non-elitist,228.42638555152664
1,1,8,1000,Non-elitist,477.51812704036485
1,1,9,1000,Non-elitist,346.76832719090066
1,1,10,1000,Non-elitist,227.85823449968046
1,1,11,1000,Non-elitist,256.15767642513833
1,1,12,1000,Non-elitist,387.64207748036966
1,1,13,1000,Non-elitist,379.7164745897906
1,1,14,1000,Non-elitist,486.88697243942147
1,1,15,1000,Non-elitist,436.93992237154805
1,1,16,1000,Non-elitist,189.65646446529797
1,1,17,1000,Non-elitist,548.1822904167523
1,1,18,1000,Non-elitist,491.7144659410018
1,1,19,1000,Non-elitist,266.79922260376435
1,2,0,1000,Non-elitist,776.9021336547071
1,2,1,1000,Non-elitist,1083.9946079600977
1,2,2,1000,Non-elitist,1246.2710258088396
1,2,3,1000,Non-elitist,691.4992398104065
1,2,4,1000,Non-elitist,797.4901190764707
1,2,5,1000,Non-elitist,788.8691357413998
1,2,6,1000,Non-elitist,894.5282110117575
1,2,7,1000,Non-elitist,628.6793276782112
1,2,8,1000,Non-elitist,1447.4344345386025
1,2,9,1000,Non-elitist,839.5983685359137
1,2,10,1000,Non-elitist,771.2241577271112
1,2,11,1000,Non-elitist,1587.159570106691
1,2,12,1000,Non-elitist,1421.918652645255
1,2,13,1000,Non-elitist,1190.583539263112
1,2,14,1000,Non-elitist,951.0291133716951
1,2,15,1000,Non-elitist,649.853452372188
1,2,16,1000,Non-elitist,693.9191098166746
1,2,17,1000,Non-elitist,1650.7335160081602
1,2,18,1000,Non-elitist,1025.9032201372684
1,2,19,1000,Non-elitist,997.7222079668047
1,3,0,1000,Non-elitist,1028.6754014192154
1,3,1,1000,Non-elitist,616.8702972968905
1,3,2,1000,Non-elitist,545.3461309085124
1,3,3,1000,Non-elitist,603.1534012083036
1,3,4,1000,Non-elitist,574.2645284202797
1,3,5,1000,Non-elitist,839.561230423351
1,3,6,1000,Non-elitist,409.09704434799636
1,3,7,1000,Non-elitist,502.94465490793243
1,3,8,1000,Non-elitist,834.3912016058634
1,3,9,1000,Non-elitist,592.8217021888246
1,3,10,1000,Non-elitist,631.3125313743661
1,3,11,1000,Non-elitist,978.3909325311661
1,3,12,1000,Non-elitist,675.5682515500961
1,3,13,1000,Non-elitist,783.4768511584625
1,3,14,1000,Non-elitist,640.1740766520207
1,3,15,1000,Non-elitist,558.6485016627028
1,3,16,1000,Non-elitist,463.0832301820842
1,3,17,1000,Non-elitist,805.317920735838
1,3,18,1000,Non-elitist,1210.3508201455006
1,3,19,1000,Non-elitist,488.75446430998596
1,4,0,1000,Non-elitist,468.37889696788926
1,4,1,1000,Non-elitist,766.6160558448089
1,4,2,1000,Non-elitist,681.4707411819945
1,4,3,1000,Non-elitist,1070.1064767768216
1,4,4,1000,Non-elitist,669.5241676216439
1,4,5,1000,Non-elitist,758.6658630367921
1,4,6,1000,Non-elitist,796.0465161545346
1,4,7,1000,Non-elitist,295.06660076124695
1,4,8,1000,Non-elitist,1132.9627541027414
1,4,9,1000,Non-elitist,476.89877641144534
1,4,10,1000,Non-elitist,433.68518709116495
1,4,11,1000,Non-elitist,1133.2529271931376
1,4,12,1000,Non-elitist,1255.59597232661
1,4,13,1000,Non-elitist,623.4974401691165
1,4,14,1000,Non-elitist,578.1481392022275
1,4,15,1000,Non-elitist,1060.1381227405914
1,4,16,1000,Non-elitist,764.989803469019
1,4,17,1000,Non-elitist,763.8618849149495
1,4,18,1000,Non-elitist,883.609972555814
1,4,19,1000,Non-elitist,756.7685492618791
1,5,0,1000,Non-elitist,1055.0903891944442
1,5,1,1000,Non-elitist,364.25067937172395
1,5,2,1000,Non-elitist,650.4079125252916
1,5,3,1000,Non-elitist,785.3733365170017
1,5,4,1000,Non-elitist,1110.2157760599723
1,5,5,1000,Non-elitist,711.9442399488981
1,5,6,1000,Non-elitist,642.505792364566
1,5,7,1000,Non-elitist,743.0413377476477
1,5,8,1000,Non-elitist,1005.5940967241163
1,5,9,1000,Non-elitist,699.6853276401824
1,5,10,1000,Non-elitist,296.96647608964446
1,5,11,1000,Non-elitist,640.8866362868631
1,5,12,1000,Non-elitist,378.39993939295937
1,5,13,1000,Non-elitist,895.2048662912805
1,5,14,1000,Non-elitist,1148.803531865042
1,5,15,1000,Non-elitist,485.2201791825515
1,5,16,1000,Non-elitist,296.727190938988
1,5,17,1000,Non-elitist,435.01931962477096
1,5,18,1000,Non-elitist,517.9896349124077
1,5,19,1000,Non-elitist,645.804482883468
1,6,0,1000,Non-elitist,398.53451323074626
1,6,1,1000,Non-elitist,315.4788591804179
1,6,2,1000,Non-elitist,1038.2363279592205
1,6,3,1000,Non-elitist,604.5610288920172
1,6,4,1000,Non-elitist,531.4562993220865
1,6,5,1000,Non-elitist,570.6137917346769
1,6,6,1000,Non-elitist,340.4538111948762
1,6,7,1000,Non-elitist,576.1513935744681
1,6,8,1000,Non-elitist,884.7088910085421
1,6,9,1000,Non-elitist,528.768828773548
1,6,10,1000,Non-elitist,419.59716379377676
1,6,11,1000,Non-elitist,382.33312306434794
1,6,12,1000,Non-elitist,700.8767938113931
1,6,13,1000,Non-elitist,419.1498804858337
1,6,14,1000,Non-elitist,564.6525848953582
1,6,15,1000,Non-elitist,400.2811229157907
1,6,16,1000,Non-elitist,377.1311202511839
1,6,17,1000,Non-elitist,341.9315777893489
1,6,18,1000,Non-elitist,386.9899962062861
1,6,19,1000,Non-elitist,712.665345624212
1,7,0,1000,Non-elitist,336.7338982059757
1,7,1,1000,Non-elitist,549.0702046070564
1,7,2,1000,Non-elitist,511.8671337146251
1,7,3,1000,Non-elitist,604.9838800873769
1,7,4,1000,Non-elitist,460.57637671357736
1,7,5,1000,Non-elitist,470.30251368886974
1,7,6,1000,Non-elitist,264.1377635114914
1,7,7,1000,Non-elitist,383.7471812480914
1,7,8,1000,Non-elitist,505.1598044459818
1,7,9,1000,Non-elitist,312.4433730496247
1,7,10,1000,Non-elitist,236.00222148905885
1,7,11,1000,Non-elitist,433.93521466040136
1,7,12,1000,Non-elitist,413.07541226534187
1,7,13,1000,Non-elitist,218.47535984400406
1,7,14,1000,Non-elitist,490.9713566286629
1,7,15,1000,Non-elitist,256.16837507529715
1,7,16,1000,Non-elitist,385.64148604248436
1,7,17,1000,Non-elitist,383.4687469486986
1,7,18,1000,Non-elitist,395.7544961229527
