iid,rep,a1_budget,algname,achieved_regret,fid_a,fid_b,alpha
6,0,1000,Non-elitist,4.231969202619817,24,21,0.9
6,1,1000,Non-elitist,4.246734156891805,24,21,0.9
6,2,1000,Non-elitist,4.2775422997110635,24,21,0.9
6,3,1000,Non-elitist,4.504607210885833,24,21,0.9
6,4,1000,Non-elitist,7.083217819416971,24,21,0.9
6,5,1000,Non-elitist,7.075663422116138,24,21,0.9
6,6,1000,Non-elitist,3.7144615908798557,24,21,0.9
6,7,1000,Non-elitist,6.964317590830091,24,21,0.9
6,8,1000,Non-elitist,6.566688104126859,24,21,0.9
6,9,1000,Non-elitist,6.486145454195705,24,21,0.9
6,10,1000,Non-elitist,3.899723724544772,24,21,0.9
6,11,1000,Non-elitist,4.008367270692143,24,21,0.9
6,12,1000,Non-elitist,6.736554464698932,24,21,0.9
6,13,1000,Non-elitist,3.9758993334563715,24,21,0.9
6,14,1000,Non-elitist,4.112875367184583,24,21,0.9
6,15,1000,Non-elitist,4.361523739995981,24,21,0.9
6,16,1000,Non-elitist,4.141024108140443,24,21,0.9
6,17,1000,Non-elitist,4.234345136299685,24,21,0.9
6,18,1000,Non-elitist,6.3768313801488326,24,21,0.9
6,19,1000,Non-elitist,4.4408144369326905,24,21,0.9
7,0,1000,Non-elitist,3.7769843593287757,24,21,0.9
7,1,1000,Non-elitist,6.983261348486513,24,21,0.9
7,2,1000,Non-elitist,4.5430174964678525,24,21,0.9
7,3,1000,Non-elitist,6.948363603711186,24,21,0.9
7,4,1000,Non-elitist,6.915544311031232,24,21,0.9
7,5,1000,Non-elitist,4.349146935785733,24,21,0.9
7,6,1000,Non-elitist,6.692892325583876,24,21,0.9
7,7,1000,Non-elitist,7.096273372922164,24,21,0.9
7,8,1000,Non-elitist,4.21715921713977,24,21,0.9
7,9,1000,Non-elitist,6.974670220251044,24,21,0.9
7,10,1000,Non-elitist,4.233843140055304,24,21,0.9
7,11,1000,Non-elitist,4.303095357743605,24,21,0.9
7,12,1000,Non-elitist,4.27555366457225,24,21,0.9
7,13,1000,Non-elitist,3.684176908978312,24,21,0.9
7,14,1000,Non-elitist,6.890929107850094,24,21,0.9
7,15,1000,Non-elitist,4.014456387987131,24,21,0.9
7,16,1000,Non-elitist,3.890156202299803,24,21,0.9
7,17,1000,Non-elitist,7.455021102203365,24,21,0.9
7,18,1000,Non-elitist,4.375901972778204,24,21,0.9
7,19,1000,Non-elitist,6.484633085344332,24,21,0.9
