iid,rep,a1_budget,algname,achieved_regret,fid_a,fid_b,alpha
6,0,400,BFGS,0.33081442285372586,2,10,0.9
6,1,400,BFGS,0.3495243183126215,2,10,0.9
6,2,400,BFGS,0.46260265210094154,2,10,0.9
6,3,400,BFGS,0.6250759762218159,2,10,0.9
6,4,400,BFGS,0.3455434956445185,2,10,0.9
6,5,400,BFGS,0.46982085431415765,2,10,0.9
6,6,400,BFGS,0.5678395987792766,2,10,0.9
6,7,400,BFGS,0.3279143038114246,2,10,0.9
6,8,400,BFGS,0.5790069940407054,2,10,0.9
6,9,400,BFGS,0.3651341232147897,2,10,0.9
6,10,400,BFGS,0.34963038184182516,2,10,0.9
6,11,400,BFGS,0.43876823452304414,2,10,0.9
6,12,400,BFGS,0.3750650913006169,2,10,0.9
6,13,400,BFGS,0.30899239713449606,2,10,0.9
6,14,400,BFGS,0.4841550825823234,2,10,0.9
6,15,400,BFGS,0.28695640053135396,2,10,0.9
6,16,400,BFGS,0.28736978290540016,2,10,0.9
6,17,400,BFGS,0.4668067907406736,2,10,0.9
6,18,400,BFGS,0.3569912816903578,2,10,0.9
6,19,400,BFGS,0.33852963129241465,2,10,0.9
7,0,400,BFGS,0.3715703477532723,2,10,0.9
7,1,400,BFGS,0.41861738621488914,2,10,0.9
7,2,400,BFGS,0.3324876118043978,2,10,0.9
7,3,400,BFGS,0.46451962350448195,2,10,0.9
7,4,400,BFGS,0.32215835975085366,2,10,0.9
7,5,400,BFGS,0.3980365219116194,2,10,0.9
7,6,400,BFGS,0.5231467452126556,2,10,0.9
7,7,400,BFGS,0.3188260722258904,2,10,0.9
7,8,400,BFGS,0.22686022872335984,2,10,0.9
7,9,400,BFGS,0.2653777359203761,2,10,0.9
7,10,400,BFGS,0.30628510872221265,2,10,0.9
7,11,400,BFGS,0.4130991749162787,2,10,0.9
7,12,400,BFGS,0.25279922070388233,2,10,0.9
7,13,400,BFGS,0.42457659529827574,2,10,0.9
7,14,400,BFGS,0.4176021807725043,2,10,0.9
7,15,400,BFGS,0.2649704058562463,2,10,0.9
7,16,400,BFGS,0.3450857013488733,2,10,0.9
7,17,400,BFGS,0.4218254383324541,2,10,0.9
7,18,400,BFGS,0.3709430872513929,2,10,0.9
7,19,400,BFGS,0.41550940192313074,2,10,0.9
6,0,400,BFGS,0.5716136400058591,2,10,0.7
6,1,400,BFGS,0.7638122232157726,2,10,0.7
6,2,400,BFGS,0.4864373458530979,2,10,0.7
6,3,400,BFGS,1.0843230476097976,2,10,0.7
6,4,400,BFGS,0.46732047333302357,2,10,0.7
6,5,400,BFGS,0.6518458284130586,2,10,0.7
6,6,400,BFGS,0.8282435156345278,2,10,0.7
6,7,400,BFGS,0.5682427954688645,2,10,0.7
6,8,400,BFGS,0.46171034135202854,2,10,0.7
6,9,400,BFGS,0.4487714009366156,2,10,0.7
6,10,400,BFGS,0.5124968396842866,2,10,0.7
6,11,400,BFGS,0.363991601914559,2,10,0.7
6,12,400,BFGS,0.25611773883296846,2,10,0.7
6,13,400,BFGS,0.5722389424865691,2,10,0.7
6,14,400,BFGS,0.4803778594874038,2,10,0.7
6,15,400,BFGS,0.38869450150891005,2,10,0.7
6,16,400,BFGS,0.6441584002684408,2,10,0.7
6,17,400,BFGS,0.5328439210432246,2,10,0.7
6,18,400,BFGS,0.44057396891208545,2,10,0.7
6,19,400,BFGS,0.5104936022290748,2,10,0.7
7,0,400,BFGS,0.35354848474126654,2,10,0.7
7,1,400,BFGS,0.24970014842513114,2,10,0.7
7,2,400,BFGS,0.3237729560666667,2,10,0.7
7,3,400,BFGS,0.551280114320864,2,10,0.7
7,4,400,BFGS,0.5382150187265953,2,10,0.7
7,5,400,BFGS,0.3877587101829653,2,10,0.7
7,6,400,BFGS,0.3502289331458755,2,10,0.7
7,7,400,BFGS,0.3883698983359432,2,10,0.7
7,8,400,BFGS,0.35996383074393784,2,10,0.7
7,9,400,BFGS,0.30315569850898116,2,10,0.7
7,10,400,BFGS,0.5536171649864955,2,10,0.7
7,11,400,BFGS,0.4912898132819607,2,10,0.7
7,12,400,BFGS,0.5168056304212094,2,10,0.7
7,13,400,BFGS,0.323672764675783,2,10,0.7
7,14,400,BFGS,1.3351837216637246,2,10,0.7
7,15,400,BFGS,0.36286572987731763,2,10,0.7
7,16,400,BFGS,0.2597696600550885,2,10,0.7
7,17,400,BFGS,0.41451493962049824,2,10,0.7
7,18,400,BFGS,0.5039892523576032,2,10,0.7
7,19,400,BFGS,0.3875671184646935,2,10,0.7
6,0,400,BFGS,0.4820863659959709,2,10,0.5
6,1,400,BFGS,0.6274200182402565,2,10,0.5
6,2,400,BFGS,0.5721817176572326,2,10,0.5
6,3,400,BFGS,0.6248418702054255,2,10,0.5
6,4,400,BFGS,0.6481621190653142,2,10,0.5
6,5,400,BFGS,0.47116379765799055,2,10,0.5
6,6,400,BFGS,0.522930795089894,2,10,0.5
6,7,400,BFGS,0.36984218120008233,2,10,0.5
6,8,400,BFGS,0.46996891164500276,2,10,0.5
6,9,400,BFGS,0.4157553394270781,2,10,0.5
6,10,400,BFGS,0.3845092480977303,2,10,0.5
6,11,400,BFGS,1.025424863836769,2,10,0.5
6,12,400,BFGS,0.4071638754055315,2,10,0.5
6,13,400,BFGS,0.4665978040877839,2,10,0.5
6,14,400,BFGS,0.3423770377788926,2,10,0.5
6,15,400,BFGS,0.37244756124853656,2,10,0.5
6,16,400,BFGS,0.31153468571121257,2,10,0.5
6,17,400,BFGS,1.432204357884429,2,10,0.5
6,18,400,BFGS,0.4300471552926001,2,10,0.5
6,19,400,BFGS,0.6449539131954527,2,10,0.5
7,0,400,BFGS,0.4982210624651674,2,10,0.5
7,1,400,BFGS,0.4494394096726531,2,10,0.5
7,2,400,BFGS,0.48958756742600124,2,10,0.5
7,3,400,BFGS,0.4546825446120387,2,10,0.5
7,4,400,BFGS,0.5110415239533905,2,10,0.5
7,5,400,BFGS,0.6553481309582612,2,10,0.5
7,6,400,BFGS,0.3253788419232938,2,10,0.5
7,7,400,BFGS,0.5144410851460253,2,10,0.5
7,8,400,BFGS,0.9044372565386044,2,10,0.5
7,9,400,BFGS,0.2929896939317679,2,10,0.5
7,10,400,BFGS,0.8999595905648701,2,10,0.5
7,11,400,BFGS,0.5010391270134413,2,10,0.5
7,12,400,BFGS,0.746420217302922,2,10,0.5
7,13,400,BFGS,0.25269150858944023,2,10,0.5
7,14,400,BFGS,0.41903092421622146,2,10,0.5
7,15,400,BFGS,0.42908645689174224,2,10,0.5
7,16,400,BFGS,0.3833764408088383,2,10,0.5
7,17,400,BFGS,0.48150507534907955,2,10,0.5
7,18,400,BFGS,0.6063031070923885,2,10,0.5
7,19,400,BFGS,0.454822419372121,2,10,0.5
6,0,400,BFGS,0.49028302464518886,2,10,0.3
6,1,400,BFGS,0.4724472803701671,2,10,0.3
6,2,400,BFGS,0.6103183806992479,2,10,0.3
6,3,400,BFGS,0.4339079507052915,2,10,0.3
6,4,400,BFGS,0.3978043006307089,2,10,0.3
6,5,400,BFGS,0.6372964118447544,2,10,0.3
6,6,400,BFGS,2.0606823460928254,2,10,0.3
6,7,400,BFGS,0.393929327742099,2,10,0.3
6,8,400,BFGS,0.46648100437251766,2,10,0.3
6,9,400,BFGS,0.3230067500863006,2,10,0.3
6,10,400,BFGS,0.5292652059087148,2,10,0.3
6,11,400,BFGS,0.4582365969852099,2,10,0.3
6,12,400,BFGS,0.3899130714308607,2,10,0.3
6,13,400,BFGS,0.48425029378524675,2,10,0.3
6,14,400,BFGS,0.3762418828621154,2,10,0.3
6,15,400,BFGS,0.5784325968832039,2,10,0.3
6,16,400,BFGS,0.5908421833526073,2,10,0.3
6,17,400,BFGS,0.42457406536843273,2,10,0.3
6,18,400,BFGS,0.42942140396455974,2,10,0.3
6,19,400,BFGS,0.6029001289094945,2,10,0.3
7,0,400,BFGS,0.5926168148888741,2,10,0.3
7,1,400,BFGS,0.769149655349742,2,10,0.3
7,2,400,BFGS,0.45536391132046805,2,10,0.3
7,3,400,BFGS,0.5675046916482789,2,10,0.3
7,4,400,BFGS,0.47723670405172847,2,10,0.3
