iid,rep,a1_budget,algname,achieved_regret,fid_a,fid_b,alpha
6,0,800,DE,0.6372870760296465,2,10,0.9
6,1,800,DE,0.6714733733349276,2,10,0.9
6,2,800,DE,0.9368301263010513,2,10,0.9
6,3,800,DE,0.8533945061680909,2,10,0.9
6,4,800,DE,0.681690436044253,2,10,0.9
6,5,800,DE,0.6830680870515501,2,10,0.9
6,6,800,DE,0.6995736735779466,2,10,0.9
6,7,800,DE,0.8735489547939514,2,10,0.9
6,8,800,DE,1.0761461490792124,2,10,0.9
6,9,800,DE,0.9893824941533845,2,10,0.9
6,10,800,DE,0.7199546227074298,2,10,0.9
6,11,800,DE,0.7509857888120053,2,10,0.9
6,12,800,DE,0.685958991515604,2,10,0.9
6,13,800,DE,0.7074896280107655,2,10,0.9
6,14,800,DE,0.77831436899925,2,10,0.9
6,15,800,DE,0.7556233885355329,2,10,0.9
6,16,800,DE,0.8750569075350982,2,10,0.9
6,17,800,DE,1.0370888117655461,2,10,0.9
6,18,800,DE,1.1594456272080977,2,10,0.9
6,19,800,DE,0.9362496475366878,2,10,0.9
7,0,800,DE,0.6448480313678976,2,10,0.9
7,1,800,DE,0.7831321919334732,2,10,0.9
7,2,800,DE,0.7246865408883435,2,10,0.9
7,3,800,DE,0.7362268458497094,2,10,0.9
7,4,800,DE,0.5324796888668594,2,10,0.9
7,5,800,DE,0.6540487321314543,2,10,0.9
7,6,800,DE,0.858092825009606,2,10,0.9
7,7,800,DE,0.5754075578826092,2,10,0.9
7,8,800,DE,0.6609083503311812,2,10,0.9
7,9,800,DE,0.7307773939962277,2,10,0.9
7,10,800,DE,0.7080891592929998,2,10,0.9
7,11,800,DE,0.8338131335721634,2,10,0.9
7,12,800,DE,0.6068017762898738,2,10,0.9
7,13,800,DE,0.7700268915368966,2,10,0.9
7,14,800,DE,0.8519513458047256,2,10,0.9
7,15,800,DE,0.6245186278173894,2,10,0.9
7,16,800,DE,0.8336331696457032,2,10,0.9
7,17,800,DE,0.7960842553170409,2,10,0.9
7,18,800,DE,0.7823301076467192,2,10,0.9
7,19,800,DE,0.7563070957360546,2,10,0.9
6,0,800,DE,1.0049282968827586,2,10,0.7
6,1,800,DE,0.8421273276481903,2,10,0.7
6,2,800,DE,0.9024567090705553,2,10,0.7
6,3,800,DE,0.8045347306510722,2,10,0.7
6,4,800,DE,1.189064026684605,2,10,0.7
6,5,800,DE,0.842386256262065,2,10,0.7
6,6,800,DE,0.7789132179198843,2,10,0.7
6,7,800,DE,0.7685594234444565,2,10,0.7
6,8,800,DE,0.7696662270773599,2,10,0.7
6,9,800,DE,1.005115623471014,2,10,0.7
