iid,rep,a1_budget,algname,achieved_regret,fid_a,fid_b,alpha
6,0,950,MLSL,0.6275601402214521,2,10,0.9
6,1,950,MLSL,0.7183995283926675,2,10,0.9
6,2,950,MLSL,0.755870486289856,2,10,0.9
6,3,950,MLSL,0.8637827705684997,2,10,0.9
6,4,950,MLSL,0.663329222915804,2,10,0.9
6,5,950,MLSL,0.7376841885649793,2,10,0.9
6,6,950,MLSL,0.7380672235158063,2,10,0.9
6,7,950,MLSL,0.7979503282662624,2,10,0.9
6,8,950,MLSL,0.8659400981123692,2,10,0.9
6,9,950,MLSL,0.7847633417085733,2,10,0.9
6,10,950,MLSL,0.6601146284365286,2,10,0.9
6,11,950,MLSL,0.5346550692351583,2,10,0.9
6,12,950,MLSL,0.742435789429885,2,10,0.9
6,13,950,MLSL,0.6501418319944625,2,10,0.9
6,14,950,MLSL,0.5106508843054356,2,10,0.9
6,15,950,MLSL,0.7029949924567809,2,10,0.9
6,16,950,MLSL,0.8352831729336876,2,10,0.9
6,17,950,MLSL,0.9928522672524399,2,10,0.9
6,18,950,MLSL,1.0844636933402456,2,10,0.9
6,19,950,MLSL,0.8559901773296736,2,10,0.9
7,0,950,MLSL,0.4884511471580145,2,10,0.9
7,1,950,MLSL,0.6825947535679135,2,10,0.9
7,2,950,MLSL,0.646906109306699,2,10,0.9
7,3,950,MLSL,0.5308702965275667,2,10,0.9
7,4,950,MLSL,0.5432466054622265,2,10,0.9
7,5,950,MLSL,0.696044328960853,2,10,0.9
7,6,950,MLSL,0.6965401261087807,2,10,0.9
7,7,950,MLSL,0.6019064788270883,2,10,0.9
7,8,950,MLSL,0.7258050424047037,2,10,0.9
7,9,950,MLSL,0.6143960094248658,2,10,0.9
7,10,950,MLSL,0.676300715551019,2,10,0.9
7,11,950,MLSL,0.7514269514025157,2,10,0.9
7,12,950,MLSL,0.6195491346772037,2,10,0.9
7,13,950,MLSL,0.8234840494465305,2,10,0.9
7,14,950,MLSL,0.6570386056414065,2,10,0.9
7,15,950,MLSL,0.6609391401672726,2,10,0.9
7,16,950,MLSL,0.6612382347851783,2,10,0.9
7,17,950,MLSL,0.7009454368754214,2,10,0.9
7,18,950,MLSL,0.6668164973585113,2,10,0.9
7,19,950,MLSL,0.7361998554987794,2,10,0.9
6,0,950,MLSL,0.888447881771603,2,10,0.7
6,1,950,MLSL,0.7652918743415134,2,10,0.7
6,2,950,MLSL,0.7779869905948708,2,10,0.7
6,3,950,MLSL,0.7206826751188614,2,10,0.7
6,4,950,MLSL,1.0786807066845245,2,10,0.7
6,5,950,MLSL,0.7022011295033678,2,10,0.7
6,6,950,MLSL,0.7796899709701998,2,10,0.7
6,7,950,MLSL,0.7967124513718167,2,10,0.7
6,8,950,MLSL,0.7609197318921792,2,10,0.7
6,9,950,MLSL,0.7582973415835753,2,10,0.7
6,10,950,MLSL,0.6020337133764342,2,10,0.7
6,11,950,MLSL,0.4937568378420929,2,10,0.7
6,12,950,MLSL,0.6415072464472404,2,10,0.7
6,13,950,MLSL,0.8977921396249342,2,10,0.7
6,14,950,MLSL,0.682062587850006,2,10,0.7
6,15,950,MLSL,0.8838473031889488,2,10,0.7
6,16,950,MLSL,0.861735024834677,2,10,0.7
6,17,950,MLSL,0.912479387363081,2,10,0.7
6,18,950,MLSL,0.8866732203988714,2,10,0.7
6,19,950,MLSL,0.9621393860915979,2,10,0.7
7,0,950,MLSL,0.5873896177131913,2,10,0.7
7,1,950,MLSL,0.6845344564621307,2,10,0.7
7,2,950,MLSL,0.7325803710418601,2,10,0.7
7,3,950,MLSL,0.6226465342463945,2,10,0.7
7,4,950,MLSL,0.8013743670862454,2,10,0.7
7,5,950,MLSL,0.5333465890123958,2,10,0.7
7,6,950,MLSL,0.676901551638165,2,10,0.7
7,7,950,MLSL,0.8975242668334891,2,10,0.7
7,8,950,MLSL,0.8073903038840854,2,10,0.7
7,9,950,MLSL,0.5388682778173544,2,10,0.7
7,10,950,MLSL,0.9066699725082178,2,10,0.7
7,11,950,MLSL,0.6540322602933899,2,10,0.7
7,12,950,MLSL,0.830696807589138,2,10,0.7
7,13,950,MLSL,0.5844896902220224,2,10,0.7
7,14,950,MLSL,0.7351141263135089,2,10,0.7
7,15,950,MLSL,0.685372152918919,2,10,0.7
7,16,950,MLSL,0.6417227939868402,2,10,0.7
7,17,950,MLSL,0.738533570774913,2,10,0.7
7,18,950,MLSL,0.7243279041995222,2,10,0.7
7,19,950,MLSL,0.8231506268740519,2,10,0.7
6,0,950,MLSL,0.7793253578633482,2,10,0.5
6,1,950,MLSL,0.9510439518928828,2,10,0.5
6,2,950,MLSL,0.671356374456963,2,10,0.5
6,3,950,MLSL,0.906218707987691,2,10,0.5
6,4,950,MLSL,0.8370543135312977,2,10,0.5
6,5,950,MLSL,0.735104591099882,2,10,0.5
6,6,950,MLSL,0.6651217496237152,2,10,0.5
6,7,950,MLSL,0.5853305269353611,2,10,0.5
