iid,rep,a1_budget,algname,achieved_regret,fid_a,fid_b,alpha
6,0,900,Elitist,0.6122394532669762,2,10,0.9
6,1,900,Elitist,0.6994841138319134,2,10,0.9
6,2,900,Elitist,0.7367298984169749,2,10,0.9
6,3,900,Elitist,0.8027448516453818,2,10,0.9
6,4,900,Elitist,0.663329222915804,2,10,0.9
6,5,900,Elitist,0.7273369495892784,2,10,0.9
6,6,900,Elitist,0.6610489514896976,2,10,0.9
6,7,900,Elitist,0.7223711704541222,2,10,0.9
6,8,900,Elitist,0.8611394043770185,2,10,0.9
6,9,900,Elitist,0.6583996879030127,2,10,0.9
6,10,900,Elitist,0.5906321796265808,2,10,0.9
6,11,900,Elitist,0.5346550692351583,2,10,0.9
6,12,900,Elitist,0.7331582159158012,2,10,0.9
6,13,900,Elitist,0.583322673235079,2,10,0.9
6,14,900,Elitist,0.5958885254038575,2,10,0.9
6,15,900,Elitist,0.7029949924567809,2,10,0.9
6,16,900,Elitist,0.8756060692123655,2,10,0.9
6,17,900,Elitist,0.9223211123318981,2,10,0.9
6,18,900,Elitist,0.9981496018296715,2,10,0.9
6,19,900,Elitist,0.805020704966309,2,10,0.9
7,0,900,Elitist,0.5544290571646616,2,10,0.9
7,1,900,Elitist,0.563500565975353,2,10,0.9
7,2,900,Elitist,0.646906109306699,2,10,0.9
7,3,900,Elitist,0.4072253077393796,2,10,0.9
7,4,900,Elitist,0.5834743928134176,2,10,0.9
7,5,900,Elitist,0.696044328960853,2,10,0.9
7,6,900,Elitist,0.8022566291339936,2,10,0.9
7,7,900,Elitist,0.6019064788270883,2,10,0.9
7,8,900,Elitist,0.6532138697733919,2,10,0.9
7,9,900,Elitist,0.5538446780851735,2,10,0.9
7,10,900,Elitist,0.676300715551019,2,10,0.9
7,11,900,Elitist,0.6289702276713909,2,10,0.9
7,12,900,Elitist,0.5879206998140765,2,10,0.9
7,13,900,Elitist,0.8152597597824486,2,10,0.9
7,14,900,Elitist,0.516951662034862,2,10,0.9
7,15,900,Elitist,0.4544678695565306,2,10,0.9
7,16,900,Elitist,0.6943455423520882,2,10,0.9
7,17,900,Elitist,0.6762333294169207,2,10,0.9
7,18,900,Elitist,0.7360116338631112,2,10,0.9
7,19,900,Elitist,0.7361998554987794,2,10,0.9
6,0,900,Elitist,0.8959317943797974,2,10,0.7
6,1,900,Elitist,0.6811730863232811,2,10,0.7
6,2,900,Elitist,0.7542196664808947,2,10,0.7
6,3,900,Elitist,0.7179287509721223,2,10,0.7
6,4,900,Elitist,0.9765946430377866,2,10,0.7
6,5,900,Elitist,0.6720640654165856,2,10,0.7
6,6,900,Elitist,0.7796899709701998,2,10,0.7
6,7,900,Elitist,0.7370152067364879,2,10,0.7
6,8,900,Elitist,0.7130266430375698,2,10,0.7
6,9,900,Elitist,0.6565860600019563,2,10,0.7
6,10,900,Elitist,0.5877774620168804,2,10,0.7
6,11,900,Elitist,0.4889760834814592,2,10,0.7
6,12,900,Elitist,0.6115703546792326,2,10,0.7
6,13,900,Elitist,0.9115096235663435,2,10,0.7
6,14,900,Elitist,0.6570191301249554,2,10,0.7
6,15,900,Elitist,0.7954288664414193,2,10,0.7
6,16,900,Elitist,0.8292051821576041,2,10,0.7
6,17,900,Elitist,0.7303585840083037,2,10,0.7
6,18,900,Elitist,0.8239188541879475,2,10,0.7
6,19,900,Elitist,1.0440795572986548,2,10,0.7
7,0,900,Elitist,0.5353505793157411,2,10,0.7
7,1,900,Elitist,0.6412348561654122,2,10,0.7
7,2,900,Elitist,0.6638804038187911,2,10,0.7
7,3,900,Elitist,0.6131029142527117,2,10,0.7
7,4,900,Elitist,0.8541405269529182,2,10,0.7
7,5,900,Elitist,0.5676493229716641,2,10,0.7
7,6,900,Elitist,0.6850982216957562,2,10,0.7
7,7,900,Elitist,0.6664616280316606,2,10,0.7
7,8,900,Elitist,0.7361987398169524,2,10,0.7
7,9,900,Elitist,0.5388682778173544,2,10,0.7
7,10,900,Elitist,0.8755876163399621,2,10,0.7
7,11,900,Elitist,0.6280066671010627,2,10,0.7
7,12,900,Elitist,0.7863985881100747,2,10,0.7
7,13,900,Elitist,0.5796180834014572,2,10,0.7
7,14,900,Elitist,0.7142675567642655,2,10,0.7
7,15,900,Elitist,0.6472398486009416,2,10,0.7
7,16,900,Elitist,0.6096421327987309,2,10,0.7
7,17,900,Elitist,0.7683285639874227,2,10,0.7
7,18,900,Elitist,0.7243279041995222,2,10,0.7
7,19,900,Elitist,0.6819789920513271,2,10,0.7
6,0,900,Elitist,0.8515108202975596,2,10,0.5
6,1,900,Elitist,0.927872096232102,2,10,0.5
6,2,900,Elitist,0.6639595339906191,2,10,0.5
6,3,900,Elitist,0.7087193427429654,2,10,0.5
6,4,900,Elitist,0.845117201635019,2,10,0.5
6,5,900,Elitist,0.735104591099882,2,10,0.5
6,6,900,Elitist,0.675585123845125,2,10,0.5
6,7,900,Elitist,0.5126605235649234,2,10,0.5
6,8,900,Elitist,0.8283338686271143,2,10,0.5
6,9,900,Elitist,0.7588529556237747,2,10,0.5
6,10,900,Elitist,0.4442343668424688,2,10,0.5
6,11,900,Elitist,0.7814819919439772,2,10,0.5
6,12,900,Elitist,0.5588502504686368,2,10,0.5
6,13,900,Elitist,0.6999639176346398,2,10,0.5
6,14,900,Elitist,0.5992949333298394,2,10,0.5
6,15,900,Elitist,0.640515368374927,2,10,0.5
6,16,900,Elitist,0.8423722614679411,2,10,0.5
6,17,900,Elitist,0.743582870956346,2,10,0.5
6,18,900,Elitist,0.5349869527552883,2,10,0.5
6,19,900,Elitist,0.9652213960244386,2,10,0.5
7,0,900,Elitist,0.6414614049163273,2,10,0.5
7,1,900,Elitist,0.6230440596422108,2,10,0.5
7,2,900,Elitist,0.7766591766563357,2,10,0.5
7,3,900,Elitist,0.592468199471019,2,10,0.5
7,4,900,Elitist,0.661638166509777,2,10,0.5
7,5,900,Elitist,0.48738865015587723,2,10,0.5
7,6,900,Elitist,0.6017715331980422,2,10,0.5
7,7,900,Elitist,0.9101078799921664,2,10,0.5
7,8,900,Elitist,1.026913779379863,2,10,0.5
7,9,900,Elitist,0.5805739391474272,2,10,0.5
7,10,900,Elitist,0.6406153767489898,2,10,0.5
7,11,900,Elitist,0.5355716099721749,2,10,0.5
7,12,900,Elitist,0.6329148941943666,2,10,0.5
7,13,900,Elitist,0.5809657082590408,2,10,0.5
7,14,900,Elitist,0.7229061151748988,2,10,0.5
7,15,900,Elitist,0.796848249887291,2,10,0.5
7,16,900,Elitist,0.4548721325515055,2,10,0.5
7,17,900,Elitist,0.743818248996842,2,10,0.5
7,18,900,Elitist,0.7648912302365014,2,10,0.5
7,19,900,Elitist,0.8978721617575359,2,10,0.5
6,0,900,Elitist,0.9408689379026149,2,10,0.3
6,1,900,Elitist,0.7566566871834639,2,10,0.3
6,2,900,Elitist,0.8321217717413752,2,10,0.3
6,3,900,Elitist,0.6878948573196395,2,10,0.3
6,4,900,Elitist,0.6318697068773081,2,10,0.3
6,5,900,Elitist,0.7102984372524015,2,10,0.3
6,6,900,Elitist,0.8481083288540678,2,10,0.3
6,7,900,Elitist,0.505425318439853,2,10,0.3
6,8,900,Elitist,0.8205706011410895,2,10,0.3
6,9,900,Elitist,0.6217664574106972,2,10,0.3
6,10,900,Elitist,0.7959505616628844,2,10,0.3
6,11,900,Elitist,0.6956986064263635,2,10,0.3
6,12,900,Elitist,0.5743528566627323,2,10,0.3
6,13,900,Elitist,0.7452260343855447,2,10,0.3
6,14,900,Elitist,0.8637841507885793,2,10,0.3
6,15,900,Elitist,0.975803426546004,2,10,0.3
6,16,900,Elitist,0.9129049162025945,2,10,0.3
6,17,900,Elitist,0.7996937743033835,2,10,0.3
6,18,900,Elitist,0.5493671842383873,2,10,0.3
6,19,900,Elitist,0.7441030224847587,2,10,0.3
7,0,900,Elitist,1.1316061587250927,2,10,0.3
7,1,900,Elitist,0.6985610122797611,2,10,0.3
7,2,900,Elitist,0.6718749699474935,2,10,0.3
7,3,900,Elitist,0.6841913459514062,2,10,0.3
7,4,900,Elitist,0.7300154206529412,2,10,0.3
7,5,900,Elitist,0.7725394687032748,2,10,0.3
7,6,900,Elitist,0.818835988554512,2,10,0.3
7,7,900,Elitist,0.7485337599324173,2,10,0.3
7,8,900,Elitist,0.6788967263020266,2,10,0.3
7,9,900,Elitist,0.6904861406549911,2,10,0.3
7,10,900,Elitist,0.7336899155293213,2,10,0.3
7,11,900,Elitist,0.6533457361716403,2,10,0.3
7,12,900,Elitist,0.9054602351624342,2,10,0.3
7,13,900,Elitist,0.45470406084720805,2,10,0.3
7,14,900,Elitist,0.6632669102537306,2,10,0.3
7,15,900,Elitist,0.9206740341580595,2,10,0.3
7,16,900,Elitist,0.5610878996715193,2,10,0.3
7,17,900,Elitist,0.9094724631052314,2,10,0.3
7,18,900,Elitist,0.8981484038589757,2,10,0.3
7,19,900,Elitist,0.8650052345006599,2,10,0.3
6,0,900,Elitist,0.6326974322653783,2,10,0.1
6,1,900,Elitist,0.8712839028191326,2,10,0.1
6,2,900,Elitist,0.7500669665684924,2,10,0.1
6,3,900,Elitist,0.7011301367494448,2,10,0.1
6,4,900,Elitist,0.637972864399618,2,10,0.1
6,5,900,Elitist,0.6738592875506748,2,10,0.1
6,6,900,Elitist,0.748089128428636,2,10,0.1
6,7,900,Elitist,0.7466229018983032,2,10,0.1
6,8,900,Elitist,0.6769105828719213,2,10,0.1
6,9,900,Elitist,0.7450027755141814,2,10,0.1
6,10,900,Elitist,0.5542278644491982,2,10,0.1
6,11,900,Elitist,0.7812796229150404,2,10,0.1
6,12,900,Elitist,0.7346204469851242,2,10,0.1
6,13,900,Elitist,0.5784501082061008,2,10,0.1
6,14,900,Elitist,0.9732497983451758,2,10,0.1
6,15,900,Elitist,0.6622264399962594,2,10,0.1
6,16,900,Elitist,0.6747292389904522,2,10,0.1
