iid,rep,a1_budget,algname,achieved_regret,fid_a,fid_b,alpha
6,0,1000,Non-elitist,6.093790502036225,21,22,0.7
6,1,1000,Non-elitist,4.2592621830344015,21,22,0.7
6,2,1000,Non-elitist,5.27730373054181,21,22,0.7
6,3,1000,Non-elitist,4.2438393728522605,21,22,0.7
6,4,1000,Non-elitist,4.093396299744818,21,22,0.7
6,5,1000,Non-elitist,0.8491970782464575,21,22,0.7
6,6,1000,Non-elitist,0.6487512469451087,21,22,0.7
6,7,1000,Non-elitist,4.46691672692759,21,22,0.7
6,8,1000,Non-elitist,5.359727836166599,21,22,0.7
6,9,1000,Non-elitist,0.9331530162894373,21,22,0.7
6,10,1000,Non-elitist,0.21854664503107976,21,22,0.7
6,11,1000,Non-elitist,4.555675750090595,21,22,0.7
6,12,1000,Non-elitist,0.9532347248380837,21,22,0.7
6,13,1000,Non-elitist,4.444466803603464,21,22,0.7
6,14,1000,Non-elitist,4.117492525477741,21,22,0.7
6,15,1000,Non-elitist,5.110359980635427,21,22,0.7
6,16,1000,Non-elitist,5.48322030484173,21,22,0.7
6,17,1000,Non-elitist,4.289682611308716,21,22,0.7
6,18,1000,Non-elitist,4.222395272005419,21,22,0.7
6,19,1000,Non-elitist,5.261336192508548,21,22,0.7
7,0,1000,Non-elitist,2.614887247894008,21,22,0.7
7,1,1000,Non-elitist,0.22032857221955887,21,22,0.7
7,2,1000,Non-elitist,0.2329968157464666,21,22,0.7
7,3,1000,Non-elitist,0.6461271898159631,21,22,0.7
7,4,1000,Non-elitist,0.3632659008418418,21,22,0.7
7,5,1000,Non-elitist,0.28682570687968756,21,22,0.7
7,6,1000,Non-elitist,2.7495441916421766,21,22,0.7
7,7,1000,Non-elitist,0.2896760156128712,21,22,0.7
7,8,1000,Non-elitist,0.23884201815120928,21,22,0.7
7,9,1000,Non-elitist,1.4823958687112828,21,22,0.7
7,10,1000,Non-elitist,0.441637021504459,21,22,0.7
7,11,1000,Non-elitist,1.3969793586774744,21,22,0.7
7,12,1000,Non-elitist,0.45366658002751853,21,22,0.7
7,13,1000,Non-elitist,0.7383557988200142,21,22,0.7
7,14,1000,Non-elitist,7.838021407668985,21,22,0.7
7,15,1000,Non-elitist,0.7242993545434214,21,22,0.7
7,16,1000,Non-elitist,0.9897806397617053,21,22,0.7
7,17,1000,Non-elitist,0.6239859159054507,21,22,0.7
7,18,1000,Non-elitist,3.1939777007625407,21,22,0.7
7,19,1000,Non-elitist,0.6256817414190479,21,22,0.7
