iid,rep,a1_budget,algname,achieved_regret,fid_a,fid_b,alpha
6,0,500,Elitist,0.510234327696508,2,10,0.9
6,1,500,Elitist,0.5579163095423536,2,10,0.9
6,2,500,Elitist,0.5922642044061194,2,10,0.9
6,3,500,Elitist,0.5347381633319825,2,10,0.9
6,4,500,Elitist,0.5437246310917622,2,10,0.9
6,5,500,Elitist,0.7098761348612218,2,10,0.9
6,6,500,Elitist,0.5598011487092498,2,10,0.9
6,7,500,Elitist,0.6644446155098473,2,10,0.9
6,8,500,Elitist,0.7222640902926322,2,10,0.9
6,9,500,Elitist,0.6094796797334681,2,10,0.9
6,10,500,Elitist,0.4706372374364405,2,10,0.9
6,11,500,Elitist,0.5023304298390157,2,10,0.9
6,12,500,Elitist,0.5490528098980814,2,10,0.9
6,13,500,Elitist,0.5598791894719063,2,10,0.9
6,14,500,Elitist,0.39268576649550396,2,10,0.9
6,15,500,Elitist,0.49352488860982263,2,10,0.9
6,16,500,Elitist,0.6645156015303739,2,10,0.9
6,17,500,Elitist,0.605991293522373,2,10,0.9
6,18,500,Elitist,0.7850287416553998,2,10,0.9
6,19,500,Elitist,0.6055205417342558,2,10,0.9
7,0,500,Elitist,0.4324360888236595,2,10,0.9
7,1,500,Elitist,0.5016113108922587,2,10,0.9
7,2,500,Elitist,0.5408889182342068,2,10,0.9
7,3,500,Elitist,0.5630379170136335,2,10,0.9
7,4,500,Elitist,0.5371780632946009,2,10,0.9
7,5,500,Elitist,0.49668182595154114,2,10,0.9
7,6,500,Elitist,0.9133013148810549,2,10,0.9
7,7,500,Elitist,0.4591047750379977,2,10,0.9
7,8,500,Elitist,0.47118614826574695,2,10,0.9
7,9,500,Elitist,0.5319336432434763,2,10,0.9
7,10,500,Elitist,0.5830336184338493,2,10,0.9
7,11,500,Elitist,0.6359748217506499,2,10,0.9
7,12,500,Elitist,0.33943603137596434,2,10,0.9
7,13,500,Elitist,0.5744970909985524,2,10,0.9
7,14,500,Elitist,0.5803397728079465,2,10,0.9
7,15,500,Elitist,0.43261734453091305,2,10,0.9
7,16,500,Elitist,0.5343861517859401,2,10,0.9
7,17,500,Elitist,0.6501018543904198,2,10,0.9
7,18,500,Elitist,0.4844158732160825,2,10,0.9
7,19,500,Elitist,0.5133542800081065,2,10,0.9
6,0,500,Elitist,0.8724102601462912,2,10,0.7
6,1,500,Elitist,0.6492679364450237,2,10,0.7
6,2,500,Elitist,0.5873930669100323,2,10,0.7
6,3,500,Elitist,0.6435526559839754,2,10,0.7
6,4,500,Elitist,0.7239681206648393,2,10,0.7
6,5,500,Elitist,0.5606090120221001,2,10,0.7
6,6,500,Elitist,0.5980273642389986,2,10,0.7
6,7,500,Elitist,0.7016396475025994,2,10,0.7
6,8,500,Elitist,0.6812475848438598,2,10,0.7
6,9,500,Elitist,0.5730065566323626,2,10,0.7
6,10,500,Elitist,0.5649067651352737,2,10,0.7
6,11,500,Elitist,0.41240314496307384,2,10,0.7
6,12,500,Elitist,0.4498282365893844,2,10,0.7
6,13,500,Elitist,0.8766144045306062,2,10,0.7
6,14,500,Elitist,0.5887233681260243,2,10,0.7
6,15,500,Elitist,0.5995938378329775,2,10,0.7
6,16,500,Elitist,0.9357486259638446,2,10,0.7
6,17,500,Elitist,0.7195183839641618,2,10,0.7
6,18,500,Elitist,0.6182370720638639,2,10,0.7
6,19,500,Elitist,0.8286389522951273,2,10,0.7
7,0,500,Elitist,0.4392231159984885,2,10,0.7
7,1,500,Elitist,0.46178173230827285,2,10,0.7
7,2,500,Elitist,0.6640175209034551,2,10,0.7
7,3,500,Elitist,0.5821054334021816,2,10,0.7
7,4,500,Elitist,0.8453659313394133,2,10,0.7
7,5,500,Elitist,0.4383599209931221,2,10,0.7
7,6,500,Elitist,0.44528939340910717,2,10,0.7
7,7,500,Elitist,0.7084167798442427,2,10,0.7
7,8,500,Elitist,0.6403302045206886,2,10,0.7
7,9,500,Elitist,0.3732237750384046,2,10,0.7
7,10,500,Elitist,0.9038187142416942,2,10,0.7
7,11,500,Elitist,0.7042190182718723,2,10,0.7
7,12,500,Elitist,0.633303797509685,2,10,0.7
7,13,500,Elitist,0.5508029521353099,2,10,0.7
7,14,500,Elitist,0.6431149762480532,2,10,0.7
7,15,500,Elitist,0.47837717328572166,2,10,0.7
7,16,500,Elitist,0.5296744154527497,2,10,0.7
7,17,500,Elitist,0.6429172493963957,2,10,0.7
7,18,500,Elitist,0.5731587538092303,2,10,0.7
7,19,500,Elitist,0.6794458136858955,2,10,0.7
6,0,500,Elitist,0.8571649497373007,2,10,0.5
6,1,500,Elitist,0.7929979519773745,2,10,0.5
6,2,500,Elitist,0.6418665637159571,2,10,0.5
