iid,rep,a1_budget,algname,achieved_regret,fid_a,fid_b,alpha
6,0,200,DE,1.2068647098509024,2,10,0.9
6,1,200,DE,1.3016683937325755,2,10,0.9
6,2,200,DE,0.9888256897593005,2,10,0.9
6,3,200,DE,1.4723181598389488,2,10,0.9
6,4,200,DE,1.251644425824214,2,10,0.9
6,5,200,DE,1.229200403664203,2,10,0.9
6,6,200,DE,1.5690002623291766,2,10,0.9
6,7,200,DE,1.5519803955969742,2,10,0.9
6,8,200,DE,1.4071103677391832,2,10,0.9
6,9,200,DE,1.5430973273423934,2,10,0.9
6,10,200,DE,1.2133073984584066,2,10,0.9
6,11,200,DE,1.1857954279346394,2,10,0.9
6,12,200,DE,1.043307483646139,2,10,0.9
6,13,200,DE,1.507933399598797,2,10,0.9
6,14,200,DE,1.328891414851117,2,10,0.9
6,15,200,DE,0.6878095475032339,2,10,0.9
6,16,200,DE,1.013386463311113,2,10,0.9
6,17,200,DE,1.4123482427412895,2,10,0.9
6,18,200,DE,0.8871299308594521,2,10,0.9
6,19,200,DE,1.2738579010460147,2,10,0.9
7,0,200,DE,1.169432383128948,2,10,0.9
7,1,200,DE,1.0856354401358579,2,10,0.9
7,2,200,DE,0.8332247067854403,2,10,0.9
7,3,200,DE,1.131036208951621,2,10,0.9
7,4,200,DE,0.9969800713661965,2,10,0.9
7,5,200,DE,1.2081045441040659,2,10,0.9
7,6,200,DE,1.757734715390998,2,10,0.9
7,7,200,DE,0.8623594257671904,2,10,0.9
7,8,200,DE,1.1415468720469895,2,10,0.9
7,9,200,DE,0.8445957938673858,2,10,0.9
7,10,200,DE,1.0680341637049786,2,10,0.9
7,11,200,DE,1.3181527752797104,2,10,0.9
7,12,200,DE,0.8228278987506912,2,10,0.9
7,13,200,DE,1.5211321931112465,2,10,0.9
7,14,200,DE,0.9834515444013826,2,10,0.9
7,15,200,DE,1.225299037079393,2,10,0.9
7,16,200,DE,0.8865725426599268,2,10,0.9
7,17,200,DE,1.1187835110215951,2,10,0.9
7,18,200,DE,1.3285198246286885,2,10,0.9
7,19,200,DE,1.1741730590245802,2,10,0.9
6,0,200,DE,1.5213719790892442,2,10,0.7
6,1,200,DE,1.4351176394422533,2,10,0.7
6,2,200,DE,1.8502688727254586,2,10,0.7
6,3,200,DE,1.4816698679886702,2,10,0.7
6,4,200,DE,1.69951414195135,2,10,0.7
6,5,200,DE,1.2216972383703855,2,10,0.7
6,6,200,DE,1.1124451064821008,2,10,0.7
6,7,200,DE,1.241290170262989,2,10,0.7
6,8,200,DE,0.8829634179148815,2,10,0.7
6,9,200,DE,1.4191016264786933,2,10,0.7
6,10,200,DE,1.4640661597558409,2,10,0.7
6,11,200,DE,1.4094271527202817,2,10,0.7
6,12,200,DE,1.4452764673086311,2,10,0.7
