iid,rep,a1_budget,algname,achieved_regret,fid_a,fid_b,alpha
6,0,650,PSO,0.3529878461319553,2,10,0.9
6,1,650,PSO,0.5088394333482812,2,10,0.9
6,2,650,PSO,0.49344683571007875,2,10,0.9
6,3,650,PSO,0.39775223344654304,2,10,0.9
6,4,650,PSO,0.4277294654605113,2,10,0.9
6,5,650,PSO,0.6336136633491585,2,10,0.9
6,6,650,PSO,0.5752298835573438,2,10,0.9
6,7,650,PSO,0.6221416125919819,2,10,0.9
6,8,650,PSO,0.6034115988939261,2,10,0.9
6,9,650,PSO,0.5855546433809145,2,10,0.9
6,10,650,PSO,0.42466374829640413,2,10,0.9
6,11,650,PSO,0.33181123359488823,2,10,0.9
6,12,650,PSO,0.43189994594059294,2,10,0.9
6,13,650,PSO,0.2917758020172132,2,10,0.9
6,14,650,PSO,0.5025112938455695,2,10,0.9
6,15,650,PSO,0.46271236909252567,2,10,0.9
6,16,650,PSO,0.425533337090079,2,10,0.9
6,17,650,PSO,0.5666286074430553,2,10,0.9
6,18,650,PSO,0.6709965650306479,2,10,0.9
6,19,650,PSO,0.5866570717082624,2,10,0.9
7,0,650,PSO,0.4268618886262124,2,10,0.9
7,1,650,PSO,0.4755076997863934,2,10,0.9
7,2,650,PSO,0.27425103906103004,2,10,0.9
7,3,650,PSO,0.3709964001733412,2,10,0.9
7,4,650,PSO,0.2822171904557717,2,10,0.9
7,5,650,PSO,0.45782518656680615,2,10,0.9
7,6,650,PSO,0.6646332015379018,2,10,0.9
7,7,650,PSO,0.30262358163669967,2,10,0.9
7,8,650,PSO,0.45896012646489853,2,10,0.9
7,9,650,PSO,0.4772110645573418,2,10,0.9
7,10,650,PSO,0.535903010542589,2,10,0.9
7,11,650,PSO,0.6004724049558341,2,10,0.9
7,12,650,PSO,0.2989268561014324,2,10,0.9
7,13,650,PSO,0.47454517210296704,2,10,0.9
7,14,650,PSO,0.5201680716545105,2,10,0.9
7,15,650,PSO,0.33043100847945545,2,10,0.9
7,16,650,PSO,0.35420136485268855,2,10,0.9
7,17,650,PSO,0.39256172276995405,2,10,0.9
7,18,650,PSO,0.4430940009997711,2,10,0.9
7,19,650,PSO,0.41538256432184645,2,10,0.9
6,0,650,PSO,0.7515974977918314,2,10,0.7
6,1,650,PSO,0.616043996700832,2,10,0.7
6,2,650,PSO,0.6268986183607775,2,10,0.7
6,3,650,PSO,0.5999162436092014,2,10,0.7
6,4,650,PSO,0.5044184063740047,2,10,0.7
6,5,650,PSO,0.43631303317424097,2,10,0.7
6,6,650,PSO,0.598908933201129,2,10,0.7
6,7,650,PSO,0.6483617569821377,2,10,0.7
6,8,650,PSO,0.6778364628867334,2,10,0.7
6,9,650,PSO,0.6191356598862126,2,10,0.7
6,10,650,PSO,0.5130501152009623,2,10,0.7
6,11,650,PSO,0.2637732293876768,2,10,0.7
6,12,650,PSO,0.46959411742092944,2,10,0.7
6,13,650,PSO,0.7763727374050992,2,10,0.7
6,14,650,PSO,0.4511269304574872,2,10,0.7
6,15,650,PSO,0.5821286781905942,2,10,0.7
6,16,650,PSO,0.73166847621594,2,10,0.7
6,17,650,PSO,0.459632932198716,2,10,0.7
6,18,650,PSO,0.8690209042944276,2,10,0.7
6,19,650,PSO,0.6748394518364212,2,10,0.7
7,0,650,PSO,0.3996169040447923,2,10,0.7
7,1,650,PSO,0.41598379274233077,2,10,0.7
7,2,650,PSO,0.43217826754386796,2,10,0.7
7,3,650,PSO,0.5495991125845728,2,10,0.7
7,4,650,PSO,0.7782380067689184,2,10,0.7
7,5,650,PSO,0.3584740241414351,2,10,0.7
7,6,650,PSO,0.44556799694653043,2,10,0.7
7,7,650,PSO,0.6960520586531687,2,10,0.7
7,8,650,PSO,0.46131888183149616,2,10,0.7
7,9,650,PSO,0.29602825084178985,2,10,0.7
7,10,650,PSO,0.7241801820655767,2,10,0.7
7,11,650,PSO,0.5190465662202799,2,10,0.7
7,12,650,PSO,0.7658088365976248,2,10,0.7
7,13,650,PSO,0.5165926687479414,2,10,0.7
7,14,650,PSO,0.5443706513575651,2,10,0.7
7,15,650,PSO,0.3998907002188488,2,10,0.7
7,16,650,PSO,0.5419091951236084,2,10,0.7
7,17,650,PSO,0.5602264484893167,2,10,0.7
7,18,650,PSO,0.7764445792287491,2,10,0.7
7,19,650,PSO,0.45654798265527746,2,10,0.7
6,0,650,PSO,0.7003953033685999,2,10,0.5
6,1,650,PSO,0.854843130342551,2,10,0.5
6,2,650,PSO,0.5915226254502707,2,10,0.5
6,3,650,PSO,0.7853564165527713,2,10,0.5
6,4,650,PSO,0.7914195144955709,2,10,0.5
6,5,650,PSO,0.7537435860834709,2,10,0.5
