iid,rep,a1_budget,algname,achieved_regret,fid_a,fid_b,alpha
6,0,750,DE,0.6839797155017782,2,10,0.9
6,1,750,DE,0.90726536018512,2,10,0.9
6,2,750,DE,0.9358890734545852,2,10,0.9
6,3,750,DE,0.8601119636111882,2,10,0.9
6,4,750,DE,0.6520567096417785,2,10,0.9
6,5,750,DE,0.6814075180211993,2,10,0.9
6,6,750,DE,0.8844361673667943,2,10,0.9
6,7,750,DE,0.8976420738809877,2,10,0.9
6,8,750,DE,1.0695462287124144,2,10,0.9
6,9,750,DE,1.0122740114271644,2,10,0.9
6,10,750,DE,0.7160742944477168,2,10,0.9
6,11,750,DE,0.8582658563585556,2,10,0.9
6,12,750,DE,0.8063605016509178,2,10,0.9
6,13,750,DE,0.7188132928173292,2,10,0.9
6,14,750,DE,0.7744628963354536,2,10,0.9
6,15,750,DE,0.7661611358160858,2,10,0.9
6,16,750,DE,0.8595183543749423,2,10,0.9
6,17,750,DE,1.028384191104055,2,10,0.9
6,18,750,DE,1.2556459521367278,2,10,0.9
6,19,750,DE,0.9354216064065304,2,10,0.9
7,0,750,DE,0.6733869267617304,2,10,0.9
7,1,750,DE,0.7700623738261567,2,10,0.9
7,2,750,DE,0.7282427141051264,2,10,0.9
7,3,750,DE,0.7323835845465504,2,10,0.9
7,4,750,DE,0.5254785864096551,2,10,0.9
7,5,750,DE,0.7146783452813298,2,10,0.9
7,6,750,DE,0.8961509840917145,2,10,0.9
7,7,750,DE,0.5789631524152593,2,10,0.9
7,8,750,DE,0.821487986403931,2,10,0.9
7,9,750,DE,0.7950478732001514,2,10,0.9
7,10,750,DE,0.8354616323882714,2,10,0.9
7,11,750,DE,0.9300523857387515,2,10,0.9
7,12,750,DE,0.6116265093868793,2,10,0.9
7,13,750,DE,0.8487283305216387,2,10,0.9
7,14,750,DE,0.8660698259547294,2,10,0.9
7,15,750,DE,0.6297463822663116,2,10,0.9
7,16,750,DE,0.8260587803911804,2,10,0.9
7,17,750,DE,0.8710538952890677,2,10,0.9
7,18,750,DE,0.896913479118475,2,10,0.9
7,19,750,DE,0.8253661029388007,2,10,0.9
6,0,750,DE,0.99765444911417,2,10,0.7
6,1,750,DE,0.9498593239233504,2,10,0.7
6,2,750,DE,1.0372270704998554,2,10,0.7
6,3,750,DE,0.9133530633371522,2,10,0.7
6,4,750,DE,1.2018044661590803,2,10,0.7
6,5,750,DE,0.8305844620770189,2,10,0.7
6,6,750,DE,0.7873993047430446,2,10,0.7
6,7,750,DE,1.0703952839583815,2,10,0.7
6,8,750,DE,0.9712772585760374,2,10,0.7
6,9,750,DE,0.9973282812144362,2,10,0.7
6,10,750,DE,0.8224294324386592,2,10,0.7
6,11,750,DE,0.4637333515120267,2,10,0.7
6,12,750,DE,0.7990358779396791,2,10,0.7
6,13,750,DE,1.0879615652162655,2,10,0.7
6,14,750,DE,0.7651505125948174,2,10,0.7
6,15,750,DE,0.9096554541298355,2,10,0.7
6,16,750,DE,1.068501478295907,2,10,0.7
6,17,750,DE,0.9982290486693184,2,10,0.7
6,18,750,DE,0.9847771940187637,2,10,0.7
6,19,750,DE,1.0063073547588186,2,10,0.7
7,0,750,DE,0.6867762310270535,2,10,0.7
7,1,750,DE,0.7447056941127473,2,10,0.7
7,2,750,DE,0.7419497941981619,2,10,0.7
7,3,750,DE,0.8675617251280258,2,10,0.7
7,4,750,DE,1.0893058683268368,2,10,0.7
7,5,750,DE,0.7154341081615976,2,10,0.7
7,6,750,DE,0.6645286730768677,2,10,0.7
7,7,750,DE,0.9575322278377767,2,10,0.7
7,8,750,DE,0.9174317613274103,2,10,0.7
7,9,750,DE,0.569330032709895,2,10,0.7
7,10,750,DE,1.265836226817365,2,10,0.7
7,11,750,DE,0.9309908466509665,2,10,0.7
7,12,750,DE,0.9055420778360947,2,10,0.7
7,13,750,DE,0.6516577770062486,2,10,0.7
7,14,750,DE,0.8657547241209601,2,10,0.7
7,15,750,DE,0.7595648679697491,2,10,0.7
7,16,750,DE,0.9412445301133875,2,10,0.7
7,17,750,DE,0.7248113540825541,2,10,0.7
7,18,750,DE,1.004263041095616,2,10,0.7
7,19,750,DE,0.9047927590012588,2,10,0.7
6,0,750,DE,0.9108153993700236,2,10,0.5
6,1,750,DE,1.1339584179083808,2,10,0.5
6,2,750,DE,0.7760180634823626,2,10,0.5
6,3,750,DE,0.9234118702591151,2,10,0.5
6,4,750,DE,1.0857914170994636,2,10,0.5
6,5,750,DE,1.012203788732118,2,10,0.5
6,6,750,DE,0.7705538004966423,2,10,0.5
6,7,750,DE,0.7165022891803589,2,10,0.5
6,8,750,DE,1.0439167994571366,2,10,0.5
6,9,750,DE,1.028443336093557,2,10,0.5
6,10,750,DE,0.606170742831878,2,10,0.5
6,11,750,DE,1.05469850476545,2,10,0.5
6,12,750,DE,0.7868321823032822,2,10,0.5
6,13,750,DE,0.9319744716121304,2,10,0.5
6,14,750,DE,0.7763138827422376,2,10,0.5
6,15,750,DE,0.7525875156543723,2,10,0.5
6,16,750,DE,0.9535807003009994,2,10,0.5
6,17,750,DE,1.0145692445332608,2,10,0.5
6,18,750,DE,0.7630705716467638,2,10,0.5
6,19,750,DE,1.1942096556666433,2,10,0.5
7,0,750,DE,0.8816836177896235,2,10,0.5
