iid,rep,a1_budget,algname,achieved_regret,fid_a,fid_b,alpha
6,0,1000,Non-elitist,0.7559151784257587,24,2,0.1
6,1,1000,Non-elitist,0.6397845396609175,24,2,0.1
6,2,1000,Non-elitist,0.785908939568689,24,2,0.1
6,3,1000,Non-elitist,0.7833050871884942,24,2,0.1
6,4,1000,Non-elitist,0.8252632198278056,24,2,0.1
6,5,1000,Non-elitist,0.6708109007734075,24,2,0.1
6,6,1000,Non-elitist,0.8900087205832541,24,2,0.1
6,7,1000,Non-elitist,0.9831461643354311,24,2,0.1
6,8,1000,Non-elitist,0.7835342210347132,24,2,0.1
6,9,1000,Non-elitist,0.8036082543886166,24,2,0.1
6,10,1000,Non-elitist,0.6028821998710446,24,2,0.1
6,11,1000,Non-elitist,0.5928520000673945,24,2,0.1
6,12,1000,Non-elitist,0.6501657445880573,24,2,0.1
6,13,1000,Non-elitist,0.781736556423529,24,2,0.1
6,14,1000,Non-elitist,0.7807849172121394,24,2,0.1
6,15,1000,Non-elitist,0.5589567433215652,24,2,0.1
6,16,1000,Non-elitist,0.6875222433375793,24,2,0.1
6,17,1000,Non-elitist,0.5915984520052884,24,2,0.1
6,18,1000,Non-elitist,0.5957067706278795,24,2,0.1
6,19,1000,Non-elitist,0.5847506672409194,24,2,0.1
7,0,1000,Non-elitist,0.9951144415798012,24,2,0.1
7,1,1000,Non-elitist,0.5817744841402255,24,2,0.1
7,2,1000,Non-elitist,0.4715870263544045,24,2,0.1
7,3,1000,Non-elitist,0.6533670521344781,24,2,0.1
7,4,1000,Non-elitist,0.6829547843252649,24,2,0.1
7,5,1000,Non-elitist,0.6361994378711983,24,2,0.1
7,6,1000,Non-elitist,0.702837707794577,24,2,0.1
7,7,1000,Non-elitist,0.6787221306069304,24,2,0.1
7,8,1000,Non-elitist,0.6841079999374221,24,2,0.1
7,9,1000,Non-elitist,0.5127008904881685,24,2,0.1
7,10,1000,Non-elitist,0.6559287020642987,24,2,0.1
7,11,1000,Non-elitist,0.5660553607111225,24,2,0.1
7,12,1000,Non-elitist,0.5084943958941023,24,2,0.1
7,13,1000,Non-elitist,0.6366597263314207,24,2,0.1
7,14,1000,Non-elitist,0.4585488332285013,24,2,0.1
7,15,1000,Non-elitist,0.5554151176713988,24,2,0.1
7,16,1000,Non-elitist,0.6313492592661516,24,2,0.1
7,17,1000,Non-elitist,0.7079249340776483,24,2,0.1
7,18,1000,Non-elitist,0.6325678544643698,24,2,0.1
7,19,1000,Non-elitist,0.696937794391007,24,2,0.1
