iid,rep,a1_budget,algname,achieved_regret,fid_a,fid_b,alpha
6,0,1000,Non-elitist,1.7713743116541147,24,21,0.7
6,1,1000,Non-elitist,1.4266461537846105,24,21,0.7
6,2,1000,Non-elitist,1.9257947981313963,24,21,0.7
6,3,1000,Non-elitist,1.7577266159745666,24,21,0.7
6,4,1000,Non-elitist,8.729653807233426,24,21,0.7
6,5,1000,Non-elitist,1.2229250707169073,24,21,0.7
6,6,1000,Non-elitist,1.8246593485403277,24,21,0.7
6,7,1000,Non-elitist,1.7477496447169687,24,21,0.7
6,8,1000,Non-elitist,1.9676037370581787,24,21,0.7
6,9,1000,Non-elitist,1.7496769562198473,24,21,0.7
6,10,1000,Non-elitist,1.555728499082184,24,21,0.7
6,11,1000,Non-elitist,1.9904270157996955,24,21,0.7
6,12,1000,Non-elitist,1.7609567890010807,24,21,0.7
6,13,1000,Non-elitist,1.7522177440128512,24,21,0.7
6,14,1000,Non-elitist,1.7447072924566052,24,21,0.7
6,15,1000,Non-elitist,1.429367071464078,24,21,0.7
6,16,1000,Non-elitist,1.6234667404701963,24,21,0.7
6,17,1000,Non-elitist,1.7082241935078621,24,21,0.7
6,18,1000,Non-elitist,2.017846265668304,24,21,0.7
6,19,1000,Non-elitist,1.727957366282636,24,21,0.7
7,0,1000,Non-elitist,1.3149123368557851,24,21,0.7
7,1,1000,Non-elitist,1.3064169568688457,24,21,0.7
7,2,1000,Non-elitist,1.5095778986624175,24,21,0.7
7,3,1000,Non-elitist,1.792689701389591,24,21,0.7
7,4,1000,Non-elitist,1.6794487659114952,24,21,0.7
7,5,1000,Non-elitist,1.885812477840392,24,21,0.7
7,6,1000,Non-elitist,1.758835206534935,24,21,0.7
7,7,1000,Non-elitist,1.2993727043217482,24,21,0.7
7,8,1000,Non-elitist,8.588218958598564,24,21,0.7
7,9,1000,Non-elitist,8.48230281972308,24,21,0.7
7,10,1000,Non-elitist,2.1169292260246393,24,21,0.7
7,11,1000,Non-elitist,1.977082444821927,24,21,0.7
7,12,1000,Non-elitist,1.8303804281606073,24,21,0.7
7,13,1000,Non-elitist,1.9173494049335773,24,21,0.7
7,14,1000,Non-elitist,1.401962137999667,24,21,0.7
7,15,1000,Non-elitist,1.524084069218796,24,21,0.7
7,16,1000,Non-elitist,2.065333539850412,24,21,0.7
7,17,1000,Non-elitist,2.235622589478592,24,21,0.7
7,18,1000,Non-elitist,2.6116923554008498,24,21,0.7
7,19,1000,Non-elitist,1.5137326502070019,24,21,0.7
