iid,rep,a1_budget,algname,achieved_regret,fid_a,fid_b,alpha
6,0,450,PSO,0.3890916557598126,2,10,0.9
6,1,450,PSO,0.487225357221605,2,10,0.9
6,2,450,PSO,0.4538414451894245,2,10,0.9
6,3,450,PSO,0.508546971063813,2,10,0.9
6,4,450,PSO,0.3726871983319937,2,10,0.9
6,5,450,PSO,0.4358054573419186,2,10,0.9
6,6,450,PSO,0.47599730543321467,2,10,0.9
6,7,450,PSO,0.3805478249055272,2,10,0.9
6,8,450,PSO,0.46418723727443545,2,10,0.9
6,9,450,PSO,0.30941266685583063,2,10,0.9
6,10,450,PSO,0.3478599303194458,2,10,0.9
6,11,450,PSO,0.30663349911013116,2,10,0.9
6,12,450,PSO,0.3505866706020635,2,10,0.9
6,13,450,PSO,0.3445615275470363,2,10,0.9
6,14,450,PSO,0.5222645490820459,2,10,0.9
6,15,450,PSO,0.24934597950518858,2,10,0.9
6,16,450,PSO,0.3811189634424646,2,10,0.9
6,17,450,PSO,0.4850099664417058,2,10,0.9
6,18,450,PSO,0.30897338781399614,2,10,0.9
6,19,450,PSO,0.4738465518290922,2,10,0.9
7,0,450,PSO,0.3302962721587861,2,10,0.9
7,1,450,PSO,0.6223664947717561,2,10,0.9
7,2,450,PSO,0.29593729406758384,2,10,0.9
7,3,450,PSO,0.32063783152000985,2,10,0.9
7,4,450,PSO,0.2792914575602854,2,10,0.9
7,5,450,PSO,0.2816436512759773,2,10,0.9
7,6,450,PSO,0.5793309790395142,2,10,0.9
7,7,450,PSO,0.4300384277427985,2,10,0.9
7,8,450,PSO,0.19990865677737557,2,10,0.9
7,9,450,PSO,0.23795743159413965,2,10,0.9
7,10,450,PSO,0.36431650190684267,2,10,0.9
7,11,450,PSO,0.511055972241414,2,10,0.9
7,12,450,PSO,0.25269749401918107,2,10,0.9
7,13,450,PSO,0.4214161535171082,2,10,0.9
7,14,450,PSO,0.3560659301015028,2,10,0.9
7,15,450,PSO,0.3595439541091178,2,10,0.9
7,16,450,PSO,0.3602389961843625,2,10,0.9
7,17,450,PSO,0.36588804261024654,2,10,0.9
7,18,450,PSO,0.3060576608004545,2,10,0.9
7,19,450,PSO,0.32984053043864225,2,10,0.9
6,0,450,PSO,0.7104449431602791,2,10,0.7
6,1,450,PSO,0.5694229190796034,2,10,0.7
6,2,450,PSO,0.5385943755481645,2,10,0.7
6,3,450,PSO,0.5526727523017311,2,10,0.7
6,4,450,PSO,0.39256694798823455,2,10,0.7
6,5,450,PSO,0.384598071896511,2,10,0.7
6,6,450,PSO,0.5051166608770682,2,10,0.7
6,7,450,PSO,0.5787915946476411,2,10,0.7
6,8,450,PSO,0.5831193304955301,2,10,0.7
6,9,450,PSO,0.42192027288677125,2,10,0.7
6,10,450,PSO,0.46826176718127904,2,10,0.7
6,11,450,PSO,0.4427314066710726,2,10,0.7
6,12,450,PSO,0.3687762008884711,2,10,0.7
6,13,450,PSO,0.4103697727566285,2,10,0.7
6,14,450,PSO,0.45714924766048487,2,10,0.7
6,15,450,PSO,0.38899725957166936,2,10,0.7
6,16,450,PSO,0.6738336245438075,2,10,0.7
6,17,450,PSO,0.6644461414724852,2,10,0.7
6,18,450,PSO,0.594842049978807,2,10,0.7
6,19,450,PSO,0.3927659239731435,2,10,0.7
7,0,450,PSO,0.4285430294418494,2,10,0.7
7,1,450,PSO,0.3755047302937833,2,10,0.7
7,2,450,PSO,0.33331627708949985,2,10,0.7
7,3,450,PSO,0.44874585894659674,2,10,0.7
7,4,450,PSO,0.6422360492122872,2,10,0.7
7,5,450,PSO,0.50356335086765,2,10,0.7
7,6,450,PSO,0.332359222780721,2,10,0.7
7,7,450,PSO,0.4625209231933164,2,10,0.7
7,8,450,PSO,0.47493413998507206,2,10,0.7
7,9,450,PSO,0.34831409514532213,2,10,0.7
7,10,450,PSO,0.5261673713792505,2,10,0.7
7,11,450,PSO,0.43957769653536327,2,10,0.7
7,12,450,PSO,0.4452465489191606,2,10,0.7
7,13,450,PSO,0.42220398501376855,2,10,0.7
7,14,450,PSO,0.41834722468047664,2,10,0.7
7,15,450,PSO,0.5798586525834778,2,10,0.7
7,16,450,PSO,0.4648649209283295,2,10,0.7
7,17,450,PSO,0.38908521782298355,2,10,0.7
