iid,rep,a1_budget,algname,achieved_regret,fid_a,fid_b,alpha
6,0,250,PSO,0.2569637814766643,2,10,0.9
6,1,250,PSO,0.3104971405026823,2,10,0.9
6,2,250,PSO,0.3593271907489218,2,10,0.9
6,3,250,PSO,0.3702156146499283,2,10,0.9
6,4,250,PSO,0.217030047540235,2,10,0.9
6,5,250,PSO,0.43272519011491506,2,10,0.9
6,6,250,PSO,0.4690728636465816,2,10,0.9
6,7,250,PSO,0.3966003363214858,2,10,0.9
6,8,250,PSO,0.29687987399992616,2,10,0.9
6,9,250,PSO,0.2404007041058504,2,10,0.9
6,10,250,PSO,0.5537847672896654,2,10,0.9
6,11,250,PSO,0.48518167526947453,2,10,0.9
6,12,250,PSO,0.37308973469272566,2,10,0.9
6,13,250,PSO,0.4535882423494756,2,10,0.9
6,14,250,PSO,0.381450898952882,2,10,0.9
6,15,250,PSO,0.20397295519855235,2,10,0.9
6,16,250,PSO,0.27743251091646765,2,10,0.9
6,17,250,PSO,0.304924238053014,2,10,0.9
6,18,250,PSO,0.28246769048516157,2,10,0.9
6,19,250,PSO,0.2721521878882719,2,10,0.9
7,0,250,PSO,0.257769176098518,2,10,0.9
7,1,250,PSO,0.34818490518740364,2,10,0.9
7,2,250,PSO,0.19158882736699034,2,10,0.9
7,3,250,PSO,0.2700792815278815,2,10,0.9
7,4,250,PSO,0.2644769609598094,2,10,0.9
7,5,250,PSO,0.3031169009509016,2,10,0.9
7,6,250,PSO,0.3954136443876957,2,10,0.9
7,7,250,PSO,0.2871158909387757,2,10,0.9
7,8,250,PSO,0.2716768097232207,2,10,0.9
7,9,250,PSO,0.23104972579376612,2,10,0.9
7,10,250,PSO,0.39688922487744643,2,10,0.9
7,11,250,PSO,0.27790675718819363,2,10,0.9
7,12,250,PSO,0.20555763857787754,2,10,0.9
7,13,250,PSO,0.4601158448924617,2,10,0.9
7,14,250,PSO,0.3839888398855211,2,10,0.9
7,15,250,PSO,0.18913066274873555,2,10,0.9
7,16,250,PSO,0.46465522044859753,2,10,0.9
7,17,250,PSO,0.3005136475938349,2,10,0.9
7,18,250,PSO,0.2961072319562657,2,10,0.9
7,19,250,PSO,0.2107550778085548,2,10,0.9
6,0,250,PSO,0.5733459484633947,2,10,0.7
6,1,250,PSO,0.46833566551923606,2,10,0.7
6,2,250,PSO,0.34400714635386176,2,10,0.7
6,3,250,PSO,0.38672830838098915,2,10,0.7
6,4,250,PSO,0.5579980874909097,2,10,0.7
6,5,250,PSO,0.4042651786568828,2,10,0.7
6,6,250,PSO,0.40270133286221643,2,10,0.7
6,7,250,PSO,0.4595788948037126,2,10,0.7
6,8,250,PSO,0.39625690606768094,2,10,0.7
6,9,250,PSO,0.40318874506881586,2,10,0.7
6,10,250,PSO,0.49550049700992527,2,10,0.7
6,11,250,PSO,0.44588915613278973,2,10,0.7
6,12,250,PSO,0.5348335133727178,2,10,0.7
6,13,250,PSO,0.4998389090150886,2,10,0.7
6,14,250,PSO,0.5709634927834354,2,10,0.7
6,15,250,PSO,0.5899340082376111,2,10,0.7
6,16,250,PSO,0.3771286207571267,2,10,0.7
6,17,250,PSO,0.4011075816276633,2,10,0.7
6,18,250,PSO,0.774315557890988,2,10,0.7
6,19,250,PSO,0.4454939770700529,2,10,0.7
7,0,250,PSO,0.5483152916737293,2,10,0.7
7,1,250,PSO,0.2918335431405728,2,10,0.7
7,2,250,PSO,0.36808989513992757,2,10,0.7
7,3,250,PSO,0.44947964103226895,2,10,0.7
7,4,250,PSO,0.733380752543824,2,10,0.7
7,5,250,PSO,0.3570973374435025,2,10,0.7
7,6,250,PSO,0.33602066621061144,2,10,0.7
7,7,250,PSO,0.3908492092598401,2,10,0.7
7,8,250,PSO,0.3492605145580114,2,10,0.7
7,9,250,PSO,0.21228600703149098,2,10,0.7
7,10,250,PSO,0.37015255307953193,2,10,0.7
7,11,250,PSO,0.5188210359181812,2,10,0.7
7,12,250,PSO,0.37827146081316415,2,10,0.7
7,13,250,PSO,0.396245032385207,2,10,0.7
7,14,250,PSO,0.30771799997361987,2,10,0.7
7,15,250,PSO,0.4051009138594969,2,10,0.7
7,16,250,PSO,0.3002987953777126,2,10,0.7
7,17,250,PSO,0.3446356351642651,2,10,0.7
7,18,250,PSO,0.4818280445999397,2,10,0.7
7,19,250,PSO,0.32226499561189303,2,10,0.7
6,0,250,PSO,0.478412686034089,2,10,0.5
6,1,250,PSO,0.7018088814161314,2,10,0.5
6,2,250,PSO,0.5637413233043959,2,10,0.5
6,3,250,PSO,0.5054704279330725,2,10,0.5
6,4,250,PSO,0.7284030428118672,2,10,0.5
6,5,250,PSO,0.5990581978491414,2,10,0.5
6,6,250,PSO,0.42068499231269196,2,10,0.5
6,7,250,PSO,0.4910430827063481,2,10,0.5
6,8,250,PSO,0.6797625134075245,2,10,0.5
6,9,250,PSO,0.4674917950350295,2,10,0.5
6,10,250,PSO,0.4484816146345194,2,10,0.5
6,11,250,PSO,0.7046142842877495,2,10,0.5
6,12,250,PSO,0.7351013425233438,2,10,0.5
6,13,250,PSO,0.4064304089930644,2,10,0.5
6,14,250,PSO,0.7005614181355244,2,10,0.5
6,15,250,PSO,0.4325564421456403,2,10,0.5
6,16,250,PSO,0.4856816925021712,2,10,0.5
6,17,250,PSO,0.6426250599480847,2,10,0.5
6,18,250,PSO,0.6517129403763139,2,10,0.5
6,19,250,PSO,0.5556934316178646,2,10,0.5
7,0,250,PSO,0.5363718529219155,2,10,0.5
7,1,250,PSO,0.515748247655811,2,10,0.5
7,2,250,PSO,0.594796248594233,2,10,0.5
7,3,250,PSO,0.49538344773341764,2,10,0.5
7,4,250,PSO,0.43531801609240217,2,10,0.5
7,5,250,PSO,0.6183642077879242,2,10,0.5
7,6,250,PSO,0.5076608853467374,2,10,0.5
7,7,250,PSO,0.6269806988675675,2,10,0.5
7,8,250,PSO,0.49114353757313367,2,10,0.5
7,9,250,PSO,0.431307583424069,2,10,0.5
7,10,250,PSO,0.8665203987787503,2,10,0.5
7,11,250,PSO,0.4315265294298094,2,10,0.5
7,12,250,PSO,0.5571923048090442,2,10,0.5
7,13,250,PSO,0.5041459888440757,2,10,0.5
7,14,250,PSO,0.4178462472920586,2,10,0.5
7,15,250,PSO,0.6969744868882762,2,10,0.5
7,16,250,PSO,0.44722007286854326,2,10,0.5
7,17,250,PSO,0.472353783275824,2,10,0.5
7,18,250,PSO,0.6521668943163346,2,10,0.5
7,19,250,PSO,0.47693050830289796,2,10,0.5
6,0,250,PSO,0.614350173974659,2,10,0.3
6,1,250,PSO,0.7097863367665467,2,10,0.3
6,2,250,PSO,0.6812047047434945,2,10,0.3
6,3,250,PSO,0.635708729137499,2,10,0.3
6,4,250,PSO,0.5155324752758793,2,10,0.3
6,5,250,PSO,0.5058871612251358,2,10,0.3
6,6,250,PSO,0.6325189245898842,2,10,0.3
6,7,250,PSO,0.4206984471835262,2,10,0.3
6,8,250,PSO,0.5453107430585067,2,10,0.3
6,9,250,PSO,0.386982471707887,2,10,0.3
6,10,250,PSO,0.582002255665756,2,10,0.3
6,11,250,PSO,0.5993380160632973,2,10,0.3
6,12,250,PSO,0.7113335179857369,2,10,0.3
6,13,250,PSO,0.5334868881578024,2,10,0.3
6,14,250,PSO,0.5588773140711473,2,10,0.3
6,15,250,PSO,0.6127912404647724,2,10,0.3
6,16,250,PSO,0.701551936197882,2,10,0.3
6,17,250,PSO,0.5283192219750882,2,10,0.3
6,18,250,PSO,0.6672018515285127,2,10,0.3
6,19,250,PSO,0.6535400180906628,2,10,0.3
7,0,250,PSO,0.9058389132599513,2,10,0.3
7,1,250,PSO,0.762052445942558,2,10,0.3
7,2,250,PSO,0.47584276012283355,2,10,0.3
7,3,250,PSO,0.6642523751066979,2,10,0.3
7,4,250,PSO,0.6346257196576021,2,10,0.3
7,5,250,PSO,0.5968483435605622,2,10,0.3
7,6,250,PSO,0.6998604722683042,2,10,0.3
7,7,250,PSO,0.48880974539376404,2,10,0.3
7,8,250,PSO,0.6657312736525755,2,10,0.3
7,9,250,PSO,0.5245248166310869,2,10,0.3
7,10,250,PSO,0.6880370698682351,2,10,0.3
7,11,250,PSO,0.4285766911049556,2,10,0.3
7,12,250,PSO,0.7909384744095154,2,10,0.3
7,13,250,PSO,0.5875655052493137,2,10,0.3
7,14,250,PSO,0.5723705786631276,2,10,0.3
7,15,250,PSO,0.6782525055916939,2,10,0.3
7,16,250,PSO,0.40028760766064586,2,10,0.3
7,17,250,PSO,0.5792105544934665,2,10,0.3
7,18,250,PSO,0.7741088784323216,2,10,0.3
7,19,250,PSO,0.45512808149619477,2,10,0.3
6,0,250,PSO,0.5836653367803042,2,10,0.1
6,1,250,PSO,0.9591652355495559,2,10,0.1
6,2,250,PSO,0.34244307711036415,2,10,0.1
6,3,250,PSO,0.5215563000937173,2,10,0.1
6,4,250,PSO,0.5299546567789793,2,10,0.1
6,5,250,PSO,0.6541326665001141,2,10,0.1
6,6,250,PSO,0.44559444001313936,2,10,0.1
6,7,250,PSO,0.46493601645700616,2,10,0.1
6,8,250,PSO,0.5272187716475063,2,10,0.1
6,9,250,PSO,0.37445456219114015,2,10,0.1
6,10,250,PSO,0.4738268115717837,2,10,0.1
6,11,250,PSO,0.5886389226278718,2,10,0.1
6,12,250,PSO,0.68109441680106,2,10,0.1
6,13,250,PSO,0.4729320778336106,2,10,0.1
6,14,250,PSO,0.5030338359030988,2,10,0.1
6,15,250,PSO,0.44573629736597914,2,10,0.1
6,16,250,PSO,0.5297857150149476,2,10,0.1
6,17,250,PSO,0.37961165754796733,2,10,0.1
