iid,rep,a1_budget,algname,achieved_regret,fid_a,fid_b,alpha
6,0,300,BFGS,0.27508149003185756,2,10,0.9
6,1,300,BFGS,0.36663671990517244,2,10,0.9
6,2,300,BFGS,0.3522650318461291,2,10,0.9
6,3,300,BFGS,0.44254203796551506,2,10,0.9
6,4,300,BFGS,0.3178728150676186,2,10,0.9
6,5,300,BFGS,0.433278587687014,2,10,0.9
6,6,300,BFGS,1.269974975943787,2,10,0.9
6,7,300,BFGS,0.5055164283281615,2,10,0.9
6,8,300,BFGS,0.3833312577060971,2,10,0.9
6,9,300,BFGS,0.31059322797003797,2,10,0.9
6,10,300,BFGS,0.39784641129521986,2,10,0.9
6,11,300,BFGS,0.4285921431508514,2,10,0.9
6,12,300,BFGS,0.4250311013821131,2,10,0.9
6,13,300,BFGS,0.5247087808991546,2,10,0.9
6,14,300,BFGS,0.3014247202559796,2,10,0.9
6,15,300,BFGS,0.23538263161785417,2,10,0.9
6,16,300,BFGS,0.3204793626085521,2,10,0.9
6,17,300,BFGS,0.8928323765560787,2,10,0.9
6,18,300,BFGS,0.34813204045341917,2,10,0.9
6,19,300,BFGS,0.5772982861916546,2,10,0.9
7,0,300,BFGS,0.29763695196040063,2,10,0.9
7,1,300,BFGS,0.3109158015632514,2,10,0.9
7,2,300,BFGS,0.3023577900733189,2,10,0.9
7,3,300,BFGS,0.3855487003053968,2,10,0.9
7,4,300,BFGS,0.3068885786935538,2,10,0.9
7,5,300,BFGS,0.323993955178083,2,10,0.9
7,6,300,BFGS,0.5698023083004631,2,10,0.9
7,7,300,BFGS,0.2792394748816816,2,10,0.9
7,8,300,BFGS,0.46990191666135445,2,10,0.9
7,9,300,BFGS,0.3315507016325154,2,10,0.9
7,10,300,BFGS,0.4189204554160326,2,10,0.9
7,11,300,BFGS,0.4766231588429482,2,10,0.9
7,12,300,BFGS,0.224992361128983,2,10,0.9
7,13,300,BFGS,0.3482811700051087,2,10,0.9
7,14,300,BFGS,0.3223399175481776,2,10,0.9
7,15,300,BFGS,0.2233357689656854,2,10,0.9
7,16,300,BFGS,0.33980055801829706,2,10,0.9
7,17,300,BFGS,0.3678560209698546,2,10,0.9
7,18,300,BFGS,0.5293360067524745,2,10,0.9
7,19,300,BFGS,0.36726150001203856,2,10,0.9
6,0,300,BFGS,0.5475208000734958,2,10,0.7
6,1,300,BFGS,0.38890674572885137,2,10,0.7
6,2,300,BFGS,0.42541693244121936,2,10,0.7
6,3,300,BFGS,0.5586890642220342,2,10,0.7
6,4,300,BFGS,0.4204206623474713,2,10,0.7
6,5,300,BFGS,0.3869362898185188,2,10,0.7
6,6,300,BFGS,0.6702226355046926,2,10,0.7
6,7,300,BFGS,0.43801719486880275,2,10,0.7
6,8,300,BFGS,0.4335300986915931,2,10,0.7
6,9,300,BFGS,0.3844486266042621,2,10,0.7
6,10,300,BFGS,0.333946678094163,2,10,0.7
6,11,300,BFGS,0.4067747824348269,2,10,0.7
6,12,300,BFGS,0.523753802895283,2,10,0.7
6,13,300,BFGS,0.5051292974718401,2,10,0.7
6,14,300,BFGS,0.6329931831829086,2,10,0.7
6,15,300,BFGS,0.4200193631569556,2,10,0.7
6,16,300,BFGS,0.6146629513327962,2,10,0.7
6,17,300,BFGS,0.3676290498194044,2,10,0.7
6,18,300,BFGS,0.627959105737104,2,10,0.7
6,19,300,BFGS,0.5045892119609083,2,10,0.7
