iid,rep,a1_budget,algname,achieved_regret,fid_a,fid_b,alpha
6,0,350,DE,1.1280068562029772,2,10,0.9
6,1,350,DE,1.1914301452617038,2,10,0.9
6,2,350,DE,0.9565591067681927,2,10,0.9
6,3,350,DE,1.782002096507894,2,10,0.9
6,4,350,DE,1.1304040360296144,2,10,0.9
6,5,350,DE,1.3394461430576083,2,10,0.9
6,6,350,DE,1.498963404757523,2,10,0.9
6,7,350,DE,1.1472743802004204,2,10,0.9
6,8,350,DE,1.4090917225700168,2,10,0.9
6,9,350,DE,1.1002223164751748,2,10,0.9
6,10,350,DE,1.3986519019425758,2,10,0.9
6,11,350,DE,0.9550506801184462,2,10,0.9
6,12,350,DE,1.11469642303042,2,10,0.9
6,13,350,DE,1.5582208289425488,2,10,0.9
6,14,350,DE,1.6885139010093282,2,10,0.9
6,15,350,DE,0.821000716747313,2,10,0.9
6,16,350,DE,1.179873772465553,2,10,0.9
6,17,350,DE,1.511514961205509,2,10,0.9
6,18,350,DE,1.187448034678765,2,10,0.9
6,19,350,DE,1.1273241228738344,2,10,0.9
7,0,350,DE,0.9264494943214824,2,10,0.9
7,1,350,DE,1.3891477464366804,2,10,0.9
7,2,350,DE,0.93265351155271,2,10,0.9
7,3,350,DE,1.2333632530291476,2,10,0.9
7,4,350,DE,1.1715469391078026,2,10,0.9
7,5,350,DE,1.2371131593144113,2,10,0.9
7,6,350,DE,1.6184116325662088,2,10,0.9
7,7,350,DE,0.93812849407107,2,10,0.9
7,8,350,DE,0.9063567526104863,2,10,0.9
7,9,350,DE,1.1160921285400776,2,10,0.9
7,10,350,DE,1.2054720192866852,2,10,0.9
7,11,350,DE,1.2055067657387675,2,10,0.9
7,12,350,DE,1.1815356566687705,2,10,0.9
7,13,350,DE,1.3308391774218151,2,10,0.9
7,14,350,DE,1.0403298463250266,2,10,0.9
7,15,350,DE,1.0444401335510243,2,10,0.9
7,16,350,DE,0.6933619992592517,2,10,0.9
7,17,350,DE,1.0554481127346746,2,10,0.9
7,18,350,DE,1.0550160170535605,2,10,0.9
7,19,350,DE,0.9916632703048379,2,10,0.9
6,0,350,DE,1.420445202253122,2,10,0.7
6,1,350,DE,1.2768485826909601,2,10,0.7
6,2,350,DE,1.7340144752960462,2,10,0.7
6,3,350,DE,1.026856661964361,2,10,0.7
6,4,350,DE,1.5286884619457997,2,10,0.7
6,5,350,DE,1.171554447583485,2,10,0.7
6,6,350,DE,1.228461633478553,2,10,0.7
6,7,350,DE,1.3220530645232054,2,10,0.7
6,8,350,DE,1.322974716485738,2,10,0.7
6,9,350,DE,1.2955973727670231,2,10,0.7
6,10,350,DE,1.1994128995382145,2,10,0.7
6,11,350,DE,1.32834788141534,2,10,0.7
6,12,350,DE,0.7833201516888508,2,10,0.7
6,13,350,DE,1.644897426704088,2,10,0.7
6,14,350,DE,1.146703670212385,2,10,0.7
6,15,350,DE,1.3260338648802548,2,10,0.7
6,16,350,DE,1.3514559520304346,2,10,0.7
6,17,350,DE,1.474489073110537,2,10,0.7
6,18,350,DE,1.2031141279359066,2,10,0.7
6,19,350,DE,1.2826597655934775,2,10,0.7
7,0,350,DE,1.187108365779764,2,10,0.7
7,1,350,DE,1.0632849675973695,2,10,0.7
7,2,350,DE,1.4279704991670876,2,10,0.7
7,3,350,DE,1.2278376040549035,2,10,0.7
7,4,350,DE,1.6293804392595395,2,10,0.7
7,5,350,DE,1.0125863288102794,2,10,0.7
7,6,350,DE,1.0780470931626285,2,10,0.7
7,7,350,DE,1.235444601535576,2,10,0.7
7,8,350,DE,1.3008134264965756,2,10,0.7
7,9,350,DE,0.9396837966221631,2,10,0.7
7,10,350,DE,1.4799990837464605,2,10,0.7
7,11,350,DE,1.0985015437467458,2,10,0.7
7,12,350,DE,1.0363330929749,2,10,0.7
7,13,350,DE,1.1103671313863428,2,10,0.7
7,14,350,DE,1.153042476208055,2,10,0.7
7,15,350,DE,1.1295006453573242,2,10,0.7
7,16,350,DE,1.3599130634694967,2,10,0.7
7,17,350,DE,1.2452252732577573,2,10,0.7
