iid,rep,a1_budget,algname,achieved_regret,fid_a,fid_b,alpha
6,0,750,Elitist,0.4762570491656639,2,10,0.9
6,1,750,Elitist,0.6120967717826196,2,10,0.9
6,2,750,Elitist,0.7673606751215802,2,10,0.9
6,3,750,Elitist,0.6637322691279008,2,10,0.9
6,4,750,Elitist,0.45086347329221904,2,10,0.9
6,5,750,Elitist,0.568762153344093,2,10,0.9
6,6,750,Elitist,0.5974496459708489,2,10,0.9
6,7,750,Elitist,0.7107277375574945,2,10,0.9
6,8,750,Elitist,0.6731754488211086,2,10,0.9
6,9,750,Elitist,0.7633547583228849,2,10,0.9
6,10,750,Elitist,0.6033043111876224,2,10,0.9
6,11,750,Elitist,0.43183435910917933,2,10,0.9
6,12,750,Elitist,0.6413076110303528,2,10,0.9
6,13,750,Elitist,0.5838182853163689,2,10,0.9
6,14,750,Elitist,0.5003453438209662,2,10,0.9
6,15,750,Elitist,0.6216755043000423,2,10,0.9
6,16,750,Elitist,0.520749084766243,2,10,0.9
6,17,750,Elitist,0.7220464854186193,2,10,0.9
6,18,750,Elitist,0.8714737629225113,2,10,0.9
6,19,750,Elitist,0.6152509311751473,2,10,0.9
7,0,750,Elitist,0.6320237731226054,2,10,0.9
7,1,750,Elitist,0.6294394362311507,2,10,0.9
7,2,750,Elitist,0.5777211113469266,2,10,0.9
7,3,750,Elitist,0.5412576808821591,2,10,0.9
7,4,750,Elitist,0.4740267814088865,2,10,0.9
7,5,750,Elitist,0.6774118696401455,2,10,0.9
7,6,750,Elitist,0.6840583146678743,2,10,0.9
7,7,750,Elitist,0.537039408852801,2,10,0.9
7,8,750,Elitist,0.6441382654411458,2,10,0.9
7,9,750,Elitist,0.5142275010200865,2,10,0.9
7,10,750,Elitist,0.5126971356851239,2,10,0.9
7,11,750,Elitist,0.8352710255862588,2,10,0.9
7,12,750,Elitist,0.45222559075134117,2,10,0.9
7,13,750,Elitist,0.7231444645306526,2,10,0.9
7,14,750,Elitist,0.5743751187435283,2,10,0.9
7,15,750,Elitist,0.49319282256130226,2,10,0.9
7,16,750,Elitist,0.6029040790317038,2,10,0.9
7,17,750,Elitist,0.6259872573629316,2,10,0.9
7,18,750,Elitist,0.38461195636841616,2,10,0.9
7,19,750,Elitist,0.590710093054284,2,10,0.9
6,0,750,Elitist,0.9117330895635828,2,10,0.7
6,1,750,Elitist,0.6740297803644079,2,10,0.7
6,2,750,Elitist,0.7100616677784956,2,10,0.7
6,3,750,Elitist,0.7071427346333911,2,10,0.7
6,4,750,Elitist,0.8776834556056357,2,10,0.7
6,5,750,Elitist,0.6829973428681924,2,10,0.7
6,6,750,Elitist,0.6208532168778995,2,10,0.7
6,7,750,Elitist,0.7587512793074135,2,10,0.7
6,8,750,Elitist,0.7573893906791861,2,10,0.7
6,9,750,Elitist,0.7025941106421013,2,10,0.7
6,10,750,Elitist,0.6274399025742525,2,10,0.7
6,11,750,Elitist,0.45836057071164243,2,10,0.7
6,12,750,Elitist,0.5490233402067158,2,10,0.7
6,13,750,Elitist,0.8114031037864933,2,10,0.7
6,14,750,Elitist,0.6219940698738647,2,10,0.7
6,15,750,Elitist,0.7671553603265872,2,10,0.7
6,16,750,Elitist,0.7533987930735596,2,10,0.7
6,17,750,Elitist,0.7728949141154666,2,10,0.7
6,18,750,Elitist,0.768080147947551,2,10,0.7
6,19,750,Elitist,0.9218525940136643,2,10,0.7
7,0,750,Elitist,0.45245022764677756,2,10,0.7
7,1,750,Elitist,0.4916494436689179,2,10,0.7
7,2,750,Elitist,0.5140988566569472,2,10,0.7
7,3,750,Elitist,0.5258785743142439,2,10,0.7
7,4,750,Elitist,0.8243143435907565,2,10,0.7
7,5,750,Elitist,0.5487851955803799,2,10,0.7
7,6,750,Elitist,0.6616261093599927,2,10,0.7
7,7,750,Elitist,0.6713021116016623,2,10,0.7
7,8,750,Elitist,0.679949524680204,2,10,0.7
7,9,750,Elitist,0.4722645388547394,2,10,0.7
7,10,750,Elitist,0.8930813723651747,2,10,0.7
7,11,750,Elitist,0.6401708222152552,2,10,0.7
7,12,750,Elitist,0.7108552008605059,2,10,0.7
7,13,750,Elitist,0.5083418442449449,2,10,0.7
7,14,750,Elitist,0.5991346796245148,2,10,0.7
7,15,750,Elitist,0.6146186830058947,2,10,0.7
7,16,750,Elitist,0.6154859171990863,2,10,0.7
7,17,750,Elitist,0.7636473852629195,2,10,0.7
7,18,750,Elitist,0.6844783734458361,2,10,0.7
