iid,rep,a1_budget,algname,achieved_regret,fid_a,fid_b,alpha
6,0,400,MLSL,1.1883804634186474,2,10,0.9
6,1,400,MLSL,1.2808433472238436,2,10,0.9
6,2,400,MLSL,1.0507861524381858,2,10,0.9
6,3,400,MLSL,1.9912344312131975,2,10,0.9
6,4,400,MLSL,1.3284947513777645,2,10,0.9
6,5,400,MLSL,1.5509050117734735,2,10,0.9
6,6,400,MLSL,1.6567702441234198,2,10,0.9
6,7,400,MLSL,1.2592151703987284,2,10,0.9
6,8,400,MLSL,1.3741248152812873,2,10,0.9
6,9,400,MLSL,1.3370675159046006,2,10,0.9
6,10,400,MLSL,1.6499295534998504,2,10,0.9
6,11,400,MLSL,1.0824090212787327,2,10,0.9
6,12,400,MLSL,1.0995600265273875,2,10,0.9
6,13,400,MLSL,1.3082330272867162,2,10,0.9
6,14,400,MLSL,1.6169653434867453,2,10,0.9
6,15,400,MLSL,1.083796592714156,2,10,0.9
6,16,400,MLSL,1.3388797852068897,2,10,0.9
6,17,400,MLSL,1.5994193016136269,2,10,0.9
6,18,400,MLSL,1.3804088381737651,2,10,0.9
6,19,400,MLSL,1.2916288960511522,2,10,0.9
7,0,400,MLSL,1.3276197357931674,2,10,0.9
7,1,400,MLSL,1.5348984336812477,2,10,0.9
7,2,400,MLSL,1.1430518972925137,2,10,0.9
7,3,400,MLSL,1.3624907456354869,2,10,0.9
7,4,400,MLSL,1.1454525992987703,2,10,0.9
7,5,400,MLSL,1.3373226134758873,2,10,0.9
7,6,400,MLSL,1.9113890539829406,2,10,0.9
7,7,400,MLSL,1.1968529471099891,2,10,0.9
7,8,400,MLSL,1.140203183816536,2,10,0.9
7,9,400,MLSL,1.1911044710259364,2,10,0.9
7,10,400,MLSL,0.9755998331238167,2,10,0.9
7,11,400,MLSL,1.41692875241953,2,10,0.9
7,12,400,MLSL,1.3946564507258274,2,10,0.9
7,13,400,MLSL,1.3758813872168631,2,10,0.9
7,14,400,MLSL,1.207149659043319,2,10,0.9
7,15,400,MLSL,1.1423598706331253,2,10,0.9
7,16,400,MLSL,0.8868152923012792,2,10,0.9
7,17,400,MLSL,1.3015248963226569,2,10,0.9
7,18,400,MLSL,1.412990380231098,2,10,0.9
7,19,400,MLSL,1.2313439966253583,2,10,0.9
6,0,400,MLSL,1.6661834891636045,2,10,0.7
6,1,400,MLSL,1.430972069246843,2,10,0.7
6,2,400,MLSL,1.5066337367590614,2,10,0.7
6,3,400,MLSL,1.243847040632403,2,10,0.7
6,4,400,MLSL,1.2734572044757047,2,10,0.7
6,5,400,MLSL,1.0621996033508974,2,10,0.7
6,6,400,MLSL,1.4590346278769288,2,10,0.7
6,7,400,MLSL,1.5258226180060759,2,10,0.7
6,8,400,MLSL,1.3866041650247662,2,10,0.7
6,9,400,MLSL,1.4760444637244006,2,10,0.7
6,10,400,MLSL,1.3155393687763817,2,10,0.7
6,11,400,MLSL,1.4736609042964486,2,10,0.7
6,12,400,MLSL,1.0583274371395868,2,10,0.7
6,13,400,MLSL,1.4896974494964188,2,10,0.7
6,14,400,MLSL,1.2820572909985548,2,10,0.7
6,15,400,MLSL,1.4965005449694937,2,10,0.7
6,16,400,MLSL,1.6194501588186168,2,10,0.7
6,17,400,MLSL,1.6054000935479007,2,10,0.7
6,18,400,MLSL,1.411708825448624,2,10,0.7
6,19,400,MLSL,1.457469237741347,2,10,0.7
7,0,400,MLSL,1.3152766833911533,2,10,0.7
7,1,400,MLSL,1.1236994444193238,2,10,0.7
7,2,400,MLSL,1.514659395259373,2,10,0.7
7,3,400,MLSL,1.4137924956347865,2,10,0.7
7,4,400,MLSL,1.7443902028107665,2,10,0.7
7,5,400,MLSL,0.9954096277893829,2,10,0.7
7,6,400,MLSL,1.0307019269679865,2,10,0.7
7,7,400,MLSL,1.3980543343412652,2,10,0.7
7,8,400,MLSL,1.3049768060972282,2,10,0.7
7,9,400,MLSL,1.071939877998402,2,10,0.7
7,10,400,MLSL,1.6937111808829741,2,10,0.7
7,11,400,MLSL,1.2210128941085971,2,10,0.7
7,12,400,MLSL,1.4376374285603344,2,10,0.7
7,13,400,MLSL,0.9758179466903016,2,10,0.7
7,14,400,MLSL,1.3351837251662504,2,10,0.7
7,15,400,MLSL,1.3093023236966872,2,10,0.7
7,16,400,MLSL,1.1627523989480473,2,10,0.7
7,17,400,MLSL,1.3054001796853498,2,10,0.7
7,18,400,MLSL,1.5676202686681362,2,10,0.7
7,19,400,MLSL,1.1043577253221855,2,10,0.7
6,0,400,MLSL,1.6696342606366288,2,10,0.5
6,1,400,MLSL,1.5599013752057174,2,10,0.5
6,2,400,MLSL,1.4351308783783536,2,10,0.5
6,3,400,MLSL,1.8743286458913446,2,10,0.5
6,4,400,MLSL,1.7686236692560393,2,10,0.5
6,5,400,MLSL,1.9395409529234682,2,10,0.5
6,6,400,MLSL,1.4444509102983156,2,10,0.5
6,7,400,MLSL,1.187794215059146,2,10,0.5
6,8,400,MLSL,1.317612848477744,2,10,0.5
6,9,400,MLSL,1.3097948765269916,2,10,0.5
6,10,400,MLSL,1.4428372055708518,2,10,0.5
6,11,400,MLSL,1.7018861181707001,2,10,0.5
6,12,400,MLSL,1.592127600044329,2,10,0.5
6,13,400,MLSL,1.2861739363400344,2,10,0.5
6,14,400,MLSL,1.4502166493038093,2,10,0.5
6,15,400,MLSL,1.4135264958069391,2,10,0.5
6,16,400,MLSL,1.405805099513345,2,10,0.5
6,17,400,MLSL,1.43220436146498,2,10,0.5
6,18,400,MLSL,1.0359092823079934,2,10,0.5
6,19,400,MLSL,1.8515326372853658,2,10,0.5
7,0,400,MLSL,1.5467735355058316,2,10,0.5
7,1,400,MLSL,1.3926006010298457,2,10,0.5
7,2,400,MLSL,1.2647046894081049,2,10,0.5
7,3,400,MLSL,1.2802006478981502,2,10,0.5
7,4,400,MLSL,1.4485630725073113,2,10,0.5
7,5,400,MLSL,1.3581460772700795,2,10,0.5
7,6,400,MLSL,1.1607260083487665,2,10,0.5
7,7,400,MLSL,1.5063280931971312,2,10,0.5
7,8,400,MLSL,1.6550545434184876,2,10,0.5
7,9,400,MLSL,1.2246339855224055,2,10,0.5
7,10,400,MLSL,1.801730356946901,2,10,0.5
7,11,400,MLSL,1.4400285420672525,2,10,0.5
7,12,400,MLSL,1.2195107935863534,2,10,0.5
7,13,400,MLSL,1.20078187670519,2,10,0.5
7,14,400,MLSL,1.4435602122156836,2,10,0.5
7,15,400,MLSL,1.3990974534192315,2,10,0.5
7,16,400,MLSL,1.2062345767580718,2,10,0.5
7,17,400,MLSL,1.4713128743435107,2,10,0.5
7,18,400,MLSL,1.846088107397167,2,10,0.5
7,19,400,MLSL,1.5755920075183698,2,10,0.5
